Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Natural killer cell mediated cytotoxicity	10/131	3.74858927034287e-07	6.02431953627633e-05	0	0	9.35451695639783	138.416131435035	FCGR3A;NCR3;KLRC2;IFNG;KLRC3;PRF1;GZMB;KLRD1;KLRC1;TNF
Antigen processing and presentation	8/78	5.96467280819438e-07	6.02431953627633e-05	0	0	12.8220779220779	183.769116655191	IFNG;KLRC2;CD8A;KLRC3;KLRD1;KLRC1;CALR;TNF
Graft-versus-host disease	6/42	2.22614232280641e-06	0.000149893583068965	0	0	18.5205992509363	241.050051058195	IFNG;PRF1;GZMB;KLRD1;KLRC1;TNF
Parkinson disease	12/249	3.50414091072563e-06	0.000176959115991644	0	0	5.7636149543715	72.4000248724845	ND6;DUSP1;TUBB;COX3;COX2;VDAC1;COX1;CALM3;TXN;SLC25A5;CALM2;COX5A
Cytokine-cytokine receptor interaction	12/295	1.93912805991508e-05	0.000611174683859752	0	0	4.81543265675076	52.2507527522914	IL32;IFNG;TNFRSF18;CCL5;CCL4;CCL3;CXCR6;CXCL13;IL6ST;TNFRSF1B;TNF;TNFRSF4
Salmonella infection	11/249	2.03443731709116e-05	0.000611174683859752	0	0	5.23043668334386	56.5028707197004	PYCARD;ANXA2;ARPC1B;TUBB;TXN;PFN1;DYNLL1;TNF;GAPDH;ACTB;RHOB
Osteoclast differentiation	8/127	2.3254927588042e-05	0.000611174683859752	0	0	7.52368220015279	80.2701165580835	FCGR3A;JUND;IFNG;STAT1;SIRPG;ACP5;FOSB;TNF
Rheumatoid arthritis	7/93	2.42049379746436e-05	0.000611174683859752	0	0	9.07305216134542	96.4370531287218	ATP6V0B;IFNG;CCL5;CCL3;ACP5;CTLA4;TNF
Glycolysis / Gluconeogenesis	6/67	3.50099204028699e-05	0.000720371564858421	0	0	10.9163750230245	112.000687908878	LDHA;TPI1;PKM;PGAM1;ENO1;GAPDH
Viral protein interaction with cytokine and cytokine receptor	7/100	3.87489791127625e-05	0.000720371564858421	0	0	8.38715752384424	85.200152554372	CCL5;CCL4;CCL3;CXCL13;IL6ST;TNFRSF1B;TNF
Alzheimer disease	13/369	3.92281545219932e-05	0.000720371564858421	0	0	4.15566068729877	42.1638147307523	ND6;TUBB;TNF;COX5A;RTN4;COX3;COX2;VDAC1;COX1;CALM3;SLC25A5;CALM2;GAPDH
Necroptosis	8/159	0.000114554776209177	0.00192833873285448	0	0	5.91962673088501	53.717400916081	PYCARD;IFNG;STAT1;VDAC1;SLC25A5;TNF;GLUL;FTL
Influenza A	8/172	0.000196848943588636	0.0030587297388388	0	0	5.44678492239468	46.4778182992497	PYCARD;IFNG;STAT1;CCL5;VDAC1;SLC25A5;TNF;ACTB
Prion disease	10/273	0.000227100431089649	0.00314533733381609	0	0	4.27275905773349	35.8489535798704	ND6;TUBB;CCL5;COX3;COX2;VDAC1;COX1;SLC25A5;TNF;COX5A
Oxidative phosphorylation	7/133	0.000233564653501195	0.00314533733381609	0	0	6.18016321406152	51.6788438810589	ND6;ATP6V0B;PPA1;COX3;COX2;COX1;COX5A
Fluid shear stress and atherosclerosis	7/139	0.000305904558312924	0.00366433048559068	0	0	5.89744906694059	47.7235579371249	IFNG;DUSP1;CALM3;TXN;TNF;CALM2;ACTB
Hematopoietic cell lineage	6/99	0.000308384248787335	0.00366433048559068	0	0	7.14860456687205	57.7904916293401	CD8A;CD19;CD7;TNF;MS4A1;CD55
