Gene	Expression
1	MALAT1	183.252094378969
2	B2M	165.43642582547
3	EEF1A1	146.817042744587
4	ACTB	118.165176540137
5	TMSB4X	102.308425679143
6	RPLP1	94.3658266806662
7	RPL10	79.4650275515012
8	MT-CO1	70.2640614846914
9	RPL13	64.0376165177613
10	RPS27	61.0627760279039
11	RPS12	60.2378968940218
12	RPL28	58.4228919192921
13	HLA-B	58.3113556483756
14	MT-CO2	53.967024235226
15	RPS15A	53.4497628137761
16	TPT1	52.7704616973509
17	RPL30	51.5286368784328
18	RPL32	50.2060798078712
19	HLA-A	48.8777456052233
20	RPL19	46.8344914888338
21	RPS8	45.843609914593
22	RPS3A	44.5826289014635
23	RPL11	44.0247484695149
24	RPS3	43.5810698249809
25	IL32	42.2523212902756
26	RPS19	41.9120242659687
27	RPS27A	40.9089951177394
28	RPS4X	40.3340685793105
29	RPS18	39.7944613054429
30	RPL18A	39.0856336437778
31	TMSB10	38.2183335249442
32	RPL34	36.8980004505406
33	RPS23	36.8781199648426
34	RPS14	36.8591272340542
35	JUNB	36.7828587877759
36	RPS28	36.6716756445032
37	RPL39	35.9691584019061
38	RPL26	35.9009903785341
39	RPS2	34.5069460929953
40	ACTG1	34.0836838409622
41	FTH1	34.0552696365705
42	RPS15	33.7009022417057
43	PFN1	33.4636755533175
44	MT-CO3	32.8563961842213
45	MT-ATP6	32.7456265568383
46	RPS6	32.6622902651438
47	RPL37	32.1473865914601
48	RPS13	31.6757368262056
49	RPL7A	31.1691991289422
50	RPL29	30.9933034409218
51	RPL18	30.2348206754216
52	RPL3	29.8120582250673
53	MT-ND4L	29.6208662618711
54	RPL12	29.4035184927744
55	RPL6	29.380370645919
56	RPS7	29.1660640445775
57	RPS24	29.0424095619332
58	PTMA	28.9890090867316
59	MT-CYB	28.9052093890918
60	RPL8	28.2099443076717
61	SRGN	27.9929051952326
62	RPL35A	27.4583098845984
63	RPS25	26.8884894932972
64	GAPDH	26.7220899286312
65	RPL15	26.5252025083316
66	RPLP2	24.9743789689362
67	RPL14	24.52547903706
68	DUSP1	24.5110962434518
69	FAU	24.4688278831798
70	RPS26	24.444675818798
71	HLA-C	24.4387662878029
72	EIF1	24.1107350915014
73	MT-ATP8	23.1668691048727
74	BTG1	22.9772714595638
75	RACK1	22.8942817097547
76	RPLP0	22.8785610263449
77	RPL5	22.3831014272204
78	UBC	21.9965343519231
79	RPL23A	21.9109521782199
80	RPL17	21.6481630142928
81	RPS16	21.0753234036213
82	RPSA	20.6701288107662
83	RPL36	19.6759141305523
84	RPL24	18.46233208092
85	RPS9	18.3057921795047
86	HSPA8	18.1947706247681
87	NACA	18.0011711646776
88	H3F3B	17.9834356364486
89	RPS5	17.9211295031037
90	MT-ND3	17.7982603114711
91	FOS	17.7725594958633
92	ARHGDIB	17.7298456326443
93	ZFP36	17.7018353759403
94	RPL21	17.6672473458072
95	RPS21	17.2806324475638
96	FTL	17.2752916576595
97	RPL9	16.9824009523934
98	RPL10A	16.8980552446891
99	HLA-E	16.5377335731937
100	RPL22	16.1306041604255
101	RPL13A	15.7313423324277
102	CD3E	15.4887173080139
103	RPL41	15.4665503840988
104	UBA52	15.0773114311557
105	PTPRCAP	14.831673377027
106	CFL1	14.5515114787685
107	LTB	14.358916895137
108	SH3BGRL3	14.1765352724327
109	EEF2	14.0895851276377
110	EEF1D	14.0545446625608
111	MT-ND1	13.9895018022237
112	RPS29	13.971030258714
