Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	76/158	2.06962947887458e-79	5.42242923465139e-77	0	0	42.3441032998565	7671.77136843068	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPS3;RPL13;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL22L1;FAU;RPS21;RPS24;RPS23
Coronavirus disease	83/232	1.32977132347153e-73	1.7420004337477e-71	0	0	25.7867441636428	4327.11120534659	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;TNF;RPL6;RPL7;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;C3AR1;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;FOS;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS4Y1;RPS15A;RPL14;RPS3;RPL13;RPS2;RPL18;RPS27A;RPL17;RPL19;JUN;RPL41;ACE;RPL35A;RPL23A;IL2;NFKBIA;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL22L1;FAU;RPS21;RPS24;RPS23
Lipid and atherosclerosis	17/215	3.15926919815494e-05	0.00275909509972198	0	0	3.42387720176976	35.4802176102495	ABCA1;JUN;XBP1;HSP90AB1;NCF1;HSPA5;NCF4;FOS;TNF;ERN1;NFKBIA;CD40LG;AKT3;BCL2;CALM1;PLCB1;HSPA1B
Salmonella infection	18/249	6.08159505264346e-05	0.00398344475948146	0	0	3.10849399048157	30.176197982113	JUN;HSP90AB1;ANXA2;AHNAK;TRADD;DYNLT3;FOS;TNF;MYL12A;NFKBIA;CYTH3;TUBA1A;TUBB2A;MYC;AKT3;RPS3;BCL2;S100A10
Th17 cell differentiation	11/107	7.75674689830125e-05	0.00406453537470986	0	0	4.53726615646258	42.9423313588681	NFKBIA;JUN;CD4;HSP90AB1;IL23A;IFNGR1;RARA;RORA;GATA3;FOS;IL2
Protein processing in endoplasmic reticulum	14/171	0.000107234494893337	0.00468257294367573	0	0	3.5416105363659	32.3720648302001	PPP1R15A;BCAP31;XBP1;TRAM1;HSP90AB1;HSPA5;SSR4;SVIP;ERN1;DNAJB1;DAD1;BCL2;UBQLN4;HSPA1B
Leishmaniasis	9/77	0.000128646721453654	0.00481506300297962	0	0	5.22713414634146	46.826970255342	EEF1A1;NFKBIA;JUN;CR1;NCF1;IFNGR1;NCF4;FOS;TNF
Inflammatory bowel disease	8/65	0.000211369098624905	0.00641375424180112	0	0	5.5348919967261	46.8357284356985	JUN;IFNGR1;IL23A;STAT4;RORA;GATA3;TNF;IL2
Chagas disease	10/102	0.000241421825188847	0.00641375424180112	0	0	4.29624546179049	35.7832774059931	NFKBIA;JUN;ACE;IFNGR1;PPP2R2B;AKT3;FOS;PLCB1;TNF;IL2
Apoptosis	12/142	0.000244799780221417	0.00641375424180112	0	0	3.65625294950448	30.4019988659121	ERN1;NFKBIA;JUN;TUBA1A;TRADD;AKT3;LMNA;BCL2;FOS;TNF;MCL1;CTSB
Osteoclast differentiation	11/127	0.000355957856855041	0.00847826895418369	0	0	3.75110837438424	29.7864195680193	NFKBIA;JUN;JUND;NCF1;IFNGR1;NCF4;AKT3;FOSB;FOS;TNF;JUNB
Ferroptosis	6/41	0.00051209096985357	0.0111806528418029	0	0	6.74077922077922	51.0749399237393	PRNP;GPX4;FTH1;SLC40A1;ACSL6;SLC39A8
IL-17 signaling pathway	9/94	0.000583327957172522	0.0117563019060924	0	0	4.1780487804878	31.1129306980597	NFKBIA;JUN;HSP90AB1;JUND;TRADD;TNFAIP3;FOSB;FOS;TNF
Fluid shear stress and atherosclerosis	11/139	0.000764941292066512	0.0140971130407859	0	0	3.39733737244898	24.3783127491728	GSTM3;JUN;HSP90AB1;NCF1;DUSP1;MGST3;AKT3;BCL2;FOS;CALM1;TNF
JAK-STAT signaling pathway	12/162	0.000807086624472473	0.0140971130407859	0	0	3.16548057259714	22.5448044649988	CISH;IL23A;IFNGR1;MYC;AKT3;FHL1;BCL2;STAT4;IL5RA;IL7R;IL2;MCL1
