pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	1.2243266063967e-09	2.44865321279341e-08	0.788186810800237	0.613620853508374	1.84603912364094	120	ATP5MG,COX7A2L,ATP5F1D,ATP6AP1,ATP6V1A,ATP6V0D1,UQCR11,NDUFS8,ATP5MC2,ATP5ME,ATP5F1C,ATP6V1H,COX6B1,ATP6V0A2,ATP6V1F,NDUFS2,ATP6V1D,TCIRG1,UQCRH,UQCRFS1,ATP5F1E,NDUFA5,NDUFB11,UQCRB,NDUFB4,NDUFB5,NDUFS7,ATP6V1E1,COX7A2,NDUFA1,SDHC,ATP6V1B2,COX5A,ATP6V0C,ATP5MF,NDUFB10,COX15,ATP5MC3,ATP5F1B,UQCRC2,NDUFA6,NDUFS1,ATP6V0B,COX7B,ATP6V0E1,NDUFA8,COX4I1,NDUFA13,NDUFB3,UQCR10,NDUFA11,NDUFA3,COX6C,NDUFA7,NDUFA2,COX5B,NDUFS4,COX7C,ATP6V1G1,COX8A,COX10,NDUFB1,ATP6V1C1,ATP5F1A,PPA1,NDUFA4,COX6A1,NDUFS6,NDUFS5,ATP5PF,NDUFS3,NDUFB7,NDUFA10,UQCRQ,ATP5PD,NDUFA12,NDUFC2,NDUFA9,ATP5PB	Oxidative-phosphorylation
Pentose and glucuronate interconversions	8.57858531574379e-05	0.000857858531574379	0.538434096309916	-0.546844115526822	-2.05080984937031	34	XYLB,UGP2,AKR1A1,DHDH,DCXR,SORD	Pentose-and-glucuronate-interconversions
Nitrogen metabolism	0.00871973044714235	0.0581315363142823	0.380730400722792	-0.524597683078122	-1.64821997838986	17	CA5B,GLUL,CA14,CA2,CA8,CA9,CPS1,CA3,CA4	Nitrogen-metabolism
Ascorbate and aldarate metabolism	0.0135195509486107	0.0675977547430536	0.380730400722792	-0.444777888988808	-1.571972567319	27	MIOX,ALDH1B1,ALDH7A1,UGDH	Ascorbate-and-aldarate-metabolism
Fatty acid elongation	0.282110152525215	0.978441127694859	0.203508959461977	-0.299028576324255	-1.09661410060194	30	THEM4,HACD2,TECR,ELOVL4,ABHD17C,ELOVL2,HACD1,MECR,HADH,PPT1,HACD3,HSD17B12	Fatty-acid-elongation
Sulfur metabolism	0.346002621231979	0.978441127694859	0.0762797180809272	0.534024799811317	1.09909297771861	9	MPST,ETHE1,BPNT1,TST,SQOR,IMPAD1	Sulfur-metabolism
Fatty acid degradation	0.494747899159664	0.978441127694859	0.0484087618816951	0.364218052477373	1.00156603131391	44	ACSL5,ACOX1,ACSL4,ECI2,ECHS1,ACAA1,ACADM,CPT1B,ACADS,HADHB,ACADVL,CPT2,ALDH3A2,ALDH9A1,ACAA2,ACOX3,HADHA,ADH5,GCDH	Fatty-acid-degradation
Citrate cycle (TCA cycle)	0.504928806133625	0.978441127694859	0.0493910105981501	0.378362917816032	0.992879939179364	30	IDH1,IDH2,IDH3G,PDHB,SDHC,MDH2,PCK2,DLST,ACLY,SUCLG1,ACO2,IDH3B,DLD,MDH1,SDHD,SDHA,SDHB	Citrate-cycle-TCA-cycle-
Galactose metabolism	0.505494505494505	0.978441127694859	0.208955027549354	-0.264655495867078	-0.990162634208593	31	GALE,PFKM,HKDC1,UGP2,PFKL,HK2,B4GALT2	Galactose-metabolism
Propanoate metabolism	0.555191256830601	0.978441127694859	0.0449543067640062	0.36522519606244	0.966244247776619	32	ABAT,HIBCH,PCCA,BCKDHA,DBT,MLYCD,ECHS1,ACADM,ACSS1	Propanoate-metabolism
Inositol phosphate metabolism	0.583756345177665	0.978441127694859	0.0392758570896778	0.33189096485842	0.957360498689556	73	INPPL1,INPP5D,PIK3CD,SYNJ1,PIK3CG,MTMR2,PLCG2,SACM1L,INPP5K,IPPK,MINPP1,PLCB2,PIK3C2A,PI4KA,PI4K2A,INPP4A,PIP5K1A,CDIPT,PLCG1,MTMR1,PIK3C3,PIP4K2C,PIKFYVE,MTMR3,ITPK1,PIP4K2A,PI4KB,MTM1,TPI1,INPP5F,MTMR14	Inositol-phosphate-metabolism
Fatty acid biosynthesis	0.602439024390244	0.978441127694859	0.0462302524077616	0.409392147722638	0.925500556026219	13	ACSL5,ACSL4	Fatty-acid-biosynthesis
Butanoate metabolism	0.641304347826087	0.978441127694859	0.183023938384487	-0.257655645444289	-0.929581625943578	28	BDH1,ACSM3,ACAT2,HADH,ACAT1,L2HGDH	Butanoate-metabolism
Amino sugar and nucleotide sugar metabolism	0.78	0.978441127694859	0.227987202850442	-0.22180301938302	-0.878472929475942	48	UXS1,GALE,HKDC1,PGM3,UGP2,NAGK,UAP1,CYB5R1,GNPNAT1,CYB5R2,NANS,CYB5RL	Amino-sugar-and-nucleotide-sugar-metabolism
Glyoxylate and dicarboxylate metabolism	0.843956043956044	0.978441127694859	0.0251307059474849	0.286463830968808	0.750216782615151	28	GLDC,PCCA,CAT,GRHPR,MDH2	Glyoxylate-and-dicarboxylate-metabolism
Fructose and mannose metabolism	0.855421686746988	0.978441127694859	0.165656695205483	-0.216631840096321	-0.826142668834537	33	PFKFB2,PFKM,HKDC1,KHK,FBP1,PFKL,HK2,SORD,GMPPB	Fructose-and-mannose-metabolism
Starch and sucrose metabolism	0.867521367521368	0.978441127694859	0.0220116482772519	0.276322512491412	0.744990167388937	35	GYG1,PYGB,GYS1,MGAM,GPI,G6PC3,PGM2,HK1	Starch-and-sucrose-metabolism
Pyruvate metabolism	0.880597014925373	0.978441127694859	0.183023938384487	-0.216324147777153	-0.841280912708231	39	ACSS2,ACYP1,ALDH1B1,ACAT2,PC,ACAT1,ALDH7A1,FH,ME1,ME3,LDHB,ACACB	Pyruvate-metabolism
Pentose phosphate pathway	0.979189485213582	0.988786952089704	0.0157837626630889	0.226844195853613	0.595272530094605	30	G6PD,ALDOC,H6PD,IDNK,ALDOA,GPI,PGM2,PGLS	Pentose-phosphate-pathway
Glycolysis / Gluconeogenesis	0.988786952089704	0.988786952089704	0.00815591848796014	0.213740161188252	0.612634867931745	68	GAPDH,ALDOC,PDHB,MINPP1,PCK2,GALM,ALDOA,GPI,ACSS1,G6PC3,PGAM1,PGM2,PGK1,ALDH3A2,HK1,ALDH9A1,ENO3,TPI1	Glycolysis-Gluconeogenesis
