Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	19/78	8.95954786048635e-16	2.31156334800548e-13	0	0	16.3851518361582	567.723255567506	CD74;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;KIR2DL4;HLA-DMA;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR;HLA-DRB3;HLA-DRB1;HLA-DQB1;HSPA1A
Rheumatoid arthritis	19/93	2.91087380977398e-14	3.75502721460843e-12	0	0	13.053807713964	406.857658568491	ATP6V0B;JUN;HLA-DRB4;ITGB2;FOS;TNFSF13B;HLA-DMA;IFNG;CCL5;CCL3;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Cytokine-cytokine receptor interaction	29/295	2.12387799344883e-12	1.826535074366e-10	0	0	5.63506694543846	151.458075309595	CCL4L1;CCL4L2;FASLG;CXCR6;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR7;CCR6;TNFRSF4;IL32;CD70;TNFRSF9;TNFRSF18;TNFRSF1B;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R
Influenza A	21/172	4.37110871313685e-11	2.81936511997327e-09	0	0	7.0796088901217	168.872879590281	HLA-DRB4;MX1;FASLG;ACTB;ACTG1;PYCARD;NFKBIA;SOCS3;DNAJB1;HLA-DMA;CDK6;OAS1;IFNG;CCL5;CYCS;BAX;VDAC1;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	11/42	4.74158273604338e-10	2.44665669179838e-08	0	0	17.7111586570112	380.249365490437	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Tuberculosis	20/180	6.98790185898066e-10	3.00479779936168e-08	0	0	6.34366840731071	133.735127644293	CD74;ATP6V0B;HLA-DRB4;RIPK2;ITGB2;LSP1;CORO1A;FCGR3A;HLA-DMA;IFNG;CYCS;BAX;CALM3;ATP6V0D1;HLA-DRB3;CALM2;CTSD;ATP6V0C;HLA-DRB1;HLA-DQB1
Epstein-Barr virus infection	21/202	8.95048268459965e-10	3.29889218946673e-08	0	0	5.8970813687773	122.860639278796	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;TNFAIP3;ISG15;RBPJ;RUNX3;NFKBIA;HLA-DMA;CCND2;CDK6;OAS1;MYC;CYCS;BAX;CALR;HLA-DRB3;HLA-DRB1;HLA-DQB1
Salmonella infection	23/249	1.45430326954932e-09	4.69012804429655e-08	0	0	5.18785514671635	105.566309849984	JUN;ANXA2;RIPK2;ARPC1B;TCF7;LEF1;LY96;TXN;FOS;DYNLL1;ACTB;RHOB;ACTG1;HSP90B1;PYCARD;NFKBIA;MYC;FLNA;CYCS;BAX;PFN1;GAPDH;BIRC3
Allograft rejection	10/38	2.82103914546611e-09	8.08697888366952e-08	0	0	17.7835332606325	350.089490534021	HLA-DMA;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	21/219	3.89276569088496e-09	9.98431275770016e-08	0	0	5.3860463271458	104.296187212267	EGR1;RANBP1;JUN;CDKN1A;HLA-DRB4;ITGB2;FOS;NFKBIA;HLA-DMA;ZFP36;CCND2;PTTG1;MYC;IL2RB;BAX;VDAC1;CALR;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
