pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Amino sugar and nucleotide sugar metabolism	0.00581025386673721	0.116205077334744	0.407017918923954	0.56069538935916	1.489183352105	48	UAP1L1,GNPDA2,GPI,UGDH,NPL,CYB5R3,UAP1,PGM2,FPGT,PGM1,GMDS,GMPPA,GFPT2,HK1,HEXB,TSTA3,GALK1	Amino-sugar-and-nucleotide-sugar-metabolism
Ascorbate and aldarate metabolism	0.0122292756832074	0.122292756832074	0.380730400722792	0.621301489406949	1.52533920656801	27	UGDH,ALDH2,ALDH9A1	Ascorbate-and-aldarate-metabolism
Citrate cycle (TCA cycle)	0.0243469024900371	0.160828898316964	0.352487857583619	0.57661573515215	1.42691445062922	30	DLST,ACLY,IDH2,DLAT,PDHA1,ACO2,ACO1,MDH2,IDH1,SUCLA2,SDHB,IDH3A,SDHD,PDHB,IDH3G,SUCLG2,PCK2,SUCLG1,MDH1,SDHA,FH	Citrate-cycle-TCA-cycle-
Nitrogen metabolism	0.0321657796633928	0.160828898316964	0.321775918075361	-0.526296225719529	-1.44930382443814	17	CA2,CA8,CA13,CA5B,CA14,CA6,CA4,GLUL,CPS1,CA1	Nitrogen-metabolism
Pentose and glucuronate interconversions	0.119540229885057	0.435729847494553	0.134273452883202	0.496267086884589	1.26019156327693	34	UGDH,AKR1B1,GUSB	Pentose-and-glucuronate-interconversions
Fatty acid biosynthesis	0.130718954248366	0.435729847494553	0.137250779610133	0.609317260335314	1.29180369700079	13	ACSL5,ACSL4,ACSL3,ACSL6,ACSL1,OXSM,ACSBG2,ACACA,FASN	Fatty-acid-biosynthesis
Oxidative phosphorylation	0.24360286591607	0.696008188331627	0.0817515582532145	0.380641293653843	1.11551784202811	120	NDUFB10,COX7A2L,COX5A,ATP6V0A2,NDUFS8,NDUFV1,NDUFS1,ATP6V1F,ATP6V1A,NDUFA5,COX7B,ATP5F1D,NDUFS4,ATP5ME,TCIRG1,ATP6V0D1,ATP5F1C,ATP5F1B,NDUFS3,ATP6V1E1,UQCRHL,NDUFA6,SDHB,CYC1,COX8A,SDHD,NDUFB7,COX7A2,NDUFA8,COX6A1,NDUFS5,ATP6AP1,ATP5MC3,NDUFS7,NDUFB2,UQCRFS1,NDUFS6,UQCRQ,ATP6V0B,ATP5PB,COX11,NDUFA9,ATP6V0E1,UQCRC2,NDUFB5,NDUFA3,ATP6V1D,COX17,UQCR11,ATP6V1H,ATP6V0C,SDHA,NDUFB3,UQCRH,NDUFB6,COX5B,ATP5MC1,PPA1,ATP5F1A,COX6C,ATP5MG,ATP6V1B2,ATP5F1E,NDUFB4,NDUFA13,NDUFAB1,NDUFB9,UQCRC1,NDUFC2,NDUFA1,ATP12A,ATP5MF	Oxidative-phosphorylation
Starch and sucrose metabolism	0.309551208285386	0.773878020713464	0.0753093764172773	0.432630200158776	1.10336704037479	35	GYG1,GPI,PGM2,PGM1,GAA,HK1,AGL,GYS1	Starch-and-sucrose-metabolism
Fructose and mannose metabolism	0.361726954492415	0.803837676649812	0.0681513438679483	0.427645682527042	1.07265166042411	33	KHK,PFKFB3,TIGAR,FPGT,AKR1B1,TPI1,GMDS,GMPPA,HK1,TSTA3	Fructose-and-mannose-metabolism
Glyoxylate and dicarboxylate metabolism	0.405469678953627	0.810939357907253	0.0635007968065945	0.426664314965189	1.05162197630479	28	GRHPR,SHMT1,PCCA,ACO2,PCCB,ACO1,MDH2,GCSH	Glyoxylate-and-dicarboxylate-metabolism
Fatty acid degradation	0.511627906976744	0.848776871756857	0.0492917662312669	0.374717855161299	0.982918654684702	44	ACSL5,ACADM,ACADS,ACSL4,ACSL3,ECHS1,ECI2,ACAA2,CPT1B,ACSL6,ACSL1,ACOX1,ACSBG2,ACAT1,EHHADH,CPT1C	Fatty-acid-degradation
