Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	17/78	1.48825752647277e-10	4.03317789674121e-08	0	0	9.09974523704032	205.911264112054	CD74;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;CTSS;HLA-DMA;CD4;HLA-DMB;CD8A;KLRC1;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1;HSPA1A
Apoptosis	22/142	3.52407910060267e-10	4.77512718131661e-08	0	0	6.01876774559909	131.005893755801	BCL2A1;PRF1;GZMB;CTSW;TRAF1;ACTB;TUBA4A;CTSS;ACTG1;GADD45G;ERN1;NFKBIA;TUBA1C;TUBA1A;DDIT3;LMNA;CYCS;CTSH;BAX;CTSC;CTSB;BIRC3
Phagosome	21/152	7.42405331299830e-09	6.70639482607513e-07	0	0	5.25081788440567	98.2876480691796	HLA-DRB4;NCF1;TUBB;ITGB2;CYBB;TUBB4B;CORO1A;ACTB;TUBA4A;CTSS;ACTG1;TUBA1C;FCGR3A;HLA-DMA;TUBA1A;HLA-DMB;LAMP1;ATP6V0D1;HLA-DRB1;ATP6V1F;HLA-DQB1
Salmonella infection	27/249	1.21970169583302e-08	8.26347898926871e-07	0	0	4.00578155475063	72.9936496278373	RALA;AHNAK;ARPC1B;LEF1;LY96;TXN;ACTB;ACTG1;HSP90B1;TUBA1C;TUBA1A;MYC;FLNA;SNX9;TCF7L2;HSP90AA1;TUBB;DYNLL1;TUBB4B;TUBA4A;RHOB;NFKBIA;CYCS;BAX;PFN1;GAPDH;BIRC3
Rheumatoid arthritis	16/93	1.94682745838499e-08	1.05518048244466e-06	0	0	6.76778870370776	120.158566752579	HLA-DRB4;CCL20;ITGB2;TNFSF13B;HLA-DMA;HLA-DMB;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB1;HLA-DQB1;ATP6V1F
Lysosome	18/128	6.63736831251583e-08	2.60355572577044e-06	0	0	5.33853253345639	88.2350799187069	GAA;HEXA;CTSW;LIPA;LITAF;CTSS;LAMP1;NPC2;PSAP;ACP5;CTSH;MAN2B1;DNASE2;ATP6V0D1;CD68;GLA;CTSC;CTSB
Influenza A	21/172	6.72505169018196e-08	2.60355572577044e-06	0	0	4.55061494796594	75.1526829195704	HLA-DRB4;STAT1;MX2;MX1;ACTB;ACTG1;NFKBIA;SOCS3;DNAJB1;HLA-DMA;CDK6;HLA-DMB;CCL5;IRF7;CYCS;BAX;VDAC1;KPNA2;SLC25A5;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	28/295	1.16034862986964e-07	3.93068098368342e-06	0	0	3.45182979107441	55.12356488072	CX3CR1;CCL4L2;CXCR6;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;TNFSF14;CCL20;CD70;IL1R2;TNFRSF18;TNFRSF1B;CD4;CD40LG;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL6ST;IL7R
Viral myocarditis	12/60	2.09906245407789e-07	6.32051027839009e-06	0	0	8.1000837520938	124.551787159342	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;ITGB2;PRF1;CD28;CYCS;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
Epstein-Barr virus infection	22/202	2.53283412505236e-07	6.86398047889189e-06	0	0	4.00001892863903	60.7553145731045	ENTPD1;CDKN1A;HLA-DRB4;STAT1;TNFAIP3;ISG15;RBPJ;RUNX3;GADD45G;NFKBIA;HLA-DMA;HLA-DMB;CCND2;CDK6;MYC;CD19;IRF7;CYCS;BAX;VIM;HLA-DRB1;HLA-DQB1
Hematopoietic cell lineage	15/99	3.06216297690586e-07	7.54405606128627e-06	0	0	5.80417267917268	87.0566358580647	HLA-DRB4;IL1R2;FLT3LG;HLA-DMA;CD4;HLA-DMB;CD8A;CD19;CD7;CD9;CD59;IL7R;MS4A1;HLA-DRB1;HLA-DQB1
Leishmaniasis	13/77	5.23330555550343e-07	1.18185483795119e-05	0	0	6.58690750838926	95.26678933802	MARCKSL1;HLA-DRB4;NCF1;STAT1;ITGB2;CYBB;EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DMB;HLA-DRB1;HLA-DQB1
Allograft rejection	9/38	1.56955089913764e-06	3.27190995127923e-05	0	0	10.0148275862069	133.845376863512	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;PRF1;CD28;GZMB;HLA-DRB1;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	14/100	2.01302523603436e-06	3.89664170689509e-05	0	0	5.28180574555404	69.2754874265622	CX3CR1;TNFSF14;CCL20;CCL4L2;CXCL13;TNFRSF1B;CXCR3;CCL5;CCL4;CCL3;XCL1;CCR7;CCR6;IL6ST
Cell adhesion molecules	17/148	2.79193879156066e-06	5.04410275008625e-05	0	0	4.22194140705591	53.9934557461881	HLA-DRB4;CADM1;ITGB2;ICAM2;HLA-DMA;CD4;HLA-DMB;CD40LG;SELL;CD8A;CD28;PECAM1;CTLA4;NCAM1;ICOS;HLA-DRB1;HLA-DQB1
NF-kappa B signaling pathway	14/104	3.23965350148041e-06	5.48716311813245e-05	0	0	5.04601307189543	63.7818281508499	EDARADD;TNFSF14;BCL2A1;CCL4L2;LY96;TNFAIP3;TRAF1;GADD45G;TNFSF13B;NFKBIA;CD40LG;CCL4;LTB;BIRC3
Autoimmune thyroid disease	10/53	3.81075433250042e-06	5.79816985792848e-05	0	0	7.5117443801685	93.7291681641549	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;PRF1;CD28;CTLA4;GZMB;HLA-DRB1;HLA-DQB1
Graft-versus-host disease	9/42	3.85118293146541e-06	5.79816985792848e-05	0	0	8.79909090909091	109.699412022269	HLA-DMA;HLA-DMB;HLA-DRB4;PRF1;CD28;GZMB;KLRC1;HLA-DRB1;HLA-DQB1
Th17 cell differentiation	14/107	4.55722491666665e-06	6.50004185482454e-05	0	0	4.88247944339026	60.0486220202851	HSP90AA1;HLA-DRB4;STAT1;AHR;FOXP3;HIF1A;NFKBIA;HLA-DMA;CD4;HLA-DMB;TBX21;IL6ST;HLA-DRB1;HLA-DQB1
Toxoplasmosis	14/112	7.83046609402362e-06	0.00010610281557402	0	0	4.63217286914766	54.4627193457315	HLA-DRB4;STAT1;LY96;NFKBIA;GNAO1;HLA-DMA;HLA-DMB;CD40LG;CYCS;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1;HSPA1A
Intestinal immune network for IgA production	9/48	1.23093816419518e-05	0.000158849639284236	0	0	7.44307692307692	84.1450925263347	HLA-DMA;HLA-DMB;HLA-DRB4;CD40LG;CD28;ICOS;HLA-DRB1;TNFSF13B;HLA-DQB1
Th1 and Th2 cell differentiation	12/92	2.24334289523125e-05	0.000266896879218787	0	0	4.85201005025126	51.9405654902178	NFKBIA;HLA-DMA;CD4;MAF;HLA-DMB;HLA-DRB4;STAT1;TBX21;RBPJ;RUNX3;HLA-DRB1;HLA-DQB1
Fluid shear stress and atherosclerosis	15/139	2.2651764656945e-05	0.000266896879218787	0	0	3.92371293580971	41.9651802345139	HSP90AA1;NCF1;DUSP1;GSTO1;IL1R2;GSTP1;MGST2;TXN;ACTB;KLF2;ACTG1;HSP90B1;PECAM1;SQSTM1;CALM2
Chemokine signaling pathway	18/192	2.48358477319751e-05	0.000280438113973552	0	0	3.36373183966392	35.6663970436117	CX3CR1;NCF1;CCL20;STAT1;CCL4L2;PXN;CXCR6;CXCL13;NFKBIA;FGR;TIAM1;CXCR3;CCL5;CCL4;CCL3;XCL1;CCR7;CCR6
Asthma	7/31	3.26139938710326e-05	0.000353535693561993	0	0	9.38323643410853	96.9360490288382	HLA-DMA;HLA-DMB;HLA-DRB4;FCER1G;CD40LG;HLA-DRB1;HLA-DQB1
Lipid and atherosclerosis	19/215	3.40205830339e-05	0.000354599153930266	0	0	3.15379626426842	32.4479742596056	HSP90AA1;NCF1;HSPA5;CYBB;LY96;SOD2;HSP90B1;ERN1;NFKBIA;CD40LG;DDIT3;CCL5;IRF7;CCL3;CYCS;BAX;CALM2;HSPA1B;HSPA1A
Tuberculosis	17/180	3.7729343549279e-05	0.000378690818587207	0	0	3.38745647487979	34.5014895256667	CD74;HLA-DRB4;FCER1G;STAT1;ITGB2;CORO1A;CTSS;FCGR3A;HLA-DMA;HLA-DMB;LAMP1;CYCS;BAX;ATP6V0D1;CALM2;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	8/43	3.99177348294149e-05	0.000386346647813266	0	0	7.36144521036368	74.5617953900277	HLA-DMA;HLA-DMB;HLA-DRB4;PRF1;CD28;GZMB;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	19/219	4.38131815846548e-05	0.000409426627911774	0	0	3.09007627118644	31.0106947598651	EGR1;CDKN1A;SPI1;HLA-DRB4;IL1R2;ITGB2;NFKBIA;HLA-DMA;ZFP36;CD4;HLA-DMB;CCND2;MYC;TSPO;BAX;VDAC1;SLC25A5;HLA-DRB1;HLA-DQB1
Protein processing in endoplasmic reticulum	16/171	7.08529873052412e-05	0.000640038651990679	0	0	3.34848501332753	31.994450935518	PPP1R15A;HSP90AA1;HSPA5;SSR4;DERL3;SYVN1;HSP90B1;HERPUD1;ERN1;DNAJB1;HSPH1;DDIT3;BAX;P4HB;HSPA1B;HSPA1A
Transcriptional misregulation in cancer	17/192	8.48861042632885e-05	0.000742068846946813	0	0	3.15320463320463	29.5587713451046	CDKN1A;SPI1;BCL2A1;IL1R2;GZMB;TRAF1;RUNX2;GADD45G;CCND2;MAF;MYC;DDIT3;ID2;NFKBIZ;REL;BAX;BIRC3
Measles	14/139	9.00578130689938e-05	0.000762677104428041	0	0	3.62654117647059	33.7814440326415	STAT1;MX2;MX1;TNFAIP3;NFKBIA;CCND2;CDK6;CD28;IRF7;CYCS;BAX;HSPA1B;SLAMF1;HSPA1A
Primary immunodeficiency	7/38	0.000130119068801097	0.00106855356500295	0	0	7.26181545386347	64.9719030250273	CD79A;CD4;CD40LG;CD8A;CD19;ICOS;IL7R
NOD-like receptor signaling pathway	16/181	0.000138614410681883	0.00110483839102324	0	0	3.14391128826205	27.9299247001897	YWHAE;GBP5;HSP90AA1;STAT1;CYBB;TNFAIP3;TXN;NFKBIA;CCL5;NAMPT;IRF7;VDAC1;CARD16;GBP1;CTSB;BIRC3
Inflammatory bowel disease	9/65	0.000148172924971258	0.00114728179049174	0	0	5.17901785714286	45.6640765894497	HLA-DMA;MAF;HLA-DMB;HLA-DRB4;STAT1;TBX21;FOXP3;HLA-DRB1;HLA-DQB1
Natural killer cell mediated cytotoxicity	13/131	0.000184812948604089	0.00139123080754745	0	0	3.56257820498237	30.6245148243754	FCER1G;KLRC2;KLRC3;SH2D1A;ITGB2;PRF1;ICAM2;SH2D1B;GZMB;FCGR3A;NCR3;KLRK1;KLRC1
Pathways in cancer	32/531	0.000208018812489504	0.00152359724823394	0	0	2.09967248187884	17.8007756191562	PTGER4;CDKN1A;RALA;SPI1;GSTP1;LEF1;MGST2;HIF1A;HSP90B1;CCND2;MYC;PIM1;CTNNA1;PIM2;PDGFRB;TCF7L2;HSP90AA1;GSTO1;STAT1;DAPK2;FLT3LG;TRAF1;GADD45G;NFKBIA;CDK6;CKS2;CYCS;BAX;IL6ST;IL7R;CALM2;BIRC3
Central carbon metabolism in cancer	9/70	0.000263452152106146	0.0018788298215991	0	0	4.75327868852459	39.1748060304634	PDGFRB;SLC7A5;LDHB;LDHA;PKM;MYC;PGAM1;IDH2;HIF1A
Kaposi sarcoma-associated herpesvirus infection	16/193	0.000289327441911959	0.00201045478867028	0	0	2.92893550937967	23.8648244601674	TCF7L2;CDKN1A;STAT1;LEF1;HIF1A;NFKBIA;ZFP36;CDK6;CLEC2B;MYC;UBC;IRF7;CYCS;BAX;IL6ST;CALM2
Small cell lung cancer	10/92	0.000487193715792602	0.00330073742449488	0	0	3.9311454049432	29.9822513795141	NFKBIA;CDKN1A;CDK6;MYC;CKS2;BAX;CYCS;TRAF1;BIRC3;GADD45G
FoxO signaling pathway	12/131	0.00067085717263918	0.00443420228744433	0	0	3.25526793632026	23.7860940485857	CDKN2D;CDKN1A;CCND2;PLK2;FBXO25;S1PR1;IL7R;SGK1;SOD2;S1PR4;KLF2;GADD45G
DNA replication	6/36	0.000695195158789607	0.00448566400076151	0	0	6.42155887230514	46.6931962810706	RNASEH2B;RNASEH2A;RFC4;RPA3;MCM5;MCM6
Prion disease	19/273	0.000744811987222954	0.00469404764040513	0	0	2.42628453223008	17.4750201262485	EGR1;NCF1;HSPA5;TUBB;CYBB;TUBB4B;COX5A;TUBA4A;TUBA1C;TUBA1A;DDIT3;CCL5;CYCS;BAX;VDAC1;NCAM1;SLC25A5;HSPA1B;HSPA1A
Thyroid cancer	6/37	0.000808655680788474	0.00498058385212901	0	0	6.21409083614187	44.2451802114525	TCF7L2;CDKN1A;MYC;LEF1;BAX;GADD45G
Acute myeloid leukemia	8/67	0.000947048732365667	0.0057033379215799	0	0	4.36154431879072	30.3657694222984	TCF7L2;SPI1;BCL2A1;MYC;LEF1;PIM1;EIF4EBP1;PIM2
Necroptosis	13/159	0.00118488773504737	0.0069805342651704	0	0	2.87516088995127	19.3731424295607	HSP90AA1;STAT1;CYBB;TNFAIP3;HMGB1;FTH1;BAX;VDAC1;SLC25A5;PPIA;SQSTM1;FTL;BIRC3
Colorectal cancer	9/86	0.00121234260946416	0.00699031589712312	0	0	3.76246753246753	25.2657247966507	TCF7L2;CDKN1A;RALA;MYC;LEF1;BAX;CYCS;AREG;GADD45G
Cell cycle	11/124	0.00144204205414361	0.00814152909735246	0	0	3.13815964720159	20.5288835142591	YWHAE;CDKN2D;CDKN1A;CCND2;CDK6;MYC;MCM5;MCM6;SMC1A;CDC25B;GADD45G
Hippo signaling pathway	13/163	0.00148511001656499	0.00821356764263495	0	0	2.79790827740492	18.2207241330548	YWHAE;TCF7L2;ITGB2;LEF1;AREG;ACTB;ACTG1;CCND2;RASSF4;MYC;ID2;CTNNA1;BIRC3
Glutathione metabolism	7/57	0.00165590765495467	0.0089750194898543	0	0	4.49790697674419	28.8019244705556	GPX1;GPX4;GSTO1;GSTP1;IDH2;SMS;MGST2
