pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	1.344252976466e-09	2.688505952932e-08	0.788186810800237	0.642237515604023	1.61508634956655	120	ATP5F1E,NDUFA9,NDUFA1,NDUFC2,NDUFS7,ATP6V1E1,COX7A2,COX6A1,UQCR10,NDUFB10,NDUFA2,ATP6V0D1,NDUFA13,NDUFB3,ATP6V1H,COX5A,NDUFA6,ATP5MF,NDUFA3,NDUFS6,CYC1,NDUFB8,ATP5F1C,NDUFA8,ATP5MC3,NDUFB7,SDHB,NDUFS8,UQCRC1,COX8A,NDUFA12,COX6B1,NDUFS3,ATP6V1D,ATP5F1B,NDUFS1,NDUFB6,COX7B,COX5B,ATP5PF,ATP6V1F,UQCR11,UQCRFS1,NDUFB11,COX6C,ATP5ME,SDHA,ATP6V1A,NDUFA4,UQCRQ,ATP6V0B,NDUFS2,NDUFB2,ATP6V0E1,UQCRC2,ATP6V1B2,NDUFA7,NDUFB4,ATP6V0A2,NDUFAB1,SDHC,UQCRH,ATP5PB,NDUFV1,NDUFA5,ATP5PD,ATP6V0C,ATP5F1A,NDUFB1,COX17,ATP6AP1,NDUFA11,SDHD,ATP5F1D,ATP6V1C1,NDUFS4,NDUFB9,ATP5MC1	Oxidative-phosphorylation
Citrate cycle (TCA cycle)	0.00312999613653485	0.0312999613653485	0.431707695803346	0.626835569848778	1.44706235768967	30	IDH2,MDH1,IDH1,IDH3G,IDH3B,MDH2,SDHB,PDHB,SDHA,PCK2,ACO2,SDHC,ACLY,FH,SUCLG1,PDHA1,DLD,SDHD	Citrate-cycle-TCA-cycle-
Nitrogen metabolism	0.0877788285586851	0.585192190391234	0.287805130535564	-0.383365324691449	-1.24031107811761	17	CA2,CPS1,CA3,CA8,CA4,CA14,GLUD2,CA6,CA9,CA1	Nitrogen-metabolism
Fatty acid degradation	0.323943661971831	0.997002997002997	0.0662842187012672	0.455219459577441	1.08033168393318	44	ACAA2,ACSL5,ACSL4,ACADVL,ECHS1,ALDH9A1,ACOX1,ADH5,CPT2,ACOX3,ECI2,HADHB,ACADS,ACADM,ACAT1,GCDH,ACAA1,ACAT2,CPT1A,ACSL3,ECI1	Fatty-acid-degradation
Fatty acid elongation	0.623481781376518	0.997002997002997	0.0360729976388226	0.409446783269049	0.94521602800667	30	ABHD17B,ABHD17A,ACAA2,HACD4,ECHS1,ACOT7,ELOVL1,HACD3,ACOT2,HADHB,ACOT4,PPT1,ELOVL5	Fatty-acid-elongation
Amino sugar and nucleotide sugar metabolism	0.659979939819458	0.997002997002997	0.0329431471724691	0.39337996227664	0.939708671209361	48	GPI,NPL,HEXA,TSTA3,HEXB,GMPPA,CYB5R3,GNPDA2,MPI,CMAS,GMDS,PGM2,UGDH,HK1,CYB5R4,UAP1L1,FUK,NAGK	Amino-sugar-and-nucleotide-sugar-metabolism
Sulfur metabolism	0.680044593088071	0.997002997002997	0.0365314928349125	0.462822458740264	0.899297435277526	9	BPNT1,SQOR,MPST,ETHE1,TST,PAPSS1,IMPAD1	Sulfur-metabolism
Fructose and mannose metabolism	0.683518705763397	0.997002997002997	0.031636972118622	0.394611854911342	0.917469508787036	33	TIGAR,ALDOA,TSTA3,AKR1B1,PFKP,GMPPA,MPI,GMDS,TKFC,HK1,TPI1,FUK	Fructose-and-mannose-metabolism
Ascorbate and aldarate metabolism	0.701825557809331	0.997002997002997	0.0304894126298511	0.38921422084281	0.893788234665153	27	ALDH9A1,UGDH,ALDH3A2,MIOX	Ascorbate-and-aldarate-metabolism
Glycolysis / Gluconeogenesis	0.702297702297702	0.997002997002997	0.0297064584935533	0.382418237553381	0.931659460878211	68	GAPDH,GPI,BPGM,PGAM1,ALDOA,PDHB,PKM,ALDH9A1,PCK2,PFKP,ADH5,GALM,ENO1,G6PC3,MINPP1,PGM2,HK1,TPI1,PDHA1,DLD,ACSS1,PGM1,AKR1A1,PGK1,PFKL	Glycolysis-Gluconeogenesis
Glyoxylate and dicarboxylate metabolism	0.782299084435402	0.997002997002997	0.0250603987343648	0.366301592616403	0.842302763932552	28	MDH1,MDH2,SHMT1,PCCB,CAT,ACO2,PCCA,PGP,GRHPR,DLD,ACAT1,ACAT2	Glyoxylate-and-dicarboxylate-metabolism
Galactose metabolism	0.803030303030303	0.997002997002997	0.0232248320654428	0.361156364186459	0.837041443904557	31	AKR1B1,PFKP,GALM,G6PC3,PGM2,HK1,PGM1,PFKL,GALK1,B4GALT1,GLB1,GALE,LCT	Galactose-metabolism
Fatty acid biosynthesis	0.82829373650108	0.997002997002997	0.0252009996957834	0.371549451031736	0.767277204095028	13	ACSL5,ACSL4,ACACA,ACSL3,MCAT,ACSL1,FASN	Fatty-acid-biosynthesis
Pentose phosphate pathway	0.838056680161943	0.997002997002997	0.0208547494438027	0.347454595563066	0.802105831943928	30	G6PD,GPI,ALDOA,TALDO1,PFKP,RPE,PGM2,PGM1,PGD,PFKL,IDNK,PGLS,TKT,DERA,RPIA,H6PD	Pentose-phosphate-pathway
Pyruvate metabolism	0.884422110552764	0.997002997002997	0.0169176756264572	0.329962964012238	0.779237247053514	39	MDH1,MDH2,PDHB,PKM,ALDH9A1,PCK2,GRHPR,ME2,FH,PDHA1,DLD,ACSS1,ACAT1,ACAT2	Pyruvate-metabolism
Pentose and glucuronate interconversions	0.891019172552977	0.997002997002997	0.0166782153543946	0.328892070503527	0.76808270190327	34	AKR1B1,RPE,UGDH,AKR1A1,GUSB,CRYL1,ISPD,SORD,KL	Pentose-and-glucuronate-interconversions
Starch and sucrose metabolism	0.906060606060606	0.997002997002997	0.0155348639580133	0.324655181094951	0.759449778980377	35	GYG1,GPI,G6PC3,PGM2,HK1,PYGB,GYS1,PGM1	Starch-and-sucrose-metabolism
Propanoate metabolism	0.928210313447927	0.997002997002997	0.0137183520206939	0.306010045582502	0.710384095645299	32	ECHS1,PCCB,BCKDHA,PCCA,SUCLG1,ECHDC1,DLD,HIBCH,ACSS1,ACADM,ACAT1,ACAT2,ABAT,ACACA,DBT,BCKDHB,LDHA	Propanoate-metabolism
Butanoate metabolism	0.971515768056968	0.997002997002997	0.0100128309769611	0.270310222722854	0.621572639344533	28	ECHS1,HMGCL,ACADS,ACAT1,ACAT2,ABAT,OXCT1,BDH2,HMGCS1,HADH,L2HGDH,HADHA,EHHADH,OXCT2,ACSM1	Butanoate-metabolism
Inositol phosphate metabolism	0.997002997002997	0.997002997002997	0.00250132493941571	0.233324638433769	0.570451878578356	73	ITPK1,PIP4K2A,IPPK,IMPA1,PIK3CG,PIP4K2C,INPPL1,PLCG2,INPP5K,PI4KA,INPP4A,MINPP1,PIKFYVE,PI4K2A,MTMR2,INPP5E,TPI1,INPP5D,SACM1L,SYNJ1,MTMR1,PIK3C3,ISYNA1,PLCG1,PIK3C2A	Inositol-phosphate-metabolism
