Gene	Expression
1	EEF1A1	233.662714736149
2	MALAT1	188.561551085115
3	RPS12	144.032028213668
4	RPL10	135.12193346216
5	RPL13	115.810737637929
6	RPLP1	114.635923375044
7	RPL32	104.103895872062
8	RPL30	97.98496504258
9	RPS27	97.4712755891913
10	B2M	96.7021613058968
11	RPS3A	91.047746302771
12	RPS15A	87.9532715443791
13	RPS8	85.4132813317429
14	TPT1	85.3015629456668
15	RPL19	83.2401348942791
16	RPS27A	81.2715526940724
17	RPS3	79.6565643479609
18	RPS18	79.4528374742423
19	RPS14	79.2831914255718
20	RPL11	77.684271068585
21	RPL28	76.91598274878
22	ACTB	73.3668068749515
23	TMSB4X	72.8812139948858
24	RPS23	72.5884891376569
25	RPL34	71.2651729819202
26	RPL18A	67.5990514347781
27	RPL39	66.970207925325
28	RPS13	64.7166982616608
29	RPS6	62.2480851628038
30	RPS19	61.5050858621887
31	MT-CO1	61.3784447541004
32	RPS4X	60.6433910989249
33	MT-CO2	59.7399057237579
34	RPS28	59.1936289821307
35	RPS2	55.2967821742349
36	JUNB	54.511866709123
37	RPL3	53.8461967354014
38	RPL26	53.1449197711612
39	RPL37	52.3761432824168
40	RPL18	51.2889239617368
41	RPS15	50.70626994122
42	RPL29	50.2289466582822
43	RPL35A	49.9766597154655
44	RPS25	49.8919017918953
45	RPL12	46.1268974945802
46	RPLP2	45.7955998465648
47	RPL7A	45.7467770116761
48	TMSB10	43.7128838130407
49	RPL14	41.936876357769
50	MT-CO3	41.2234481308771
51	RPS7	41.1764834685141
52	RPS24	40.6420502513052
53	RPL5	39.5863576466939
54	RPL6	39.2943259742522
55	RPL8	38.7012243023262
56	MT-ND4L	38.201544043082
57	RPS5	37.6447804114557
58	RPLP0	37.5180052434758
59	HLA-B	37.0076538710367
60	RPL23A	36.8296647547455
61	RPS16	36.1270251766803
62	RPSA	35.9712000303145
63	FAU	35.8694261122163
64	MT-ATP6	35.8147160358367
65	RPL21	35.2790451253345
66	RPL17	33.7281482932416
67	RPS26	33.2179132077641
68	RPS9	32.9191880172607
69	RPS21	32.6920997251196
70	MT-CYB	32.6215150177528
71	RPL15	32.3697471580516
72	RPL36	32.0437639275555
73	RPL9	31.4723545221246
74	RPL10A	30.5832834834514
75	RACK1	29.5878336403987
76	RPL22	28.3937393183785
77	NACA	28.0699885387657
78	FTH1	27.5247671926719
79	EEF1B2	27.1381930034026
80	RPL24	25.3479930525829
81	BTG1	25.3316020830295
82	PTMA	25.2786774353152
83	ACTG1	24.4017502561976
84	FOS	24.0016127448119
85	RPL13A	23.7074419210111
86	MT-ATP8	23.5844494739289
87	RPL37A	21.9920068251041
88	MT-ND3	21.512007795766
89	PABPC1	21.3847072430351
90	RPL4	20.8754550587798
91	UBA52	20.75483825881
92	HLA-A	20.7361820646675
93	EIF1	20.0410902258005
94	RPL35	20.0037834091447
95	ZFP36L2	19.9342948765182
96	RPS29	19.6345456660283
97	RPL41	19.2193334214959
98	KLF2	18.8983342078385
99	EEF1G	18.7784451320366
100	SARAF	18.4875510925314
101	PFN1	17.9823562843986
102	EEF2	17.3102549964084
103	EEF1D	17.2561646997539
104	HLA-C	17.2450497097515
105	FTL	16.944960156914
106	RPL27	16.7274026852628
107	RPL7	16.1701688484997
108	IFITM1	15.7463930668887
109	MT-ND1	15.5646509233728
110	HLA-E	13.7177762655329
111	ARHGDIB	13.5734372187789
112	RPL31	13.5378543422784
113	RPL38	13.5191553090816
114	MT-ND5	13.4066309163855
115	CD3E	13.2960289405788
116	HNRNPA1	13.0362694672238
117	CD69	12.9110938265131
118	PFDN5	12.611137439015
119	NPM1	12.2551715450879
120	DUSP1	12.1221460035737
121	BTF3	11.7219506396979
122	H3F3B	11.6906501146747
123	HSPA8	11.6103087848008
124	VIM	11.0541731428464
125	COX4I1	10.8683206794775
126	LTB	10.8131082128791
127	CD7	10.7917052511746
128	SLC2A3	10.7911163579858
129	RPL27A	10.6674373706366
130	CXCR4	10.5593572139362
131	CORO1A	10.3938870817162
132	PPIA	10.3741545085275
133	CFL1	10.3657214138164
134	LDHB	10.325106730178
135	RPS11	10.102012495264
136	TOMM7	9.95343015849548
137	CD52	9.86889238475323
138	MYL12A	9.41512071831289
139	MT-ND4	8.88071329490089
140	SERF2	8.87427564571108
141	GAPDH	8.87166606520935
142	PTPRCAP	8.79837931936955
143	PNRC1	8.76537043325551
144	FXYD5	8.69911059194704
145	PTPRC	8.59053094546266
146	DDX5	8.56759140891388
147	RPL36AL	8.49768868385356
148	RPS20	8.41093271426871
149	TSC22D3	8.1891602154933
150	COX7C	8.16010595681702
151	RAC2	7.93699679950158
152	MT-ND2	7.80449718324649
153	NOP53	7.77531077864765
154	LAPTM5	7.76635778372205
155	ATP5F1E	7.75390257609079
156	CD3D	7.70533909017238
157	H3F3A	7.42560630383627
158	RPS4Y1	7.40419025344155
159	IL32	7.36033416603781
160	CALM1	7.15643286192242
161	ATP5MC2	7.03020102554275
162	NR4A2	7.01740289053752
163	HINT1	6.93321592368815
164	MYL6	6.91919440385619
165	SH3BGRL3	6.91534877812063
166	SLC25A6	6.85189285741265
167	UBC	6.72895153517861
168	IL7R	6.7184122701887
169	CCNI	6.63407407817987
170	ATP5MG	6.54769745731271
171	BTG2	6.49746357105881
172	DNAJB1	6.48073610271412
173	UQCRB	6.37468808765531
174	TMA7	6.32640178269152
175	COMMD6	6.29010140788511
176	HNRNPA2B1	6.27199167950416
177	LIMD2	6.22670978625479
178	C12orf57	6.19578152987671
179	SRGN	6.19258221915753
180	PCBP2	6.17675584659372
181	EIF3E	6.05396654687546
182	RPL36A	6.03941883631318
