p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_ref_annotations
1.19575275061374e-26	0.849382731034858	0.917	0.734	4.01031557500835e-22	CD96	CD8 TCM
2.97926064052862e-25	7.33712389455931	0.01	0	9.99184433620489e-21	IGKV1D-12	CD8 TCM
8.27622651091806e-16	0.699786090770127	0.981	0.901	2.7756808472317e-11	CD99	CD8 TCM
6.74540030027925e-15	0.537460268409502	0.995	0.928	2.26227235270766e-10	CD2	CD8 TCM
8.64284487017068e-15	-1.28095135070006	0.175	0.471	2.89863731255784e-10	CD28	CD8 TCM
1.30819406377453e-14	0.594402981152119	0.99	0.975	4.38742125108701e-10	CD52	CD8 TCM
4.4138131991347e-14	5.167198893117	0.015	0	1.48030467072579e-09	AC007114.2	CD8 TCM
5.76433127236426e-13	5.75216139383816	0.01	0	1.93324142212553e-08	SORCS2	CD8 TCM
7.05525941662075e-13	-0.71024698266429	0.951	0.96	2.36619290314627e-08	CD69	CD8 TCM
4.25119229620846e-11	0.563379691712148	0.99	0.984	1.42576487230239e-06	SH3BGRL3	CD8 TCM
7.813949662337e-11	0.536124891046551	0.888	0.639	2.62064243775458e-06	CCL5	CD8 TCM
9.36276170819131e-11	4.167198893117	0.019	0.001	3.1400830216932e-06	ADM5	CD8 TCM
1.71901736704479e-10	5.33712389455931	0.01	0	5.76524044559483e-06	AC090739.1	CD8 TCM
1.88856622927915e-10	0.528010936699048	0.714	0.463	6.33387341975641e-06	LINC01871	CD8 TCM
2.94699309109343e-10	0.629163101285193	0.869	0.735	9.88362542890914e-06	OSTF1	CD8 TCM
5.06880066724832e-10	3.69326770478459	0.024	0.002	1.69997436778174e-05	KDM4D	CD8 TCM
3.06560913971609e-09	0.798641674487878	0.592	0.398	0.000102814399327798	LGALS1	CD8 TCM
4.0071597054389e-09	0.567147056272906	0.544	0.342	0.00013439212220101	ITGA1	CD8 TCM
1.3728087292123e-08	0.448061081272146	1	1	0.000460412591603223	TMSB4X	CD8 TCM
1.79805958809661e-08	0.795428847742327	0.743	0.588	0.000603033224655841	GSTP1	CD8 TCM
1.80065067734845e-08	0.509017058053225	0.942	0.855	0.000603902224169122	CD3G	CD8 TCM
2.63920674203855e-08	0.385362618468069	0.942	0.888	0.000885137157144889	HCST	CD8 TCM
2.98632376129986e-08	0.599423256603296	0.976	0.912	0.00100155326306475	PPIB	CD8 TCM
6.98852695511054e-08	2.67415888183688	0.039	0.007	0.00234381217020497	SYP	CD8 TCM
9.27380540938282e-08	0.661552719496882	0.607	0.436	0.00311024885819881	GYG1	CD8 TCM
1.05878590323645e-07	0.400722098155799	0.995	0.959	0.00355095616227441	CYBA	CD8 TCM
1.20053884967788e-07	4.75216139383816	0.01	0	0.00402636719404967	ADAMTSL4	CD8 TCM
1.20053884967788e-07	4.75216139383816	0.01	0	0.00402636719404967	LPAR4	CD8 TCM
1.20382556224375e-07	4.52976897250171	0.01	0	0.00403739017065309	FGF22	CD8 TCM
1.63694359405429e-07	0.857283315931619	0.602	0.446	0.00548998142573928	CXCR3	CD8 TCM
1.81846019836192e-07	0.559675479495587	0.966	0.914	0.00609875181326622	CLIC1	CD8 TCM
