pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.00674996075795569	0.134999215159114	0.407017918923954	0.36671416599587	1.71255900286997	62	PLCG2,INPP5A,PLCH2,MTMR4,INPP5B,MTMR8,PLCB3,PIK3CG,ALDH6A1,PIK3C2B,INPP4B,PIKFYVE,ISYNA1,TPI1,SYNJ2,INPP4A,PIP4K2C,PIP5K1C,MTMR3,ITPKB,IPMK,PIP5K1A,ITPK1,PIK3C2A,PLCD1,INPP1,PLCG1,SYNJ1,INPP5F,PIK3CB,PIK3C3,PI4KA,ITPKC,PTEN,IMPA2,PIK3CA,PIK3CD,SACM1L,MTM1	Inositol-phosphate-metabolism
Fructose and mannose metabolism	0.0165476811919955	0.165476811919955	0.352487857583619	0.425951828248117	1.72475318868088	28	FBP1,PFKM,PMM2,HK2,SORD,PFKFB3,FUK,KHK,TPI1,FPGT	Fructose-and-mannose-metabolism
Ascorbate and aldarate metabolism	0.0462130937098845	0.295616717635066	0.237793834423688	0.610029232869929	1.53209162074246	6	UGDH,ALDH3A2,ALDH7A1,ALDH1B1	Ascorbate-and-aldarate-metabolism
Glycolysis / Gluconeogenesis	0.0591233435270133	0.295616717635066	0.184706471207739	0.333975053149677	1.44543010769548	40	LDHB,FBP1,ACSS2,PFKM,LDHA,ALDH3A2,HK2,ALDH7A1,ENO3,ENO1,TPI1	Glycolysis-Gluconeogenesis
Pyruvate metabolism	0.105427974947808	0.421711899791232	0.136490437780413	0.333286210291801	1.37170364620618	30	LDHB,ACSS2,ACACA,ACACB,LDHA,ALDH3A2,ALDH7A1	Pyruvate-metabolism
Propanoate metabolism	0.140461215932914	0.468204053109714	0.116234148779716	0.321762182457601	1.30287115440529	28	LDHB,ACSS2,ALDH6A1,ACACA,ACACB,LDHA	Propanoate-metabolism
Pentose and glucuronate interconversions	0.192618223760092	0.550337782171692	0.102080107662747	0.39823550496042	1.26842965321136	12	DHDH,UGDH,SORD,GUSB,ISPD	Pentose-and-glucuronate-interconversions
Nitrogen metabolism	0.319254658385093	0.798136645962733	0.0776798560117236	0.42650667993487	1.13330702830583	7	CA13,GLUD1,GLUL	Nitrogen-metabolism
Amino sugar and nucleotide sugar metabolism	0.484787018255578	0.900885262975178	0.0477342401407188	0.227904950977424	1.00515820371664	45	CYB5R2,UGDH,PMM2,HK2,FUK,UAP1L1,FPGT,UXS1,GALT,CYB5RL,GALE,RENBP,MPI,GNPDA1,PGM3,NANP,GNPNAT1,PGM1,GALK1,GNE	Amino-sugar-and-nucleotide-sugar-metabolism
Fatty acid biosynthesis	0.510011778563015	0.900885262975178	0.0522693317499306	0.324564986173864	0.978129128144334	10	ACACA,ACACB,ACSL6,ACSL5,OXSM,FASN,ACSL1,ACSL4,ACSL3,MCAT	Fatty-acid-biosynthesis
Butanoate metabolism	0.534201954397394	0.900885262975178	0.0464154956843849	0.263754447448231	0.967475002272565	19	ALDH5A1,ACSM3,EHHADH,AACS,BDH1,BDH2,L2HGDH,HADH,ACAT2,ABAT,OXCT1,HMGCS1,HADHA,ACADS	Butanoate-metabolism
