statistic	p.value	sumsq	meansq	gene	method	p_adjust
87.3734349081565	2.91179346729653e-29	102.137845040482	51.068922520241	CD74	anova	4.25034492421275e-25
72.7958579562839	1.8583270042722e-25	91.5146018668317	45.7573009334159	FOSB	anova	1.35629996406807e-21
58.29159710142	2.24446656179423e-21	79.2255247186478	39.6127623593239	SPINT2	anova	1.09208261341701e-17
56.5903466204405	7.10321810564877e-21	77.6521955668237	38.8260977834118	RPLP1	anova	2.59214186720388e-17
51.0197398002759	3.34263531241055e-19	72.2820404572879	36.141020228644	PSMB9	anova	9.75848953105137e-16
49.6647667539439	8.69255002221804e-19	70.9226624960461	35.461331248023	RHOC	anova	2.11475254457194e-15
47.8022236760733	3.27424924054102e-18	69.0183415261505	34.5091707630753	RPS12	anova	6.00710093085729e-15
47.7945711015943	3.29223864128645e-18	69.0104303523632	34.5052151761816	FOS	anova	6.00710093085729e-15
47.3407040934694	4.55843093982259e-18	68.5399358686357	34.2699679343179	MYBL1	anova	7.39326849206559e-15
47.1568322988514	5.20208880242665e-18	68.3486028663288	34.1743014331644	COTL1	anova	7.59348902490218e-15
46.570032758482	7.93711992290422e-18	67.7351753241731	33.8675876620866	C12orf75	anova	1.05325581376939e-14
46.0290289801333	1.17327606733945e-17	67.1657915179866	33.5828957589933	RPS14	anova	1.31740851961185e-14
46.0749768025804	1.13491385225747e-17	67.2142933947183	33.6071466973591	PSMB8	anova	1.31740851961185e-14
43.7689422019142	6.08844177932824e-17	64.746584549086	32.373292274543	TXNIP	anova	6.34807033234673e-14
43.4474878351432	7.70929750040438e-17	64.3970803295022	32.1985401647511	RPL34	anova	7.50217437422685e-14
43.3369262781377	8.36215591631364e-17	64.2765542836767	32.1382771418384	RPL30	anova	7.62889936940189e-14
42.529159139872	1.51695213894654e-16	63.3910260318663	31.6955130159332	CCDC112	anova	1.23016390956681e-13
42.5346358442001	1.51082402353631e-16	63.3970595059192	31.6985297529596	CHCHD2	anova	1.23016390956681e-13
42.243414742907	1.87402994676492e-16	63.0756691368601	31.5378345684301	IL2	anova	1.43974816489092e-13
41.7074674682206	2.7887043978075e-16	62.4811838379957	31.2405919189979	TMSB10	anova	2.0353359047398e-13
36.761071105562	1.16434322254486e-14	56.8032521707505	28.4016260853753	ARPC2	anova	8.09329429499396e-12
35.7409052780283	2.55077518092841e-14	55.5874914261792	27.7937457130896	EEF1A1	anova	1.692439332546e-11
35.1486908080893	4.03097184773536e-14	54.8744215066781	27.437210753339	RTL6	anova	2.55826504614752e-11
34.7812694340371	5.35908793018065e-14	54.4292850211488	27.2146425105744	SPINK2	anova	3.25944193820196e-11
34.5652408822971	6.33792284521024e-14	54.166578445351	27.0832892226755	RPL39	anova	3.70058639086136e-11
34.115302124718	8.99530942669819e-14	53.6170631391935	26.8085315695968	HLA-DRB1	anova	5.05017429621205e-11
33.4138446849541	1.55588644974432e-13	52.7539564427344	26.3769782213672	TIMP1	anova	8.41158315071029e-11
33.0873517349137	2.00958871049446e-13	52.349535171758	26.174767585879	FAM117B	anova	1.04551789264211e-10
33.0452171279243	2.07714043204914e-13	52.2972184499601	26.14860922498	TCF7	anova	1.04551789264211e-10
32.8180566647559	2.48282321501427e-13	52.0146676980996	26.0073338490498	PDCD4	anova	1.20805901565211e-10
32.5239941799968	3.1290705571624e-13	51.6476558339133	25.8238279169567	YWHAE	anova	1.47338848138385e-10
32.4239122746736	3.38573871623742e-13	51.5224242275062	25.7612121137531	HMGB1	anova	1.54442587627868e-10
30.809516991899	1.2163446224504e-12	49.4794562686515	24.7397281343258	SPART	anova	5.38029771330562e-10
30.0125849665979	2.29834381979444e-12	48.4548062775068	24.2274031387534	CYSLTR1	anova	9.86733080515865e-10
29.9207076274814	2.47383112917421e-12	48.3359775934843	24.1679887967421	ATP5MC3	anova	1.03172894264446e-09
29.6843319508768	2.99000277866554e-12	48.0295951672404	24.0147975836202	SUB1	anova	1.21236307111614e-09
29.5840822950694	3.24052780552263e-12	47.8993633953015	23.9496816976508	RNF130	anova	1.27843201019497e-09
29.1166862310053	4.71894967904624e-12	47.2898774352619	23.644938717631	ISG20	anova	1.79457598628415e-09
29.0969106414137	4.79471558985285e-12	47.2640060249089	23.6320030124544	GATD3A	anova	1.79457598628415e-09
28.9095035005017	5.57652090589926e-12	47.0184906986076	23.5092453493038	CAPG	anova	2.03501189158529e-09
28.7224962071948	6.48493946930847e-12	46.7728844895962	23.3864422447981	GAPDH	anova	2.30879662032916e-09
28.5821828497909	7.26335242547386e-12	46.588199204845	23.2940996024225	SMIM3	anova	2.46565477568935e-09
28.6085689643087	7.11009804409682e-12	46.6229560555373	23.3114780277686	CACNB3	anova	2.46565477568935e-09
28.1077825588386	1.06642889524122e-11	45.9611942536959	22.980597126848	MT2A	anova	3.53787785996276e-09
27.9211099092142	1.24082438370994e-11	45.7133740078428	22.8566870039214	MIR4435-2HG	anova	4.02495856200312e-09
27.5898161825969	1.62425147341011e-11	45.2720214339689	22.6360107169844	TPM4	anova	5.15417364290595e-09
26.7577205274571	3.20281084985095e-11	44.1547381344921	22.077369067246	RNF144A	anova	9.94711276069665e-09
26.6156939988182	3.59773415966579e-11	43.9627715161699	21.981385758085	HYI	anova	1.09408594851336e-08
26.5830481960808	3.69524495013034e-11	43.9185942287248	21.9592971143624	DUSP1	anova	1.1008059293276e-08
26.5330962978567	3.84963230840122e-11	43.8509598364022	21.9254799182011	ARRDC3	anova	1.12386165611465e-08
26.3328307505875	4.53677232318882e-11	43.5793401222509	21.7896700611254	NT5E	anova	1.29849540395269e-08
25.9648651549482	6.13843545256599e-11	43.0783329911751	21.5391664955876	CALHM6	anova	1.662313287471e-08
25.962667226124	6.14954562741892e-11	43.0753328164355	21.5376664082178	SMKR1	anova	1.662313287471e-08
26.0025402905906	5.95110957926575e-11	43.1297455872124	21.5648727936062	CCDC184	anova	1.662313287471e-08
25.8813040340691	6.57541151742751e-11	42.9642085905659	21.4821042952829	GZMB	anova	1.74511421672526e-08
25.7636171996829	7.24459052174552e-11	42.8032555148411	21.4016277574206	AC005842.1	anova	1.8883801401057e-08
25.7217996536491	7.49856427472447e-11	42.7460018317504	21.3730009158752	SYPL1	anova	1.92029022312549e-08
25.4317474548497	9.52555541225565e-11	42.347979376047	21.1739896880235	EGR1	anova	2.38977548386e-08
25.4148632115226	9.65929667381926e-11	42.3247613332395	21.1623806666198	KIR2DL4	anova	2.38977548386e-08
