Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	52/158	2.90598202608617e-21	8.57264697695419e-19	0	0	6.44234800838574	304.642631772264	RPL30;MRPS15;MRPS16;RPL32;RPL34;RPLP1;MRPS10;RPL9;RPS4X;RPS14;RPS16;RPS19;RPL36AL;RPS18;RPLP2;RPL38;RPL37;RPL39;RPS12;RPL21;RPS8;RPS5;RPL22;RPS6;MRPS2;RPS3A;RPL24;RPL26;UBA52;RPL10;RPL11;RPL36A;MRPL12;RPL14;RPS3;RPL13;RPS2;RPS27A;RPL19;MRPL27;MRPL28;RPL35A;RPL23A;MRPL23;RPS25;RPS28;RPS27;RPS29;RPS20;FAU;RPS21;RPS23
Parkinson disease	59/249	2.91717409697733e-16	4.30283179304157e-14	0	0	4.07974230493916	145.935426205537	NDUFA12;UBE2L6;PARK7;COX6A1;SLC6A3;UBE2L3;PSMD8;PSMD7;TUBA1A;UQCRFS1;COX8A;DUSP1;SDHC;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PPIF;NDUFS3;VDAC2;SLC25A5;UBA52;NDUFB7;PSMD13;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;TXN;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;ATP5F1A;ATP5F1B;PSMB2;PSMB3;PSMB1;RPS27A;NDUFV2;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;UBE2G1;ATP5F1C;COX6C;ATP5F1D;SEM1;UQCRQ;NDUFAB1;ATP5PO;CYCS
Coronavirus disease	55/232	2.9231247502373e-15	2.87440600440001e-13	0	0	4.07370441613537	136.33109399647	RPL30;RPL32;RPL34;RPLP1;RPL9;TNF;RPS4X;RPS14;RPS16;RPS19;RPL36AL;RPS18;C3AR1;RPLP2;RPL38;RPL37;RPL39;IL6R;RPS12;IFNAR2;RPL21;PRKCB;RPS8;RPS5;RPL22;RPS6;RPS3A;FOS;RPL24;RPL26;UBA52;RPL10;RPL11;RPL36A;RPL14;RPS3;RPL13;NLRP3;RPS2;RPS27A;RPL19;RPL35A;RPL23A;IL2;MAPK13;RPS25;RPS28;RPS27;RPS29;RPS20;FAU;RPS21;MYD88;RPS23;NFKBIB
Proteasome	21/46	1.31143617778601e-12	9.67184181117182e-11	0	0	10.8403902439024	296.591974175267	PSMD13;POMP;PSMA7;PSMB10;PSMB8;PSMB9;PSMB6;PSMD8;PSMA5;SEM1;PSMA6;PSMA3;PSMD7;PSMA4;PSMB2;PSMA1;PSMB3;PSMA2;PSMB1;PSME1;PSME2
Oxidative phosphorylation	36/133	2.88631173076599e-12	1.70292392115193e-10	0	0	4.82134456221867	128.10814715528	NDUFB7;NDUFA12;NDUFB4;COX17;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX6A1;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;NDUFV2;ATP5MG;ATP5MF;COX8A;ATP6V0B;ATP6V0E1;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;SDHC;NDUFC1;ATP5F1C;COX6C;ATP5F1D;PPA1;UQCRQ;NDUFAB1;NDUFS3;ATP5PO
Prion disease	55/273	3.67808015733963e-12	1.80838941069198e-10	0	0	3.30016567458369	86.888841632484	NDUFA12;COX6A1;TNF;PSMD8;PSMD7;TUBA1A;UQCRFS1;COX8A;SDHC;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;CSNK2B;PPIF;NDUFS3;VDAC2;SLC25A5;NDUFB7;PSMD13;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;ATP5F1A;ATP5F1B;PSMB2;PSMB3;CCL5;PSMB1;NDUFV2;EGR1;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;ATP5F1C;COX6C;ATP5F1D;MAPK13;SEM1;UQCRQ;NDUFAB1;ATP5PO;CYCS
Huntington disease	57/306	4.04907861418214e-11	1.70639741597676e-09	0	0	2.99357544545588	71.6361007634876	NDUFA12;CLTB;CLTA;COX6A1;PSMD8;PSMD7;TUBA1A;UQCRFS1;COX8A;SDHC;NDUFC1;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PPIF;NDUFS3;VDAC2;PPARG;PLCB1;SLC25A5;NDUFB7;PSMD13;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;ATP5F1A;ATP5F1B;PSMB2;PSMB3;POLR2C;PSMB1;AP2S1;NDUFV2;POLR2J3;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;ATP5F1C;COX6C;ATP5F1D;SEM1;UQCRQ;NDUFAB1;ATP5PO;CYCS
Amyotrophic lateral sclerosis	59/364	5.02489870206664e-09	1.85293139638707e-07	0	0	2.52555476020043	48.2604737038471	NDUFA12;COX6A1;TNF;ACTB;ACTG1;PSMD8;PSMD7;TUBA1A;UQCRFS1;COX8A;SEC13;SDHC;NDUFC1;TNFRSF1B;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;NDUFS3;SRSF3;PFN1;SRSF7;NDUFB7;PSMD13;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;PSMA7;UQCRH;PSMB6;ATP5F1A;ATXN2;ATP5F1B;PSMB2;PSMB3;PSMB1;NDUFV2;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;ATP5F1C;COX6C;ATP5F1D;MAPK13;SEM1;UQCRQ;NDUFAB1;ATP5PO;BCL2;CYCS;HNRNPA1L2
Diabetic cardiomyopathy	40/203	6.19326735473298e-09	2.03001541071803e-07	0	0	3.18550483518769	60.205413985377	NDUFB7;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX6A1;COX5A;UQCRH;PPP1CC;ATP5F1A;ATP5F1B;UQCRFS1;NDUFV2;COX8A;ATP5PD;NDUFA6;PRKCB;ATP5PB;NDUFA4;NDUFA2;SDHC;NDUFC1;ATP5F1C;COX6C;ATP5F1D;TGFBR1;PPP1CA;MAPK13;UQCRQ;NDUFAB1;ATP5PO;PPIF;NDUFS3;VDAC2;PLCB1;SLC25A5;GAPDH
Thermogenesis	43/232	1.15910305216921e-08	3.41935400389917e-07	0	0	2.95541775725781	54.0044499570509	NDUFB7;SMARCD3;NDUFA12;NDUFB4;COX17;NDUFB3;ATP5MC2;PRKAG2;ATP5MC3;COX7A2;UQCR10;COX6A1;COX5A;ACTB;UQCRH;ACTG1;LIPE;ATP5F1A;ATP5F1B;UQCRFS1;NDUFV2;ATP5MG;ATP5MF;COX8A;ATP5PD;NDUFA6;ATP5PB;NDUFA4;RPS6;NDUFA2;SDHC;NDUFC1;ATP5F1C;COX6C;ATP5F1D;MAPK13;UQCRQ;NDUFAB1;RPS6KB2;ATP5PO;NDUFS3;PPARG;MGLL
