Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Yersinia infection	17/137	4.26164894726572e-10	9.16254523662129e-08	0	0	8.08618421052632	174.469085454068	IL10;FYB1;ITGA4;WIPF1;ARPC1B;RHOG;WAS;ACTB;RHOA;ACTG1;CD4;ARPC2;ARPC3;LCK;CASP1;RAC2;LAT
Pathogenic Escherichia coli infection	19/197	3.02432208508995e-09	3.2511462414717e-07	0	0	6.11032716457369	119.863714773967	WIPF1;ARPC1B;TRADD;BRK1;ACTB;RHOA;ACTG1;SLC9A3R1;ARPC2;ARPC3;CASP4;TNFSF10;CASP1;HCLS1;FAS;MYH9;GAPDH;CYTH1;MYO1F
Salmonella infection	21/249	5.03526300164364e-09	3.60860515117794e-07	0	0	5.29005761445033	101.076073237516	GSDMD;ARPC1B;TRADD;RHOG;LY96;BRK1;TXN;DYNLL1;ACTB;RHOA;ACTG1;ARPC2;ARPC3;KIF5B;CASP4;TNFSF10;CASP1;FLNA;PFN1;GAPDH;CYTH1
Antigen processing and presentation	12/78	1.39641494188939e-08	7.50573031265545e-07	0	0	10.2567461357087	185.511434433681	CD74;CD4;HLA-B;PSME1;HLA-C;TAP1;PSME2;HLA-A;B2M;CTSB;HLA-DPA1;HLA-E
Cytokine-cytokine receptor interaction	22/295	2.0603290460627e-08	8.85941489806962e-07	0	0	4.63142791926175	81.9661546991921	IL10;IL32;IL22;IL26;CCL20;IL10RA;TNFRSF18;TNFRSF1B;IL2RG;CD4;IL7;TNFSF10;FAS;TNFSF8;IL17F;TNFRSF14;TNFRSF25;CCR6;LTB;CCR4;TNFRSF4;IL17A
NOD-like receptor signaling pathway	17/181	3.07474546815138e-08	1.10178379275424e-06	0	0	5.90338396805021	102.113539909481	GSDMD;GBP5;CASR;STAT1;CYBA;TXN;GABARAP;RHOA;CASP4;CARD17;CASP1;CARD16;RBCK1;GBP2;GBP1;GBP4;CTSB
Th17 cell differentiation	13/107	6.40892002373232e-08	1.96845400728921e-06	0	0	7.81303037756734	129.40714378092	IL22;STAT1;RORC;IL2RG;FOXP3;CD3D;CD4;LCK;IL17F;JAK3;LAT;HLA-DPA1;IL17A
Cell adhesion molecules	15/148	7.32636901352715e-08	1.96896167238542e-06	0	0	6.39578597656933	105.077651510251	SELPLG;ITGA4;ITGB2;HLA-B;ICAM3;HLA-C;HLA-A;HLA-E;CD2;CD4;CD28;CTLA4;PDCD1;ICOS;HLA-DPA1
Viral myocarditis	10/60	1.04081713555141e-07	2.48639649048392e-06	0	0	11.2269340974212	180.507651667356	ITGB2;RAC2;HLA-B;CD28;HLA-C;HLA-A;ACTB;ACTG1;HLA-DPA1;HLA-E
Inflammatory bowel disease	10/65	2.28226138096821e-07	4.90686196908166e-06	0	0	10.2036988799166	156.044441138364	IL10;IL22;MAF;STAT1;RORC;IL17F;IL2RG;FOXP3;HLA-DPA1;IL17A
