Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	40/295	1.40432475486302e-20	3.66528761019248e-18	0	0	7.70822731128075	352.359606659375	CCL4L1;EBI3;CXCR4;FASLG;CXCR6;CXCL13;TNF;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;TNFRSF8;CCR7;TNFRSF4;IL12RB2;IL32;CCL22;IL1R1;IFNGR1;CD70;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R;IL18R1
Antigen processing and presentation	17/78	6.90340101219579e-13	9.0089383209155e-11	0	0	13.0675441361917	365.912039584553	CD74;HSPA8;KLRC2;KLRC3;KLRC4;TNF;KIR2DL4;HLA-DMA;CD4;IFNG;CD8B;CD8A;KLRD1;KLRC1;CALR;CTSB;HSPA1A
Apoptosis	21/142	4.01952264146891e-12	3.01803325637678e-10	0	0	8.19156703843376	214.945555609531	JUN;BCL2A1;GADD45A;GZMB;FASLG;CTSW;PIK3R1;TRAF1;FOS;TNF;ACTB;TUBA4A;ACTG1;ERN1;NFKBIA;TUBA1A;PMAIP1;CTSC;BCL2L1;CTSB;BIRC3
Viral protein interaction with cytokine and cytokine receptor	18/100	4.62533832394908e-12	3.01803325637678e-10	0	0	10.306494269762	268.994054453302	CCL22;CCL4L1;CXCR4;CXCL13;TNFRSF1B;TNF;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR7;IL18R1
Salmonella infection	24/249	1.12549664522844e-09	5.87509248809248e-08	0	0	5.04436837815811	103.939419451811	JUN;ANXA2;AHNAK;RIPK2;ARPC1B;TUBB;TCF7;TXN;FOS;DYNLL1;TUBB4B;TNF;ACTB;TUBA4A;ACTG1;MAPK13;NFKBIA;TUBA1A;MYC;SNX9;PFN1;GAPDH;S100A10;BIRC3
Human T-cell leukemia virus 1 infection	22/219	2.5898718506664e-09	1.12659425503989e-07	0	0	5.26313189324046	104.060840859774	RANBP1;JUN;IL1R1;IL1R2;PIK3R1;FOS;TNF;NFKB2;NFKBIA;HLA-DMA;ZFP36;CD4;CCND2;PTTG1;MYC;IL2RA;CREB3L2;IL2RB;LTA;VDAC1;CALR;BCL2L1
Hematopoietic cell lineage	15/99	3.46217389148055e-09	1.29089626525203e-07	0	0	8.32322282980178	162.147776488667	TFRC;IL1R1;IL1R2;FLT3LG;TNF;HLA-DMA;CD4;CD8B;CD8A;IL2RA;CD7;CD38;CD59;IL7R;CD55
T cell receptor signaling pathway	15/104	6.94997414306719e-09	2.14835291756803e-07	0	0	7.85361002096661	147.526356537278	JUN;PIK3R1;FOS;TNF;MAPK13;NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;CTLA4;PTPN6;ICOS
Chemokine signaling pathway	20/192	7.40811350885528e-09	2.14835291756803e-07	0	0	5.46061152091897	102.226415587749	CCL22;CCL4L1;STAT1;PXN;CXCR4;PIK3R1;CXCR6;CXCL13;NFKBIA;TIAM1;GNG5;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR8;XCL1;GNG8;CCR7
Fluid shear stress and atherosclerosis	17/139	8.99647735715376e-09	2.34808059021713e-07	0	0	6.51333937578815	120.668943864779	JUN;SDC4;IL1R1;IL1R2;MGST2;PIK3R1;TXN;FOS;TNF;ACTB;KLF2;ACTG1;MAPK13;IFNG;PECAM1;HMOX1;CALM3
Th17 cell differentiation	15/107	1.03534763746596e-08	2.45659757616924e-07	0	0	7.59634387351779	139.665949204458	JUN;IL1R1;IFNGR1;STAT1;FOS;FOXP3;MAPK13;NFKBIA;HLA-DMA;CD4;IFNG;IRF4;IL2RA;IL2RB;IL21R
NOD-like receptor signaling pathway	19/181	1.55374922419036e-08	3.37940456261403e-07	0	0	5.4973310669768	98.8420668947076	YWHAE;GBP5;JUN;RIPK2;STAT1;TXN;TNF;MAPK13;NFKBIA;OAS1;CCL5;NAMPT;VDAC1;CARD16;GBP2;GBP4;BCL2L1;CTSB;BIRC3
TNF signaling pathway	15/112	1.95281358226854e-08	3.65346433722334e-07	0	0	7.20293000542594	127.862160476223	JUN;PIK3R1;TRAF1;FOS;TNFRSF1B;TNF;MAPK13;NFKBIA;IRF1;CCL5;CREB3L2;LTA;JUNB;IL18R1;BIRC3
Pathways in cancer	34/531	1.95971267130754e-08	3.65346433722334e-07	0	0	3.26964292017771	58.0292395993061	PTGER4;PTGER2;TCF7;MGST2;CXCR4;FASLG;PIK3R1;CCND2;GNG5;MYC;TPR;CTNNA1;HMOX1;PMAIP1;GNG8;PIM2;IL12RB2;JUN;IFNGR1;STAT1;GADD45A;FLT3LG;FOS;TRAF1;NFKB2;NFKBIA;IFNG;LPAR6;IL2RA;IL2RB;CALM3;IL7R;BCL2L1;BIRC3
NF-kappa B signaling pathway	14/104	5.44318115332169e-08	9.47113520677974e-07	0	0	7.23092018032352	120.946663739149	BCL2A1;CCL4L1;IL1R1;GADD45A;TRAF1;TNF;NFKB2;NFKBIA;CD40LG;CCL4;LTA;LTB;BCL2L1;BIRC3
Measles	16/139	5.86587186182454e-08	9.56870347460127e-07	0	0	6.06546957555906	100.999346283605	HSPA8;JUN;STAT1;MX1;FASLG;PIK3R1;FOS;NFKBIA;CCND2;OAS1;IL2RA;IL2RB;CD28;SLAMF1;BCL2L1;HSPA1A
Th1 and Th2 cell differentiation	13/92	9.07858478226097e-08	1.39382978127654e-06	0	0	7.63544303797468	123.806894866342	JUN;IFNGR1;STAT1;FOS;MAPK13;NFKBIA;HLA-DMA;CD4;MAF;IFNG;IL2RA;IL2RB;IL12RB2
Human cytomegalovirus infection	20/225	1.07171356307687e-07	1.55398466646147e-06	0	0	4.57379082265399	73.4040225736437	PTGER4;IL1R1;CCL4L1;PTGER2;PXN;CXCR4;FASLG;PIK3R1;TNF;MAPK13;NFKBIA;GNG5;MYC;CCL5;CREB3L2;CCL4;CCL3;GNG8;CALM3;CALR
Inflammatory bowel disease	11/65	1.34999717073119e-07	1.85446979768864e-06	0	0	9.41912410040372	148.991640539357	HLA-DMA;JUN;MAF;IFNG;IFNGR1;STAT1;IL21R;TNF;FOXP3;IL18R1;IL12RB2
Type I diabetes mellitus	9/43	2.82415190278203e-07	3.68551823313055e-06	0	0	12.1945754716981	183.892826745846	HLA-DMA;IFNG;ICA1;CD28;LTA;GZMB;FASLG;TNF;HSPD1
Chagas disease	13/102	3.12632446116266e-07	3.88557468744503e-06	0	0	6.77405029427501	101.463335025137	JUN;IFNGR1;FASLG;PIK3R1;FOS;TNF;MAPK13;NFKBIA;GNA15;IFNG;CCL5;CCL3;CALR
PD-L1 expression and PD-1 checkpoint pathway in cancer	12/89	4.79703697095326e-07	5.69103022463091e-06	0	0	7.21473301045748	104.975066728378	NFKBIA;JUN;CD4;IFNG;IFNGR1;STAT1;CD28;PTPN6;FOS;PIK3R1;BATF;MAPK13
Osteoclast differentiation	14/127	6.74720592764718e-07	7.65661194398223e-06	0	0	5.7523391133546	81.7347976032401	JUN;IL1R1;IFNGR1;STAT1;SIRPG;PIK3R1;FOS;TNF;NFKB2;MAPK13;NFKBIA;IFNG;ACP5;JUNB
Leishmaniasis	11/77	7.98299007152704e-07	8.68150170278565e-06	0	0	7.70181674565561	108.139534658595	EEF1A1;NFKBIA;HLA-DMA;JUN;IFNG;IFNGR1;STAT1;PTPN6;FOS;TNF;MAPK13
Human immunodeficiency virus 1 infection	18/212	9.11280312882178e-07	9.51376646648994e-06	0	0	4.33131288038753	60.241698287073	JUN;PXN;CXCR4;FASLG;PIK3R1;FOS;TNFRSF1B;TNF;MAPK13;BST2;NFKBIA;CD4;GNG5;AP1S2;GNG8;CALM3;CALR;BCL2L1
