Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	17/78	5.19137970668429e-14	1.29265354696439e-11	0	0	15.4941318926975	473.952972249976	HLA-DRB4;KLRC2;KLRC3;KLRC4;IFI30;TNF;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;PSME2;KLRD1;KLRC1;CALR;HLA-DQB1
Apoptosis	20/142	1.8071029622979e-12	2.24984318806088e-10	0	0	9.16388745361454	247.785066525936	JUN;GADD45B;BCL2A1;PRF1;GZMB;FASLG;CTSW;FOS;TNF;ACTB;ACTG1;NFKBIA;CTSL;LMNA;CYCS;CTSH;BAX;CTSD;CTSC;BIRC3
Rheumatoid arthritis	15/93	1.55906541593368e-10	1.29402429522496e-08	0	0	10.6220121686223	239.863776039236	JUN;HLA-DRB4;CCL20;FOS;TNF;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DQB1;ATP6V1F
Cytokine-cytokine receptor interaction	24/295	1.41558594198444e-09	7.47216231029073e-08	0	0	4.96967752286219	101.260769117888	IL32;CCL20;CD70;TNFRSF9;FASLG;CXCR6;CXCL13;TNF;CD4;CD40LG;IFNG;CXCR3;CCL5;CCL4;IL2RB;XCL2;CCL3;XCL1;TNFSF8;CCR7;CCR6;LTB;IL7R;TNFRSF4
Salmonella infection	22/249	1.50043419885356e-09	7.47216231029073e-08	0	0	5.41949243991926	110.110598914463	JUN;RALA;ANXA2;RIPK2;ARPC1B;TCF7;LEF1;LY96;TXN;FOS;DYNLL1;TNF;ACTB;RHOB;ACTG1;NFKBIA;MYC;CYCS;BAX;PFN1;GAPDH;BIRC3
Natural killer cell mediated cytotoxicity	16/131	2.62954742539556e-09	1.09126218153916e-07	0	0	7.69198177115408	151.966284701101	FCER1G;KLRC2;KLRC3;PRF1;ICAM2;GZMB;FASLG;TNF;FCGR3A;TYROBP;KLRK1;IFNG;KLRD1;PTPN6;KLRC1;CD244
Graft-versus-host disease	10/42	3.52174392585914e-09	1.25273462505561e-07	0	0	17.0604108635097	332.069117867909	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;TNF;HLA-DQB1
Allograft rejection	9/38	2.28439058384766e-08	7.11016569222585e-07	0	0	16.898275862069	297.318091156432	HLA-DRB4;CD40LG;IFNG;PRF1;CD28;GZMB;FASLG;TNF;HLA-DQB1
T cell receptor signaling pathway	13/104	6.25914702776976e-08	1.73169734434963e-06	0	0	7.84109149277689	130.057336907533	JUN;FOS;TNF;NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;CTLA4;PTPN6;PDCD1
Human T-cell leukemia virus 1 infection	18/219	1.42544214514761e-07	3.54935094141756e-06	0	0	4.95726495726496	78.1444093391364	EGR1;JUN;CDKN1A;SPI1;HLA-DRB4;FOS;TNF;NFKBIA;ZFP36;CD4;PTTG1;MYC;IL2RB;TSPO;BAX;VDAC1;CALR;HLA-DQB1
Leishmaniasis	11/77	1.63434451912087e-07	3.69956168419179e-06	0	0	9.1084729981378	142.336776181265	EEF1A1;NFKBIA;FCGR3A;JUN;HLA-DRB4;IFNG;CYBB;PTPN6;FOS;TNF;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	12/100	3.18083908020431e-07	6.60024109142394e-06	0	0	7.46485867074102	111.681382012521	CCL20;CXCR3;CCL5;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6;CXCL13;TNF
Chagas disease	12/102	3.95799333090487e-07	7.5810795338101e-06	0	0	7.29822595704949	107.59306339069	NFKBIA;C1QB;C1QA;JUN;IFNG;CCL5;CCL3;FASLG;CALR;FOS;TNF;C1QC
Human immunodeficiency virus 1 infection	17/212	4.50553365385829e-07	8.01341342721938e-06	0	0	4.81369463869464	70.3415055520846	APOBEC3C;JUN;APOBEC3G;APOBEC3H;FASLG;FOS;SAMHD1;TNF;BST2;NFKBIA;CD4;CFL1;CYCS;BAX;CALM3;CALR;CALM2
Colorectal cancer	11/86	5.16018898565184e-07	8.56591371618205e-06	0	0	8.01176908752328	115.987362097238	CDKN1A;RALA;JUN;GADD45B;MYC;LEF1;TCF7;BAX;CYCS;FOS;AREG
Osteoclast differentiation	13/127	6.64486819346978e-07	1.03410761260873e-05	0	0	6.25174945791445	88.9264521933455	JUN;SPI1;SIRPG;FOS;TNF;NFKBIA;SOCS3;FCGR3A;TYROBP;IFNG;ACP5;FOSB;JUNB
Influenza A	15/172	7.43144113031629e-07	1.08848755379339e-05	0	0	5.2558566339199	74.1726242317251	HLA-DRB4;MX1;FASLG;TNF;ACTB;ACTG1;NFKBIA;SOCS3;DNAJB1;IFNG;CCL5;CYCS;BAX;VDAC1;HLA-DQB1
Type I diabetes mellitus	8/43	1.0268132184034e-06	1.4204249521247e-05	0	0	12.407439651761	171.086812115429	HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;TNF;HLA-DQB1
Pertussis	10/76	1.3091377619501e-06	1.71565948802935e-05	0	0	8.25736473368785	111.85543386126	C1QB;C1QA;JUN;CFL1;LY96;CALM3;FOS;TNF;CALM2;C1QC
Fluid shear stress and atherosclerosis	13/139	1.86400439285267e-06	2.32068546910157e-05	0	0	5.65286695202426	74.5770497676981	JUN;DUSP1;GSTP1;TXN;FOS;TNF;ACTB;KLF2;ACTG1;IFNG;CTSL;CALM3;CALM2
Hematopoietic cell lineage	11/99	2.14712144818752e-06	2.54587257427949e-05	0	0	6.82367318435754	89.0583686080501	CD4;HLA-DRB4;CD8B;CD8A;ITGA1;CD7;CD38;IL7R;TNF;MS4A1;HLA-DQB1
Kaposi sarcoma-associated herpesvirus infection	15/193	3.16287531287098e-06	3.57979978593124e-05	0	0	4.63078461245477	58.6443907867058	GABARAPL1;JUN;CDKN1A;TCF7;LEF1;FOS;NFKBIA;ZFP36;CLEC2B;MYC;UBC;CYCS;BAX;CALM3;CALM2
Cell adhesion molecules	13/148	3.76416899980241e-06	4.07512209109043e-05	0	0	5.2735746982938	65.866860642106	HLA-DRB4;ICAM2;VCAN;CD4;CD40LG;CD8B;SELL;CD8A;CD28;CTLA4;PDCD1;TIGIT;HLA-DQB1
Autoimmune thyroid disease	8/53	5.34444065104484e-06	5.51150615907189e-05	0	0	9.64530624807633	117.088748311931	HLA-DRB4;CD40LG;PRF1;CD28;CTLA4;GZMB;FASLG;HLA-DQB1
Epstein-Barr virus infection	15/202	5.53364072195973e-06	5.51150615907189e-05	0	0	4.40587328922324	53.3316184390163	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;ISG15;RBPJ;RUNX3;TNF;NFKBIA;MYC;CYCS;BAX;CALR;HLA-DQB1
Tuberculosis	14/180	6.67115059411789e-06	6.38890960744367e-05	0	0	4.62430001696929	55.1111045209574	HLA-DRB4;FCER1G;RIPK2;LSP1;TNF;CORO1A;FCGR3A;IFNG;CYCS;BAX;CALM3;CALM2;CTSD;HLA-DQB1
Th1 and Th2 cell differentiation	10/92	7.61549769497831e-06	7.0231812075911e-05	0	0	6.64073646307494	78.2632388948459	NFKBIA;JUN;CD4;HLA-DRB4;IFNG;IL2RB;FOS;RBPJ;RUNX3;HLA-DQB1
Lipid and atherosclerosis	15/215	1.17413978122277e-05	0.000104414573401596	0	0	4.11673728813559	46.7348059321815	XBP1;JUN;CYBB;LY96;FASLG;FOS;TNF;NFKBIA;CD40LG;CCL5;CCL3;CYCS;BAX;CALM3;CALM2
Viral myocarditis	8/60	1.37892784913729e-05	0.000118397598081098	0	0	8.34391647134029	93.3819356893583	HLA-DRB4;CD40LG;PRF1;CD28;CYCS;ACTB;ACTG1;HLA-DQB1
Pathways in cancer	25/531	1.9865098754791e-05	0.000164880319664765	0	0	2.74683449765603	29.7387305855243	CDKN1A;RALA;SPI1;GSTP1;PTGER2;TCF7;LEF1;FASLG;MYC;PIM2;JUN;GADD45B;DAPK2;FOS;NFKBIA;IFNG;LPAR6;IL2RB;CKS2;CYCS;BAX;CALM3;IL7R;CALM2;BIRC3
Systemic lupus erythematosus	11/135	4.22393061207251e-05	0.000339277007227759	0	0	4.83368624977473	48.6856581351758	C1QB;C1QA;FCGR3A;HLA-DRB4;CD40LG;IFNG;SNRPD1;CD28;TNF;HLA-DQB1;C1QC
Thyroid cancer	6/37	5.42886693397723e-05	0.000422433708300103	0	0	10.4505465209278	102.636855453616	CDKN1A;GADD45B;MYC;TCF7;LEF1;BAX
IL-17 signaling pathway	9/94	6.01268063854517e-05	0.000453684084544772	0	0	5.74882352941176	55.8731308383001	NFKBIA;JUN;IFNG;CCL20;FOSB;FOS;TNF;S100A9;S100A8
Primary immunodeficiency	6/38	6.3474031063271e-05	0.000464853933375132	0	0	10.1234504132231	97.8419303456019	CD79A;CD4;CD40LG;CD8B;CD8A;IL7R
