Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	21/78	4.73740739630001e-23	1.1038159233379e-20	0	0	33.4550084889643	1719.72015621887	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DRB4;KLRC2;KLRC3;IFI30;TNF;CTSS;KIR2DL4;HLA-DMA;CD4;PSME2;KLRC1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1
Apoptosis	19/142	6.60226901381139e-15	7.69164340109027e-13	0	0	13.8523592085236	452.298409131531	JUN;GADD45B;PRF1;GZMB;PIK3R1;FOS;TNF;ACTB;TUBA4A;CTSS;ACTG1;ERN1;NFKBIA;TUBA1A;DDIT3;CTSH;CTSD;CTSC;CTSB
Leishmaniasis	13/77	6.47145476237102e-12	5.02616319877483e-10	0	0	17.7829166666667	458.152310787509	JUN;MARCKSL1;HLA-DRB4;CYBB;FOS;TNF;EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DRB3;HLA-DRB1;HLA-DQB1
Phagosome	16/152	3.98041356141435e-11	2.31859089952386e-09	0	0	10.4006359300477	249.064551759825	ATP6V0B;HLA-DRB4;CYBB;TUBB4B;ACTB;TUBA4A;CTSS;ACTG1;FCGR3A;HLA-DMA;TUBA1A;TUBB2A;CALR;HLA-DRB3;HLA-DRB1;HLA-DQB1
Rheumatoid arthritis	13/93	7.72829005348414e-11	3.60138316492361e-09	0	0	14.2147777777778	330.970466297819	ATP6V0B;JUN;HLA-DRB4;FOS;TNF;HLA-DMA;CCL5;CCL3;ACP5;CTLA4;HLA-DRB3;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	18/219	1.47851345103685e-10	5.7415605681931e-09	0	0	7.96241519674355	180.227785152935	EGR1;JUN;CDKN1A;SPI1;HLA-DRB4;PIK3R1;FOS;TNF;NFKBIA;HLA-DMA;ZFP36;CD4;PTTG1;VDAC1;CALR;HLA-DRB3;HLA-DRB1;HLA-DQB1
Epstein-Barr virus infection	17/202	3.370363011975e-10	1.12184940255739e-08	0	0	8.14012474012474	177.542880733414	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;TNFAIP3;ISG15;PIK3R1;RBPJ;TNF;NFKBIA;HLA-DMA;CALR;VIM;HLA-DRB3;HLA-DRB1;HLA-DQB1
Th17 cell differentiation	13/107	4.65637518251216e-10	1.35616927190667e-08	0	0	12.0890780141844	259.765437660675	JUN;HSP90AA1;HLA-DRB4;HSP90AB1;FOS;FOXP3;NFKBIA;HLA-DMA;CD4;IL6ST;HLA-DRB3;HLA-DRB1;HLA-DQB1
Salmonella infection	18/249	1.18821637434212e-09	3.03626410500498e-08	0	0	6.91770956316411	142.164552157239	JUN;HSP90AA1;HSP90AB1;ANXA2;ARPC1B;TXN;FOS;TUBB4B;TNF;ACTB;TUBA4A;RHOB;ACTG1;PYCARD;NFKBIA;TUBA1A;TUBB2A;PFN1
Graft-versus-host disease	9/42	1.30311764163304e-09	3.03626410500498e-08	0	0	23.4962286621675	480.6977411165	HLA-DMA;HLA-DRB4;PRF1;GZMB;KLRC1;HLA-DRB3;TNF;HLA-DRB1;HLA-DQB1
