Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
T cell receptor signaling pathway	24/104	1.54129758255068e-11	4.28480727949088e-09	0	0	6.69742086752638	166.737726618355	JUN;MAP2K2;CD8B2;CD3G;PIK3R1;FOS;CD3E;TNF;CD3D;IL2;RHOA;CDC42;PPP3CA;CD8B;IFNG;CD8A;LCK;GRAP2;AKT3;MAPK1;MAP3K8;LCP2;FYN;PTPN6
Chagas disease	23/102	6.75804198650493e-11	9.19139861099344e-09	0	0	6.49233688079922	152.035615693582	JUN;TGFB1;CCL3L1;IFNGR1;CD3G;FASLG;PIK3R1;FOS;CD3E;TNF;CD3D;IL2;TGFBR1;TNFRSF1A;GNAO1;IFNG;PPP2R2B;CCL5;AKT3;GNAS;CCL3;MAPK1;CALR
Antigen processing and presentation	20/78	9.91877547948932e-11	9.19139861099344e-09	0	0	7.67110610389088	176.696308233751	PDIA3;HSP90AB1;HSPA5;KLRC4;CD8B2;HLA-B;HLA-C;TNF;TAPBP;CD8B;IFNG;CD8A;CANX;PSME1;KLRD1;KLRC1;CALR;B2M;HSPA1B;HSPA1A
Human immunodeficiency virus 1 infection	33/212	2.30286973395772e-10	1.54631980887401e-08	0	0	4.1379967698377	91.8291617072126	CXCR4;CD3G;FASLG;PIK3R1;CD3E;CD3D;TNF;PPP3CA;GNG2;AP1G2;AKT3;CFL1;MAPK1;PTK2B;RAC1;B2M;SKP1;MAP2K6;PDIA3;JUN;MAP2K2;LIMK1;HLA-B;HLA-C;FOS;RBX1;TAPBP;TNFRSF1A;GNAO1;BCL2;CALR;CALM1;CALM2
Human cytomegalovirus infection	34/225	2.78115073538492e-10	1.54631980887401e-08	0	0	3.99773931297473	87.9622027518561	PTGER4;CCL3L1;ROCK1;PTGER2;CCL4L2;CXCR4;FASLG;PIK3R1;TNF;PPP3CA;GNG2;MYC;CCL5;AKT3;CCL4;CCL3;MAPK1;PTK2B;RAC1;B2M;PRKACB;MAP2K6;PDIA3;MAP2K2;HLA-B;HLA-C;RHOA;TAPBP;TNFRSF1A;GNAO1;GNAS;CALR;CALM1;CALM2
Natural killer cell mediated cytotoxicity	25/131	4.55252377159316e-10	2.1093360141715e-08	0	0	5.26425059792719	113.234920944575	FASLG;PIK3R1;TNF;ICAM1;PPP3CA;KLRK1;KLRC4-KLRK1;MAPK1;PTK2B;FYN;KLRC1;RAC1;MAP2K2;IFNGR1;HLA-B;HLA-C;NCR3;IFNG;LCK;KLRD1;CD48;LCP2;PTPN6;HCST;CD244
Yersinia infection	25/137	1.21739028235449e-09	4.83477854992211e-08	0	0	4.98066524144869	102.235905899437	ROCK1;PIK3R1;TNF;CDC42;AKT3;NLRP3;MAPK1;PTK2B;RAC1;MAP2K6;JUN;MAP2K2;LIMK1;CD8B2;FOS;BAIAP2;IL2;RHOA;CD8B;CD8A;LCK;LCP2;ARHGEF7;SKAP2;ARF6
Human T-cell leukemia virus 1 infection	32/219	2.19356358783483e-09	7.62263346772605e-08	0	0	3.83477517957156	76.4567443781566	CD3G;PIK3R1;CD3E;CD3D;TNF;ICAM1;ANAPC11;PPP3CA;ZFP36;CDC26;MYC;AKT3;MAPK1;BUB3;B2M;PRKACB;EGR1;EGR2;JUN;MAP2K2;TGFB1;HLA-B;HLA-C;FOS;IL2;TGFBR1;TNFRSF1A;LCK;CANX;CALR;TLN1;SLC25A4
Coronavirus disease	33/232	2.47686187834227e-09	7.65075113532389e-08	0	0	3.71818809688252	73.6806320651112	RPL10;RPLP1;RPL36A;PIK3R1;RPL8;TNF;RPS4X;RPS19;RPS18;RPS3;RPL35;RPLP2;RPL13;NLRP3;MAPK1;RPL38;RPS2;RPL39;RPL17;RPS12;JUN;RPL21;RPS7;RPS5;RPL23A;FOS;IL2;TNFRSF1A;RPS29;RPL27A;RPL27;RPS20;RPL22L1
Ribosome	26/158	5.6363570487342e-09	1.56690725954811e-07	0	0	4.39559519994303	83.4900578361353	RPL10;RPLP1;RPL36A;RPL8;RPS4X;RPS19;RPS18;RPS3;RPL35;RPLP2;RPL13;RPL38;RPS2;RPL39;RPL17;RPS12;RPL21;RPS7;RPS5;RPL23A;MRPS6;RPS29;RPL27A;RPL27;RPS20;RPL22L1
Osteoclast differentiation	23/127	6.48959637110551e-09	1.6400979919703e-07	0	0	4.92520491803279	92.8552109235401	JUN;TGFB1;NCF1;IFNGR1;CYBA;PIK3R1;FOS;TNF;TGFBR1;FOSL2;TNFRSF1A;PPP3CA;SOCS1;IFNG;LCK;CAMK4;AKT3;MAPK1;FOSB;LCP2;FYN;RAC1;MAP2K6
Protein processing in endoplasmic reticulum	26/171	3.04816720922498e-08	7.06158736803786e-07	0	0	3.99876818347583	69.2032430063239	PPP1R15A;TRAM1;HSP90AB1;DERL1;HSP90B1;HERPUD1;SEC61G;CAPN2;SEC62;SKP1;PDIA3;BCAP31;HSPA5;SSR4;RAD23A;SVIP;RBX1;DNAJA1;SELENOS;DAD1;CANX;BCL2;STUB1;CALR;HSPA1B;HSPA1A
Fluid shear stress and atherosclerosis	23/139	3.81498646910322e-08	8.15820183392843e-07	0	0	4.41291488330776	75.380280679953	JUN;HSP90AB1;NCF1;DUSP1;MGST3;GSTP1;CYBA;PIK3R1;FOS;TNF;RHOA;ICAM1;HSP90B1;TNFRSF1A;IFNG;GSTA4;AKT3;BCL2;PECAM1;RAC1;CALM1;CALM2;MAP2K6
Lipid and atherosclerosis	29/215	7.50055245491625e-08	1.48939541604766e-06	0	0	3.48177241834043	57.1209279186	HSP90AB1;NCF1;CCL3L1;FASLG;PIK3R1;TNF;ICAM1;HSP90B1;RAP1B;CDC42;PPP3CA;CCL5;AKT3;CCL3;NLRP3;MAPK1;RAC1;MAP2K6;JUN;HSPA5;CYBA;FOS;RHOA;TNFRSF1A;BCL2;CALM1;CALM2;HSPA1B;HSPA1A
Salmonella infection	31/249	1.70867350158469e-07	3.16674155627028e-06	0	0	3.17768993862103	49.5159667803846	CYFIP2;ARF1;RAB5C;HSP90AB1;TNF;MYL12A;MYL12B;HSP90B1;CDC42;TUBA1A;MYC;AKT3;RPS3;NLRP3;MAPK1;RAC1;SKP1;S100A10;MAP2K6;JUN;MAP2K2;ANXA2;VPS33A;DYNLT3;FOS;RHOA;TNFRSF1A;TUBB2A;BCL2;ARF6;RAB7A
Pathogenic Escherichia coli infection	26/197	5.39069167462711e-07	9.36632678466461e-06	0	0	3.38612296507033	48.8733415251674	CYFIP2;ARF1;ROCK1;FASLG;TNF;CDC42;SLC9A3R1;TUBA1A;RPS3;NLRP3;MAPK1;FYN;RAC1;JUN;F2R;FOS;BAIAP2;RHOA;TNFRSF1A;TUBB2A;LPAR5;NCL;MYH9;PTPN6;ARF6;MYO1G
Cellular senescence	22/156	1.292702618551e-06	2.1139489879834e-05	0	0	3.64631229815833	49.4395297734493	MAP2K2;TGFB1;GADD45B;IGFBP3;HLA-B;HLA-C;RRAS2;PIK3R1;ZFP36L2;TGFBR1;ZFP36L1;PPP1CA;RBL2;PPP3CA;MYC;AKT3;CAPN2;MAPK1;CALM1;CALM2;SLC25A4;MAP2K6
Regulation of actin cytoskeleton	26/218	3.72261987584396e-06	5.74937958602568e-05	0	0	3.0124241088915	37.6585634244148	CYFIP2;ROCK1;CXCR4;IQGAP1;PIK3R1;ITGAE;MYL12A;MYL12B;CDC42;TMSB4X;CFL1;MAPK1;ITGB7;RAC1;MAP2K2;F2R;ITGA1;LIMK1;RRAS2;MSN;BAIAP2;RHOA;PPP1CA;LPAR5;MYH9;ARHGEF7
Colorectal cancer	15/86	4.47853343470613e-06	6.55280155183317e-05	0	0	4.66945524656057	57.5100143920961	JUN;MAP2K2;TGFB1;GADD45B;FOS;PIK3R1;RHOA;TGFBR1;MSH3;MYC;AKT3;BCL2;MAPK1;RAC1;APPL1
