statistic	p.value	sumsq	meansq	gene	method	p_adjust
311.746775377851	1.57296920319513e-106	388.716977072624	194.358488536312	RPS26	anova	2.33963439283244e-102
225.700975913421	5.66187200742225e-82	314.185602809745	157.092801404873	ISG20	anova	4.21073421191993e-78
178.129570623527	3.8676789307804e-67	265.019507489194	132.509753744597	GZMB	anova	1.91759521388092e-63
126.26038507299	9.38887718662681e-50	203.079057833948	101.539528916974	CD52	anova	3.49125398184718e-46
124.855575909672	2.90299340487809e-49	201.261479431695	100.630739715847	GNLY	anova	8.63582478083134e-46
118.04005871691	7.18879739888746e-47	192.328608048197	96.1643040240987	CTSW	anova	1.7821028751842e-43
105.21729763774	2.69926545499823e-42	174.988802935692	87.4944014678458	CLIC3	anova	5.73555348252053e-39
98.7786647228938	5.80956485943818e-40	166.008146055293	83.0040730276463	FOSB	anova	1.08014334649104e-36
96.1482245010828	5.30020441338801e-39	162.284607804084	81.1423039020418	PTGDR	anova	8.75947116052592e-36
95.6734919073588	7.90711670098329e-39	161.609171246808	80.8045856234039	CD8B2	anova	1.17610453810425e-35
93.1067216483254	6.9129499879145e-38	157.938930046459	78.9694650232296	CCL4L2	anova	9.34756528365821e-35
91.1910278710517	3.50796323935059e-37	155.179361614941	77.5896808074704	FKBP5	anova	4.34812043517506e-34
88.6021529399372	3.17601483707228e-36	151.422171354186	75.7110856770929	RPS14	anova	3.63384959127793e-33
86.7186666202894	1.58705848390329e-35	148.668331917656	74.3341659588278	CD38	anova	1.68613627782697e-32
84.0500655947134	1.56429184535033e-34	144.736855498264	72.3684277491319	CD7	anova	1.55115179384939e-31
81.8001092430536	1.08543394438281e-33	141.394753846309	70.6973769231543	MT-ND5	anova	1.00904653054687e-30
79.2747199212333	9.63102290350736e-33	137.613302419152	68.8066512095762	LITAF	anova	8.42657850980991e-30
78.5578657345616	1.79277703993535e-32	136.534025674283	68.2670128371416	CCL3L1	anova	1.48143142733324e-29
76.8034795211598	8.22870135355738e-32	133.88161033945	66.940805169725	PRF1	anova	6.44177389120065e-29
75.555864825258	2.43873895481368e-31	131.985758139008	65.9928790695038	FOS	anova	1.81369016069493e-28
75.0619411032743	3.75178520810759e-31	131.232979914541	65.6164899572705	IFITM2	anova	2.65733586597106e-28
74.7872113946486	4.76825275773927e-31	130.81372335573	65.406861677865	HMGB1	anova	3.22377234175517e-28
72.7957031310543	2.72012430280561e-30	127.762796353142	63.8813981765708	MT-CYB	anova	1.75909255999698e-27
72.3704184312982	3.94833194989208e-30	127.108586170302	63.5542930851512	CEBPD	anova	2.44697872594561e-27
70.6928256948854	1.7214778627293e-29	124.518676780241	62.2593383901205	XCL2	anova	1.02421046920942e-26
69.9338744225801	3.3559265032446e-29	123.342095712312	61.671047856156	BHLHE40	anova	1.91984810804847e-26
69.5169834348222	4.84418483055274e-29	122.694497736581	61.3472488682904	NEAT1	anova	2.66860759887561e-26
69.4350916468135	5.20651816742373e-29	122.567178281764	61.2835891408818	MIR4435-2HG	anova	2.76577682936645e-26
67.5608372293418	2.72098143063552e-28	119.643412625232	59.8217063126158	CTLA4	anova	1.39558199307837e-25
67.4494911689356	3.00236931062563e-28	119.469123336666	59.7345616683328	S1PR4	anova	1.48857470420819e-25
66.2945237993915	8.34190026099749e-28	117.657311667153	58.8286558335767	UCP2	anova	4.00249756393796e-25
66.076846981079	1.01159620990877e-27	117.315030608443	58.6575153042216	RGS2	anova	4.70202563318219e-25
65.4374044637078	1.7831522189349e-27	116.308064868482	58.1540324342408	CD55	anova	8.03715336498111e-25
65.0696233193034	2.47118338551393e-27	115.727891159282	57.8639455796411	TNFAIP3	anova	1.08107004929807e-24
63.9614498886606	6.61395265772318e-27	113.975282589204	56.9876412946022	RPL30	anova	2.81074090945641e-24
62.6045714398418	2.21356088760048e-26	111.820157667893	55.9100788339467	EOMES	anova	9.14569573393597e-24
61.8371321645607	4.38899861924113e-26	110.596736139626	55.2983680698129	LY6E	anova	1.76437744493493e-23
61.468437285846	6.09991110950441e-26	110.007815847621	55.0039079238103	RGS1	anova	2.38763362744128e-23
60.1893501840119	1.91420948050601e-25	107.958847971437	53.9794239857185	AL157402.2	anova	7.1179879532616e-23
60.2096423466095	1.87975579146293e-25	107.991425281345	53.9957126406726	PDE3B	anova	7.1179879532616e-23
60.0168844537437	2.23378891840594e-25	107.681876117255	53.8409380586277	SPOCK2	anova	8.10375033472437e-23
59.183791936973	4.71219243566643e-25	106.341619512514	53.1708097562569	GBP2	anova	1.66878929257387e-22
58.9871037033982	5.6211998602675e-25	106.024623643302	53.0123118216509	BTF3	anova	1.94441224933997e-22
57.8955798871489	1.49773136503889e-24	104.261485039213	52.1307425196063	CYTOR	anova	5.06301280081554e-22
57.4496633816399	2.23634501645938e-24	103.539256454895	51.7696282274474	ID2	anova	7.39186572773707e-22
57.0150434523137	3.30646495411712e-24	102.834237914946	51.4171189574728	GZMK	anova	1.06913825494648e-21
56.5673435488336	4.94806377507761e-24	102.106877670609	51.0534388353045	TMSB10	anova	1.56590426788307e-21
55.9895328348592	8.3289324940803e-24	101.166441111354	50.5832205556768	HIGD2A	anova	2.58092795660313e-21
54.1545813038012	4.36827950741337e-23	98.1672058976798	49.0836029488399	EEF1A1	anova	1.3259957019034e-20
54.1045407203271	4.57056990971937e-23	98.0851427484411	49.0425713742205	LDHB	anova	1.35965313674332e-20
53.9610532844838	5.2041917541547e-23	97.8497528744006	48.9248764372003	RARRES3	anova	1.51778721865288e-20
53.6252176901911	7.05301128694636e-23	97.2983519018026	48.6491759509013	RPS4Y1	anova	2.01743249773154e-20
53.3890263573552	8.73516800199213e-23	96.9101633078485	48.4550816539242	SYPL1	anova	2.45145073323832e-20
53.1544837970345	1.08033332573121e-22	96.5243643015796	48.2621821507898	GZMM	anova	2.97571812720852e-20
52.7859410605998	1.50885368991077e-22	95.9175028248576	47.9587514124288	LINC02446	anova	4.08048905158778e-20
52.7044884723364	1.62452517385005e-22	95.7832721961615	47.8916360980807	UBE2L6	anova	4.31485489925816e-20
49.3643661131529	3.38993786660648e-21	90.2454228559618	45.1227114279809	TUBA1B	anova	8.84595365401838e-19
49.3044495120147	3.58040632997057e-21	90.1454823106903	45.0727411553452	MT2A	anova	9.18189030206591e-19
48.5616839413718	7.05417417342503e-21	88.9047843027918	44.4523921513959	KLRG1	anova	1.77836926534786e-18
48.5129765762161	7.37518169541079e-21	88.8233100969272	44.4116550484636	CD160	anova	1.82830754229233e-18
48.0902068750591	1.08540915062035e-20	88.1155373947699	44.0577686973849	LEPROTL1	anova	2.64661896825034e-18
47.8166091516953	1.39401339264479e-20	87.6569301796614	43.8284650898307	SELPLG	anova	3.29119923844423e-18
47.828868974677	1.37846641921752e-20	87.677489783913	43.8387448919565	MT-ATP8	anova	3.29119923844423e-18
47.2717036439293	2.29542023564271e-20	86.7422210028087	43.3711105014044	TXNIP	anova	5.33470009139838e-18
46.6002591507635	4.24663822415232e-20	85.6126485976654	42.8063242988327	RPS27A	anova	9.71761491477564e-18
46.3344321871696	5.41891556216047e-20	85.1646986669396	42.5823493334698	CRTAM	anova	1.22122651623598e-17
46.3155420734211	5.51362713822108e-20	85.1328503975328	42.5664251987664	RPS12	anova	1.22402522468508e-17
45.7308078970156	9.42965986864904e-20	84.1459387814964	42.0729693907482	ZNF683	anova	2.06259942479832e-17
45.6580981363904	1.0080756660766e-19	84.0230752964714	42.0115376482357	PDE4D	anova	2.17306050104687e-17
45.1162842849837	1.6584052641123e-19	83.1065220174717	41.5532610087358	TNF	anova	3.5238742712009e-17
45.0198331953675	1.81217066812746e-19	82.9431751653281	41.471587582664	LAG3	anova	3.79636993207434e-17
44.8769676278526	2.0665736491718e-19	82.7011183595906	41.3505591797953	HAVCR2	anova	4.26919673024741e-17
44.778461003802	2.26254343697413e-19	82.5341466515908	41.2670733257954	GZMH	anova	4.61000973719906e-17
44.1997085897325	3.85394573208937e-19	81.5519524904268	40.7759762452134	SH3BGRL3	anova	7.74643092149963e-17
43.9723199580773	4.75172375125568e-19	81.1654957868836	40.5827478934418	TP53I11	anova	9.42361854349027e-17
43.6025367439641	6.68078775192561e-19	80.5363597368778	40.2681798684389	RPL21	anova	1.30750048713344e-16
43.2689540221922	9.08661386243227e-19	79.9680969407304	39.9840484703652	PTPRCAP	anova	1.75525057908854e-16
42.9508134912658	1.21861812457342e-18	79.4255053833365	39.7127526916682	MALAT1	anova	2.32381102370577e-16
42.6029712597102	1.68002925517308e-18	78.8315468391347	39.4157734195674	SLC25A5	anova	3.16313356220816e-16
42.5107158797023	1.82943281595904e-18	78.6738913314001	39.3369456657	STAT1	anova	3.40137296307184e-16
42.3332412833603	2.15531660659081e-18	78.3704572616064	39.1852286308032	DUSP1	anova	3.95779990202861e-16
41.6078465790856	4.21446503458728e-18	77.1282092186737	38.5641046093369	BCL2L11	anova	7.64462840542088e-16
41.452385624144	4.86638449238685e-18	76.8615576979123	38.4307788489562	SH2D1A	anova	8.72079553491109e-16
41.3787533107917	5.20952195674876e-18	76.7352090934287	38.3676045467143	CDC25B	anova	9.20519646146799e-16
41.36823772654	5.26046590846295e-18	76.7171622492271	38.3585811246135	MT-ND4L	anova	9.20519646146799e-16
41.0648019660461	6.96647596844549e-18	76.1961110284251	38.0980555142125	CLEC2B	anova	1.204876320403e-15
40.2640695347707	1.46301508951213e-17	74.8183745219995	37.4091872609997	MT-ND1	anova	2.50125131510384e-15
39.5373659021079	2.87142132689612e-17	73.5645582408448	36.7822791204224	GBP5	anova	4.85335463821055e-15
