Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	58/158	7.82088401261046e-21	2.33844431977053e-18	0	0	5.74675096206707	266.060141518663	RPL5;RPL30;RPL3;RPL32;RPL34;MRPS11;RPLP0;RPL10A;RPL8;RPL9;RPS4X;RPS14;RPS16;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS12;RPL21;RPS5;RPS6;RPS3A;RPL37A;RPL27;RPL28;RPL10;RPL12;RPL36A;RPS4Y1;MRPL10;RPS15A;RPS3;RPL13;RPS27A;RPL19;RPL41;MRPL28;RPL35A;RPL23A;MRPL23;MRPL21;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RSL24D1;RPS24;RPS23
Coronavirus disease	68/232	4.58054877897231e-18	6.8479204245636e-16	0	0	4.11631544176138	164.342712062598	RPL5;RPL30;RPL3;CSF2;RPL32;RPL34;RPLP0;RPL8;RPL10A;RPL9;TNF;RPS4X;RPS14;RPS16;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS12;JAK1;IFNAR2;RPL21;PRKCB;RPS5;RPS6;RPS3A;FOS;OAS2;RPL37A;RPL27;RPL28;IRF9;CFD;RPL10;RPL12;RPL36A;RPS4Y1;RPS15A;PLCG2;RPS3;RPL13;NLRP3;RPS27A;RPL19;RPL41;STAT1;RPL35A;ISG15;RPL23A;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RSL24D1;RPS24;MYD88;RPS23
Parkinson disease	63/249	1.52855053485621e-13	1.52345536640669e-11	0	0	3.3491926592453	98.8322850065932	COX7B;NDUFA12;COX4I1;UBE2L6;COX7C;UBE2L3;TUBA1C;TUBA1B;TUBA1A;PSMD1;UQCRFS1;COX8A;DAXX;DUSP1;TUBB;SDHC;PSMA5;ERN1;COX7A2L;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS5;NDUFS3;UQCRC2;SLC25A5;SLC25A6;NDUFB9;UQCRB;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;UQCRH;UBE2J1;ATP5F1A;PSMB4;PSMB1;UBC;RPS27A;NDUFV2;ATP5PF;XBP1;NDUFA6;HSPA5;NDUFA3;NDUFA2;NDUFA1;UBE2G1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;SEM1;UQCRQ;PSMC1;BAX
Antigen processing and presentation	31/78	7.26287822898987e-13	5.42900147616993e-11	0	0	6.45854175791245	180.521602777418	HSP90AB1;TNF;HLA-DMA;CTSL;KLRC1;HLA-DPA1;PDIA3;CD74;HSP90AA1;HLA-DRB5;HSPA5;KLRC3;CD8B2;HLA-B;HLA-C;TAP1;KIR3DL2;HLA-F;HLA-G;TAPBP;CD8B;CD8A;PSME1;HLA-DPB1;PSME2;HLA-DRA;KLRD1;CALR;HSPA1B;HLA-DQB1;HSPA1A
Oxidative phosphorylation	40/133	1.36063314296447e-11	8.13658619492751e-10	0	0	4.22146908528983	105.623207663396	NDUFB9;COX7B;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX7C;COX5A;UQCRH;ATP5F1A;UQCRFS1;NDUFV2;ATP5MG;ATP5MF;COX8A;ATP5PF;ATP6V0B;NDUFA6;NDUFA3;NDUFA2;NDUFA1;SDHC;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;COX7A2L;NDUFS8;PPA1;UQCRQ;NDUFS5;NDUFS3;UQCRC2;ATP6V0D1
Prion disease	62/273	3.57149646436361e-11	1.77979573807453e-09	0	0	2.89985768934498	69.7573855310768	COX7B;NDUFA12;COX4I1;NCF4;COX7C;TNF;TUBA1C;TUBA1B;TUBA1A;RAC2;PSMD1;UQCRFS1;COX8A;TUBB;CYBA;SDHC;PSMA5;COX7A2L;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS5;CSNK2B;NDUFS3;UQCRC2;SLC25A5;SLC25A6;NDUFB9;UQCRB;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;UQCRH;ATP5F1A;PSMB4;CCL5;PSMB1;NDUFV2;EGR1;ATP5PF;NDUFA6;HSPA5;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;SEM1;UQCRQ;PSMC1;BAX;HSPA1B;HSPA1A
Amyotrophic lateral sclerosis	72/364	7.96379986659441e-10	3.40168022873104e-08	0	0	2.43583652715061	51.0330763147874	COX7B;NDUFA12;COX4I1;COX7C;TNF;ACTB;TUBA1C;TUBA1B;TUBA1A;PSMD1;UQCRFS1;COX8A;GABARAPL2;DAXX;GABARAPL1;TUBB;SDHC;WIPI2;TNFRSF1B;ATG13;NUP93;PSMA5;ERN1;COX7A2L;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS5;NDUFS3;SRSF3;ANG;UQCRC2;SQSTM1;SRSF7;NDUFB9;SEH1L;UQCRB;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;GABARAP;UQCRH;ATP5F1A;PSMB4;PSMB1;NDUFV2;ATP5PF;XBP1;HNRNPA3;NDUFA6;HSPA5;FUS;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;SEM1;UQCRQ;PSMC1;HNRNPA2B1;BCL2;BAX
Epstein-Barr virus infection	46/202	1.07961730340322e-08	4.03506967146952e-07	0	0	2.89347981346889	53.0782081465427	CD40;CDKN1B;TRADD;TNFAIP3;ITGAL;CD3D;TNF;HLA-DMA;CCND3;CCND2;BCL2L11;CCND1;PLCG2;PSMD1;BAK1;JAK3;HLA-DPA1;JAK1;IFNAR2;PDIA3;HLA-DRB5;STAT1;HLA-B;HLA-C;TAP1;ISG15;HLA-F;HLA-G;RUNX3;TAPBP;NFKBIA;SEM1;OAS2;PSMC1;HLA-DPB1;BCL2;IRF7;HLA-DRA;BAX;CALR;CD247;VIM;CD44;MYD88;IRF9;HLA-DQB1
Diabetic cardiomyopathy	46/203	1.27088874401804e-08	4.22217482734883e-07	0	0	2.87488998737246	52.2682721974856	NDUFB9;COX7B;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;NCF4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX7C;COX5A;UQCRH;ATP5F1A;RAC2;UQCRFS1;NDUFV2;COX8A;ATP5PF;TGFB1;NDUFA6;PRKCB;GFPT2;NDUFA3;NDUFA2;NDUFA1;CYBA;SDHC;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;TGFBR1;PPP1CA;COX7A2L;NDUFS8;UQCRQ;NDUFS5;NDUFS3;UQCRC2;SLC25A5;GAPDH;SLC25A6
Huntington disease	59/306	6.85380534056396e-08	2.04928779682862e-06	0	0	2.3487215118273	38.7442205128365	COX7B;NDUFA12;COX4I1;CLTB;CLTA;COX7C;TUBA1C;TUBA1B;TUBA1A;PSMD1;UQCRFS1;COX8A;TUBB;SDHC;WIPI2;ATG13;PSMA5;ERN1;COX7A2L;PSMA4;TUBB2A;NDUFS8;PSMA1;NDUFS5;NDUFS3;UQCRC2;SLC25A5;SLC25A6;NDUFB9;UQCRB;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;COX7A2;UQCR10;COX5A;UQCRH;ATP5F1A;PSMB4;PSMB1;CLTCL1;AP2S1;NDUFV2;ATP5PF;NDUFA6;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;TUBB4B;ATP5F1D;ATP5F1E;SEM1;UQCRQ;PSMC1;BAX
