pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	2.08086862312601e-06	3.74556352162681e-05	0.627256739718528	0.606440634780825	1.3902738093028	120	ATP5MC1,NDUFB6,UQCRC1,COX5A,ATP5MC3,NDUFB2,NDUFS8,CYC1,UQCRQ,NDUFAB1,PPA2,NDUFA7,SDHB,ATP5PF,NDUFV1,NDUFS3,NDUFS7,NDUFA8,NDUFS6,COX7B,NDUFA6,COX6A1,NDUFB3,NDUFB10,NDUFA12,NDUFB9,NDUFA4,NDUFA9,COX8A,UQCRH,COX6C,NDUFB11,UQCRFS1,NDUFB7,NDUFA10,PPA1,NDUFV2,COX7A2,NDUFA11,ATP5F1C,SDHD,ATP5MF,ATP5PO,ATP6V1C1,UQCRHL,ATP5PD,ATP5F1D,NDUFA2,SDHC,ATP6V0B,NDUFC2,ATP5PB,NDUFB8,NDUFB1,ATP5F1A,UQCR10,NDUFB4,SDHA,NDUFS4,COX5B,ATP6V1F,NDUFA1,COX17,UQCRC2,ATP5F1B,NDUFS1,NDUFB5,COX10,COX6B1,NDUFA13,ATP6V0D1,ATP6V1D	Oxidative-phosphorylation
Pentose phosphate pathway	0.00186842672700572	0.0168158405430515	0.45505986738723	0.644556592848772	1.37827697585224	30	DERA,PRPS2,PGD,TALDO1,G6PD,PRPS1,PFKP,PFKL,IDNK,GPI,TKT,RPE,RPIA,PGM2	Pentose-phosphate-pathway
Glyoxylate and dicarboxylate metabolism	0.00561431853612597	0.0336859112167558	0.407017918923954	0.640735714786422	1.36527482437066	28	GCSH,ACAT2,DLD,SHMT1,SHMT2,AFMID,PCCB,ACAT1,PGP,MDH2,ACO2,MCEE,GRHPR,MDH1,CS	Glyoxylate-and-dicarboxylate-metabolism
Pyruvate metabolism	0.033966033966034	0.129470529470529	0.245041785430996	0.568536231803826	1.23718917024537	39	FH,ACAT2,DLD,ALDH1B1,PDHA1,ACYP1,ME2,ACAT1,ACACA,MDH2,DLAT,PKM,GLO1,PCK2,GRHPR,MDH1,LDHA	Pyruvate-metabolism
Citrate cycle (TCA cycle)	0.035964035964036	0.129470529470529	0.237793834423688	0.587357561274671	1.25596636863125	30	FH,SUCLG1,DLD,SDHB,IDH2,PDHA1,SUCLA2,MDH2,DLAT,ACLY,SDHD,ACO2,OGDHL,PCK2,SDHC,IDH3A,MDH1,CS,IDH3B,SDHA,DLST,PDHB	Citrate-cycle-TCA-cycle-
Butanoate metabolism	0.0629370629370629	0.172113600685029	0.176694268938498	0.569101668291227	1.21263753883978	28	L2HGDH,BDH1,ACAT2,HADH,ACADS,OXCT1,EHHADH,ACAT1	Butanoate-metabolism
Pentose and glucuronate interconversions	0.0669330669330669	0.172113600685029	0.170932335370056	0.557395039042458	1.20314905545985	34	XYLB,AKR1B1,AKR1A1,GUSB,RPE,SORD,UGDH	Pentose-and-glucuronate-interconversions
Propanoate metabolism	0.166833166833167	0.375374625374625	0.102080107662747	0.526249197885083	1.13061752049914	32	SUCLG1,ACAT2,DLD,ACADM,PCCB,ECHDC1,EHHADH,SUCLA2,ACAT1,ACACA,MCEE,LDHA,ECHS1,LDHB,DBT,HADHA,MUT,BCKDHA	Propanoate-metabolism
Glycolysis / Gluconeogenesis	0.300699300699301	0.584415584415584	0.0696133438850965	0.471809880786301	1.05361989615302	68	DLD,ENO1,PGAM1,ALDH1B1,GAPDH,AKR1A1,PDHA1,G6PC3,TPI1,PFKP,PFKL,DLAT,PKM,GPI,PGM2,PCK2,ALDOA,LDHA,ADH5,HK1,PDHB,LDHB,PGK1,ENO3	Glycolysis-Gluconeogenesis
Fructose and mannose metabolism	0.324675324675325	0.584415584415584	0.0658311958368866	0.490103408687252	1.05464623596656	33	AKR1B1,KHK,GMPPB,GMPPA,TPI1,PFKP,PFKL,GMDS,SORD,ALDOA,ENOSF1,PMM2,HK1,TSTA3,PMM1,TIGAR,MPI	Fructose-and-mannose-metabolism
