Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	42/158	4.88355892432726e-31	1.20623905430883e-28	0	0	15.0546100340388	1050.72542172784	RPL5;RPL30;RPL32;RPL10;RPL34;RPL36A;RPL8;RPL9;MRPL10;RPL7;RPS15;RPS14;RPS15A;RPL36AL;RPL36;RPS3;RPL35;RPLP2;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPL17;RPS12;RPL41;RPL21;RPS5;RPL35A;RPSA;RPS3A;MRPL23;RPS26;RPS28;RPS27;RPS29;RPL37A;RPL28;RPS21;RSL24D1;RPS24
Coronavirus disease	47/232	6.95072976068973e-29	8.58415125445181e-27	0	0	10.6399601336695	689.8537431004	RPL5;RPL30;RPL32;RPL10;RPL34;RPL36A;RPL8;RPL9;TNF;RPL7;RPS15;RPS14;RPS15A;RPL36AL;RPL36;RPS3;RPL35;RPLP2;RPL13;RPL38;RPL37;RPS2;RPS27A;RPL39;RPL17;RPS12;JUN;RPL41;RPL21;STAT1;RPS5;RPL35A;RPSA;ISG15;RPS3A;FOS;IL2;RPS26;NFKBIA;RPS28;RPS27;RPS29;RPL37A;RPL28;RPS21;RSL24D1;RPS24
Antigen processing and presentation	22/78	1.94747715979221e-17	1.60342286156225e-15	0	0	15.7110523221634	604.520630170974	CD74;HSP90AA1;CD8B2;HLA-B;TAP1;HLA-A;KIR3DL2;TNF;HLA-G;HLA-E;CD8A;HLA-DPB1;PSME2;HLA-DRA;KLRC1;B2M;HLA-DQA1;HLA-DRB1;HSPA1B;HLA-DPA1;HLA-DQB1;HSPA1A
Graft-versus-host disease	16/42	2.1522768638006e-15	1.32903096339687e-13	0	0	24.3477173233271	822.277198970731	HLA-B;GZMB;FASLG;HLA-A;KIR3DL2;TNF;HLA-G;IL2;HLA-E;HLA-DPB1;HLA-DRA;KLRC1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Epstein-Barr virus infection	30/202	5.93597996710592e-15	2.93237410375032e-13	0	0	7.04972268171645	230.933012738836	CDKN1B;TNFAIP3;CD3G;ITGAL;TNF;RELB;CCND2;BCL2L11;MYC;PSMD2;B2M;HLA-DQA1;HLA-DPA1;JUN;GADD45B;STAT1;ADRM1;HLA-B;TAP1;ISG15;HLA-A;HLA-G;HLA-E;NFKBIA;HLA-DPB1;IRF7;HLA-DRA;VIM;HLA-DRB1;HLA-DQB1
Allograft rejection	14/38	2.15417816986235e-13	8.86803346593334e-12	0	0	22.9885290148448	670.487964097422	HLA-B;GZMB;FASLG;HLA-A;TNF;HLA-G;IL2;HLA-E;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Viral myocarditis	16/60	1.26903512387503e-12	4.47788107995903e-11	0	0	14.3739837398374	393.743147907068	HLA-B;HLA-A;ITGAL;HLA-G;ACTB;ACTG1;HLA-E;HLA-DPB1;HLA-DRA;FYN;CD55;HLA-DQA1;EIF4G2;HLA-DRB1;HLA-DPA1;HLA-DQB1
Type I diabetes mellitus	14/43	1.55417215222128e-12	4.7985065199832e-11	0	0	19.0201033086696	517.158094243612	HLA-B;GZMB;FASLG;HLA-A;TNF;HLA-G;IL2;HLA-E;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Human T-cell leukemia virus 1 infection	27/219	1.25795252224437e-11	3.45238081104843e-10	0	0	5.64254158004158	141.621872409949	CD3G;ITGAL;TNF;RELB;ZFP36;CCND2;MYC;B2M;PRKACB;HLA-DQA1;HLA-DPA1;EGR1;JUN;SMAD4;MAP2K2;HLA-B;HLA-A;FOS;HLA-G;IL2;HLA-E;TGFBR2;NFKBIA;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	14/53	3.7767593269807e-11	9.32859553764232e-10	0	0	14.1358870549154	339.255206672873	HLA-B;GZMB;FASLG;HLA-A;HLA-G;IL2;HLA-E;HLA-DPB1;CTLA4;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
