statistic	p.value	sumsq	meansq	gene	method	p_adjust
101.906710706791	1.83300348403611e-39	157.483547463273	78.7417737316367	RPS26	anova	2.63182640237904e-35
89.6331328287458	2.67716675620604e-35	142.45507224515	71.2275361225752	FOS	anova	1.92193801428032e-31
88.8943855949081	4.80952911605008e-35	141.52319119664	70.76159559832	HLA-B	anova	2.30184063494157e-31
75.2926543927621	2.79379946189219e-30	123.77586897281	61.8879344864052	RPS27	anova	1.0028343168462e-26
69.9844466235475	2.22683269094385e-28	116.531900117148	58.2659500585738	HSPA1B	anova	6.39457275531437e-25
69.0753035823092	4.74039130544843e-28	115.272452138386	57.6362260691928	CTSW	anova	1.13437563939381e-24
65.0869699848528	1.33016427461838e-26	109.680890575472	54.840445287736	TRAV14DV4	anova	2.72835695071009e-23
61.1037456729137	3.84035308453362e-25	103.986058134104	51.9930290670521	SRGN	anova	6.89247369846672e-22
60.1592073832476	8.56656485863107e-25	102.619100861663	51.3095504308314	MT-ND3	anova	1.36665264711361e-21
59.1764519188816	1.97792655892235e-24	101.190002110496	50.5950010552478	ZFP36L2	anova	2.63882003989958e-21
59.1507976766336	2.02166182190385e-24	101.152602565382	50.5763012826912	VIM	anova	2.63882003989958e-21
58.1661162333928	4.68534381977726e-24	99.7134792712811	49.8567396356406	FKBP5	anova	5.50147802688224e-21
58.094491075595	4.98114043386747e-24	99.6085219037127	49.8042609518563	NFKBIA	anova	5.50147802688224e-21
54.5807946626355	1.01740569985893e-22	94.4131073478219	47.206553673911	RNPEPL1	anova	1.04342221704104e-19
49.3223174289201	9.77438260150162e-21	86.4635321045419	43.2317660522709	S100A4	anova	9.35603902615735e-18
48.7443474580816	1.62040448517914e-20	85.5767270179929	42.7883635089964	RPL41	anova	1.45411047488763e-17
47.043063070978	7.20647866053267e-20	82.9510774770021	41.4755387385011	HLA-DRB1	anova	6.086507094584e-17
46.0355892148335	1.74926247250027e-19	81.3853550528106	40.6926775264053	RPL39	anova	1.39532836556438e-16
44.97688164148	4.45298480334558e-19	79.7312249640808	39.8656124820404	RPS29	anova	3.36505030560188e-16
44.4265431586797	7.24488339472954e-19	78.8677929775118	39.4338964887559	BTG1	anova	5.20110178907633e-16
42.9674069878604	2.64200315988846e-18	76.5665889076208	38.2832944538104	RGS1	anova	1.72426733498539e-15
42.9914680756737	2.58612990997642e-18	76.6046771044681	38.3023385522341	RPL36A	anova	1.72426733498539e-15
42.4102088740701	4.33578850242785e-18	75.6832222870097	37.8416111435049	HLA-DRA	anova	2.70666310077648e-15
42.2261253006638	5.1075364897327e-18	75.3908181896483	37.6954090948242	ISG20	anova	3.05558370498259e-15
41.5918679459813	8.98661887989385e-18	74.3811946893544	37.1905973446772	RPS28	anova	5.16119495510064e-15
41.4065789805784	1.06012843225313e-17	74.0856175608704	37.0428087804352	ATP5F1E	anova	5.85435539626555e-15
40.669009116872	2.04815334642519e-17	72.9061920079697	36.4530960039849	GZMB	anova	1.08916243511011e-14
39.9088005460605	4.04317402768086e-17	71.6857981158139	35.8428990579069	B2M	anova	2.07328188176578e-14
39.441764017311	6.14425808184658e-17	70.9336330424674	35.4668165212337	HSPA1A	anova	3.04204336341908e-14
38.738633944861	1.15481461921804e-16	69.7977576134898	34.8988788067449	RPL37	anova	5.52694276757755e-14
38.5779626281006	1.33414940853769e-16	69.5376111115977	34.7688055557988	DNAJB1	anova	6.17926361541426e-14
37.02892368896	5.38249712819172e-16	67.0182143446971	33.5091071723485	NR4A1	anova	2.41505918020552e-13
35.7710188718915	1.67777707084156e-15	64.9571240784861	32.478562039243	DDIT4	anova	7.29985551004337e-13
34.8456685570425	3.8815191772383e-15	63.4321437782767	31.7160718891384	ERAP2	anova	1.63914271608199e-12
34.8012232255172	4.04129269785549e-15	63.3587092110269	31.6793546055135	RPS21	anova	1.65785373016598e-12
34.652822066726	4.62411975184373e-15	63.1133886302403	31.5566943151201	MT2A	anova	1.84425309436034e-12
34.5040174871757	5.29322119884402e-15	62.8672069800921	31.4336034900461	TSC22D3	anova	2.05405594521628e-12
33.8928333902589	9.22623758845022e-15	61.8540223180539	30.9270111590269	CAPG	anova	3.48606103407811e-12
33.5153433127365	1.30094645567739e-14	61.2265941245161	30.6132970622581	GADD45B	anova	4.78948441297846e-12
32.5648920206495	3.09507259889136e-14	59.641243485612	29.820621742806	TXNIP	anova	1.11097630937205e-11
32.529749316732	3.19600069261851e-14	59.5824712776193	29.7912356388096	RPS14	anova	1.11172691123378e-11
32.5107203183926	3.25202188827265e-14	59.5506428212704	29.7753214106352	KIR3DL2	anova	1.11172691123378e-11
32.1136841650908	4.67411238479656e-14	58.8858100350341	29.442905017517	AL157402.2	anova	1.56071873536998e-11
31.2761431397665	1.00597733082785e-13	57.478718070247	28.7393590351235	RBM3	anova	3.28268693546052e-11
31.2482008797107	1.0320648699539e-13	57.4316654519922	28.7158327259961	TMSB10	anova	3.29297497839958e-11
31.0280131675706	1.26285462666814e-13	57.0606396345675	28.5303198172838	TUBB	anova	3.94175363689157e-11
30.2946407071039	2.47541480723293e-13	55.8217101530162	27.9108550765081	CTLA4	anova	7.56212889409582e-11
29.4609333063863	5.32883759245471e-13	54.4073371815694	27.2036685907847	CD7	anova	1.59398854484302e-10
28.8623736829173	9.25038224824946e-13	53.3879674820009	26.6939837410005	CD74	anova	2.71055078204828e-10
28.4501226815496	1.35318191407516e-12	52.6839727255814	26.3419863627907	XCL1	anova	3.88579718445823e-10
28.2548684264763	1.62054948142365e-12	52.3499929195711	26.1749964597855	MT-ND5	anova	4.56232342240799e-10
28.1416140096367	1.79929160153663e-12	52.1561112826081	26.0780556413041	AREG	anova	4.95142431746326e-10
28.1246422306409	1.82773010743525e-12	52.1270468616813	26.0635234308406	HLA-A	anova	4.95142431746326e-10
27.868250892737	2.31651952426484e-12	51.687648416089	25.8438242080445	EEF1A1	anova	6.15936802396197e-10
26.9464361086323	5.43842292456426e-12	50.1028153720368	25.0514076860184	LGALS1	anova	1.4197250245617e-09
26.852456672833	5.93350885041039e-12	49.9407959587007	24.9703979793504	CXCR4	anova	1.46353784672695e-09
26.8379281591616	6.01398056532178e-12	49.9157416078972	24.9578708039486	SPINK2	anova	1.46353784672695e-09
26.8570664428437	5.9082022519098e-12	49.9487450720851	24.9743725360425	AC020916.1	anova	1.46353784672695e-09
26.8536232811768	5.92709417700819e-12	49.9428076834818	24.9714038417409	EMP3	anova	1.46353784672695e-09
26.7049062940324	6.80359965126201e-12	49.6862542509724	24.8431271254862	CCL4L2	anova	1.628101396547e-09
26.5531674546235	7.83208970305924e-12	49.4242743853624	24.7121371926812	HAPLN3	anova	1.84349416322171e-09
26.4367084586283	8.72606833301452e-12	49.2230594461937	24.6115297230968	FOSB	anova	2.02078853428101e-09
26.2007510486935	1.08635337884797e-11	48.8149879331093	24.4074939665546	ITM2C	anova	2.4758510815078e-09
25.9344190978002	1.39138011744524e-11	48.3537570220142	24.1768785110071	DUSP2	anova	3.12147433223105e-09
25.7606403034029	1.63536174990843e-11	48.052448553372	24.026224276686	SUN2	anova	3.61238830849004e-09
25.5807160317119	1.93329546064927e-11	47.7401844884606	23.8700922442303	KLRB1	anova	4.2057963975761e-09
25.5458674688268	1.99700978533065e-11	47.6796684024791	23.8398342012396	TNF	anova	4.27956216384739e-09
24.9535704517845	3.4667777950394e-11	46.6493603232929	23.3246801616465	DUSP1	anova	7.31999935017289e-09
24.8648769440346	3.76556432824363e-11	46.4947904680715	23.2473952340357	TRGV8	anova	7.83564820651045e-09
24.7808877433468	4.07228144857864e-11	46.3483500913258	23.1741750456629	STAT1	anova	8.35283100552745e-09
24.7317857772944	4.26307589266009e-11	46.2627067006591	23.1313533503296	CREM	anova	8.62102023476247e-09
24.6402700518989	4.64293006585908e-11	46.1030242346537	23.0515121173268	HLA-DPB1	anova	9.25877637300064e-09
24.5898835609509	4.86637406387817e-11	46.0150726445446	23.0075363222723	AC020571.1	anova	9.57142449440586e-09
24.2797648221703	6.49991011820715e-11	45.4732154698616	22.7366077349308	MYL12A	anova	1.26115823617862e-08
23.5391112960417	1.29882610982111e-10	44.1753832902626	22.0876916451313	NFKBIZ	anova	2.45375595852783e-08
23.5454113833781	1.2911929073585e-10	44.1864449833218	22.0932224916609	LRRN3	anova	2.45375595852783e-08
23.063895834043	2.02660868719071e-10	43.3398994606305	21.6699497303153	HSP90AA1	anova	3.77896721177716e-08
23.0454438454094	2.06194656271309e-10	43.3074148561234	21.6537074280617	HIST1H4C	anova	3.79556778813264e-08
22.8742199043889	2.42081102383126e-10	43.0058195356269	21.5029097678134	SLC2A3	anova	4.39974742786953e-08
22.108197934147	4.96720287999848e-10	41.6530687001116	20.8265343500558	IGKV3D-20	anova	8.91488736887727e-08
21.8989622964983	6.04628770015933e-10	41.2825803090849	20.6412901545424	MT-ATP8	anova	1.07176047899861e-07
21.8019828604075	6.6233412840242e-10	41.1107166724221	20.555358336211	RPL37A	anova	1.1597309043417e-07
21.7298019036953	7.08841659018769e-10	40.9827405615826	20.4913702807913	SMAP2	anova	1.22621066749295e-07
21.6995999750127	7.29260471291962e-10	40.9291777716595	20.4645888858297	TUBA1B	anova	1.24651450557262e-07
21.4691185219109	9.05810195070891e-10	40.5201282736846	20.2600641368423	PRDM1	anova	1.53007326833269e-07
21.3933628558935	9.72741334404042e-10	40.385566769316	20.192783384658	RPLP2	anova	1.62402559062479e-07
21.2070556384228	1.15921957173401e-09	40.0543985644398	20.0271992822199	ACTB	anova	1.91311202424793e-07
21.1335012086896	1.24236114553606e-09	39.9235591894052	19.9617795947026	CLECL1	anova	2.0270251508644e-07
20.9600246792959	1.46291843203214e-09	39.6147673361595	19.8073836680797	LCP1	anova	2.36006548844016e-07
20.6216509427031	2.01257618419803e-09	39.0116048225966	19.5058024112983	GBP5	anova	3.21072987252392e-07
20.3288418615772	2.65298305523947e-09	38.4887536012651	19.2443768006325	HLA-DQA1	anova	4.14038377251395e-07
20.3367081149522	2.63335805775514e-09	38.5028109336117	19.2514054668058	MT-ATP6	anova	4.14038377251395e-07
20.255683813459	2.84267383096942e-09	38.3579877885042	19.1789938942521	EEF1B2	anova	4.38872159839343e-07
20.1415467921462	3.16615234115661e-09	38.1538688996177	19.0769344498088	RPS5	anova	4.83612928875815e-07
20.0634054967245	3.40866351293135e-09	38.0140493675976	19.0070246837988	GBP2	anova	5.15174639143877e-07
19.9340642571787	3.85170545615235e-09	37.7824842447207	18.8912421223603	RPL34	anova	5.76070697285786e-07
19.6586336511847	4.99719100237758e-09	37.2888172157384	18.6444086078692	CDK17	anova	7.32139473593238e-07
19.6645723944708	4.96920600300181e-09	37.2994694318398	18.6497347159199	SOCS3	anova	7.32139473593238e-07
19.3501680080999	6.69056843021325e-09	36.7350465802439	18.367523290122	CD160	anova	9.70335166878806e-07
19.3109201490022	6.94378493732001e-09	36.6645193473599	18.3322596736799	SERF2	anova	9.96988641300407e-07
19.1727599498924	7.91411592810673e-09	36.4161276377845	18.2080638188923	RARRES3	anova	1.1250581831263e-06
19.0354779800036	9.01299203711628e-09	36.1691265560493	18.0845632780246	ANXA6	anova	1.26871117322466e-06
18.9732747493587	9.56007677840995e-09	36.0571471311761	18.0285735655881	ZFP36	anova	1.33265613965447e-06
18.9436044004405	9.83264277837855e-09	36.0037204157933	18.0018602078966	TOX2	anova	1.35747197126884e-06
18.9010221340603	1.02375007661443e-08	35.9270281566257	17.9635140783129	MIR181A1HG	anova	1.39990510476476e-06
18.866321447036	1.05797569747772e-08	35.8645175331671	17.9322587665835	RPL5	anova	1.41966495928833e-06
18.8709114857607	1.05338345537665e-08	35.8727868254425	17.9363934127212	CD8B2	anova	1.41966495928833e-06
18.7200407284473	1.21533351611261e-08	35.6008718389516	17.8004359194758	RPSA	anova	1.61571839114304e-06
18.7010343611786	1.23743293442741e-08	35.5666004520592	17.7833002260296	TRBC1	anova	1.63000569472557e-06
18.6672648706553	1.27769693017048e-08	35.5056999860023	17.7528499930012	UBE2L6	anova	1.66774295667162e-06
18.2644861735706	1.87236895943202e-08	34.7784419389951	17.3892209694975	RPL35A	anova	2.42193455130855e-06
18.0565520902772	2.28109090803095e-08	34.4023589128422	17.2011794564211	TRAV19	anova	2.92427707656325e-06
18.0044421915071	2.39684672169494e-08	34.3080415013425	17.1540207506712	EIF4B	anova	3.04548010885805e-06
17.9641529229002	2.49036797895495e-08	34.2351003705334	17.1175501852667	NR4A2	anova	3.13655293349432e-06
17.8709359601496	2.72102020459392e-08	34.0662744435137	17.0331372217568	CHI3L2	anova	3.38643644419129e-06
17.8651811155189	2.73594252351434e-08	34.0558489355821	17.027924467791	IGHV3-21	anova	3.38643644419129e-06
17.6487330325796	3.36100686970581e-08	33.6634881437296	16.8317440718648	MT-CO3	anova	4.12455868677231e-06
17.4719766133735	3.97635079651085e-08	33.3427269343595	16.6713634671798	PPDPF	anova	4.80940090441219e-06
17.4694128801242	3.98606148227504e-08	33.3380721874147	16.6690360937074	RPL28	anova	4.80940090441219e-06
17.4267347390121	4.15125266335765e-08	33.2605754539736	16.6302877269868	P2RX5	anova	4.96697381170743e-06
17.4166682395051	4.19120673762621e-08	33.2422936054228	16.6211468027114	LTB	anova	4.97333440816835e-06
17.3490035387692	4.46996488283003e-08	33.1193806310685	16.5596903155342	CERS6	anova	5.26063572030111e-06
17.315266594411	4.61582316251286e-08	33.0580801543675	16.5290400771838	KANSL1-AS1	anova	5.38812918433818e-06
17.2636908591033	4.84808636162047e-08	32.9643441034219	16.482172051711	ATP1A1	anova	5.6136148371086e-06
