Gene	Expression
252	GUK1	4.79866354814476
253	LY6E	4.78869387044118
254	TCEB2	4.77697056770421
255	LRRC75A-AS1	4.70810531653053
256	BTG2	4.67981625767815
257	SNRPD2	4.63467305738635
258	CTSD	4.63047124229112
259	STK17A	4.62017643330364
260	YBX1	4.58604550279816
261	XCL2	4.58147064312381
262	EMP3	4.57732102232321
263	ANXA1	4.57593779251011
264	TAGAP	4.56831897575993
265	COX6A1	4.5661580417734
266	HSPB1	4.51675203873362
267	SUB1	4.50650482460278
268	HMGN1	4.49674121553468
269	CCNI	4.4323552610633
270	GABARAP	4.41456094859607
271	TNFAIP3	4.41279870337206
272	C9orf142	4.38873095630055
273	EDF1	4.37293879409238
274	CCL3	4.3624966422832
275	SAMSN1	4.32818800456217
276	RPL13A	4.31386598468112
277	CYTIP	4.29494648970544
278	COX6B1	4.26444990256088
279	RNASEK	4.24786738921624
280	LCP1	4.23563626922197
281	CD63	4.22971591055939
282	EIF3K	4.22549624073456
283	LAG3	4.11134295413293
284	SSR4	4.07585513731834
285	S100A11	4.07072902365381
286	GSTP1	4.06912225194749
287	CD44	4.03458859936426
288	RABAC1	4.00328176561057
289	HNRNPK	3.98659522349685
290	GSTK1	3.97624233001401
291	CALM2	3.95975902804603
292	SRSF5	3.95760334851728
293	LIMD2	3.94444827789564
294	CLEC2B	3.93659382175872
295	ISG20	3.93233210901548
296	ZFP36L1	3.93008342708219
297	COX7A2	3.89564697740387
298	VAMP2	3.87743526874941
299	MCL1	3.85436566702879
300	SAT1	3.84433285704789
301	CKLF	3.82002290175046
302	STK17B	3.79692285160574
303	SKP1	3.7962312744051
304	PSME2	3.76951909183418
305	C12orf57	3.75846935535057
306	CD96	3.74885143858326
307	H3F3AP4	3.74075247047412
308	PTGES3	3.73624137862271
309	LEPROTL1	3.72693649244273
310	CIB1	3.72539851648782
311	TPM3	3.7167024682278
312	LINC00152	3.71146265199507
313	NDUFA13	3.70420489492617
314	YWHAB	3.70255614394881
315	CNBP	3.702441034856
316	HLA-G	3.68962291684001
317	ZYX	3.65968647852805
318	HMGN2	3.65181399121001
319	CAPZB	3.64440757387642
320	CCL4L2	3.63613410906926
321	CALR	3.62831135102985
322	NDUFA4	3.62419099308013
323	C19orf43	3.59535462259527
324	ZFAS1	3.55777442027498
325	SOD1	3.54729800331634
326	LDHA	3.52953838699968
327	USMG5	3.49740018648389
328	CD3G	3.49483546907707
329	SLC25A6	3.49421781277317
330	COX5B	3.47072206456749
331	ATP5D	3.45730187997906
332	UQCR10	3.45003904891264
333	PGK1	3.44716314908773
334	COX8A	3.44344958503532
335	NDUFA3	3.42963956123313
336	IL7R	3.4270400654028
337	SLC2A3	3.42460038118751
338	ITGB2	3.41152948456935
339	SEPT7	3.41011879461075
340	NDUFA1	3.38032126862955
341	NFKBIA	3.3777731343297
342	ANAPC16	3.34248428489326
343	KRTCAP2	3.3404613232542
344	TBC1D10C	3.33432623261538
345	MBNL1	3.31077463646167
346	APRT	3.30181916562499
347	COX6C	3.29778937222899
348	PSMB8	3.2884259783873
349	DRAP1	3.26333161322545
350	SEPT1	3.25824720682275
351	POLR2L	3.22696121162302
352	GMFG	3.20071173530674
353	ARF6	3.19599274826672
354	TMBIM6	3.19002544620585
355	SSR2	3.1620502343525
356	RPL7	3.14242785741612
357	SRSF2	3.14163770005832
358	GPSM3	3.13367013389785
359	RHOB	3.12428110747727
360	TRMT112	3.12070458057125
361	UQCRB	3.11328465625093
362	ACTR3	3.11103185509446
363	UQCRH	3.10678673235488
364	TMEM258	3.10017660167597
365	ARL6IP5	3.07187015186703
366	RNA45S5	3.06686530022603
367	RPL23	3.05200945223553
368	PARK7	3.02984251282672
369	UBE2D3	3.01893564407785
370	GADD45B	3.0178556750639
371	KLRK1	3.01136481022181
372	TSPO	3.01042591180774
373	LOC100996809	3.00719429012881
374	DNAJA1	2.98690628941219
375	PCED1B-AS1	2.98569242982099
376	ATP6V0C	2.97676262442572
377	RBM3	2.97017844263344
378	ATP6V0E1	2.96609079936145
379	CD53	2.96566647262871
380	EIF4A2	2.96361601025448
381	H2AFZ	2.95901810991192
382	EIF3G	2.95030041196862
383	HLA-J	2.94523075927994
384	PRR13	2.93471653159756
385	CDC42	2.91422837023326
386	SNHG6	2.90814176336057
387	SQSTM1	2.89641483814582
388	FOSB	2.88474048104347
389	SLC9A3R1	2.86686772529696
390	EIF3F	2.86620400955059
391	ATP5G3	2.85168558175486
392	ATP5J2	2.8499544185182
393	PSMA7	2.8461869236384
394	HNRNPA0	2.83005195891543
395	LITAF	2.81977594189701
396	RBM8A	2.81366161368404
397	WDR83OS	2.80636794748285
398	FYB	2.7988188357195
399	PTPN22	2.78072600744152
400	MORF4L1	2.77683906795316
401	VPS28	2.77267178639761
402	AHNAK	2.77046888959189
403	SON	2.76643359415191
404	CD247	2.76471681917614
405	HIGD2A	2.75726674085971
406	ATP6V1G1	2.75294558582857
407	TAPBP	2.74855303614
408	VAMP8	2.74642129379615
409	RGCC	2.74340024980108
410	C4orf3	2.73320591534429
411	ARF1	2.72579391362095
412	ACAP1	2.72576752476233
413	CNN2	2.71813964409219
414	PPP1CA	2.71795043159567
415	HNRNPA1P10	2.71570663153438
416	PSMB10	2.71389304333046
417	SUN2	2.71042192309878
418	SNHG8	2.70694134281673
419	NDUFA11	2.70277921422335
420	PLP2	2.70133090806918
421	BRK1	2.69097723655158
422	ITM2A	2.68663312358406
423	HSPE1	2.67182167294436
424	PRELID1	2.66565942877862
425	PKM	2.66502095565576
426	ARHGDIA	2.66307926790941
427	RBM39	2.65657161042153
428	HNRNPF	2.65366544324178
429	PET100	2.65302769252436
430	TRAPPC1	2.64043988211082
431	FUS	2.63800779038341
432	RAP1B	2.6329919355603
433	CELF2	2.61768907865313
434	TUBA1A	2.61452873720714
435	GeneID:102723863	2.60581295983524
436	RPL22L1	2.60224219632162
437	SLC25A3	2.58823512628199
438	ID2	2.58513266485384
439	ERP29	2.58401716600535
440	NR4A2	2.57562478121745
441	ENO1	2.56899654503231
442	SRSF3	2.56434714726422
443	TUBA4A	2.55753030306132
444	SOCS1	2.54925996951174
445	SH2D2A	2.54912947890184
446	ICAM3	2.53537206158846
447	RPS14P3	2.52495069458147
448	KLRC4	2.52117068719165
449	GZMK	2.51552745062841
450	GNG5	2.51279108583768
451	SF3B5	2.51144755335772
452	LDHB	2.50465657269535
453	NCL	2.50445906912852
454	ROMO1	2.49985230774428
455	HCLS1	2.49355880422117
456	N4BP2L2	2.48544464503171
457	ARF5	2.4845168165465
458	CLDND1	2.48440536436883
459	CUTA	2.48338117837644
460	BUB3	2.47724178708627
461	GPX4	2.47257043774241
462	TMEM59	2.47009358183273
463	PVRIG	2.45669809615237
464	IRF1	2.45477530690332
465	SERP1	2.45372209740662
466	C19orf53	2.44545114494494
467	PARP8	2.44522475640377
468	GYPC	2.44377612448503
469	KLRC1	2.42592436599627
470	HLA-F	2.4233402104953
471	WIPF1	2.42042181138758
472	FKBP8	2.41779211813917
473	EPC1	2.41512666392872
474	SLC25A5	2.41509931048693
475	DAD1	2.41196355870978
476	NDUFS5	2.40636212918208
477	NDUFB2	2.40627031515135
478	HNRNPC	2.40074477180312
479	UBE2D2	2.40053050145664
480	TYROBP	2.39926700603764
481	SEC61G	2.39619571988414
482	ARL6IP4	2.39231740905729
483	RUNX3	2.39169038413416
484	SAP18	2.39074136833689
485	HSPA6	2.3894277805189
486	COPE	2.38635667716563
487	SPCS1	2.37851068881267
488	LSM7	2.37220158956042
489	GNB2	2.36676325060502
490	SEPW1	2.36466824565438
491	C9orf16	2.35221361300286
492	GLTSCR2	2.35033617135996
493	ITGAE	2.33829596364505
494	LAT	2.3381098722403
495	SCML4	2.33809684991789
496	MYH9	2.3365353085746
497	RAN	2.33641979447546
498	PDIA3	2.3349312229537
499	ARHGEF1	2.3297064074358
500	PPP1R2	2.32885226410665
501	UBE2L6	2.32847926560307
502	CCND3	2.32790884945249
503	NDUFB8	2.32598680466906
504	EIF5A	2.32407937158791
505	JUND	2.32211249461629
506	STOM	2.3214000427376
507	CSNK2B	2.32023805797709
508	CD164	2.31998919277982
509	PRDX5	2.31667776960491
510	NDUFB11	2.31554062277556
511	LIME1	2.31193380289705
512	BAX	2.31140083714737
513	C19orf60	2.31130073395699
514	SHFM1	2.31107495114012
515	FYN	2.30535595303091
516	LAMTOR4	2.30474655080877
517	PTMS	2.29686971467885
518	SF1	2.29491224064097
519	PPP1R18	2.29010629505569
520	JAK1	2.28514379631266
521	LGALS3	2.28231455076414
522	RNF213	2.28023203624073
523	NME2	2.27766396451222
524	CCDC85B	2.27358836027544
525	TMEM50A	2.27116872072149
526	RPSAP58	2.26860944569458
527	OXNAD1	2.26837029051053
528	CYCS	2.26399026801284
529	EMB	2.25975154036555
530	GIMAP4	2.25853808164392
531	RHOH	2.25793938759517
532	C14orf2	2.25334460404887
533	UQCRQ	2.25095785944826
534	C12orf75	2.24861718906195
535	MRPS21	2.24637247896176
536	SEPT9	2.24414687665915
537	UQCRHL	2.24237950033606
538	SERBP1	2.23954662217495
539	ARGLU1	2.23924528761405
540	CDC42SE2	2.23555679220762
541	ELF1	2.23276864706658
542	APOBEC3G	2.23170951595067
543	PIK3R1	2.22276616061909
544	STK4	2.22274969147255
545	ATPIF1	2.22236489242952
546	CTSC	2.22222992816806
547	ARPC5	2.2145609291927
548	DYNLL1	2.21360712809071
549	HLA-DRB4	2.20733972486718
550	SP100	2.20609056356666
551	FKBP1A	2.20224125308838
552	UCP2	2.20071680848419
553	RPL21P28	2.1995878511611
554	ZAP70	2.19871509453067
555	LCP2	2.19803188555614
556	KRT10	2.19607793879488
557	CLK1	2.19362125171264
558	ANXA11	2.18822842140837
559	MSN	2.185786300322
560	ANXA6	2.18222098630858
561	BST2	2.18169952966162
562	MT2A	2.17850957785471
563	CD97	2.16627036173157
564	HNRNPA3	2.15760021940632
565	EIF3E	2.15170130871777
566	ARHGAP9	2.1441379324076
567	ANXA2	2.1419765545841
568	HERPUD1	2.14093454092638
569	NEAT1	2.12977163973326
570	CALM3	2.12940351664912
571	IL2RB	2.12839267282016
572	CDC37	2.12731214179005
573	GNG2	2.11925309687376
574	IL10RA	2.11670851770994
575	DBI	2.11144355185187
576	EGR1	2.10749689604217
577	PGAM1	2.10732918733523
578	CAP1	2.1019882982376
579	ETS1	2.09833268527843
580	RALY	2.0974835310399
581	LAMP1	2.09684652492119
582	COX5A	2.09250795128352
583	WDR1	2.09243023586886
584	NDUFB10	2.08842925578447
585	PDCD4	2.08438709682549
586	TUBA1B	2.07759779598052
587	SELK	2.07120512208086
588	UBXN1	2.06956107016275
589	EZR	2.06483617361521
590	C11orf31	2.06419785752252
591	UXT	2.05553994831984
592	DHRS7	2.05532543237496
593	BSG	2.0381357836173
594	UBE2I	2.03470730055139
595	ATP5B	2.02634434489109
596	NDUFB1	2.02472857953682
597	C11orf58	2.02143974174156
598	CDK2AP2	2.01463208407099
599	OSTF1	2.01248612850935
600	DPP7	2.01235109243282
601	TSTD1	2.00836958708995
602	RBX1	1.99739726242492
603	NOP10	1.99623669095446
604	RSRP1	1.99273210715256
605	CBLB	1.98949944003841
606	CHST12	1.98850632686263
607	MATK	1.98845282586179
608	REEP5	1.98126216388549
609	ITGB1	1.98063894568343
610	SRP9	1.97405056252121
611	NDUFB4	1.97235741187942
612	PHLDA1	1.97117837551046
613	TRABD	1.96785483088249
614	PNISR	1.9676767674946
615	YPEL5	1.9672776889825
616	ATP5O	1.96235376603139
617	ITM2C	1.96185183246423
618	HMGB2	1.95856280965559
619	RHOC	1.95853250994666
620	H3F3A	1.95828941519112
621	NEDD8	1.95756878658202
622	NR4A1	1.95200599947529
623	POLD4	1.94881606553955
624	SKAP1	1.94757055267791
625	NR3C1	1.94752320544502
626	FAM96B	1.94479478810995
627	SFPQ	1.94345072955701
628	MBP	1.9415438445267
629	CXCL13	1.94095389943979
630	HSPA5	1.93999159367975
631	SMDT1	1.93782957460809
632	C4orf48	1.93686311686722
633	SEC61B	1.93341792949664
634	PSMB3	1.92924093522398
635	EIF4G2	1.92828045731646
636	DYNLRB1	1.92823541450226
637	CHCHD10	1.92766170716672
638	RGS10	1.92659416958549
639	KMT2E	1.92543630728987
640	TNF	1.92522690403767
641	NHP2L1	1.92065597790776
642	BCAP31	1.91228532771212
643	BRD2	1.91098941119578
644	AES	1.90700882943388
645	IQGAP1	1.9039187059505
646	PRKCH	1.90001016737512
647	ECH1	1.89355674067498
648	KIAA1551	1.89174138950516
649	YWHAQ	1.88993165694311
650	SYTL3	1.88885423618336
651	LYAR	1.88810328775145
652	TRG-AS1	1.88545219159624
653	SHISA5	1.88512792254723
654	TUBB	1.88346831202239
655	IDH2	1.88196885344218
656	PRKAR1A	1.87993183629015
657	SSU72	1.87203450373135
658	HSP90B1	1.87028269633286
659	CTSA	1.86561204553389
660	MAPRE2	1.85988362195568
661	CXCR3	1.85960955124302
662	ND6	1.85809496097441
663	C17orf62	1.85784676635038
664	NSA2	1.85743762549499
665	SNRPB	1.851744488975
666	AUP1	1.84879772040292
667	PSMB1	1.84838408733535
668	TC2N	1.84741549506995
669	RASAL3	1.84688338508139
670	CCNL1	1.83762500466815
671	DDX24	1.8373574899978
672	SNX3	1.83526170780495
673	PTPN6	1.83485133221665
674	TMBIM4	1.83482862906535
675	AOAH	1.83389779369789
676	BIN1	1.83146327849772
677	RGS2	1.83043136755358
678	ANP32B	1.82336295512639
679	SPCS2	1.82205700398055
680	CD48	1.81990162876809
681	EIF3H	1.81637527494275
682	TBCA	1.81420592504103
683	SELPLG	1.80089552050064
684	SRI	1.79722418986738
685	GLIPR1	1.79470351959887
686	POLR1D	1.79220759340037
687	SASH3	1.78739454368312
688	SNRPG	1.78706761160227
689	PAIP2	1.78264565857056
690	PEBP1	1.78193341173213
691	SRRM1	1.77745951315462
692	PSMD8	1.77728955695967
693	RAB1B	1.77548820130657
694	EMD	1.77253369866734
695	ISG15	1.76642656883546
696	SRSF11	1.76463976790581
697	OTUB1	1.75935170779499
698	HMGN3	1.75922061372756
699	LOC284454	1.75793993461948
700	TRAM1	1.75195033161225
701	MATR3	1.75123643376634
702	CSDE1	1.75003981646418
703	KTN1	1.7467568627048
704	TERF2IP	1.74458758269788
705	SRSF10	1.73519578542983
706	TAP1	1.73486429305425
707	MIR4435-1HG	1.7337291637341
708	ST13	1.73329241152498
709	RNF7	1.7319143667237
710	C5orf56	1.73062104503666
711	GLIPR2	1.73034898298301
712	GZMM	1.72869291395034
713	FAM49B	1.72867490453897
714	MEAF6	1.72628611551859
715	POMP	1.72575639101902
716	SCAND1	1.72168482653514
717	TCEA1	1.7207161494134
718	EIF4B	1.72057811801704
719	TXN	1.71590669714924
720	UBXN4	1.71533456965796
721	C19orf66	1.71414859612484
722	TBCB	1.71273653979935
723	PRKACB	1.71130089883436
724	IFI27L2	1.70843953407618
725	SEC11A	1.70464206156391
726	FLNA	1.70233593291027
727	TOMM6	1.70202071643909
728	FIS1	1.70151668347496
729	IDS	1.70127648146512
730	GBP5	1.70099930529692
731	PRDX1	1.70005229172166
732	WAS	1.69991636445468
733	MDH2	1.69749549224512
734	SIGIRR	1.6948371399288
735	COX7B	1.69448654686694
736	MINOS1	1.69386175677827
737	CCT4	1.69265444569251
738	PHB2	1.6925846173007
739	TIGIT	1.68957496981977
740	KLRB1	1.6879010435437
741	LOC100996919	1.68593429903494
742	TMED2	1.68422816842588
743	KMT2E-AS1	1.68266674355096
744	MRPL41	1.682389800835
745	VAPA	1.68042274433726
746	APBB1IP	1.67806758734889
747	SNRPD3	1.67723562281913
748	TRA2B	1.67593607965943
749	LOC374443	1.67511358900636
750	PSTPIP1	1.66997103081753
751	RSL24D1	1.66966343025852
752	TRAF3IP3	1.66527961401163
753	MRPS6	1.66504300636858
754	ATP5F1	1.6648365474052
755	ANXA5	1.66357411143143
756	NDUFS7	1.66121599223487
757	DDX17	1.65123113206636
758	C16orf13	1.65064399974677
759	SNRNP70	1.64977993641452
760	CD47	1.64808316047796
761	CCL3L1	1.64777913864314
762	ARHGAP15	1.64467652652209
763	CCNH	1.63716754925451
764	GTF3A	1.63492321095757
765	CMPK1	1.63487743988415
766	RAC1	1.63463608547541
767	CSTB	1.62869701605081
768	MAP1LC3B	1.62343010400536
769	XRCC6	1.62114692410911
770	DGUOK	1.61427961555161
771	SEPT6	1.60938573283278
772	HSPH1	1.60658312973865
773	TMX4	1.60291535072526
774	MYEOV2	1.60272520750692
775	AIP	1.60143181995772
776	RNF149	1.59825652258108
777	JTB	1.59786117806009
778	PIM1	1.59155527557812
779	ACP5	1.58891024428137
780	CARD16	1.58829879916749
781	TRIM22	1.58599314502598
782	RPS17	1.58572300005991
783	RAB27A	1.58543183201853
784	MAT2B	1.58458037394566
785	DEF6	1.58257637135749
786	ATP6V1F	1.5819926363796
787	ARL6IP1	1.58092239114198
788	RNF167	1.57765347633114
789	RNF187	1.57592273134276
790	KHDRBS1	1.57348259689961
791	ABRACL	1.57262874202823
792	RASSF1	1.56917782782854
793	ANKRD28	1.56699416936585
794	GIMAP7	1.56664981224477
795	SUMO1	1.56622455288204
796	CMTM3	1.56097153372316
797	IGFLR1	1.55902197951702
798	EWSR1	1.55539993639698
799	SYNE2	1.54987925138789
800	ATP5J	1.54862913496695
801	PRDX6	1.54680489957899
802	COX7A2L	1.54555196632014
803	ITGA4	1.54401886562598
804	CSK	1.54332408661999
805	ANKRD12	1.54233281862646
806	PSMA1	1.5396807320657
807	ERH	1.53745042655325
808	STAT1	1.53603096649112
809	SF3B1	1.53528902482162
810	DYNLT1	1.53474207589673
811	HIST1H4C	1.53313434823016
812	RBM25	1.53284747452105
813	SLC3A2	1.53230995782723
814	SLC38A2	1.5310470953382
815	TMCO1	1.53087474200442
816	TBRG1	1.5287779485062
817	NDFIP1	1.52871320118046
818	ATP6V0B	1.52585966984226
819	NDUFS8	1.52503168931328
820	SEP15	1.52436635184957
821	ATF3	1.52420341447581
822	VCP	1.5236198371567
823	RPS27L	1.5225735306571
824	TCIRG1	1.52080945719558
825	NT5C	1.51378562064607
826	STUB1	1.51287662124768
827	LSM8	1.51224521294545
828	EIF1B	1.5117130021358
829	SH3BGRL	1.51092812413422
830	H2AFV	1.5105638351161
831	ISCU	1.50963876394479
832	LMAN2	1.50884774240485
833	RAB7A	1.50718544096357
834	KIR2DL4	1.50488640132012
835	RNPS1	1.50040587105432
836	CLEC2D	1.49679757346672
837	COX14	1.4958235265325
838	MZT2A	1.4940572367669
839	TPM4	1.49290045295985
840	TSEN54	1.49284818638499
841	FNBP1	1.49273987251612
842	ATP5C1	1.48994620512359
843	NAA38	1.48804031731595
844	ENSA	1.48610105164064
845	SEMA4D	1.484704017968
846	AKNA	1.48380586159379
847	DNAJB4	1.48369816405118
848	ADAM8	1.48215378137374
849	AMICA1	1.48128829932126
850	CAPZA1	1.48023705439771
851	SPSB3	1.47818056639144
852	ACTN4	1.47722405878111
853	BATF	1.47581700822517
854	P4HB	1.47486493350405
855	OCIAD2	1.47478320409829
856	APMAP	1.47259400769087
857	UBE2N	1.4703377579838
858	NDUFS6	1.46532088052381
859	EIF5	1.4652649470688
860	PSMA5	1.46513490584854
861	TMED10	1.46479807881184
862	XBP1	1.46143679951171
863	RSRC2	1.45983111316738
864	HERPUD2	1.459501298679
865	SNHG9	1.45881941198713
866	CEBPB	1.45587696326193
867	AP2M1	1.45533968042837
868	MRPL57	1.45495160639395
869	GNAS	1.45323535014222
870	GABARAPL2	1.45235345370918
871	NUCKS1	1.4521721294899
872	SUPT3H	1.45167372961735
873	WSB1	1.44908268328697
874	ATP5H	1.44896580925517
875	PPP4C	1.44884242131888
876	CAMK4	1.44841853956848
877	PA2G4	1.44786944156582
878	STAT3	1.44334012548275
879	RAP1A	1.44259720858372
880	CBX3	1.44121243945551
881	HNRNPU	1.43951145749494
882	ARPC5L	1.4364608363674
883	BZW1	1.43279785824079
884	GHITM	1.43092657210269
885	COX17	1.4303111197996
886	GPBP1	1.43002432022733
887	GLUL	1.4296380284325
888	CHIC2	1.42917685889197
889	LRRFIP1	1.42903554652916
