Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Apoptosis	22/142	1.27336636467309e-13	3.2980188845033e-11	0	0	9.29748263888889	276.060316510091	JUN;GADD45B;PRF1;ITPR1;GZMB;CTSW;PIK3R1;FOS;PTPN13;TNF;ACTB;ERN1;TUBA3D;BCL2L11;TUBA1A;DDIT3;LMNA;PMAIP1;CTSH;CTSD;CTSB;BIRC3
Antigen processing and presentation	13/78	5.48128068106556e-09	7.09825848197989e-07	0	0	9.93842239185751	189.047945852898	CD74;HSPA8;KLRC2;KLRC3;KLRC4;TNF;CD4;CD8B;CD8A;KLRD1;KLRC1;CALR;CTSB
Cytokine-cytokine receptor interaction	23/295	4.16404163065014e-08	3.59495594112796e-06	0	0	4.26591537398249	72.4957959933724	IL21;IL32;IFNGR1;TNFRSF18;EBI3;CXCR4;CXCL13;TNF;TNFSF13B;CD4;CD40LG;CXCR3;CCL5;CCL4;CCL3;XCL1;TNFSF8;TNFRSF25;LTB;IL6ST;IL7R;CCR4;TNFRSF4
Kaposi sarcoma-associated herpesvirus infection	18/193	8.72704590790628e-08	5.65076222536932e-06	0	0	5.14789396170839	83.6751750680629	GABARAPL1;JUN;CDKN1A;IFNGR1;TCF7;ITPR1;PIK3R1;FOS;HIF1A;ZFP36;CDK6;CLEC2B;GNG5;GNG4;MYC;CALM3;IL6ST;CCR4
T cell receptor signaling pathway	12/104	1.33817921613146e-06	6.93176833956098e-05	0	0	6.4561906863827	87.3148183543282	JUN;CD4;CD40LG;CD8B;CD8A;CD28;CTLA4;PIK3R1;FOS;PDCD1;ICOS;TNF
Natural killer cell mediated cytotoxicity	13/131	2.73363342711184e-06	0.000118001842936994	0	0	5.45969724414543	69.9380605717456	KLRC2;KLRC3;IFNGR1;ICAM2;PRF1;GZMB;PIK3R1;TNF;FCGR3A;NCR3;KLRK1;KLRD1;KLRC1
Salmonella infection	18/249	3.6665711535824e-06	0.000135663132682549	0	0	3.88867318248762	48.6716198097368	JUN;ANXA2;AHNAK;ARPC1B;TCF7;FOS;DYNLL1;TUBB4B;TNF;ACTB;TUBA3D;TUBA1A;TUBB2A;MYC;SNX9;GAPDH;S100A10;BIRC3
Colorectal cancer	10/86	9.53577577265506e-06	0.000308720740639708	0	0	6.48524720893142	74.9724407005221	CDKN1A;JUN;BCL2L11;GADD45B;MYC;TCF7;PMAIP1;FOS;PIK3R1;AREG
Pathways in cancer	27/531	1.30114627472461e-05	0.000374440983504082	0	0	2.69836034677723	30.3556899921109	ITGB1;CDKN1A;GSTP1;PTGER2;TCF7;CXCR4;PIK3R1;HIF1A;BCL2L11;GNG5;GNG4;MYC;PIM1;PMAIP1;PIM2;JUN;GADD45B;GSTO1;IFNGR1;DAPK2;FLT3LG;FOS;CDK6;CALM3;IL6ST;IL7R;BIRC3
Human cytomegalovirus infection	16/225	1.55589050718828e-05	0.000402975641361765	0	0	3.80517727886149	42.1266511769115	CDKN1A;PTGER2;ITPR1;CXCR4;PIK3R1;TNF;CDK6;GNG5;GNG4;MYC;CCL5;CCL4;EIF4EBP1;CCL3;CALM3;CALR
