Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	66/158	2.99519156951252e-43	8.47639214172043e-41	0	0	14.1101902173913	1381.58729284859	RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL37;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPS5;RPL22;RPS6;RPS3A;MRPS6;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL36A;MRPL15;RPS4Y1;MRPL10;RPS15A;RPL14;RPL15;RPS2;RPS27A;RPL41;RPL35A;RPL23A;MRPL23;RPS26;RPS25;RPS28;RPS27;RPS29;FAU;RPS21;RPS24;RPS23
Coronavirus disease	72/232	7.26552511817344e-37	1.02807180422154e-34	0	0	8.87452830188679	738.47175612622	RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL37;RPL39;RPS10;IL6R;RPS13;RPS12;RPS9;RPL21;RPS8;RPS5;RPL22;RPS6;RPS3A;FOS;RPL37A;RPL24;RPL27;RPL26;RPL29;IL6ST;RPL28;HBEGF;RPL10;RPL12;RPL36A;PIK3R1;RPS4Y1;RPS15A;RPL14;RPL15;RPS2;RPS27A;JUN;RPL41;STAT1;STAT3;RPL35A;ISG15;RPL23A;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPS29;FAU;RPS21;RPS24;RPS23
Antigen processing and presentation	29/78	5.00622183244737e-18	4.72253592860869e-16	0	0	11.2342128426095	447.524419559808	HSP90AB1;CTSS;B2M;CTSB;HLA-DPA1;PDIA3;CD74;HSPA8;HSP90AA1;HLA-DRB5;HSPA5;HLA-B;HLA-C;TAP1;HLA-A;HLA-G;HLA-E;TAPBP;CD4;CD8A;CANX;PSME1;HLA-DPB1;PSME2;HLA-DRA;HLA-DRB1;HSPA1B;HLA-DQB1;HSPA1A
Th17 cell differentiation	29/107	6.95090048857831e-14	4.91776209566916e-12	0	0	7.04657562430882	213.492357186015	HSP90AB1;RORC;CD3E;HIF1A;CD3D;PPP3R1;IL12RB1;IL6R;HLA-DPA1;STAT5A;HLA-DRB5;JUN;HSP90AA1;IFNGR1;STAT1;STAT3;NFATC1;FOS;TGFBR2;NFKBIA;ZAP70;CD4;LCK;HLA-DPB1;HLA-DRA;IL6ST;HLA-DRB1;LAT;HLA-DQB1
Epstein-Barr virus infection	36/202	5.26966484195725e-11	2.9826303005478e-09	0	0	4.12004381161008	97.5068902163145	TRADD;TNFAIP3;PIK3R1;CD3E;ITGAL;CD3D;CCND3;BCL2L11;PSMD3;E2F3;FADD;B2M;HLA-DPA1;PDIA3;HLA-DRB5;JUN;GADD45B;STAT1;STAT3;HLA-B;HLA-C;TAP1;ISG15;HLA-A;HLA-G;HLA-E;NFKB2;TAPBP;NFKBIA;SEM1;HLA-DPB1;IRF7;HLA-DRA;VIM;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	37/219	1.41194870071084e-10	6.65969137168612e-09	0	0	3.86284292047689	87.6126772112712	ITGB2;PIK3R1;CD3E;ITGAL;CD3D;PPP3R1;CCND3;ZFP36;TSPO;E2F3;B2M;HLA-DPA1;STAT5A;EGR1;HLA-DRB5;JUN;MAP2K2;HLA-B;HLA-C;NFATC1;HLA-A;FOS;HLA-G;HLA-E;NFKB2;TGFBR2;NFKBIA;CD4;LCK;CANX;HLA-DPB1;HLA-DRA;ATM;HLA-DRB1;MAD1L1;HLA-DQB1;SLC25A6
Viral myocarditis	18/60	6.237787554069e-10	2.52184839685932e-08	0	0	8.04931972789116	170.607145700376	HLA-DRB5;ITGB2;HLA-B;HLA-C;HLA-A;ITGAL;HLA-G;ACTB;HLA-E;CD40LG;CD28;HLA-DPB1;HLA-DRA;CD55;EIF4G2;HLA-DRB1;HLA-DPA1;HLA-DQB1
Th1 and Th2 cell differentiation	22/92	1.00004197073124e-09	3.53764847146177e-08	0	0	5.91758679567445	122.631475919732	STAT5A;HLA-DRB5;JUN;MAML2;IFNGR1;STAT1;NFATC1;FOS;CD3E;CD3D;NFKBIA;ZAP70;PPP3R1;CD4;LCK;HLA-DPB1;HLA-DRA;IL12RB1;HLA-DRB1;LAT;HLA-DPA1;HLA-DQB1
Cell adhesion molecules	27/148	7.94127969629290e-09	2.49709128227877e-07	0	0	4.21107884744248	78.5416376003801	ITGB1;SELPLG;ITGB2;ICAM2;F11R;ITGAL;SPN;ITGB7;CD99;HLA-DPA1;HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;CD4;PTPRC;CD40LG;SELL;CD6;CD8A;CD28;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1
Allograft rejection	13/38	2.57995510769797e-08	7.30127295478527e-07	0	0	9.7270286278381	169.959483577012	HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;CD40LG;CD28;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DPA1;HLA-DQB1
