pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	8.07073783320883e-08	1.61414756664177e-06	0.704975715167238	0.617047427211945	1.71813998935607	120	NDUFV2,ATP6V0A1,NDUFC1,ATP6V1D,ATP6V1E1,ATP6V1B2,COX5B,ATP6V0C,NDUFA13,COX10,NDUFB5,ATP5MC2,NDUFB1,ATP6V1A,NDUFA10,COX15,UQCR10,SDHA,ATP6V0D1,COX8A,NDUFS7,ATP6V0E1,NDUFB4,NDUFA6,NDUFS6,COX17,UQCRC2,NDUFA4,NDUFV3,NDUFA7,NDUFA2,NDUFS3,SDHC,NDUFB3,UQCRC1,NDUFS2,NDUFC2,NDUFB6,COX5A,UQCRB,ATP6V1C1,ATP5F1D,ATP6V0B,UQCRFS1,ATP6AP1,NDUFA1,ATP5PF,COX6A1,ATP5MF,NDUFA3,ATP5F1E,CYC1,ATP5F1A,NDUFAB1,COX6B1,ATP5PD,ATP6V1H,COX7C,NDUFS8,UQCRH,NDUFA5,NDUFS4,NDUFA8,SDHB,NDUFA9,NDUFB10,NDUFA11,UQCR11,ATP5F1C,ATP5MG,ATP6V1F,ATP6V1E2,COX11,NDUFV1,ATP5ME,ATP5MC3,NDUFB8	Oxidative-phosphorylation
Ascorbate and aldarate metabolism	0.0594837261503928	0.594837261503928	0.193813302725311	0.562862156769006	1.36109775373554	27	ALDH9A1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Fatty acid biosynthesis	0.128865979381443	0.854625550660793	0.287857117255149	-0.500073643458351	-1.31636839883464	13	ACSL6,ACSL3,OXSM,ACACB,MCAT,ACSBG2	Fatty-acid-biosynthesis
Sulfur metabolism	0.202666666666667	0.854625550660793	0.107972360317345	0.63127627285103	1.21855481464243	9	PAPSS1,SUOX,PAPSS2,SQOR	Sulfur-metabolism
Fructose and mannose metabolism	0.213656387665198	0.854625550660793	0.0931454575337804	0.476077537406584	1.17279209723854	33	TKFC,PFKL,ALDOC,PMM1,TIGAR,FUK,ALDOA,TSTA3,PFKP,FPGT	Fructose-and-mannose-metabolism
Butanoate metabolism	0.372040586245772	0.898765432098765	0.0650877566917313	0.445834884905049	1.07963858008939	28	ABAT,OXCT1,ACAT2,HMGCL,BDH2,ECHS1,L2HGDH,HMGCS1	Butanoate-metabolism
Starch and sucrose metabolism	0.376344086021505	0.898765432098765	0.062249042949858	0.426206340649739	1.06902974239108	35	PGM2L1,UGP2,PYGB,AMY2B	Starch-and-sucrose-metabolism
Nitrogen metabolism	0.377777777777778	0.898765432098765	0.169570644405628	-0.352697797412877	-1.02096401689774	17	CA5B,CA2,GLUL,CA3,CA6	Nitrogen-metabolism
Propanoate metabolism	0.404444444444444	0.898765432098765	0.0603786357920401	0.430486606468212	1.05541810470254	32	HIBCH,MUT,ABAT,BCKDHB,ACAT2,BCKDHA,MLYCD,PCCA	Propanoate-metabolism
Pentose phosphate pathway	0.510567296996663	0.917349027635619	0.0495901956956338	0.408826133903065	0.995997068661412	30	PFKL,ALDOC,DERA,ALDOA,GLYCTK,PFKP,IDNK,RPIA,GPI,PRPS1,G6PD,TALDO1,PGLS,TKT	Pentose-phosphate-pathway
Pentose and glucuronate interconversions	0.520174482006543	0.917349027635619	0.0478299633114229	0.40029253018968	0.994796898280648	34	UGP2,CRYL1	Pentose-and-glucuronate-interconversions
Fatty acid elongation	0.589543937708565	0.917349027635619	0.0430173196927508	0.387023853357436	0.942881561327603	30	HACD1,ELOVL5,HACD2,HADHB,ACOT2,TECR	Fatty-acid-elongation
Inositol phosphate metabolism	0.683350357507661	0.917349027635619	0.0321428397352941	0.338499562503681	0.904398505602042	73	INPP1,INPP5F,PI4K2A,MINPP1,PIP5K1B,PIK3C3,PI4KB,INPP5K,MTMR6,PIP5K1C,MTMR1,PLCB2,MTMR14,CDIPT,PIP5K1A,SYNJ1,PIK3C2A,PLCH1,PIKFYVE,IMPA1,PIP4K2C,PTEN,PLCH2,IPPK,MTM1,MTMR3,MTMR2,ALDH6A1	Inositol-phosphate-metabolism
Galactose metabolism	0.689159292035398	0.917349027635619	0.0355420211253902	0.360315564050203	0.882518643386427	31	UGP2,PFKL,GLB1,GALM,PFKP,B4GALT1	Galactose-metabolism
Fatty acid degradation	0.729872881355932	0.917349027635619	0.0307037368093842	0.340185975293006	0.867130495640474	44	ACSL4,ECI1,ALDH9A1,ALDH3A2,HADHB,ACAT2,ACOX1,CPT2,ACADVL,ECHS1,CPT1B,ACSL1,ACOX3	Fatty-acid-degradation
Glycolysis / Gluconeogenesis	0.733879222108495	0.917349027635619	0.0287155399266326	0.32947584324701	0.875047285864134	68	PCK2,MINPP1,PFKL,ALDOC,ALDH9A1,ALDH3A2,ALDOA,PGAM1,PKM,GALM,PFKP	Glycolysis-Gluconeogenesis
