pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	9.8444280905937e-06	0.00018704413372128	0.593325476396405	0.456857201096554	2.11411419538105	67	ALDH6A1,PLCD1,INPP5F,PLCB3,PIK3CA,INPP4B,PIK3C2B,MTMR8,PIK3CB,INPP1,SYNJ2,PIP5K1B,ISYNA1,PLCH2,MTMR4,PLCH1,PIP4K2B,MTM1,ITPKC,INPP5B,PLCB2,PLCB1,MTMR3,MTMR1,INPP4A,PIP4K2A,TPI1,IPMK,PLCG1,INPPL1,IMPAD1,OCRL,PIK3CD,PI4K2A,MTMR6,PI4KA,PIP5K1A,PIKFYVE,PIK3C2A,PTEN,PI4KB,PIP4K2C,INPP5E,PIK3CG,SACM1L,ITPKB,INPP5D,IMPA1,IPPK,MINPP1,PIP5K1C,PIK3C3	Inositol-phosphate-metabolism
Citrate cycle (TCA cycle)	0.00876818513411426	0.0832977587740855	0.380730400722792	-0.287657521779089	-1.85227942197818	27	SUCLG1,FH,SDHB,DLD,MDH1,IDH3B,SDHD,DLST,IDH2,SDHC,ACO2,ACLY,MDH2,CS,PCK2,PDHB,SUCLA2,PC,PDHA1,SDHA,IDH3G	Citrate-cycle-TCA-cycle-
Ascorbate and aldarate metabolism	0.0650730411686587	0.359263959390863	0.20207170902116	0.623464170704294	1.47246035004109	5	UGDH,ALDH3A2,ALDH1B1	Ascorbate-and-aldarate-metabolism
Fatty acid biosynthesis	0.0810185185185185	0.359263959390863	0.166933848713193	0.473052282764547	1.45632934985597	11	FASN,ACACB,OXSM,ACSL6,ACSL1,ACACA	Fatty-acid-biosynthesis
Butanoate metabolism	0.107103825136612	0.359263959390863	0.13880510939114	0.386473518081388	1.37716849049853	18	ACSM3,AACS,ALDH5A1,HMGCS1,BDH1,L2HGDH,BDH2,ABAT,HADHA	Butanoate-metabolism
Starch and sucrose metabolism	0.133333333333333	0.359263959390863	0.122679189568808	0.371083295840099	1.32232662387415	18	AMY2B,PGM2L1,UGP2,GYG1,GBE1,PYGB,HK2,HK1,HKDC1,GAA,PGM1,PYGM,GANC,GYS1,AGL	Starch-and-sucrose-metabolism
Pentose and glucuronate interconversions	0.136574074074074	0.359263959390863	0.125033367555272	0.437508431204793	1.34690475532514	11	UGDH,UGP2,SORD,DCXR	Pentose-and-glucuronate-interconversions
Amino sugar and nucleotide sugar metabolism	0.151269035532995	0.359263959390863	0.109250039480711	0.291863051887915	1.27866283556974	44	GNE,UGDH,FUK,UGP2,NPL,NANP,GALE,UAP1L1,RENBP,MPI,GNPDA1,UAP1,NANS,FPGT,UXS1,HEXB,PMM2,GFPT1,HK2,PGM3,HK1,GNPNAT1,AMDHD2,HKDC1,PGM1,GMPPA,GALT,GMPPB,PMM1	Amino-sugar-and-nucleotide-sugar-metabolism
Fructose and mannose metabolism	0.275754422476587	0.558693115519253	0.0760837160951725	0.294376747840192	1.17608562962475	28	FUK,PFKFB3,PFKM,KHK,SORD,MPI,PFKFB4,ALDOA,TPI1,FPGT,PMM2,HK2,HK1,HKDC1,GMPPA,GMPPB,ENOSF1,PMM1	Fructose-and-mannose-metabolism
Nitrogen metabolism	0.294049008168028	0.558693115519253	0.0787113806986485	0.400967702859854	1.16027480688417	9	CA2,GLUD1,CA5B,CA13	Nitrogen-metabolism
