Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	17/78	9.34859856761469e-17	1.94450850206386e-14	0	0	23.3469829089641	861.707258175384	CD74;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;TNF;KIR2DL4;HLA-DMA;CD4;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR
Cytokine-cytokine receptor interaction	27/295	8.47974717014708e-16	8.81893705695297e-14	0	0	8.72238805970149	302.69897150327	CCL4L2;FASLG;CXCR6;TNF;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;CCR4;TNFRSF4;IL32;TNFRSF1B;CD4;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL6ST;IL7R
Viral protein interaction with cytokine and cytokine receptor	14/100	2.98731825893996e-11	2.07120732619837e-09	0	0	13.4487004103967	325.916611878879	CCL4L2;TNFRSF1B;TNF;CXCR3;CCL5;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6;IL6ST;CCR4
Graft-versus-host disease	10/42	8.71140183647794e-11	4.52992895496853e-09	0	0	25.4597107438017	589.74373172868	HLA-DMA;HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;TNF
Allograft rejection	9/38	8.22398226558273e-10	3.42117662248242e-08	0	0	25.183908045977	526.817044407313	HLA-DMA;HLA-DRB4;CD40LG;IFNG;PRF1;CD28;GZMB;FASLG;TNF
Type I diabetes mellitus	9/43	2.69313147573837e-09	9.33618911589302e-08	0	0	21.4749455337691	423.755677076555	HLA-DMA;HLA-DRB4;IFNG;PRF1;ICA1;CD28;GZMB;FASLG;TNF
Apoptosis	13/142	3.05052248341139e-08	9.06440966499384e-07	0	0	8.27242061561415	143.157281862128	GADD45A;PRF1;GZMB;FASLG;CTSW;TNF;ACTB;NFKBIA;PMAIP1;CYCS;CTSD;CTSC;BIRC3
Salmonella infection	15/249	6.71537762563696e-07	1.48425797655277e-05	0	0	5.2780482527318	75.0205711548224	ANXA2;AHNAK;TCF7;LEF1;LY96;TXN;TNF;ACTB;RHOB;HSP90B1;NFKBIA;FLNA;CYCS;PFN1;BIRC3
NF-kappa B signaling pathway	10/104	7.79967091436398e-07	1.48425797655277e-05	0	0	8.63988042904871	121.511400250922	NFKBIA;CD40LG;GADD45A;CCL4L2;CCL4;LY96;LTB;TNF;TNFSF13B;BIRC3
T cell receptor signaling pathway	10/104	7.79967091436398e-07	1.48425797655277e-05	0	0	8.63988042904871	121.511400250922	NFKBIA;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;MAP3K8;ICOS;TNF
Viral myocarditis	8/60	8.26163449544214e-07	1.48425797655277e-05	0	0	12.4186633039092	173.941674773313	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CD28;CYCS;ACTB;CD55
Natural killer cell mediated cytotoxicity	11/131	8.56302678780444e-07	1.48425797655277e-05	0	0	7.46569847856155	104.300600175939	FCGR3A;KLRK1;KLRC2;IFNG;KLRC3;PRF1;GZMB;KLRD1;FASLG;KLRC1;TNF
Chemokine signaling pathway	13/192	1.0262996104966e-06	1.64207937679455e-05	0	0	5.94649493934223	81.999494260987	CCL4L2;CXCR6;NFKBIA;TIAM1;CXCR3;CCL5;CCL4;XCL2;CCL3;XCL1;CCR7;CCR6;CCR4
Rheumatoid arthritis	9/93	2.65670591192557e-06	3.94710592628942e-05	0	0	8.67019400352734	111.31162315168	HLA-DMA;HLA-DRB4;IFNG;CCL5;CCL3;CD28;LTB;TNF;TNFSF13B
Human immunodeficiency virus 1 infection	13/212	3.10084380496388e-06	4.29983674288325e-05	0	0	5.34339059313303	67.7746915080724	APOBEC3C;APOBEC3G;APOBEC3H;FASLG;TNFRSF1B;SAMHD1;TNF;BST2;NFKBIA;CD4;CFL1;CYCS;CALR
Autoimmune thyroid disease	7/53	4.36230854361933e-06	5.47884763970571e-05	0	0	12.2372670807453	151.038581016029	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CD28;GZMB;FASLG
Hematopoietic cell lineage	9/99	4.47790432091332e-06	5.47884763970571e-05	0	0	8.08971193415638	99.6357673172225	HLA-DMA;CD4;HLA-DRB4;CD8B;CD8A;CD7;IL7R;TNF;CD55
Primary immunodeficiency	6/38	7.42290891339459e-06	8.57758363325597e-05	0	0	15.0274390243902	177.488173769617	CD4;CD40LG;CD8B;CD8A;ICOS;IL7R
Influenza A	11/172	1.20886472886167e-05	0.000128261624226816	0	0	5.55287234865081	62.8765273185048	NFKBIA;SOCS3;DNAJB1;HLA-DMA;HLA-DRB4;IFNG;CCL5;CYCS;FASLG;TNF;ACTB
Toxoplasmosis	9/112	1.23328484833477e-05	0.000128261624226816	0	0	7.06400575332614	79.8461823915069	NFKBIA;HLA-DMA;HLA-DRB4;CD40LG;IFNG;LY96;CYCS;TNF;BIRC3
Intestinal immune network for IgA production	6/48	2.96985059261109e-05	0.000294156630125289	0	0	11.4436701509872	119.293553261333	HLA-DMA;HLA-DRB4;CD40LG;CD28;ICOS;TNFSF13B
Toll-like receptor signaling pathway	8/104	5.16565865328829e-05	0.000476160210562754	0	0	6.71174863387978	66.250951588483	NFKBIA;CCL4L2;CCL5;CCL4;CCL3;LY96;MAP3K8;TNF
Leishmaniasis	7/77	5.26523309756892e-05	0.000476160210562754	0	0	8.03183673469388	79.128049522938	EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DRB4;IFNG;TNF
TNF signaling pathway	8/112	8.74722432075771e-05	0.000758092774465668	0	0	6.19293820933165	57.8679853126122	NFKBIA;SOCS3;CCL5;MAP3K8;TNFRSF1B;TNF;JUNB;BIRC3
Lipid and atherosclerosis	11/215	9.3630023167726e-05	0.00077900179275548	0	0	4.37279310064275	40.5627261115255	NFKBIA;CD40LG;HSPA5;CCL5;CCL3;LY96;CYCS;FASLG;SOD2;TNF;HSP90B1
Tuberculosis	10/180	9.89574766770237e-05	0.00079165981341619	0	0	4.75887214389888	43.8807050057586	CD74;FCGR3A;HLA-DMA;HLA-DRB4;IFNG;CYCS;LSP1;TNF;CORO1A;CTSD
Cell adhesion molecules	9/148	0.000111094098471812	0.000855836017856918	0	0	5.22488675726086	47.5732887396806	HLA-DMA;CD4;HLA-DRB4;CD40LG;CD8B;SELL;CD8A;CD28;ICOS
Th1 and Th2 cell differentiation	7/92	0.000163462070170851	0.00121428966412632	0	0	6.60941176470588	57.6269957500396	NFKBIA;HLA-DMA;CD4;HLA-DRB4;IFNG;IL2RB;RUNX3
Chagas disease	7/102	0.000309793873578808	0.00219742616190045	0	0	5.91067669172932	47.7559235278044	NFKBIA;IFNG;CCL5;CCL3;FASLG;CALR;TNF
p53 signaling pathway	6/73	0.000316936465658719	0.00219742616190045	0	0	7.16454313796869	57.7233572681327	SESN3;GADD45A;SESN1;PERP;PMAIP1;CYCS
Malaria	5/50	0.000407152321556476	0.00269622619549364	0	0	8.86324786324786	69.1893773167397	KLRK1;CD40LG;IFNG;KLRB1;TNF
Th17 cell differentiation	7/107	0.000414804030075945	0.00269622619549364	0	0	5.61371428571429	43.7179472520387	NFKBIA;HLA-DMA;CD4;HLA-DRB4;IFNG;IL2RB;IL6ST
Pathways in cancer	17/531	0.000433741737029472	0.00273388731218577	0	0	2.70699561221955	20.96043290188	GADD45A;GSTP1;TCF7;LEF1;FASLG;HSP90B1;NFKBIA;IFNG;LPAR6;TPR;IL2RB;PMAIP1;CYCS;PIM2;IL6ST;IL7R;BIRC3
Asthma	4/31	0.000592516576816271	0.00352700750575697	0	0	11.7807646356033	87.5444136233739	HLA-DMA;HLA-DRB4;CD40LG;TNF
Human cytomegalovirus infection	10/225	0.000593486839911028	0.00352700750575697	0	0	3.75418028060734	27.8916655679996	NFKBIA;CCL4L2;CCL5;CCL4;EIF4EBP1;CCL3;CYCS;FASLG;CALR;TNF
Kaposi sarcoma-associated herpesvirus infection	9/193	0.000788558197193379	0.00455611402822841	0	0	3.93800322061192	28.1382315299927	NFKBIA;GABARAPL1;ZFP36;CLEC2B;TCF7;LEF1;CYCS;IL6ST;CCR4
Epstein-Barr virus infection	9/202	0.00108747757130447	0.00611338742787378	0	0	3.75263864901171	25.6076099346478	NFKBIA;HLA-DMA;HLA-DRB4;GADD45A;CYCS;CALR;VIM;RUNX3;TNF
Thyroid cancer	4/37	0.00117228099336851	0.00641669596370135	0	0	9.63587487781036	65.0306295807338	GADD45A;TCF7;LEF1;TPR
Systemic lupus erythematosus	7/135	0.00163677389550416	0.00872946077602221	0	0	4.37946428571429	28.0943865056796	FCGR3A;HLA-DMA;HLA-DRB4;CD40LG;IFNG;CD28;TNF
Human T-cell leukemia virus 1 infection	9/219	0.00189975557706263	0.00987872900072568	0	0	3.44585537918871	21.5918333358126	NFKBIA;HLA-DMA;ZFP36;CD4;HLA-DRB4;IL2RB;CALR;TNF;RAN
Proteasome	4/46	0.00265136707165527	0.013450837826934	0	0	7.56758832565284	44.8960791200936	PSMA4;IFNG;POMP;PSME2
Herpes simplex virus 1 infection	14/498	0.0044561462046305	0.0220685335848368	0	0	2.34127369956247	12.6744171964189	CD74;HLA-DRB4;FASLG;TNF;BST2;NFKBIA;SOCS3;HLA-DMA;IFNG;CCL5;EIF4EBP1;CYCS;CALR;BIRC3
Colorectal cancer	5/86	0.00464110578295091	0.0224500000663672	0	0	4.91502973959114	26.4074846909836	GADD45A;LEF1;TCF7;PMAIP1;CYCS
PD-L1 expression and PD-1 checkpoint pathway in cancer	5/89	0.00536630835449938	0.0253680031303607	0	0	4.7387700019279	24.7724654475311	NFKBIA;CD4;IFNG;CD28;BATF
Osteoclast differentiation	6/127	0.00548894333409714	0.0253711158553824	0	0	3.95625881878654	20.5924043502867	NFKBIA;SOCS3;FCGR3A;IFNG;TNF;JUNB
Legionellosis	4/57	0.00576316470463236	0.0260595273600768	0	0	5.99360925136945	30.9046587475727	EEF1A1;NFKBIA;CYCS;TNF
FoxO signaling pathway	6/131	0.00636746228204491	0.0281794075460711	0	0	3.82887804878049	19.3609296646325	GABARAPL1;GADD45A;FASLG;IL7R;SGK1;SOD2
Amyotrophic lateral sclerosis	11/364	0.00668677791133575	0.0289760376157882	0	0	2.50778742961927	12.5580543839906	GABARAPL1;PSMA4;GPX1;HSPA5;TPR;CYCS;PFN1;TNFRSF1B;COX5A;TNF;ACTB
Prostate cancer	5/97	0.00768591757999539	0.0326259358497763	0	0	4.32494279176201	21.0554023213948	NFKBIA;GSTP1;TCF7;LEF1;HSP90B1
Yersinia infection	6/137	0.00787092148068667	0.0327430333596566	0	0	3.65239247812325	17.6943080470955	NFKBIA;CD4;CD8B;CD8A;TNF;ACTB
Cytosolic DNA-sensing pathway	4/63	0.00819703563691757	0.0334310473035069	0	0	5.3824494259158	25.8571939136923	NFKBIA;CCL4L2;CCL5;CCL4
