Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cell cycle	37/124	2.69691965483813e-28	6.87714511983724e-26	0	0	16.1168095013159	1023.09945656768	YWHAE;CDKN1A;PCNA;MCM7;PRKDC;BUB1B;TTK;PKMYT1;CDC14A;CDC20;CCNB2;CCNB1;ORC6;CDC45;PTTG1;YWHAQ;RAD21;CHEK1;BUB1;CDKN2C;GADD45B;CDKN2A;PLK1;CDC6;SMC1A;CDC25B;CCNA2;CCNE2;CDK4;CDK2;CDK1;MCM3;MCM4;MCM5;MCM6;MCM2;MAD2L1
DNA replication	15/36	9.98282251814527e-15	1.27280987106352e-12	0	0	26.039935674082	839.4731163931	FEN1;RNASEH2B;PCNA;RNASEH2A;RFC4;MCM7;LIG1;RFC2;RPA3;POLD2;MCM3;MCM4;MCM5;MCM6;MCM2
Human T-cell leukemia virus 1 infection	30/219	3.85230539513354e-13	3.27445958586351e-11	0	0	5.90273947416805	168.729420861314	CDKN1A;ITGB2;BUB1B;PIK3R1;CDC20;CCNB2;HLA-DMA;ZFP36;PTTG1;CHEK1;EGR1;RANBP1;JUN;HLA-DRB4;CDKN2C;CDKN2A;FOS;NFKBIA;CCNA2;CCNE2;CDK4;IL2RA;CDK2;VDAC1;CALR;SLC25A5;HLA-DRB1;RAN;HLA-DQB1;MAD2L1
Oocyte meiosis	18/129	1.51250260679159e-08	9.6422041182964e-07	0	0	5.91769505354411	106.559432473269	YWHAE;PLK1;PKMYT1;SMC1A;AURKA;CDC20;CCNB2;CCNB1;PTTG1;CCNE2;YWHAQ;CDK2;CDK1;CALM3;FBXO5;CALM2;BUB1;MAD2L1
Apoptosis	18/142	6.90055676676563e-08	3.51928395105047e-06	0	0	5.29373097991479	87.2887464520644	JUN;GADD45B;BCL2A1;PRF1;CTSW;PIK3R1;FOS;ACTB;ACTG1;LMNB1;ERN1;NFKBIA;TUBA1C;TUBA1B;DDIT3;CTSH;BIRC5;CTSC
Cellular senescence	18/156	2.92143711861096e-07	1.24161077540966e-05	0	0	4.7532403609516	71.5173494969138	CDKN1A;GADD45B;CDKN2A;PIK3R1;FOXM1;CCNA2;CCNB2;CCNB1;CCNE2;CDK4;CHEK1;CDK2;CDK1;VDAC1;CALM3;MYBL2;SLC25A5;CALM2
Progesterone-mediated oocyte maturation	14/100	5.79383695148518e-07	2.03214682242745e-05	0	0	5.90375402839474	84.7855879996323	HSP90AA1;PLK1;PIK3R1;KIF22;PKMYT1;CDC25B;AURKA;CCNA2;CCNB2;CCNB1;CDK2;CDK1;BUB1;MAD2L1
p53 signaling pathway	12/73	6.37536258016453e-07	2.03214682242745e-05	0	0	7.11683386346954	101.526294355391	CCNB2;CDKN1A;CCNB1;RRM2;CCNE2;GADD45B;CDKN2A;CDK4;CHEK1;CDK2;CDK1;GTSE1
Fluid shear stress and atherosclerosis	16/139	1.37235453572827e-06	3.8883378512301e-05	0	0	4.72620575829818	63.7989695508658	JUN;HSP90AA1;NCF1;DUSP1;GSTO1;GSTP1;PIK3R1;TXN;FOS;ACTB;KLF2;ACTG1;HSP90B1;HMOX1;CALM3;CALM2
Pyrimidine metabolism	10/56	2.51895761520266e-06	6.42334191876678e-05	0	0	7.84144173266527	101.089242967425	ENTPD1;DTYMK;DUT;RRM1;RRM2;TK1;UPP1;TYMS;DCTPP1;TYMP
Glutathione metabolism	10/57	2.98079353487252e-06	6.74751526513414e-05	0	0	7.67420707110654	97.6414000323958	GGCT;RRM1;RRM2;GSTO1;GSTP1;ODC1;IDH2;SMS;LAP3;PGD
Epstein-Barr virus infection	19/202	3.17530130123959e-06	6.74751526513414e-05	0	0	3.7818649477827	47.8788188017183	ENTPD1;JUN;CDKN1A;HLA-DRB4;GADD45B;TNFAIP3;PIK3R1;RBPJ;NFKBIA;CCNA2;HLA-DMA;CCNE2;OAS1;CDK4;CDK2;CALR;VIM;HLA-DRB1;HLA-DQB1
Influenza A	17/172	5.35554177590824e-06	0.0001050510117582	0	0	3.98577243180852	48.3768293659036	HLA-DRB4;MX1;PIK3R1;ACTB;ACTG1;NFKBIA;SOCS3;DNAJB1;HLA-DMA;OAS1;CDK4;CCL5;VDAC1;KPNA2;SLC25A5;HLA-DRB1;HLA-DQB1
Leishmaniasis	11/77	7.69367501405794e-06	0.000140134794898913	0	0	6.01675977653631	70.8480202061366	EEF1A1;NFKBIA;FCGR3A;HLA-DMA;JUN;HLA-DRB4;NCF1;ITGB2;FOS;HLA-DRB1;HLA-DQB1
Homologous recombination	8/41	1.29949942597319e-05	0.000220914902415442	0	0	8.71784511784512	98.0840075480756	BARD1;RAD51;RPA3;POLD2;RBBP8;RAD54L;BRCA1;BRCA2
Phagosome	15/152	1.93293282616305e-05	0.000308061169169735	0	0	3.96769422494899	43.0649048333282	HLA-DRB4;NCF1;TUBB;ITGB2;TUBB4B;ACTB;ACTG1;TUBA1C;FCGR3A;TUBA1B;HLA-DMA;TUBB2A;CALR;HLA-DRB1;HLA-DQB1
Base excision repair	7/33	2.566001083929e-05	0.00038490016258935	0	0	9.66742499644533	102.1902581546	FEN1;NEIL3;PCNA;LIG1;POLD2;HMGB1;UNG
Mismatch repair	6/23	2.79286330251861e-05	0.00039565563452347	0	0	12.655741263295	132.706307316807	PCNA;RFC4;LIG1;RFC2;RPA3;POLD2
Viral myocarditis	9/60	3.47195094184825e-05	0.000465972363248054	0	0	6.35195896540434	65.2232409326168	HLA-DMA;HLA-DRB4;ITGB2;PRF1;ACTB;CD55;HLA-DRB1;ACTG1;HLA-DQB1
Viral carcinogenesis	17/203	4.66693704609094e-05	0.000595034473376595	0	0	3.3161411821882	33.0699608961607	YWHAE;RANBP1;JUN;CDKN1A;CDKN2A;PIK3R1;RBPJ;CDC20;NFKBIA;CCNA2;PKM;CCNE2;YWHAQ;CDK4;CHEK1;CDK2;CDK1
Salmonella infection	19/249	6.10275585035348e-05	0.00074104892468578	0	0	3.00170954220432	29.1291447650426	JUN;HSP90AA1;AHNAK;TUBB;TCF7;TXN;FOS;DYNLL1;TUBB4B;ACTB;ACTG1;HSP90B1;NFKBIA;TUBA1C;TUBA1B;TUBB2A;PFN1;GAPDH;S100A10
Human immunodeficiency virus 1 infection	17/212	8.0188647619348e-05	0.000929459324678807	0	0	3.16161089381428	29.8175589353447	APOBEC3C;JUN;CXCR4;PIK3R1;FOS;SAMHD1;BST2;NFKBIA;CCNB2;CCNB1;GNG5;CHEK1;CFL1;CDK1;CALM3;CALR;CALM2
Fanconi anemia pathway	8/54	0.000103548574169903	0.00114803853970979	0	0	6.24991948470209	57.3459471074565	FANCI;RAD51;FANCL;RPA3;UBE2T;USP1;BRCA1;BRCA2
Pathways in cancer	30/531	0.000162239958591075	0.00167226726882384	0	0	2.19071509490671	19.1171308917924	CDKN1A;GSTP1;PTGER2;TCF7;CXCR4;PIK3R1;BRCA2;HSP90B1;CKS1B;GNG5;TPR;HMOX1;JUN;HSP90AA1;GADD45B;GSTO1;CDKN2A;FOS;NFKBIA;CCNA2;RAD51;CCNE2;CDK4;IL2RA;CDK2;CKS2;BIRC5;CALM3;IL7R;CALM2
