pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.00503452154461253	0.0666775212109237	0.407017918923954	0.372242747329367	1.67622312116724	65	INPP5A,PIK3C2B,PLCD1,INPP5F,PLCB3,ITPKC,INPP4B,MTMR4,PLCH2,MTMR1,SYNJ2,ALDH6A1,INPP1,INPP5B,PIKFYVE,PIK3CD,PLCG1,PI4K2A,TPI1,PLCB2,SACM1L,PIK3CG,PIK3C2A,CDIPT,MTMR8,PLCD3,ITPKB,PIK3CA,ISYNA1,PTEN,INPP4A,PIK3C3,PI4KA,INPP5D,IPPK,PIP4K2B,SYNJ1,PLCG2,IMPA1,MINPP1,PIP4K2C,MTMR3,MTM1,PIP5K1A,PI4KB,INPPL1,IMPAD1,IPMK,ITPK1,MTMR2,PIP4K2A,INPP5K,MTMR14	Inositol-phosphate-metabolism
Amino sugar and nucleotide sugar metabolism	0.00701868644325513	0.0666775212109237	0.407017918923954	0.392245023876521	1.66369857585227	43	GFPT2,FUK,RENBP,GNE,UXS1,UAP1L1,UGDH,GNPDA1,GALE,NPL,UGP2,MPI,NANP,GALT,AMDHD2,GFPT1,HEXB,FPGT,GMPPA,GNPNAT1,UAP1,NANS,PGM1,PGM3,HEXA,NAGK,PMM1,PMM2,GPI,GALK1	Amino-sugar-and-nucleotide-sugar-metabolism
Nitrogen metabolism	0.031004534890908	0.196362054309084	0.352487857583619	0.522089677825534	1.63281752875007	12	CA13,GLUL,GLUD1,CA5B	Nitrogen-metabolism
Fatty acid biosynthesis	0.0813953488372093	0.32979274611399	0.166933848713193	0.467232408670685	1.42947260225897	11	ACACB,ACACA,FASN,ACSL1,OXSM,ACSBG1	Fatty-acid-biosynthesis
Ascorbate and aldarate metabolism	0.0867875647668394	0.32979274611399	0.170932335370056	0.562330439591604	1.40799053546525	6	ALDH1B1,UGDH,ALDH3A2	Ascorbate-and-aldarate-metabolism
Fructose and mannose metabolism	0.122002085505735	0.386339937434828	0.12563992130984	0.334448672459961	1.32158884863307	28	PFKFB3,FBP1,FUK,SORD,KHK,TPI1,MPI,FPGT,ALDOA,GMPPA,ENOSF1,PFKFB4	Fructose-and-mannose-metabolism
Citrate cycle (TCA cycle)	0.16749681213951	0.454634204378669	0.249246554383295	-0.196742010148525	-1.18343752727917	27	PC,DLD,SUCLG1,IDH2,SDHC,ACLY,MDH2,IDH3G,SDHB,PCK2,IDH3B,DLST,MDH1,SDHD,SUCLA2,PDHA1,SDHA,PDHB,ACO2,CS,OGDH,IDH3A	Citrate-cycle-TCA-cycle-
Propanoate metabolism	0.24191866527633	0.574556830031283	0.083129129135339	0.304038701081868	1.20142249017533	28	ACACB,ACACA,LDHA,ACAT1,DBT,ALDH6A1,MLYCD,ABAT,BCKDHB,MCEE,ACSS1,SUCLG2	Propanoate-metabolism
Galactose metabolism	0.292340884573894	0.576116303219107	0.0749278818393739	0.317568582826739	1.14926854521831	20	GLA,GAA,B4GALT1,GANC,GALE,UGP2,GALT	Galactose-metabolism
Pyruvate metabolism	0.303219106957425	0.576116303219107	0.0711327399327894	0.282368956204241	1.13151913506126	30	ALDH1B1,ACACB,ACACA,LDHA,ACAT1,PKM,HAGH,ALDH3A2,DLAT,ACSS1,FH	Pyruvate-metabolism
