Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	22/78	7.18546311124327e-22	1.66702744180844e-19	0	0	26.2278911564626	1276.89995202682	CD74;KLRC2;KLRC3;KLRC4;KIR2DS5;KIR3DL2;IFI30;TNF;CTSS;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;KLRD1;KLRC1;CALR;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1
Natural killer cell mediated cytotoxicity	20/131	2.09153393864477e-14	2.42617936882794e-12	0	0	11.9144144144144	375.283722858946	FCER1G;KLRC2;KLRC3;SH2D1A;PRF1;ICAM2;KIR2DS5;GZMB;FASLG;KIR3DL2;TNF;PPP3CA;FCGR3A;NCR3;TYROBP;KLRK1;IFNG;KLRD1;KLRC1;CD244
Apoptosis	19/142	1.09455728942976e-12	8.46457637159013e-11	0	0	10.1737975965618	280.193213814217	GADD45B;BCL2A1;PRF1;GZMB;FASLG;CTSW;FOS;TNF;TUBA4A;CTSS;NFKBIA;CTSL;DDIT3;PMAIP1;CTSH;BAX;CTSD;CTSB;BIRC3
Cytokine-cytokine receptor interaction	26/295	1.50953231399941e-12	8.75528742119656e-11	0	0	6.47083707217023	176.131145868309	FASLG;CXCR6;TNF;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL32;IL1R2;TNFRSF18;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R
Graft-versus-host disease	11/42	3.56354692242579e-11	1.65348577200557e-09	0	0	22.8644103648863	550.064659888564	IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;KIR3DL2;TNF;HLA-DRB1;HLA-DQB1
Rheumatoid arthritis	14/93	2.19005151042784e-10	8.4681991736543e-09	0	0	11.5043172101601	255.878170523249	FOS;TNF;TNFSF13B;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DRB1;HLA-DQB1;ATP6V1F
Hematopoietic cell lineage	14/99	5.15356216876477e-10	1.70803774736204e-08	0	0	10.6889754577328	228.596168995496	IL1R2;ITGA1;TNF;CD4;CD8B;CD8A;IL2RA;CD7;CD9;IL7R;MS4A1;HLA-DRB1;CD55;HLA-DQB1
Type I diabetes mellitus	10/43	1.01643607530289e-09	2.94766461837837e-08	0	0	19.4602891661715	402.963494970462	IFNG;PRF1;ICA1;CD28;GZMB;FASLG;TNF;HLA-DRB1;HSPD1;HLA-DQB1
Allograft rejection	9/38	5.96858042879568e-09	1.53856739942289e-07	0	0	19.8691452319443	376.25716953019	CD40LG;IFNG;PRF1;CD28;GZMB;FASLG;TNF;HLA-DRB1;HLA-DQB1
Th1 and Th2 cell differentiation	12/92	2.30533395806817e-08	5.34837478271815e-07	0	0	9.67302631578947	170.104570864803	NFKBIA;PPP3CA;CD4;MAF;IFNG;IL2RA;IL2RB;FOS;RBPJ;RUNX3;HLA-DRB1;HLA-DQB1
Lipid and atherosclerosis	17/215	6.0892616328411e-08	1.28428063529012e-06	0	0	5.59545285632242	92.9637149630409	XBP1;CYBB;LY96;FASLG;FOS;SOD2;TNF;HSP90B1;HSPD1;NFKBIA;PPP3CA;CD40LG;DDIT3;CCL5;CCL3;BAX;HSPA1B
T cell receptor signaling pathway	12/104	9.27563476237134e-08	1.79328938739179e-06	0	0	8.40617848970252	136.123683552057	NFKBIA;PPP3CA;CD4;CD40LG;CD8B;IFNG;CD8A;CD28;CTLA4;FOS;ICOS;TNF
Viral protein interaction with cytokine and cytokine receptor	11/100	5.22495122781505e-07	9.32452834502379e-06	0	0	7.94050469699761	114.856622754592	CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6;TNF
Chagas disease	11/102	6.39080725071236e-07	1.04499229736298e-05	0	0	7.76519546027743	110.756808138591	NFKBIA;C1QB;C1QA;IFNG;CCL5;CCL3;FASLG;CALR;FOS;TNF;C1QC
Cell adhesion molecules	13/148	6.75641571570893e-07	1.04499229736298e-05	0	0	6.21285906368415	88.2698358240864	ICAM2;VCAN;CD4;CD40LG;CD8B;SELL;CD8A;CD28;CTLA4;NCAM1;ICOS;HLA-DRB1;HLA-DQB1
Osteoclast differentiation	12/127	8.3484429385517e-07	1.21052422609e-05	0	0	6.71704805491991	94.011942974106	NFKBIA;SOCS3;PPP3CA;FCGR3A;SPI1;TYROBP;IFNG;ACP5;FOSB;FOS;TNF;JUNB
Tuberculosis	14/180	1.10263735751544e-06	1.50477568790343e-05	0	0	5.45065028325221	74.7709612521538	CD74;FCER1G;LSP1;TNF;CORO1A;CTSS;HSPD1;PPP3CA;FCGR3A;IFNG;BAX;CTSD;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	8/53	1.69805376692307e-06	2.18860263292307e-05	0	0	11.3356421356421	150.605656609854	CD40LG;PRF1;CD28;CTLA4;GZMB;FASLG;HLA-DRB1;HLA-DQB1
Primary immunodeficiency	7/38	1.90637916109031e-06	2.32778929143659e-05	0	0	14.36172878171	189.148346116815	CD79A;CD4;CD40LG;CD8B;CD8A;ICOS;IL7R
Human T-cell leukemia virus 1 infection	15/219	2.26421038023222e-06	2.62648404106937e-05	0	0	4.75864764510455	61.8542558207281	EGR1;CDKN1A;SPI1;IL1R2;FOS;TNF;NFKBIA;PPP3CA;CD4;IL2RA;IL2RB;BAX;CALR;HLA-DRB1;HLA-DQB1
Leishmaniasis	9/77	3.4423160879523e-06	3.80293967811873e-05	0	0	8.45679248898256	106.381088173463	EEF1A1;NFKBIA;FCGR3A;IFNG;CYBB;FOS;TNF;HLA-DRB1;HLA-DQB1
NF-kappa B signaling pathway	10/104	5.91220756844207e-06	6.12035461180589e-05	0	0	6.81059657905715	81.9893074281371	NFKBIA;CD40LG;GADD45B;BCL2A1;CCL4;LY96;LTB;TNF;TNFSF13B;BIRC3
Lysosome	11/128	6.06759293411791e-06	6.12035461180589e-05	0	0	6.03158189715567	72.4546705704556	CTSA;CD63;CTSL;NPC2;PSAP;ACP5;CTSH;CTSW;CTSD;CTSS;CTSB
Th17 cell differentiation	10/107	7.63401687540245e-06	7.37954964622237e-05	0	0	6.59894885789367	77.7547306958299	NFKBIA;PPP3CA;CD4;IFNG;IL2RA;IL2RB;FOS;FOXP3;HLA-DRB1;HLA-DQB1
Salmonella infection	14/249	4.52884814293453e-05	0.000420277107664325	0	0	3.83663519797097	38.375781780217	ANXA2;AHNAK;TCF7;LEF1;LY96;TXN;FOS;TNF;TUBA4A;HSP90B1;NFKBIA;BAX;S100A10;BIRC3
Transcriptional misregulation in cancer	12/192	5.75483189942561e-05	0.000498483169306641	0	0	4.27719298245614	41.7577459167317	CDKN1A;SPI1;MAF;GADD45B;BCL2A1;IL1R2;DDIT3;ID2;IL2RB;GZMB;BAX;BIRC3
Systemic lupus erythematosus	10/135	5.80131274624108e-05	0.000498483169306641	0	0	5.11346405228758	49.8810300035706	C1QB;C1QA;FCGR3A;CD40LG;IFNG;CD28;TNF;HLA-DRB1;HLA-DQB1;C1QC
Colorectal cancer	8/86	6.47521308191127e-05	0.000536517655358363	0	0	6.52880452880453	62.9699537377104	CDKN1A;GADD45B;LEF1;TCF7;PMAIP1;BAX;FOS;AREG
Toxoplasmosis	9/112	7.23705629332231e-05	0.00057412576480106	0	0	5.57316340406692	53.1329288632198	NFKBIA;CD40LG;IFNG;LY96;TNF;HLA-DRB1;HSPA1B;BIRC3;HLA-DQB1
Fluid shear stress and atherosclerosis	10/139	7.42404006208267e-05	0.00057412576480106	0	0	4.95389370218372	47.1026223695524	IFNG;CTSL;IL1R2;MGST3;GSTP1;TXN;FOS;TNF;KLF2;HSP90B1
Epstein-Barr virus infection	12/202	9.36619849048667e-05	0.000700954209610615	0	0	4.05	37.5670635551681	NFKBIA;CDKN1A;GADD45B;BAX;ISG15;CALR;VIM;RBPJ;RUNX3;TNF;HLA-DRB1;HLA-DQB1
Intestinal immune network for IgA production	6/48	0.00010414128354628	0.000755024305710533	0	0	9.05161290322581	83.0011368090556	CD40LG;CD28;ICOS;HLA-DRB1;TNFSF13B;HLA-DQB1
Asthma	5/31	0.000115668329745983	0.000807475922989381	0	0	12.1555775414296	110.187681022839	FCER1G;CD40LG;TNF;HLA-DRB1;HLA-DQB1
Prion disease	14/273	0.000121095844445949	0.000807475922989381	0	0	3.47682119205298	31.3572007755271	C1QB;EGR1;C1QA;CYBB;TNF;TUBA4A;PPP3CA;PSMA4;DDIT3;CCL5;BAX;NCAM1;HSPA1B;C1QC
IL-17 signaling pathway	8/94	0.000121817488382019	0.000807475922989381	0	0	5.91905768649955	53.3483877919231	NFKBIA;IFNG;FOSB;FOS;TNF;S100A9;S100A8;HSP90B1
Phagosome	10/152	0.000156087179120757	0.00100589515433377	0	0	4.49737641535487	39.4199354273784	FCGR3A;CTSL;CYBB;CALR;CORO1A;TUBA4A;HLA-DRB1;CTSS;ATP6V1F;HLA-DQB1
Necroptosis	10/159	0.000225309585574487	0.00141275199603462	0	0	4.28455498530508	35.981843435563	IFNG;FTH1;CYBB;BAX;FASLG;HMGB1;TNF;GLUL;FTL;BIRC3
FoxO signaling pathway	9/131	0.000239859328676013	0.00146440432244302	0	0	4.70064612591445	39.1820380591905	GABARAPL1;CDKN1A;GADD45B;S1PR1;FASLG;IL7R;SGK1;SOD2;KLF2
