Gene	Expression
1	B2M	181.047564727283
2	EEF1A1	144.374118021168
3	MALAT1	135.488078888321
4	ACTB	131.973935011796
5	TMSB4X	129.592516357988
6	RPLP1	98.1162565233096
7	RPL10	82.4462829033353
8	MT-CO1	75.4084075077184
9	HLA-B	71.1000990868234
10	RPL13	64.7058364608372
11	RPL28	63.144392056711
12	RPS27	61.4397910067605
13	RPS12	61.4099904351172
14	MT-CO2	60.2226543148826
15	RPS15A	59.7385438457522
16	TPT1	56.9394319102636
17	FTH1	50.1430707634516
18	TMSB10	50.1335266785354
19	RPL30	50.1260620460301
20	RPS19	47.1809882008384
21	RPL19	46.9451172597617
22	RPS3	45.4963923484752
23	RPL32	45.0018058656631
24	HLA-A	44.6291426970444
25	RPL11	43.4573648847549
26	RPS8	43.3614462898543
27	RPS27A	43.0698851181671
28	ACTG1	42.1651501544733
29	RPS3A	40.9764193409868
30	PFN1	40.3776702375154
31	RPL18A	40.2760765408939
32	RPS18	40.113762645963
33	RPS4X	39.7855660307134
34	MT-CO3	38.0310920062425
35	RPL39	36.9723823037204
36	RPS2	36.7423482204276
37	RPS14	36.2954885086169
38	RPS23	36.1127796329203
39	RPL26	35.9643696400394
40	RPS28	35.2481946186555
41	RPL34	35.0032696797158
42	RPS15	34.620340673445
43	RPL37	33.2830470368795
44	RPS24	32.79748023742
45	RPL7A	32.2159885853301
46	IL32	31.9725212415376
47	RPL29	31.7399275502632
48	RPS6	31.5128901697814
49	RPLP0	30.6792726614793
50	RPS13	30.6166649949059
51	RPL18	30.5220411998941
52	MT-ATP6	30.0267080538763
53	RPS7	29.39780307973
54	HLA-C	29.2724388208204
55	RPL3	28.7718404760868
56	GAPDH	28.683847189343
57	MT-ND4L	28.154709516939
58	RPL6	28.1133585353795
59	MT-CYB	27.8513183056566
60	RPS25	27.3380711046362
61	RPL12	26.9918055812977
62	RPL35A	26.9439067472446
63	RPL8	26.6870451583471
64	RPLP2	26.1309181531205
65	BTG1	25.7637660517981
66	RPL14	25.7291384229448
67	PTMA	25.5282661928006
68	FAU	25.3495731554537
69	RACK1	24.8093057600217
70	RPS26	24.6308769906465
71	RPL15	24.6153507225521
72	JUNB	24.572579521147
73	RPL23A	24.1811851452595
74	EIF1	23.6774357329013
75	RPSA	23.5348562597711
76	CD52	22.945278426715
77	SH3BGRL3	21.8296370371134
78	ARHGDIB	21.8002159678654
79	MT-ATP8	21.2906684252845
80	RPL5	21.1236341898997
81	RPL17	21.0953182404624
82	RPS16	20.6753784075561
83	SRGN	20.359810669469
84	RPL36	19.1775948532484
85	HSPA8	18.2710572821816
86	CFL1	18.2242975145154
87	DUSP1	18.1868885001554
88	RPL24	18.1206215571137
89	RPS9	17.8663602944513
90	NACA	17.8471452530379
91	ZFP36L2	17.7467355050705
92	CD74	17.6859692344821
93	HLA-E	17.6682699864714
94	RPS21	17.0297574428907
95	SARAF	17.009598789551
96	RPL13A	16.9805069806261
97	UBC	16.8185374927167
98	RPS5	16.7881572886893
99	MT-ND3	16.6652295139898
100	S100A4	16.5938497493584
101	CORO1A	16.4488401158149
102	CD3E	16.4478966183426
103	H3F3B	16.410822826063
104	PTPRCAP	16.3743028144342
105	RPL10A	16.071513902623
106	UBA52	16.0708665910696
107	RPL21	16.0690286418216
108	FTL	15.7789806503243
109	CD69	15.457529579451
110	IFITM1	15.4428230689452
111	EEF2	15.0436368923582
112	RPL22	14.8531562046991
113	RPL9	14.8364003934041
114	MYL6	14.8300543284705
115	RPL41	14.5677815481837
116	RPS29	14.3683945147827
117	PABPC1	14.286516510385
118	RAC2	14.083130329765
119	RPL4	13.8414867020765
120	RPL37A	13.8107275193696
121	SERF2	13.668396764231
122	FOS	13.6482835877833
123	HSP90AA1	13.6010021331458
124	EEF1D	13.5772369495188
125	KLRB1	13.5351292364762
126	ZFP36	13.1960727177309
127	MT-ND1	13.0273898803119
128	PPIA	12.9373760764329
129	DNAJB1	12.7687291512402
130	VIM	12.7560409948495
131	RPL35	12.5942221376693
132	LAPTM5	12.2334613899599
133	MYL12A	12.2066212381184
134	BTF3	12.1625031726321
135	TNFAIP3	12.1476504477785
136	ATP5F1E	12.0635448043841
137	LTB	11.9140170415513
138	DUSP2	11.8144021004698
139	RGS1	11.7396080752116
140	TSC22D3	11.727047979846
141	CD3D	11.7105515026053
142	PTPRC	11.3142910342929
143	KLF6	11.3095154225985
144	HNRNPA1	11.2625852534401
145	EEF1B2	11.1066873460841
146	MT-ND5	11.0658567750223
147	RPL27	10.5571187049739
148	CYBA	10.5433588186593
149	EEF1G	10.3477941898578
150	RPL7	10.244235214748
151	COTL1	10.1914321686021
152	OAZ1	9.9800103116744
153	H3F3A	9.79401643193753
154	CALM1	9.67282668248455
155	ARPC1B	9.63127048561575
156	CXCR4	9.58916768579646
157	KLF2	9.36386059217035
158	FXYD5	9.17079228219792
159	CD2	9.07834537669886
160	CRIP1	8.98625332782639
161	PFDN5	8.94396823406489
162	DDX5	8.89561563702606
163	COX4I1	8.81927130567784
164	ARPC2	8.76692022972717
165	RPS11	8.74045105904655
166	NPM1	8.67217443571244
167	EVL	8.52618157535991
