Gene	Expression
1	ACTB	233.743521269074
2	TMSB4X	148.963694048506
3	B2M	126.125454190643
4	EEF1A1	77.8993690622995
5	MT-CO1	76.9140896479424
6	RPLP1	74.1329335275358
7	MT-CO2	71.0154418917095
8	GAPDH	69.320905930527
9	ACTG1	67.2667587261709
10	MALAT1	63.6901494782207
11	PFN1	62.5543162219906
12	HLA-B	61.017629301748
13	PTMA	52.9735514169637
14	MT-CO3	49.0749544427036
15	TMSB10	47.7600703573831
16	GNLY	46.412834019486
17	RPL28	44.9146430809939
18	TUBA1B	44.2281951816213
19	HIST1H4C	43.0929025540922
20	RPL10	42.8572325063875
21	CCL4	40.413653695058
22	RPS15A	38.0074922875045
23	RPS12	37.8889732022472
24	RPLP0	37.8539208277212
25	RPL13	36.5959334601806
26	RPS19	35.8192248805568
27	RPS3	34.930558826067
28	HMGN2	34.3226457469343
29	RPS2	34.2712008281194
30	CFL1	33.6865624097025
31	TUBB	33.4786180181989
32	HLA-A	31.9118473396998
33	RPS8	31.3188468431333
34	TPT1	31.1992980481596
35	HMGB1	30.7939617652515
36	RPS18	29.6279514305162
37	MT-ND4L	28.9781320634579
38	RPL19	28.8284678876468
39	RPS27	28.801784771454
40	RPS4X	28.4999748363827
41	PPIA	27.7456661272883
42	RPL32	27.6984575695514
43	IL32	27.4277250050294
44	SH3BGRL3	27.0797469349328
45	RPS3A	26.8609593962466
46	MT-ATP6	26.7482149464763
47	RPL18A	26.7427259164672
48	CCL5	26.6448496617411
49	RPS15	26.25315330868
50	RPL11	26.0824892172419
51	RPSA	26.0651056754386
52	RPS27A	25.1953878110249
53	RPL7A	25.1072017874513
54	MT-CYB	25.0527941583215
55	GZMB	24.2489399397766
56	HSPA8	23.9163841782796
57	HMGB2	23.8253614423576
58	RPS23	23.8204390216955
59	RPS6	23.787247389746
60	RPS24	23.3647574061735
61	RPL26	23.2110925771198
62	CD74	22.9925966066853
63	RPS7	22.8362441991745
64	ARHGDIB	22.6301744193812
65	HLA-C	22.6279800679147
66	CORO1A	22.5829527993155
67	RPL30	22.2755579096198
68	VIM	22.2463746148985
69	STMN1	22.0966321540469
70	COTL1	21.7441237720199
71	RPL37	21.6814941030748
72	RPL29	21.4794750973512
73	RPS14	21.1548264567138
74	RPL39	21.1247452360506
75	H3F3B	21.1213093752386
76	RPL15	20.8952471230012
77	GZMA	20.8839019088658
78	FTH1	20.7622119443535
79	RPS28	20.6361582705653
80	RPLP2	20.606865836276
81	HSP90AA1	20.5923602978212
82	RPL8	20.2079771433246
83	RPL18	20.0777609134563
84	CD52	20.0439180879312
85	RPL23A	19.6224637863236
86	RPS13	19.4510879596772
87	RPL6	19.3070435464831
88	MT-ATP8	19.2173551199781
89	MYL6	18.7964097937937
90	RPL3	18.7548512959525
91	H2AFZ	18.357520190105
92	RPL12	18.2755516718072
93	RPS26	17.4766732582177
94	RAC2	17.1061905457147
95	RPL14	16.7497148592997
96	FAU	16.6070737395666
97	RPS16	16.5939247951835
98	RPL34	16.5612257436541
99	RACK1	16.3299251061866
100	RPS9	16.1120729835038
101	EIF1	16.0023059537417
102	ARPC2	15.7535332025021
103	RPS25	15.6546811847667
104	HNRNPA2B1	15.4339582728638
105	RPS5	15.3037438333861
106	RPS21	15.122791478311
