Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	23/78	6.30027966221824e-21	1.57506991555456e-18	0	0	21.5633964979611	1002.99320322612	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;KIR2DL4;HLA-DMA;IFNG;CD8B;CD8A;PSME2;KLRD1;KLRC1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;HLA-DQB1;HSPA1A
Rheumatoid arthritis	17/93	4.35609787014557e-12	5.44512233768196e-10	0	0	11.3422419685578	296.706748638004	ATP6V0B;HLA-DRB4;ITGB2;FOS;HLA-DMA;IFNG;CCL5;CCL3;ACP5;CTLA4;LTB;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Salmonella infection	26/249	7.30915643315114e-12	6.09096369429262e-10	0	0	6.00789523900391	154.05380836279	HSP90AB1;AHNAK;ARPC1B;TCF7;LEF1;TXN;ACTB;ACTG1;HSP90B1;PYCARD;TUBA1B;MYC;FLNA;HSP90AA1;ANXA2;TUBB;FOS;DYNLL1;TUBA4A;RHOB;NFKBIA;CYCS;BAX;PFN1;GAPDH;BIRC3
Influenza A	21/172	4.1737956987437e-11	2.60862231171482e-09	0	0	7.09855556134953	169.652710626951	HLA-DRB4;MX1;FASLG;ACTB;ACTG1;PYCARD;NFKBIA;SOCS3;HLA-DMA;CDK6;OAS1;IFNG;CCL5;CYCS;BAX;VDAC1;KPNA2;HLA-DRB3;SLC25A5;HLA-DRB1;HLA-DQB1
Cytokine-cytokine receptor interaction	27/295	6.1445505627076e-11	3.0722752813538e-09	0	0	5.19313432835821	122.10549454303	CCL4L1;CCL4L2;CXCR4;FASLG;CXCR6;CXCL13;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR7;TNFRSF4;IL32;CD70;TNFRSF9;TNFRSF18;TNFRSF1B;CD40LG;IFNG;IL2RB;XCL2;CD27;XCL1;TNFSF8;LTB;IL7R
Graft-versus-host disease	11/42	4.61881644046899e-10	1.92450685019541e-08	0	0	17.7573632538569	381.707174186586	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;KLRD1;KLRC1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Phagosome	18/152	1.72287338630075e-09	6.15311923678839e-08	0	0	6.80876865671642	137.395997204682	ATP6V0B;HLA-DRB4;TUBB;ITGB2;CORO1A;ACTB;TUBA4A;ACTG1;FCGR3A;TUBA1B;HLA-DMA;CALR;ATP6V0D1;HLA-DRB3;ATP6V0C;HLA-DRB1;ATP6V1F;HLA-DQB1
Allograft rejection	10/38	2.75459284618927e-09	8.60810264434146e-08	0	0	17.8298104956268	351.425496981628	HLA-DMA;HLA-DRB4;CD40LG;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Apoptosis	17/142	4.1403097416245e-09	1.06573185668173e-07	0	0	6.87877402597403	132.777502859627	GADD45B;PRF1;GZMB;FASLG;CTSW;FOS;ACTB;TUBA4A;ACTG1;NFKBIA;TUBA1B;PMAIP1;CYCS;BAX;CTSD;CTSC;BIRC3
Tuberculosis	19/180	4.26292742672692e-09	1.06573185668173e-07	0	0	5.98905340317532	115.428881188777	CD74;ATP6V0B;HLA-DRB4;ITGB2;LSP1;CORO1A;FCGR3A;HLA-DMA;IFNG;CYCS;BAX;CALM3;ATP6V0D1;HLA-DRB3;CALM2;CTSD;ATP6V0C;HLA-DRB1;HLA-DQB1
Natural killer cell mediated cytotoxicity	16/131	8.88010348166571e-09	2.01820533674221e-07	0	0	7.02248254111286	130.192982392576	KLRC2;KLRC3;SH2D1A;ITGB2;PRF1;ICAM2;GZMB;FASLG;FCGR3A;NCR3;TYROBP;KLRK1;IFNG;KLRD1;PTPN6;KLRC1
Viral myocarditis	11/60	2.67320993687993e-08	5.46911902341062e-07	0	0	11.2239156532178	195.715915454752	HLA-DMA;HLA-DRB4;CD40LG;ITGB2;PRF1;CYCS;HLA-DRB3;ACTB;HLA-DRB1;ACTG1;HLA-DQB1
Epstein-Barr virus infection	19/202	2.84394189217352e-08	5.46911902341062e-07	0	0	5.26309406611594	91.4488365461693	ENTPD1;HLA-DRB4;GADD45B;ISG15;RBPJ;RUNX3;NFKBIA;HLA-DMA;CCND2;CDK6;OAS1;MYC;CYCS;BAX;CALR;VIM;HLA-DRB3;HLA-DRB1;HLA-DQB1
Leishmaniasis	12/77	4.17883248181116e-08	7.46220086037708e-07	0	0	9.24639053254438	157.102174640702	EEF1A1;NFKBIA;FCGR3A;HLA-DMA;HLA-DRB4;IFNG;ITGB2;PTPN6;FOS;HLA-DRB3;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	10/53	8.68494757194143e-08	1.44749126199024e-06	0	0	11.6012102515425	188.625114406432	HLA-DMA;HLA-DRB4;CD40LG;PRF1;CTLA4;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	19/219	1.03646251912064e-07	1.54869283662089e-06	0	0	4.81151436031332	77.3801315581092	RANBP1;HLA-DRB4;ITGB2;FOS;NFKBIA;HLA-DMA;CCND2;PTTG1;MYC;IL2RB;TSPO;BAX;VDAC1;CALR;HLA-DRB3;SLC25A5;HLA-DRB1;RAN;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	13/100	1.0531111289022e-07	1.54869283662089e-06	0	0	7.49469609668174	120.412387308344	CCL4L1;CCL4L2;CXCR4;CXCL13;TNFRSF1B;CXCR3;CCL5;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7
Pathways in cancer	31/531	1.25465344535912e-07	1.74257422966545e-06	0	0	3.1915795148248	50.7181440988186	HSP90AB1;GSTP1;MGST3;PTGER2;TCF7;LEF1;CXCR4;FASLG;HSP90B1;CCND2;GNG5;MYC;TPR;PMAIP1;PIM2;HSP90AA1;GADD45B;GSTO1;FOS;NFKBIA;CDK6;IFNG;LPAR6;IL2RB;CKS2;CYCS;BAX;CALM3;IL7R;CALM2;BIRC3
Type I diabetes mellitus	9/43	1.5086015426003e-07	1.98500202973723e-06	0	0	13.1773686573866	206.975777272243	HLA-DMA;HLA-DRB4;IFNG;PRF1;GZMB;FASLG;HLA-DRB3;HLA-DRB1;HLA-DQB1
Th17 cell differentiation	13/107	2.36290277587581e-07	2.95362846984476e-06	0	0	6.93409177924848	105.801792455629	HSP90AA1;HLA-DRB4;HSP90AB1;FOS;FOXP3;NFKBIA;HLA-DMA;IFNG;IL2RB;IL21R;HLA-DRB3;HLA-DRB1;HLA-DQB1
Lipid and atherosclerosis	18/215	3.82434491399537e-07	4.5527915642802e-06	0	0	4.61635469543147	68.2145274946324	HSPA8;HSP90AA1;HSP90AB1;HSPA5;FASLG;FOS;HSP90B1;PYCARD;NFKBIA;CD40LG;CCL5;CCL3;CYCS;BAX;CALM3;CALM2;HSPA1B;HSPA1A
