pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.000435621247730366	0.00827680370687695	0.49849310876659	0.423058816916346	1.74495706418715	67	ITPKC,MTMR8,ALDH6A1,PLCH2,PIK3CB,PIK3CA,ISYNA1,PLCD1,PIK3C2B,MTMR1,PIK3CG,MTMR4,PLCB3,PI4K2A,SYNJ2,INPP5F,INPPL1,INPP4B,PIP5KL1,INPP5B,INPP5E,ITPK1,MTM1,PIP4K2B,PLCG1,IMPAD1,PI4KB,PLCB2,PIK3CD,PIKFYVE,INPP4A,PI4KA,ITPKB,INPP5A,INPP1,CDIPT,IMPA1,SYNJ1,IPMK,IPPK,PIP4K2C,TPI1,SACM1L,MTMR6,PI4K2B,MTMR3,MINPP1	Inositol-phosphate-metabolism
Fatty acid biosynthesis	0.0204564901460808	0.194336656387768	0.352487857583619	0.552037174488578	1.65436436170646	12	ACACB,ACSL6,FASN,ACACA,OXSM,MCAT,ACSL1	Fatty-acid-biosynthesis
Citrate cycle (TCA cycle)	0.101846922065272	0.542379275653924	0.287805130535564	-0.216104497952943	-1.2493134207146	27	PC,IDH2,SUCLG1,SDHB,DLD,SDHC,IDH3G,FH,PDHA1,SDHA,MDH2,PDHB,ACLY,MDH1,IDH3B,DLST,OGDH,IDH1,CS,ACO2,SUCLA2	Citrate-cycle-TCA-cycle-
Fructose and mannose metabolism	0.182377049180328	0.542379275653924	0.0982123351217438	0.346151973353698	1.25880439479862	27	PFKM,PFKFB3,FUK,SORD,KHK,FPGT,FBP1,PFKFB4,ALDOA,MPI,ALDOC,PMM2,GMPPA,HK2,TKFC,GMDS,TPI1	Fructose-and-mannose-metabolism
Ascorbate and aldarate metabolism	0.195372750642674	0.542379275653924	0.107972360317345	0.526877239546489	1.2522182771158	6	UGDH,ALDH1B1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Nitrogen metabolism	0.2025	0.542379275653924	0.103958471559957	0.501812805345688	1.26473044069607	7	CA2,GLUD1,CA5B	Nitrogen-metabolism
Propanoate metabolism	0.213333333333333	0.542379275653924	0.0891647117820678	0.333133256409325	1.21680779843758	28	ACACB,ACSS2,ALDH6A1,DBT,LDHA,ACACA,BCKDHB,LDHB,PCCB,MLYCD,MCEE,SUCLG2,PCCA,HADHA	Propanoate-metabolism
Amino sugar and nucleotide sugar metabolism	0.228370221327968	0.542379275653924	0.0843144320642653	0.303784274190122	1.1882404017596	44	GFPT2,UAP1L1,UGDH,RENBP,GNE,FUK,FPGT,GNPNAT1,PGM3,GALE,GFPT1,MPI,HEXB,UAP1,GNPDA2,PMM2,GMPPA,HK2,UXS1,GALT,NPL,GMDS,NANS,UGP2,HEXA,GNPDA1	Amino-sugar-and-nucleotide-sugar-metabolism
Pyruvate metabolism	0.263959390862944	0.557247602932882	0.0770736734944102	0.313984963026067	1.15880925088185	31	ACACB,ACSS2,ALDH1B1,ME1,LDHA,ACACA,LDHB,ALDH3A2,HAGH,PCK2	Pyruvate-metabolism
Fatty acid elongation	0.366632337796087	0.696601441812564	0.0614364107201271	0.300113789684935	1.08522908502575	26	ELOVL6,ELOVL4,MECR,THEM4,TECR,ABHD17B,ACOT4,ELOVL5,HACD3,HADHA,HSD17B12,HACD4,PPT2,ACOT2,PPT1,ACOT7,HACD2,ELOVL1,HADHB	Fatty-acid-elongation
Butanoate metabolism	0.457754010695187	0.72549513259483	0.052805004567129	0.308875959771691	1.02077625078292	18	AACS,ACSM3,BDH1,ALDH5A1,BDH2,L2HGDH,HADHA,HMGCS1,HMGCL,ACAT1	Butanoate-metabolism
Glycolysis / Gluconeogenesis	0.458207452165156	0.72549513259483	0.0499913914024592	0.261506207952668	1.01513125790727	42	ACSS2,PFKM,ENO3,ALDH1B1,FBP1,LDHA,LDHB,ALDH3A2,PGK1,GAPDH,PCK2,ALDOA,ADPGK,PKM,ENO2,ALDOC,DLAT,HK2	Glycolysis-Gluconeogenesis
Pentose and glucuronate interconversions	0.632536973833902	0.853195164075993	0.0408229003677776	0.30266297937499	0.875449274583848	11	UGDH,SORD,DCXR,CRYL1,UGP2,RPE	Pentose-and-glucuronate-interconversions
Starch and sucrose metabolism	0.639744952178533	0.853195164075993	0.0371479221137289	0.257026376015908	0.868034098397543	20	PYGM,PGM2L1,AMY2B,GANC,GBE1,GAA,GYS1,HK2,ENPP1	Starch-and-sucrose-metabolism
Pentose phosphate pathway	0.673575129533679	0.853195164075993	0.0335297167141207	0.244160148605182	0.856368324459354	23	RBKS,PFKM,FBP1,IDNK,H6PD,GLYCTK,ALDOA,ALDOC,RPIA,PGD,PGLS	Pentose-phosphate-pathway
Galactose metabolism	0.784355179704017	0.893846373500857	0.0269562963008323	0.225168720504979	0.768885796150213	21	GLA,PFKM,GANC,GALE,B4GALT1,GAA,HK2,GALT,UGP2,GLB1,GALK1,PGM2,HK1,GALM,PFKL,G6PC3,PFKP	Galactose-metabolism
Sulfur metabolism	0.799757281553398	0.893846373500857	0.0328701032730105	0.278982252176306	0.729867228022487	8	MPST,IMPAD1,BPNT1,PAPSS1,ETHE1	Sulfur-metabolism
Glyoxylate and dicarboxylate metabolism	0.870103092783505	0.9184421534937	0.019677649030838	0.195013121935396	0.691380574757289	24	ACO1,SHMT1,GCSH,PCCB,GLYCTK,MCEE,PCCA,HYI,ACAT1,ACO2,MUT,SHMT2,CS,CAT	Glyoxylate-and-dicarboxylate-metabolism
Fatty acid degradation	0.970736629667003	0.970736629667003	0.00918593980608508	0.144140802869049	0.537673702323284	33	ACSL6,ALDH1B1,ACADSB,ECI1,CPT1A,ALDH3A2,ACSL1,CPT2,ACADVL,ACOX3	Fatty-acid-degradation
Oxidative phosphorylation	NA	NA	NA	-0.23467607114541	NA	109	ATP6V1G3,COX6B2,COX6A2,UQCRHL,ATP12A,ATP6V1G2,NDUFB3,SDHB,UQCRC1,NDUFB6,ATP6V0D1,NDUFS3,NDUFA12,COX5A,NDUFA9,NDUFB10,NDUFS8,UQCRFS1,NDUFS6,ATP5F1C,NDUFA7,ATP5MC3,CYC1,SDHC,NDUFAB1,NDUFB7,NDUFB5,NDUFA6,UQCRQ,ATP5PF,ATP6V1C2,NDUFA2,ATP6V1D,NDUFS2,ATP6V1A,ATP5PD,ATP5ME,ATP5MF,NDUFB1,NDUFA8,COX7B,SDHA,ATP6V0B,NDUFB4,ATP6V1H,NDUFB9,ATP6V1B2,COX8A,COX6B1,ATP6V1E1,NDUFV1,NDUFS7,NDUFA1,NDUFV2,NDUFS4,COX6A1,COX17,ATP5PB,ATP5F1D,ATP5F1A,NDUFB11,LHPP,NDUFA10,COX7A2,NDUFC1,NDUFB2,NDUFA13,ATP5MC1,TCIRG1,UQCR10,COX5B,NDUFC2,PPA1,ATP6V1C1,NDUFS1,ATP6V1F,ATP5F1B,ATP5PO,COX6C,PPA2,COX15,NDUFA11,NDUFA5,UQCR11,NDUFB8,NDUFV3,NDUFA3,ATP6AP1,COX7A2L	Oxidative-phosphorylation
