pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Ascorbate and aldarate metabolism	0.000173607045789896	0.0023449309852805	0.518848077743792	-0.731615446608761	-1.61630806891991	27	ALDH9A1,UGDH,ALDH1B1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Nitrogen metabolism	0.00023449309852805	0.0023449309852805	0.518848077743792	0.72133549163656	2.35462473850194	17	GLUL,CA5B,CPS1,GLUD1,CA4	Nitrogen-metabolism
Fatty acid degradation	0.0260521042084168	0.157416750756811	0.282013350011725	-0.56820549573117	-1.29683544972386	44	ACADVL,ADH5,ACAA2,ALDH9A1,CPT1A,ACSL3,ACOX1,ACSL5,ACADSB,HADHA,ECHS1,ALDH1B1,ALDH3A2,CPT2,HADHB,HADH,ACSL6,ACAT2,ACADS	Fatty-acid-degradation
Amino sugar and nucleotide sugar metabolism	0.0331325301204819	0.157416750756811	0.248911114434702	-0.553935713622544	-1.27238826223758	48	FPGT,HEXA,GNPDA2,HEXB,PGM2,GNPNAT1,GPI,GALT,MPI,RENBP,PMM1,CYB5R3,GNPDA1,CYB5R1,UGDH,CMAS,GNE,PGM1,HK1,GALK1,AMDHD2,GMPPA	Amino-sugar-and-nucleotide-sugar-metabolism
Citrate cycle (TCA cycle)	0.0393541876892028	0.157416750756811	0.227987202850442	-0.59024408893624	-1.31631162131001	30	DLST,ACO1,SUCLA2,FH,DLAT,CS,ACLY,SDHC,MDH1,SDHD,MDH2,IDH3B,SUCLG1,PDHA1,ACO2,PCK2,IDH3G,PDHB,OGDH,DLD,PC	Citrate-cycle-TCA-cycle-
Glycolysis / Gluconeogenesis	0.0539460539460539	0.17982017982018	0.191892240384838	-0.521298105572883	-1.22340718897577	68	ADH5,ALDH9A1,PKM,PGM2,ALDOA,ENO2,PFKL,GPI,DLAT,PGAM1,FBP1,MINPP1,ALDH1B1,ENO1,ALDH3A2,ALDOC,PGM1,HK1,GAPDH	Glycolysis-Gluconeogenesis
Pentose and glucuronate interconversions	0.131048387096774	0.338042381432896	0.118287526124085	-0.534759830427652	-1.20186178168874	34	AKR1B1,CRYL1,SORD,UGDH,RPE,GUSB	Pentose-and-glucuronate-interconversions
Pentose phosphate pathway	0.135216952573158	0.338042381432896	0.116234148779716	-0.542734717078993	-1.21036030478003	30	PGM2,PRPS1,ALDOA,PFKL,GPI,PRPS2,FBP1,ALDOC,PGM1,IDNK,G6PD,RPE,TALDO1	Pentose-phosphate-pathway
Fatty acid elongation	0.184661957618567	0.410359905819038	0.0965629554309422	-0.52559437267016	-1.17213538230895	30	ACAA2,HSD17B12,HACD2,PPT1,HADHA,ACOT4,ACOT2,HACD4,ECHS1,HACD3,HADHB,HADH	Fatty-acid-elongation
Propanoate metabolism	0.23766364551863	0.432900432900433	0.0822054920415869	-0.506876936844599	-1.13678594263414	32	MLYCD,MUT,SUCLA2,HADHA,HIBCH,ECHS1,BCKDHB,DBT,SUCLG1,BCKDHA,ECHDC1,PCCA,ACAT2,PCCB	Propanoate-metabolism
Glyoxylate and dicarboxylate metabolism	0.238095238095238	0.432900432900433	0.0824344091527096	-0.517288404209827	-1.14743392343577	28	CAT,HYI,GCSH,MUT,ACO1,CS,MDH1,MDH2,PCCA,ACAT2,PCCB,ACO2	Glyoxylate-and-dicarboxylate-metabolism
Starch and sucrose metabolism	0.377777777777778	0.594789825559056	0.0590954798717342	-0.472631051212032	-1.06491615161861	35	GAA,GYS1,PGM2,PYGB,AGL,GPI,GYG1,PGM1,HK1,GBE1,GANC	Starch-and-sucrose-metabolism
