Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	76/158	7.58658311581755e-105	1.48697029070024e-102	0	0	104.763666947014	25116.5709325318	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS24;RPS23
Coronavirus disease	79/232	3.08263837612104e-94	3.02098560859862e-92	0	0	59.1737568321676	12741.1283976594	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;TNF;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;FOS;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;JUN;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS24;RPS23
Antigen processing and presentation	16/78	1.89257546528629e-15	1.23648263732038e-13	0	0	21.7127102288393	736.079067957217	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-B;HLA-C;HLA-A;TNF;HLA-E;CD8B;IFNG;CD8A;PSME1;B2M;HSPA1B;HSPA1A
Yersinia infection	14/137	1.91019034078882e-09	9.3599326698652e-08	0	0	9.46596389692711	190.03928702971	JUN;FYB1;ARPC1B;FOS;TNF;ACTB;RHOA;ACTG1;CD8B;ARPC2;CD8A;ARPC3;LCK;RAC2
Salmonella infection	18/249	2.60593666659748e-09	1.02152717330621e-07	0	0	6.55586654724586	129.579807567611	JUN;HSP90AA1;HSP90AB1;ARPC1B;FOS;TNF;ACTB;MYL12A;RHOA;MYL12B;ACTG1;PTPRC;ARPC2;ARPC3;RPS3;PFN1;GAPDH;S100A10
T cell receptor signaling pathway	12/104	6.98869725296825e-09	2.28297443596963e-07	0	0	10.7734746072342	202.314774447879	JUN;PTPRC;CD8B;IFNG;CD8A;LCK;CD3G;FOS;CD3E;TNF;CD3D;RHOA
Fluid shear stress and atherosclerosis	13/139	2.1471997172108e-08	6.01215920819024e-07	0	0	8.54303127720849	150.840170210274	JUN;HSP90AA1;HSP90AB1;DUSP1;CYBA;FOS;TNF;ACTB;RHOA;ACTG1;IFNG;RAC2;CALM1
Human immunodeficiency virus 1 infection	15/212	7.58351172995302e-08	1.85796037383849e-06	0	0	6.33534938978291	103.866180279721	JUN;HLA-B;HLA-C;CXCR4;CD3G;HLA-A;FOS;CD3E;CD3D;TNF;HLA-E;CFL1;RAC2;CALM1;B2M
Shigellosis	16/246	8.92478822659051e-08	1.94362054712416e-06	0	0	5.80304719435154	94.194180835133	JUN;ARPC1B;TNF;ACTB;MYL12A;RHOA;MYL12B;ACTG1;UBB;ARPC2;ARPC3;CCL5;UBC;PFN1;RPS27A;UBA52
Primary immunodeficiency	7/38	3.97540745725765e-07	7.791798616225e-06	0	0	18.3237753882915	270.05522269878	PTPRC;CD8B;CD8A;LCK;CD3E;IL7R;CD3D
Hematopoietic cell lineage	10/99	4.57259115766011e-07	8.14752606273984e-06	0	0	9.20458801498127	134.368719561371	CD2;CD8B;CD8A;CD7;CD3G;CD37;IL7R;CD3E;TNF;CD3D
Human T-cell leukemia virus 1 infection	14/219	7.13420378308101e-07	1.1652532845699e-05	0	0	5.65584952459694	80.0483412087575	JUN;HLA-B;HLA-C;CD3G;HLA-A;FOS;CD3E;CD3D;TNF;HLA-E;ZFP36;LCK;B2M;SLC25A6
Human cytomegalovirus infection	14/225	9.86031117094257e-07	1.48663153038826e-05	0	0	5.49333279781509	75.9704739894236	PTGER4;CCL4L2;HLA-B;HLA-C;CXCR4;HLA-A;TNF;RHOA;HLA-E;CCL5;CCL4;RAC2;CALM1;B2M
Epstein-Barr virus infection	13/202	1.66067766840741e-06	2.32494873577037e-05	0	0	5.67707007791396	75.5520654543699	JUN;GADD45B;HLA-B;HLA-C;TNFAIP3;CD3G;HLA-A;CD3E;CD3D;TNF;HLA-E;VIM;B2M
Regulation of actin cytoskeleton	13/218	3.8622680402788e-06	5.04669690596429e-05	0	0	5.22970052485335	65.1843259978407	ARPC1B;CXCR4;ACTB;MYL12A;RHOA;MYL12B;ACTG1;ARPC2;ARPC3;TMSB4X;CFL1;RAC2;PFN1
Kaposi sarcoma-associated herpesvirus infection	12/193	5.9699179630264e-06	6.8837251955736e-05	0	0	5.45122800501416	65.5716080773671	JUN;ZFP36;UBB;UBC;HLA-B;HLA-C;HLA-A;FOS;CALM1;RPS27A;UBA52;HLA-E
Natural killer cell mediated cytotoxicity	10/131	5.97057797575261e-06	6.8837251955736e-05	0	0	6.75929752066116	81.3053378260398	IFNG;LCK;HLA-B;RAC2;HLA-C;CD48;HLA-A;TNF;HCST;HLA-E
Allograft rejection	6/38	7.09246603240669e-06	7.7229074575095e-05	0	0	15.1521516393443	179.651144374841	IFNG;HLA-B;HLA-C;HLA-A;TNF;HLA-E
Th17 cell differentiation	9/107	7.97180440569352e-06	8.22354559745226e-05	0	0	7.48869506308748	87.9142822491848	JUN;HSP90AA1;HSP90AB1;IFNG;LCK;CD3G;FOS;CD3E;CD3D
Viral myocarditis	7/60	9.62863643083114e-06	9.43288804558012e-05	0	0	10.7057224939825	123.65932684392	RAC2;HLA-B;HLA-C;HLA-A;ACTB;ACTG1;HLA-E
Measles	10/139	1.01066657631216e-05	9.43288804558012e-05	0	0	6.3375322997416	72.8962952125191	HSPA8;JUN;RACK1;TNFAIP3;CD3G;FOS;CD3E;CD3D;HSPA1B;HSPA1A
Graft-versus-host disease	6/42	1.29253062084812e-05	0.000113849295191501	0	0	13.4658469945355	151.575929253888	IFNG;HLA-B;HLA-C;HLA-A;TNF;HLA-E
Leukocyte transendothelial migration	9/114	1.3359866272472e-05	0.000113849295191501	0	0	6.98695909899229	78.4164264335112	RAC2;CXCR4;CYBA;ACTB;MYL12A;CD99;RHOA;ACTG1;MYL12B
Type I diabetes mellitus	6/43	1.48652435909911e-05	0.000121399489326427	0	0	13.1012405848471	145.63974070594	IFNG;HLA-B;HLA-C;HLA-A;TNF;HLA-E
Lipid and atherosclerosis	12/215	1.77571573588713e-05	0.000139216113693551	0	0	4.85499027197086	53.1073883726444	HSPA8;JUN;HSP90AA1;HSP90AB1;CCL5;CYBA;FOS;CALM1;TNF;RHOA;HSPA1B;HSPA1A
Mitophagy	7/68	2.22029874681938e-05	0.000167376367067922	0	0	9.29791540174054	99.6298014179883	JUN;UBB;CITED2;UBC;TOMM7;RPS27A;UBA52
IL-17 signaling pathway	8/94	2.34928398982324e-05	0.000170540615557539	0	0	7.55871612531232	80.566955822658	HSP90AA1;JUN;HSP90AB1;IFNG;TNFAIP3;FOSB;FOS;TNF
Necroptosis	10/159	3.25360369290872e-05	0.00022775225850361	0	0	5.48126398210291	56.6387900859262	HSP90AA1;HSP90AB1;IFNG;FTH1;TNFAIP3;HMGB1;TNF;PPIA;FTL;SLC25A6
Pathogenic Escherichia coli infection	11/197	3.96138416983079e-05	0.000267734930098909	0	0	4.8410491744275	49.0704814809229	JUN;ARPC2;ARPC3;ARPC1B;RPS3;FOS;TNF;GAPDH;ACTB;RHOA;ACTG1
Chagas disease	8/102	4.24792416122942e-05	0.000277531045200322	0	0	6.91260770177598	69.5857311019726	JUN;IFNG;CCL5;CD3G;FOS;CD3E;TNF;CD3D
Tight junction	10/169	5.46520887220342e-05	0.000345542238371571	0	0	5.13390985324948	50.3868769717093	MYL6;JUN;ARPC2;ARPC3;ARPC1B;ACTB;MYL12A;RHOA;ACTG1;MYL12B
Legionellosis	6/57	7.64638075193041e-05	0.000468340821055737	0	0	9.49807135969142	90.0293028278789	EEF1A1;EEF1G;HSPA8;TNF;HSPA1B;HSPA1A
Endocytosis	12/252	8.33440271889443e-05	0.0004950130099707	0	0	4.09873949579832	38.4975484759365	HSPA8;ARPC2;ARPC3;ARPC1B;HLA-B;HLA-C;CXCR4;HLA-A;RHOA;HSPA1B;HLA-E;HSPA1A
Cell adhesion molecules	9/148	0.000104581315804448	0.000602880526402113	0	0	5.26878414281023	48.291281567674	CD2;PTPRC;CD8B;CD8A;HLA-B;HLA-C;HLA-A;CD99;HLA-E
PD-L1 expression and PD-1 checkpoint pathway in cancer	7/89	0.000126353913341862	0.000707581914714429	0	0	6.90936464920205	62.021384950917	JUN;IFNG;LCK;CD3G;FOS;CD3E;CD3D
Th1 and Th2 cell differentiation	7/92	0.000155639203901385	0.000826881696090845	0	0	6.66448801742919	58.4340311678652	JUN;IFNG;LCK;CD3G;FOS;CD3E;CD3D
