pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Ascorbate and aldarate metabolism	0.00596857838905242	0.0936001852384696	0.407017918923954	0.666062797467182	1.44668247764424	27	UGDH,ALDH3A2,ALDH1B1,ALDH9A1	Ascorbate-and-aldarate-metabolism
Pentose phosphate pathway	0.00936001852384696	0.0936001852384696	0.380730400722792	0.639523960830259	1.39598930973174	30	PGM1,FBP1,IDNK,PRPS2,GPI,RBKS,PGD,H6PD,DERA,PGM2,ALDOC,G6PD,ALDOA	Pentose-phosphate-pathway
Amino sugar and nucleotide sugar metabolism	0.0158977722630047	0.105985148420031	0.352487857583619	0.580724803238696	1.30719064263186	48	NPL,UGDH,GALE,PGM1,UAP1L1,TSTA3,UAP1,GPI,CYB5R3,HK1,GNPDA2,CYB5R4,PGM2,GNE,GMDS,CMAS,FPGT,FUK,GALK1,GFPT1,HEXA,GMPPA,NAGK,GMPPB	Amino-sugar-and-nucleotide-sugar-metabolism
Fatty acid degradation	0.0584677419354839	0.292338709677419	0.184706471207739	0.555860976837152	1.24446333322611	44	ECI2,ACSL5,ACADM,ALDH3A2,ACSL3,ACOX1,ACADS,ECHS1,ACSL4,ALDH1B1,ACOX3,ACAA1,CPT1B,ALDH9A1,ADH5,ACADVL,ACSL1	Fatty-acid-degradation
Fructose and mannose metabolism	0.114604462474645	0.40650406504065	0.128142916898415	0.553121387146781	1.21684524653265	33	FBP1,TSTA3,TPI1,HK1,TIGAR,GMDS,ALDOC,PFKFB3,FPGT,FUK,ALDOA,TKFC,AKR1B1,GMPPA,GMPPB	Fructose-and-mannose-metabolism
Starch and sucrose metabolism	0.121951219512195	0.40650406504065	0.12384217120105	0.545451338808559	1.20485647127943	35	PGM1,GPI,GYG1,HK1,AGL,GYS1,PGM2,PYGB	Starch-and-sucrose-metabolism
Citrate cycle (TCA cycle)	0.145473041709054	0.415637262025868	0.111918316325105	0.548052626306958	1.19632047328087	30	IDH1,DLST,PDHA1,IDH2,ACLY,DLD,SDHD,SDHA,IDH3G,IDH3A,IDH3B,PCK2,ACO1,ACO2,SUCLG1,MDH2,PDHB,SUCLA2,DLAT,SDHB	Citrate-cycle-TCA-cycle-
Pentose and glucuronate interconversions	0.220304568527919	0.512820512820513	0.086794975677172	0.519575193017673	1.14595729708685	34	UGDH,GUSB,AKR1B1,DCXR,CRYL1,SORD,XYLB,RPE,UGP2,AKR1A1	Pentose-and-glucuronate-interconversions
Inositol phosphate metabolism	0.230769230769231	0.512820512820513	0.0833634065110386	0.480175894148346	1.10827449333683	73	PLCG2,ITPK1,ISYNA1,INPPL1,PLCH2,MTMR2,INPP5B,PIP5K1C,TPI1,IPMK,SACM1L,PIP4K2A,PIK3CG,IPPK,PIP4K2C,PIK3CD,INPP5D,INPP4A,PLCB3,PIK3C2A,PIK3C2B,SYNJ1,IMPAD1,MTMR14,MTMR1,MTMR8,MTMR3	Inositol-phosphate-metabolism
Sulfur metabolism	0.388700564971751	0.709850801593921	0.0630790410571939	0.578377992143563	1.07027953968758	9	MPST,TST,SUOX,IMPAD1,ETHE1,BPNT1	Sulfur-metabolism
Glyoxylate and dicarboxylate metabolism	0.390417940876656	0.709850801593921	0.0579754757571486	0.490633752169165	1.06921495056999	28	AFMID,SHMT1,PCCA,GRHPR,DLD,PCCB,PGP,CAT,ACO1,ACO2,SHMT2,MDH2	Glyoxylate-and-dicarboxylate-metabolism
Galactose metabolism	0.533941236068896	0.868837365028878	0.0432768714901103	0.455799668112202	0.9996042878306	31	GALE,PGM1,B4GALT1,HK1,PGM2,GALK1,AKR1B1,GLB1,GLA,GALT,G6PC3,GANC,UGP2	Galactose-metabolism
Fatty acid biosynthesis	0.56474428726877	0.868837365028878	0.0439759278026345	0.49779976081808	0.97594188458387	13	ACSL5,ACSL3,ACSL4,FASN,ACSL1,MCAT,ACACA,OXSM	Fatty-acid-biosynthesis
Butanoate metabolism	0.644240570846075	0.888444888444888	0.0348652196832942	0.430046010881533	0.937178949133894	28	AACS,HMGCS1,ACADS,ECHS1,HMGCL,HMGCS2,BDH2,OXCT1	Butanoate-metabolism
Glycolysis / Gluconeogenesis	0.666333666333666	0.888444888444888	0.0322878452489437	0.407978103908271	0.938355285263058	68	PGM1,FBP1,TPI1,PDHA1,GPI,ALDH3A2,HK1,DLD,GAPDH,PGM2,ALDH1B1,ALDOC,ENO2,PGK1,ACSS1,ALDOA	Glycolysis-Gluconeogenesis
Fatty acid elongation	0.810783316378433	0.959954878736605	0.0230827802358481	0.379502506039801	0.828399675221207	30	ABHD17A,HACD4,ABHD17B,ECHS1,HSD17B12,ELOVL1,ELOVL5,ACOT7,ACOT2,PPT2,ACOT4	Fatty-acid-elongation
Nitrogen metabolism	0.839831401475237	0.959954878736605	0.0230827802358481	0.371322680315848	0.759190274303223	17	CA3,CA13,GLUD1	Nitrogen-metabolism
Propanoate metabolism	0.863959390862944	0.959954878736605	0.0191546578437244	0.355066880900314	0.779641917824896	32	ACADM,ECHDC1,PCCA,DLD,MLYCD,PCCB,ECHS1,DBT,ACSS1	Propanoate-metabolism
Pyruvate metabolism	0.966767371601209	0.997002997002997	0.00942834302346016	0.28706663402426	0.640721220024851	39	ME2,PDHA1,ALDH3A2,GRHPR,DLD,GLO1,ALDH1B1,ACSS1,ALDH9A1,PCK2,MDH2,PDHB,ACACA,DLAT,HAGH	Pyruvate-metabolism
