Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cell cycle	37/124	4.53507872492153e-28	1.17458538975468e-25	0	0	15.8618253493677	998.669091935752	YWHAE;CDKN1A;PCNA;MCM7;PRKDC;BUB1B;TTK;PKMYT1;CDC14A;CDC20;CCNB2;CCNB1;ORC6;CDC45;PTTG1;YWHAQ;RAD21;CHEK1;BUB1;CDKN2C;GADD45B;CDKN2A;PLK1;CDC6;SMC1A;CDC25B;CCNA2;CCNE2;CDK4;CDK2;CDK1;MCM3;MCM4;MCM5;MCM6;MCM2;MAD2L1
DNA replication	15/36	1.23419303029452e-14	1.59827997423141e-12	0	0	25.6443094797993	821.278858816038	FEN1;RNASEH2B;RNASEH2A;PCNA;RFC4;MCM7;LIG1;RFC2;RPA3;POLD2;MCM3;MCM4;MCM5;MCM6;MCM2
Human T-cell leukemia virus 1 infection	27/219	9.71994024345673e-11	8.39154841018431e-09	0	0	5.11779300567108	117.986912934172	CDKN1A;SPI1;BUB1B;PIK3R1;CDC20;CCNB2;ZFP36;PTTG1;CHEK1;EGR1;RANBP1;JUN;CDKN2C;CDKN2A;FOS;NFKBIA;CCNA2;CCNE2;CDK4;IL2RA;CDK2;VDAC1;CALR;SLC25A5;RAN;HLA-DQB1;MAD2L1
Oocyte meiosis	18/129	1.88861441918935e-08	1.2228778364251e-06	0	0	5.82728825479755	103.637373484262	YWHAE;PLK1;PKMYT1;SMC1A;AURKA;CDC20;CCNB2;CCNB1;PTTG1;CCNE2;YWHAQ;CDK2;CDK1;CALM3;FBXO5;CALM2;BUB1;MAD2L1
p53 signaling pathway	13/73	9.65580353144576e-08	5.0017062292889e-06	0	0	7.73456108041743	124.937305709904	CDKN1A;RRM2;GADD45B;CDKN2A;CCNB2;CCNB1;CCNE2;CDK4;SESN1;CHEK1;CDK2;CDK1;GTSE1
Cellular senescence	18/156	3.61043893979761e-07	1.45323653838966e-05	0	0	4.68062065621464	69.4335732450024	CDKN1A;GADD45B;CDKN2A;PIK3R1;FOXM1;CCNA2;CCNB2;CCNB1;CCNE2;CDK4;CHEK1;CDK2;CDK1;VDAC1;CALM3;MYBL2;SLC25A5;CALM2
Glutathione metabolism	11/57	4.02188066118076e-07	1.45323653838966e-05	0	0	8.511288392501	125.340178042366	GGCT;RRM1;GPX1;RRM2;GSTO1;GSTP1;ODC1;IDH2;SMS;LAP3;PGD
Apoptosis	17/142	4.48876150853949e-07	1.45323653838966e-05	0	0	4.87455287569573	71.2489938493269	JUN;GADD45B;BCL2A1;PRF1;CTSW;PIK3R1;FOS;ACTB;ACTG1;LMNB1;ERN1;NFKBIA;TUBA1C;TUBA1B;DDIT3;BIRC5;CTSC
Progesterone-mediated oocyte maturation	14/100	6.88593208617109e-07	1.98161823368701e-05	0	0	5.814210932807	82.4956013188788	HSP90AA1;PLK1;PIK3R1;KIF22;PKMYT1;CDC25B;AURKA;CCNA2;CCNB2;CCNB1;CDK2;CDK1;BUB1;MAD2L1
Salmonella infection	21/249	6.91448452528836e-06	0.000179085149204969	0	0	3.30821446138711	39.3078474063651	JUN;HSP90AA1;AHNAK;ARPC1B;TUBB;TCF7;TXN;FOS;DYNLL1;TUBB4B;ACTB;ACTG1;HSP90B1;NFKBIA;TUBA1C;TUBA1B;TUBB2A;SNX9;PFN1;GAPDH;S100A10
Fluid shear stress and atherosclerosis	15/139	7.76953534888469e-06	0.000182937241396467	0	0	4.31995706874963	50.8255917478063	JUN;HSP90AA1;NCF1;DUSP1;GSTO1;GSTP1;PIK3R1;TXN;FOS;ACTB;KLF2;ACTG1;HSP90B1;CALM3;CALM2
Osteoclast differentiation	14/127	1.21550440700002e-05	0.000262346367844171	0	0	4.41880286059498	50.0109782103977	JUN;SPI1;JUND;NCF1;SIRPG;PIK3R1;FOS;NFKBIA;SOCS3;FCGR3A;TYROBP;SOCS1;FOSB;JUNB
Homologous recombination	8/41	1.44304967799128e-05	0.000287499897384417	0	0	8.58703826587038	95.7125604763497	BARD1;RAD51;RPA3;POLD2;RBBP8;RAD54L;BRCA1;BRCA2
Pyrimidine metabolism	9/56	2.1981165277813e-05	0.00040665155763954	0	0	6.79034579330196	72.8286627456257	ENTPD1;DTYMK;DUT;RRM1;RRM2;TK1;UPP1;TYMS;DCTPP1
Base excision repair	7/33	2.81545283353111e-05	0.000486134855923039	0	0	9.52262855541544	99.776219873524	FEN1;NEIL3;PCNA;LIG1;POLD2;HMGB1;UNG
Mismatch repair	6/23	3.02981336528075e-05	0.000490451038504822	0	0	12.4665240641711	129.707007692048	PCNA;RFC4;LIG1;RFC2;RPA3;POLD2
Viral carcinogenesis	17/203	5.58164721866705e-05	0.000850380370373391	0	0	3.26556546372215	31.981124436778	YWHAE;RANBP1;JUN;CDKN1A;CDKN2A;PIK3R1;RBPJ;CDC20;NFKBIA;CCNA2;PKM;CCNE2;YWHAQ;CDK4;CHEK1;CDK2;CDK1
Human immunodeficiency virus 1 infection	17/212	9.55838313125479e-05	0.00137534512833055	0	0	3.11339137053423	28.8160152524179	APOBEC3C;JUN;CXCR4;PIK3R1;FOS;SAMHD1;BST2;NFKBIA;CCNB2;CCNB1;GNG5;CHEK1;CFL1;CDK1;CALM3;CALR;CALM2
Fanconi anemia pathway	8/54	0.000114457686055022	0.00156023898359214	0	0	6.15614090764837	55.8688585599461	FANCI;RAD51;FANCL;UBE2T;RPA3;USP1;BRCA1;BRCA2
One carbon pool by folate	5/20	0.000178806618737768	0.0023155457126541	0	0	11.7537810042347	101.425793783953	DHFR;MTHFD1;SHMT2;MTHFD2;TYMS
Pathways in cancer	30/531	0.000208210700572788	0.00256793197373105	0	0	2.15648550807131	18.2804414085908	CDKN1A;SPI1;GSTP1;PTGER2;TCF7;CXCR4;PIK3R1;BRCA2;HSP90B1;CKS1B;GNG5;TPR;JUN;HSP90AA1;GADD45B;GSTO1;CDKN2A;FOS;NFKBIA;CCNA2;RAD51;CCNE2;CDK4;IL2RA;CDK2;CKS2;BIRC5;CALM3;IL7R;CALM2
IL-17 signaling pathway	10/94	0.000283365213961047	0.00333598138254142	0	0	4.22117564974708	34.4818298279247	NFKBIA;HSP90AA1;JUN;JUND;TNFAIP3;FOSB;FOS;S100A9;S100A8;HSP90B1
FoxO signaling pathway	12/131	0.000298336636200314	0.00335952994677745	0	0	3.5822417202175	29.078087934085	CCNB2;GABARAPL1;CCNB1;CDKN1A;GADD45B;PLK1;CDK2;S1PR1;PIK3R1;IL7R;SOD2;KLF2
Cysteine and methionine metabolism	7/50	0.000437715734670823	0.00472368230332263	0	0	5.75282755115008	44.4920280922304	MPST;DNMT1;LDHA;AHCY;ADI1;SMS;PHGDH
Epstein-Barr virus infection	15/202	0.000549715983971965	0.00569505759394955	0	0	2.85522947206105	21.4316630830817	ENTPD1;JUN;CDKN1A;GADD45B;TNFAIP3;PIK3R1;RBPJ;NFKBIA;CCNA2;CCNE2;CDK4;CDK2;CALR;VIM;HLA-DQB1
Small cell lung cancer	9/92	0.00104219766856046	0.0100042142752228	0	0	3.83799916301403	26.3533282313032	NFKBIA;CDKN1A;CCNE2;GADD45B;CDK4;CDK2;CKS2;PIK3R1;CKS1B
Lipid and atherosclerosis	15/215	0.00104291036845952	0.0100042142752228	0	0	2.66783733826248	18.3166776413502	HSPA8;JUN;HSP90AA1;NCF1;PIK3R1;FOS;SOD2;HSP90B1;HSPD1;ERN1;NFKBIA;DDIT3;CCL5;CALM3;CALM2
Phagosome	12/152	0.00113231330572466	0.0104738980779531	0	0	3.04159663865546	20.632648186037	TUBA1C;FCGR3A;TUBA1B;TUBB2A;NCF1;TUBB;CALR;TUBB4B;ATP6V0C;ACTB;ACTG1;HLA-DQB1
Antigen processing and presentation	8/78	0.00144217302532475	0.0128800970192797	0	0	4.04045881126173	26.4310825619813	HSPA8;HSP90AA1;CD8B;CD8A;PSME2;CALR;IFI30;HLA-DQB1
Prostate cancer	9/97	0.00151770476133659	0.0131028511062059	0	0	3.61899617749709	23.4892977548077	NFKBIA;CDKN1A;HSP90AA1;CCNE2;GSTP1;TCF7;CDK2;PIK3R1;HSP90B1
Parkinson disease	16/249	0.00170404506676368	0.0140465313985088	0	0	2.44298203783182	15.5734007309071	DUSP1;TUBB;TXN;TUBB4B;COX5A;ERN1;TUBA1C;TUBA1B;TUBB2A;PSMA4;DDIT3;PPIF;VDAC1;CALM3;SLC25A5;CALM2
Prion disease	17/273	0.00173547878282735	0.0140465313985088	0	0	2.36401321892393	15.0267837111031	EGR1;C1QA;HSPA8;NCF1;TUBB;PIK3R1;TUBB4B;COX5A;TUBA1C;TUBA1B;TUBB2A;PSMA4;DDIT3;CCL5;PPIF;VDAC1;SLC25A5
Nucleotide excision repair	6/47	0.00183269943223004	0.0143839137256842	0	0	5.16266075388027	32.5349089237353	PCNA;RFC4;LIG1;RFC2;RPA3;POLD2
Colorectal cancer	8/86	0.00269181023778901	0.0205052603408045	0	0	3.62455549316863	21.4484570455118	CDKN1A;JUN;GADD45B;TCF7;BIRC5;FOS;PIK3R1;AREG
Protein processing in endoplasmic reticulum	12/171	0.00305317809314303	0.0225935178892584	0	0	2.67549944506104	15.495348295727	ERN1;PPP1R15A;DNAJA1;HSPA8;DNAJB1;HSP90AA1;DDIT3;DERL3;CALR;P4HB;PDIA6;HSP90B1
Influenza A	12/172	0.0032017878017599	0.0230350844626615	0	0	2.65863970588235	15.2713486008781	NFKBIA;SOCS3;DNAJB1;CDK4;CCL5;VDAC1;PIK3R1;KPNA2;SLC25A5;ACTB;ACTG1;HLA-DQB1
TNF signaling pathway	9/112	0.00405273156983513	0.0283691209888459	0	0	3.08956177561634	17.0184313657957	NFKBIA;SOCS3;JUN;CCL5;BCL3;TNFAIP3;PIK3R1;FOS;JUNB
Human cytomegalovirus infection	14/225	0.0043000359663394	0.0293081398758396	0	0	2.35447089068047	12.8298224193165	CDKN1A;CDKN2A;CCL4L1;PTGER2;CXCR4;PIK3R1;NFKBIA;GNG5;CDK4;CCL5;CCL4;CALM3;CALR;CALM2
Glioma	7/75	0.00479977266887596	0.0318754133650993	0	0	3.63312975463409	19.3979581482998	CDKN1A;GADD45B;CDKN2A;CDK4;CALM3;PIK3R1;CALM2
Pancreatic cancer	7/76	0.0051632307857473	0.0334319193377138	0	0	3.5802909110108	18.854502124927	CDKN1A;RAD51;GADD45B;CDKN2A;CDK4;PIK3R1;BRCA2
Measles	10/139	0.00552850253775344	0.034206309832564	0	0	2.74228355623704	14.2539464677691	NFKBIA;HSPA8;JUN;CCNE2;CDK4;IL2RA;CDK2;TNFAIP3;PIK3R1;FOS
