p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
1.00429474121138e-16	-2.91835866289823	0.204	0.813	3.36820370307473e-12	CD38	Control
1.00986147277365e-16	-2.01430441736715	0.714	0.957	3.38687340738828e-12	RGS1	Control
1.02193226879389e-16	5.72068051057872	0.061	0.001	3.42735644308095e-12	HDAC9	Control
1.18048815696504e-16	-1.33022819449155	0.98	0.994	3.95912118082935e-12	HMGB1	Control
1.18908302073539e-16	4.08325058996343	0.143	0.009	3.98794663494234e-12	RNF144A	Control
6.68016536734213e-16	-1.74048490834043	0.653	0.95	2.2403938608992e-11	CYTOR	Control
1.02766858570634e-15	-1.01739266034537	1	1	3.44659490274192e-11	PTPRCAP	Control
1.68857349719185e-15	-0.822169700068883	1	1	5.66313779488203e-11	HLA-B	Control
1.7806558632549e-15	-1.3320588685987	0.878	0.982	5.9719636341843e-11	LIMD2	Control
1.94235681138336e-15	-1.59828517045278	0.714	0.938	6.51427627401752e-11	RGS10	Control
2.75620779083635e-15	-1.02943927270296	1	0.999	9.24376968890695e-11	RACK1	Control
2.83499072672177e-15	-3.21651813384906	0.163	0.757	9.50799189927949e-11	CTLA4	Control
2.9653992897026e-15	-1.28391634729166	1	1	9.94535613780458e-11	FTH1	Control
5.23618910043821e-15	3.43117389338373	0.204	0.022	1.75611310050497e-10	SCMH1	Control
5.5365637088944e-15	1.81592882572653	0.551	0.138	1.856852736689e-10	PPP2R2B	Control
6.52154217729331e-15	-1.46502088161689	0.837	0.967	2.18719481542063e-10	LDHB	Control
6.66154239326765e-15	-1.7199026267851	0.714	0.976	2.2341480878541e-10	TNFAIP3	Control
7.5055627578664e-15	-1.0692169059397	1	1	2.51721563773323e-10	RPL37	Control
8.24895298913286e-15	-1.09217420862626	1	0.999	2.76653385349538e-10	BTF3	Control
8.46509439567509e-15	-2.32560142385165	0.408	0.833	2.83902335842151e-10	MIR4435-2HG	Control
1.45026784868596e-14	-0.841208728093178	1	1	4.86390831092296e-10	EEF1D	Control
2.03467252779678e-14	-1.07749887679212	1	0.999	6.82388472372486e-10	SRGN	Control
4.97602189456908e-14	-1.97391229937464	0.816	0.937	1.66885822300058e-09	PRF1	Control
5.65823459902742e-14	5.30564301129987	0.061	0.002	1.89765871982182e-09	WNT10A	Control
6.1073444655829e-14	-1.34640774475891	0.755	0.961	2.04828118686719e-09	HIGD2A	Control
6.25116426058814e-14	-1.15399524289781	1	0.993	2.09651546971605e-09	EEF2	Control
7.19546180824685e-14	1.56575599519535	0.408	0.085	2.41321398124983e-09	XCL1	Control
7.57206852630362e-14	-1.95564137674834	0.408	0.847	2.53952034235171e-09	TNFRSF14	Control
8.00171316942728e-14	-1.14734333326034	0.959	0.992	2.68361456276252e-09	ATP5MC2	Control
1.07606773100293e-13	-1.10708518064214	0.959	0.987	3.60891595623761e-09	SUMO2	Control
1.63155069126305e-13	-2.16603220309217	0.388	0.853	5.47189470835802e-09	LINC01871	Control
1.91921899835839e-13	-1.39090208995011	1	0.993	6.43667667669436e-09	PABPC1	Control
2.71412258384929e-13	-1.18490304225792	1	1	9.10262432171374e-09	TMSB10	Control
2.90165302654107e-13	-1.42634751761466	0.918	0.996	9.73156392041344e-09	CD74	Control
3.1030847429538e-13	-1.65906724015356	0.673	0.922	1.04071256109184e-08	ID2	Control
3.24910034691952e-13	-0.873775801042409	1	1	1.08968327434987e-08	RPS15	Control
3.26349879182869e-13	-1.41302795474705	0.694	0.937	1.09451222480351e-08	ATP5F1D	Control
3.68995828113813e-13	4.62757110618724	0.082	0.004	1.23753820832811e-08	LINC00920	Control
4.74310720484093e-13	-1.29838860218088	1	1	1.59074329435955e-08	GAPDH	Control
4.85599848582231e-13	-0.563556353411982	1	1	1.62860477217509e-08	B2M	Control
5.31145976112382e-13	-1.00215096355107	1	0.999	1.78135737468571e-08	CD3D	Control
5.43720049249691e-13	-0.792757632442911	1	1	1.82352830117361e-08	MT-CO2	Control
6.95086982290851e-13	-1.70293304268958	0.694	0.924	2.33118272120706e-08	UCP2	Control
7.40190655992485e-13	5.89060551202103	0.041	0.001	2.4824514220676e-08	LGR6	Control
7.40190655992485e-13	5.89060551202103	0.041	0.001	2.4824514220676e-08	L1CAM	Control
7.77349805269793e-13	-1.1454938286057	0.939	0.977	2.60707577691383e-08	EIF3K	Control
9.14815941128282e-13	2.67092747538162	0.286	0.05	3.06810970335603e-08	DTHD1	Control
9.76543626519926e-13	-0.786429433850534	1	1	3.27513201462253e-08	RPL28	Control
1.8794298522215e-12	-1.03346906710217	0.918	0.993	6.30323183838045e-08	RPL36AL	Control
1.9953850438026e-12	-1.20635225625218	1	1	6.69212235990518e-08	RPLP0	Control
2.06036768473911e-12	-1.89721544466437	0.388	0.85	6.91006114107803e-08	SPOCK2	Control
2.06349936217169e-12	-0.930715019950951	1	0.999	6.9205641608514e-08	SH3BGRL3	Control
2.21059962803178e-12	-0.87471151535964	0.98	0.997	7.41390903249299e-08	SARAF	Control
2.65521963570568e-12	-1.00875656678173	0.98	0.996	8.90507561422972e-08	CCL5	Control
3.05790101025371e-12	-2.12638843875579	0.531	0.868	1.02555884081889e-07	SAT1	Control
3.88797554230474e-12	-0.890001481679882	1	0.998	1.30394923737816e-07	RAC2	Control
3.9501279576353e-12	-1.12113000306607	0.898	0.971	1.32479391443173e-07	GABARAP	Control
4.215229413557e-12	-1.03666159879685	0.918	0.992	1.41370364071875e-07	RPS11	Control
5.03976969916692e-12	-0.833371668937857	1	0.999	1.6902379617066e-07	RPL35A	Control
5.77761213191334e-12	-1.43821141424805	0.796	0.934	1.9376955568011e-07	SLC25A5	Control
6.87228036579469e-12	-4.20314215076464	0.041	0.578	2.30482538908022e-07	HAVCR2	Control
8.89102559831348e-12	-1.54756698724446	0.551	0.888	2.98187216516237e-07	TAP1	Control
1.09388247833058e-11	-0.768937314994337	1	1	3.6686630558251e-07	RPL18	Control
1.1812788411036e-11	-1.51887028603493	0.673	0.893	3.96177297729325e-07	SEC61B	Control
1.3435643205326e-11	2.43774654730722	0.245	0.041	4.50604601820225e-07	TRAV26-2	Control
1.48575295840326e-11	-0.787873421453199	1	1	4.98291827189285e-07	TMSB4X	Control
1.5262324039768e-11	-1.41591193322879	0.673	0.918	5.11867823645738e-07	UQCRH	Control
2.29835495216376e-11	-0.713631000864671	0.98	0.989	7.70822283856681e-07	CD8A	Control
2.61588786498576e-11	2.13269665788232	0.49	0.152	8.77316472158923e-07	CAPG	Control
2.68966004747062e-11	-1.9207414972473	0.694	0.911	9.02058186720698e-07	LAG3	Control
3.30133902340326e-11	-0.861383044560464	1	0.996	1.10720308166899e-06	LAPTM5	Control
3.34375947832789e-11	-0.717939595204904	1	1	1.12143005384161e-06	RPL29	Control
3.41015027506453e-11	-0.763178366302879	1	1	1.14369619925114e-06	RPS24	Control
3.83080707973477e-11	-1.46064925413584	0.653	0.911	1.28477607840145e-06	RNF213	Control
4.15896145592351e-11	-0.828826941230536	1	0.999	1.39483249308763e-06	RPL24	Control
4.47614141534624e-11	-2.17035184850495	0.388	0.763	1.50120830787882e-06	CLIC3	Control
4.86930892806047e-11	-1.67374457516203	0.531	0.849	1.63306882829292e-06	PTPN22	Control
8.20845403179998e-11	-0.979316119401371	0.918	0.987	2.75295131318508e-06	SLC25A6	Control
8.63943562965573e-11	-1.30095436384438	0.98	0.994	2.89749392147394e-06	COTL1	Control
9.84026320694313e-11	-2.67544852615006	0.163	0.627	3.30022747434459e-06	PDE3B	Control
1.07932773471433e-10	-1.63473732938851	0.531	0.867	3.61984935668491e-06	CXCR6	Control
1.10485957785194e-10	-2.34037559962547	0.388	0.764	3.70547805219983e-06	MT2A	Control
1.16880129409962e-10	-0.977478902527641	0.857	0.982	3.91992578015132e-06	PSMB9	Control
1.25301908179518e-10	2.30564301129987	0.327	0.075	4.20237539652469e-06	CD101	Control
1.29293108377043e-10	-1.4338250900695	0.551	0.878	4.33623226874928e-06	CBLB	Control
1.35812587346874e-10	-0.848333041438774	1	1	4.55488255443945e-06	ARHGDIB	Control
1.37149481693998e-10	-0.891228889355536	0.98	0.993	4.59971931705331e-06	LSP1	Control
1.41808188229581e-10	-1.23331942125468	0.755	0.944	4.7559630168437e-06	PSMB8	Control
1.44496849046434e-10	-0.736055968522986	1	1	4.84613532331931e-06	TPT1	Control
1.45320675933823e-10	-2.06481497751515	0.286	0.721	4.87376482946856e-06	FKBP11	Control
1.55904202359302e-10	4.72068051057872	0.061	0.003	5.22871513872628e-06	FHL1	Control
1.80957059817996e-10	-3.37172428083618	0.041	0.54	6.06893787217593e-06	SOCS3	Control
1.87395877147489e-10	-0.89707562010782	1	0.999	6.28488292777249e-06	MT-CO3	Control
1.99958622245906e-10	-2.03525432015408	0.347	0.776	6.70621227288319e-06	NEAT1	Control
2.54773807005915e-10	-0.979124916481202	0.898	0.991	8.54460393936437e-06	RPL31	Control
2.63233137133102e-10	-1.17184179474156	0.857	0.928	8.82831295316996e-06	FYN	Control
2.92116274251509e-10	-0.714352479578097	1	0.999	9.79699560584712e-06	NACA	Control
3.26347905524561e-10	6.89060551202103	0.02	0	1.09450560554827e-05	AL161729.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	GABRD	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	BMP8B	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL033527.3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	PTPRF	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC119428.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	HOOK1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC092802.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	THEM5	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL358472.3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL356276.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	CACNA1E	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC062028.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	TMEM178A	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	IGKV1-17	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	IGFBP2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	TRPC1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	CLDN1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	ABLIM2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	NR3C2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	TH2LCRR	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	PCDHB9	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	MSX2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	PI16	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	ALDH8A1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	VSIG4	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	DIAPH2-AS1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	BRS3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	HSFX1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	TREX2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	FAM66D	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	VLDLR	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AQP7	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	KIF24	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC068385.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	ZNF365	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	RIMKLB	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC125611.3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC024909.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL137002.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL158801.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AL357153.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	LINC02298	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	GOLGA8N	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC021739.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	NOXO1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	RBFOX1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	NPIPA3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	ZNF629	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	KCTD19	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC138028.5	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	PCGF2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AOC2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC087222.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	HMSD	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC110597.3	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	CFAP61	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	Z98752.4	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC016588.2	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AC011511.1	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	CYP4F12	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	TMEM145	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	ZNF667	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	RAB36	Control
3.26347905524561e-10	6.30564301129987	0.02	0	1.09450560554827e-05	AP000266.1	Control
3.37785690026072e-10	-0.618401570298695	1	1	1.13286564720944e-05	CD3E	Control
3.70147131115789e-10	-1.06922765417672	0.898	0.956	1.24139944833613e-05	CYTIP	Control
3.95684052029521e-10	-0.871938316401535	0.959	0.981	1.32704517369661e-05	COX7C	Control
3.96581494736568e-10	-0.833290327922048	1	1	1.3300550170475e-05	RPLP1	Control
4.10972613753362e-10	-1.98529739110381	0.347	0.786	1.37831995200603e-05	DUSP4	Control
4.69568534670364e-10	-1.51940929225218	0.531	0.818	1.57483895157747e-05	UFC1	Control
4.76869671412096e-10	-1.58639377411203	0.633	0.862	1.59932550398189e-05	SH2D2A	Control
4.82358447745903e-10	-0.903614730241332	1	0.997	1.61773376205021e-05	SERF2	Control
4.90922345240722e-10	-1.18703898194481	0.714	0.908	1.64645536146833e-05	NDUFB11	Control
5.39183222857563e-10	-2.18744263106025	0.184	0.646	1.80831269281969e-05	JAK3	Control
5.80866299782664e-10	-1.03253623860024	0.857	0.948	1.9481093962111e-05	LEPROTL1	Control
6.85861177908859e-10	-4.80594913577487	0.061	0.542	2.30024121847073e-05	GNLY	Control
7.29405326039506e-10	3.72068051057872	0.102	0.009	2.44627958247129e-05	DHRS3	Control
7.29405326039506e-10	3.72068051057872	0.102	0.009	2.44627958247129e-05	TMOD2	Control
7.29405326039506e-10	3.72068051057872	0.102	0.009	2.44627958247129e-05	ZNF329	Control
7.40926057624943e-10	1.2232104925827	0.878	0.588	2.48491781206253e-05	TXNIP	Control
7.63795303691615e-10	0.986018928146636	0.918	0.497	2.56161668952094e-05	GZMK	Control
8.03033353152603e-10	-2.03887483262759	0.408	0.783	2.6932132598032e-05	RGS2	Control
8.43279889721149e-10	-0.949424266245698	0.959	0.971	2.82819209414679e-05	CAPZB	Control
8.45145105463111e-10	5.72068051057872	0.041	0.001	2.83444765470218e-05	HLA-DQB2	Control
8.45145105463111e-10	5.72068051057872	0.041	0.001	2.83444765470218e-05	ERBB3	Control
8.62594547064108e-10	5.30564301129987	0.041	0.001	2.8929695919436e-05	AL358115.1	Control
8.62594547064108e-10	5.30564301129987	0.041	0.001	2.8929695919436e-05	CFAP73	Control
8.62594547064108e-10	5.30564301129987	0.041	0.001	2.8929695919436e-05	RAB27B	Control
1.00562044420829e-09	-1.07923883126613	0.796	0.944	3.37264984578577e-05	SSR2	Control
1.07720842953978e-09	-1.50019567831035	0.531	0.834	3.61274163099052e-05	GBP2	Control
1.11619570805822e-09	-1.10893437155316	0.857	0.95	3.74349716568567e-05	CLEC2B	Control
1.1780343275863e-09	-0.708767788806199	1	0.999	3.95089152785893e-05	RPL15	Control
1.29790468849536e-09	-1.02958969190601	0.898	0.934	4.35291274427575e-05	WIPF1	Control
1.37964643711257e-09	-1.73601614033734	0.408	0.759	4.62705822078815e-05	SYTL3	Control
1.46441526089562e-09	-1.28007069747829	0.755	0.894	4.91135590199171e-05	CALM3	Control
1.64217844870692e-09	-1.19508823637625	0.735	0.909	5.50753808127328e-05	C9orf16	Control
1.71103042342666e-09	-1.48532829700908	0.429	0.811	5.73845383408834e-05	SCAND1	Control
1.75027427261887e-09	1.95285395270775	0.327	0.083	5.87006985550918e-05	CCL3L1	Control
1.77416850286294e-09	-1.13957030100336	0.714	0.92	5.95020632490171e-05	EIF3H	Control
1.85449876626387e-09	-1.11394938371077	0.755	0.916	6.21961796229578e-05	UBXN1	Control
2.18962952662903e-09	-1.83811532816097	0.184	0.66	7.34357950640845e-05	PRDX2	Control
2.20548371409888e-09	4.49828808924227	0.061	0.003	7.39675128034481e-05	STX3	Control
2.20548371409888e-09	4.49828808924227	0.061	0.003	7.39675128034481e-05	RAB3D	Control
2.36693558341405e-09	-0.818226037013916	0.959	0.99	7.93822855965403e-05	LCK	Control
2.42204177305648e-09	-0.774861040281171	0.98	0.998	8.12304369847681e-05	RPL22	Control
2.51083665144687e-09	-1.02454712930921	0.898	0.965	8.42084396162252e-05	EIF3F	Control
2.715489163813e-09	-0.633818667062913	1	0.999	9.10720755759604e-05	RPS19	Control
2.76653836120431e-09	-1.20770366592564	0.714	0.888	9.27841635580701e-05	COX5A	Control
2.7818174510751e-09	-0.911575509232533	1	0.995	9.32965936741567e-05	RPL37A	Control
3.1517523071394e-09	-1.31828100159446	0.551	0.835	0.000105703468876841	TMEM258	Control
3.41036950226313e-09	-0.871207443305885	1	0.995	0.000114376972366901	HNRNPA1	Control
3.51453769102884e-09	-0.660717457522165	1	1	0.000117870565081725	RPS28	Control
3.52697931486931e-09	3.44057259138598	0.122	0.014	0.000118287832262087	S100B	Control
3.71690423438477e-09	-0.746072025244282	1	1	0.000124657534212797	H3F3B	Control
4.31847619210793e-09	-2.48421662961378	0.122	0.573	0.000144833054530916	MTHFD2	Control
4.4463921422586e-09	-2.51198024621156	0.122	0.564	0.000149123099667069	FKBP5	Control
4.47736445082435e-09	-0.941948483732763	0.878	0.963	0.000150161848951747	GPSM3	Control
4.77717918180261e-09	-1.05801489764962	1	1	0.000160217035399296	ACTG1	Control
4.87775803649742e-09	-1.25277770196879	0.592	0.868	0.00016359024902805	PRRC2C	Control
5.0181769811968e-09	-0.682647907858143	1	1	0.000168299619595378	MT-CO1	Control
5.06079933383894e-09	-0.806362014213258	0.98	0.994	0.00016972908805829	EVL	Control
5.17040555179607e-09	2.351446700913	0.265	0.059	0.000173405061396137	TP53I11	Control
5.43972616031027e-09	3.92713138804614	0.082	0.006	0.000182437535964486	TTC9	Control
5.59339880158865e-09	-1.43225048892912	0.469	0.798	0.00018759140900768	UBE2V1	Control
5.60632507164374e-09	3.4012206712821	0.265	0.061	0.000188024930252788	TNF	Control
5.72225792810038e-09	-1.69525839144166	0.449	0.74	0.000191913086392631	GPRIN3	Control
5.72527976521906e-09	-0.832577583170702	0.98	0.995	0.000192014432765917	ARPC3	Control
6.90286665804303e-09	-0.878224313903529	0.959	0.992	0.000231508341977447	CST7	Control
6.91853823381616e-09	-1.29872488859388	0.449	0.775	0.000232033935285726	HMGA1	Control
7.15232662180405e-09	-0.921820399583997	0.939	0.977	0.000239874730242064	HINT1	Control
7.22351081780475e-09	-1.23453267741212	0.714	0.889	0.000242262105807536	IDH2	Control
7.27047268438442e-09	-0.606425264281068	1	0.999	0.000243837112888885	HLA-A	Control
7.31263231217184e-09	-0.857605473155774	1	1	0.000245251062485619	MYL6	Control
7.6439619273262e-09	-0.656996909340501	1	1	0.000256363195118666	RPS13	Control
8.33824637538271e-09	-0.883074397902805	0.898	0.967	0.000279648106937585	GMFG	Control
8.52877884698067e-09	-1.15547526561492	0.673	0.887	0.000286038184970038	AES	Control
8.6157481315272e-09	-1.12044135014899	0.816	0.945	0.000288954960835159	FKBP1A	Control
8.64300958104064e-09	2.29183721177484	0.224	0.044	0.000289869255328941	SMIM3	Control
9.14658422150706e-09	-2.18267917984095	0.367	0.703	0.000306758141620904	NFKBIZ	Control
1.00104651195691e-08	-1.50210219752892	0.388	0.777	0.000335730979180108	CDKN1B	Control
1.16896078087812e-08	-1.83705318167038	0.449	0.736	0.000392046066690904	SERPINB1	Control
1.19047970851324e-08	-0.839686886476843	1	0.996	0.00039926308464117	RPS9	Control
1.1917880839828e-08	-0.910151408781606	0.959	0.99	0.000399701887606152	NPM1	Control
1.19959798542862e-08	3.72068051057872	0.102	0.01	0.000402321172353051	SORBS3	Control
1.29942945102313e-08	-1.08498408317669	0.714	0.906	0.000435802649284139	JAK1	Control
1.49609276071566e-08	-0.939392914837489	0.776	0.94	0.000501759590088817	COX6C	Control
1.52428149611463e-08	-3.00139512150983	0.102	0.521	0.000511213528166926	CD55	Control
1.59852268354787e-08	-1.26985226232525	0.612	0.821	0.000536112537608283	POLD4	Control
1.63524924843395e-08	-0.980599694064964	0.776	0.927	0.000548429892939779	UBE2D2	Control
1.71843319391801e-08	2.58317698682878	0.204	0.039	0.000576328124576222	CPA5	Control
1.74606107939658e-08	-0.841651015642871	1	0.996	0.000585593964808024	ARPC2	Control
1.76361129579595e-08	-1.03865289661594	0.816	0.916	0.000591479956384046	COX8A	Control
1.86920692157208e-08	-1.08514011904364	0.694	0.88	0.000626894617356843	ZAP70	Control
1.89830477916623e-08	-2.04441216590463	0.367	0.688	0.000636653456836771	ACP5	Control
2.1272101037599e-08	2.9070936348096	0.163	0.026	0.000713423724598994	PDLIM1	Control
2.25399252788319e-08	-1.01284599962072	0.776	0.953	0.000755944014001465	MCL1	Control
2.31398057144347e-08	-0.635618719524306	1	1	0.00077606280405071	RPL14	Control
2.32772339985684e-08	-0.885998282598627	1	0.994	0.000780671873843986	IL32	Control
2.55120392407645e-08	-1.24554493327819	0.959	0.966	0.000855622772056759	GZMA	Control
2.74373980977624e-08	-2.96020641014097	0.082	0.49	0.000920195457402756	HSH2D	Control
2.87943763168144e-08	-1.36367418934544	0.592	0.814	0.000965705792913321	AKAP13	Control
3.338708030927e-08	-0.581957572681469	1	1	0.0011197358994123	RPL26	Control
3.51380283469895e-08	-0.579882263380543	1	0.999	0.00117845919470133	EIF1	Control
3.75112578462789e-08	-1.91046462744645	0.265	0.65	0.0012580525656485	ITGA1	Control
3.83025330074802e-08	-1.02974734339405	0.694	0.906	0.00128459035200487	EIF3G	Control
4.29488545228793e-08	-0.704419861712936	0.959	0.996	0.00144041868298833	COX4I1	Control
4.30826438545856e-08	-1.5238683244099	0.367	0.738	0.00144490570959509	TENT5C	Control
4.8871147946761e-08	-1.58018596878082	0.429	0.712	0.00163904055983847	OXA1L	Control
5.03583996410801e-08	-1.14411254798838	0.633	0.854	0.00168892000716254	WAS	Control
5.52655232045751e-08	-1.15956324496406	0.612	0.86	0.00185349511723504	SEM1	Control
6.10547830172002e-08	4.89060551202103	0.041	0.002	0.00204765531283086	ROBO3	Control
6.10547830172002e-08	4.89060551202103	0.041	0.002	0.00204765531283086	ACVR1B	Control
6.36576666006713e-08	-1.13914183137302	0.592	0.835	0.00213495082245331	CLEC2D	Control
6.54031319333379e-08	-0.589845143113566	1	1	0.00219349023878029	RPL11	Control
6.55200871292798e-08	-1.0210408520976	0.694	0.872	0.00219741268214178	GABARAPL2	Control
6.65637719762102e-08	-0.965879115596415	0.776	0.927	0.00223241578453814	BRK1	Control
6.91335446579405e-08	-1.80383152456491	0.367	0.713	0.00231860082073801	CREM	Control
7.65246364704984e-08	-4.41750594574771	0.061	0.455	0.00256648325794758	CEBPD	Control
7.89571077788056e-08	-0.776424627177422	0.98	0.998	0.00264806348068558	RPL41	Control
8.06465291000113e-08	-1.01456656636119	0.755	0.923	0.00270472329295618	ATP5F1B	Control
8.08706482747174e-08	-0.917139696807761	0.898	0.946	0.00271223980183747	COX6B1	Control
8.32162224306946e-08	-3.19260785622795	0.061	0.46	0.00279090566788063	GPR34	Control
8.51632287859069e-08	-0.574276329490318	1	0.999	0.00285620436702174	RPL6	Control
8.5902613716198e-08	-1.69435698870013	0.265	0.653	0.00288100185881385	EVI2A	Control
