Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Th1 and Th2 cell differentiation	30/92	2.01802867170794e-15	5.54597477079899e-13	0	0	8.11693548387097	274.649947776784	CD3G;GATA3;CD3E;IL2RG;CD3D;HLA-DMA;PPP3CC;HLA-DMB;TBX21;MAPK1;JAK2;IL12RB1;JAK3;HLA-DQA1;HLA-DPA1;HLA-DRB5;STAT1;NFATC3;NFATC2;RUNX3;ZAP70;IFNG;LCK;IL2RB;HLA-DPB1;HLA-DRA;CD247;HLA-DRB1;HLA-DQB1;NFKBIB
Th17 cell differentiation	32/107	3.86479078104459e-15	5.54597477079899e-13	0	0	7.16517590936196	237.789753162655	CD3G;GATA3;CD3E;IL2RG;CD3D;HLA-DMA;PPP3CC;HLA-DMB;TBX21;IL21R;MAPK1;JAK2;IL12RB1;JAK3;HLA-DQA1;HLA-DPA1;HLA-DRB5;TGFB1;STAT1;NFATC3;NFATC2;ZAP70;IFNG;IRF4;LCK;IL2RB;HLA-DPB1;HLA-DRA;CD247;HLA-DRB1;NFKBIB;HLA-DQB1
Graft-versus-host disease	20/42	2.02944091882782e-14	1.94149847901195e-12	0	0	15.147224456959	477.568220469893	CD86;HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;KLRD1;KLRC1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Antigen processing and presentation	26/78	8.30506431876085e-14	5.95888364871091e-12	0	0	8.36209964412811	251.860803673124	CTSS;HLA-DMA;HLA-DMB;KLRC1;B2M;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;HLA-B;TAP2;HLA-C;TAP1;HLA-A;HLA-E;CD8B;IFNG;CD8A;RFX5;PSME1;HLA-DPB1;PSME2;HLA-DRA;KLRD1;HLA-DRB1;HLA-DQB1
Pathways of neurodegeneration	70/475	3.43261350265448e-13	1.97032015052367e-11	0	0	2.95187471422039	84.7196434681614	NDUFA12;FASLG;UBE2L6;COX6A1;UBE2L3;CASP7;FRAT2;PPP3CC;RB1CC1;CAPN2;UQCRFS1;MAP2K3;GABARAPL2;DAXX;GABARAPL1;DNAI2;MAP2K2;PRKCB;GPX7;TNFRSF1B;ATG13;COX6B1;PSMA5;ERN1;COX7A2L;PSMA4;NDUFS8;PSMA1;CSNK2B;NDUFS3;NDUFS2;UQCRC2;SLC25A5;SQSTM1;SLC25A4;OPTN;SLC25A6;DCTN6;BECN1;NDUFB9;NDUFB10;NDUFB5;NDUFB4;DCTN3;ATP5MC2;ATP5MC3;COX7A2;UBE2J2;COX5B;COX5A;GABARAP;UQCRH;PSMB6;PSMB4;ATP5F1A;ATXN1;ATP5F1B;UBB;PSMB1;MAPK1;NRBF2;BAK1;XBP1;UBE2G1;ATP5F1C;ATP5F1D;SEM1;CDK5;ATG2A;KRAS
Allograft rejection	18/38	4.64036045814497e-13	2.21963908581268e-11	0	0	14.9708480565371	425.154331786523	CD86;HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Leishmaniasis	24/77	3.9123500734456e-12	1.60406353011269e-10	0	0	7.55936861154864	198.561049971457	ITGB1;HLA-DRB5;ITGAM;TGFB1;ITGA4;PRKCB;STAT1;ITGB2;CYBA;FCGR3A;HLA-DMA;FCGR3B;HLA-DMB;IFNG;HLA-DPB1;MAPK1;HLA-DRA;JAK2;HLA-DQA1;HLA-DRB1;MYD88;HLA-DPA1;HLA-DQB1;NFKBIB
Epstein-Barr virus infection	40/202	4.80935372568209e-12	1.72535564908845e-10	0	0	4.15704593482371	108.334522657195	TRADD;TNFAIP3;CD3G;CD3E;CD3D;RELB;HLA-DMA;CCND3;HLA-DMB;BCL2L11;BAK1;B2M;JAK3;HLA-DQA1;HLA-DPA1;MAP2K3;HLA-DRB5;STAT1;DDX58;HLA-B;TAP2;HLA-C;TAP1;ISG15;HLA-A;RUNX3;HLA-E;SEM1;OAS1;OAS2;HLA-DPB1;IRF7;HLA-DRA;CD247;HLA-DRB1;CD44;MYD88;IRF9;HLA-DQB1;NFKBIB
Type I diabetes mellitus	18/43	6.38592939912735e-12	1.99540889146843e-10	0	0	11.9734982332155	308.639954896894	CD86;HLA-DRB5;PRF1;HLA-B;GZMB;HLA-C;FASLG;HLA-A;HLA-E;HLA-DMA;HLA-DMB;IFNG;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Viral myocarditis	21/60	6.95264422114436e-12	1.99540889146843e-10	0	0	8.97165633303809	230.498888956397	CD86;HLA-DRB5;ITGB2;PRF1;HLA-B;HLA-C;HLA-A;ACTG1;HLA-E;HLA-DMA;HLA-DMB;RAC2;HLA-DPB1;HLA-DRA;FYN;EIF4G3;CD55;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Cell adhesion molecules	33/148	1.24452379882467e-11	3.24707572966074e-10	0	0	4.8130084465377	120.853116643659	CD86;ITGB1;ITGAM;SELPLG;ITGB2;ICAM3;GLG1;VSIR;SPN;HLA-DMA;HLA-DMB;CTLA4;ITGB7;CD99;HLA-DQA1;HLA-DPA1;HLA-DRB5;ITGA4;HLA-B;HLA-C;HLA-A;HLA-E;CD2;PTPRC;CD8B;SELL;CD8A;PECAM1;HLA-DPB1;HLA-DRA;PDCD1;HLA-DRB1;HLA-DQB1
Influenza A	35/172	4.65925034224349e-11	1.1143373735199e-09	0	0	4.28761742659815	102.000624032946	CALCOCO2;TRADD;FASLG;ACTG1;PYCARD;CCND3;HLA-DMA;HLA-DMB;CCL5;TNFSF10;MAPK1;BAK1;JAK2;HLA-DQA1;HLA-DPA1;HLA-DRB5;MAP2K2;PRKCB;DDX58;STAT1;RAB11B;IFNG;OAS1;OAS2;IRF7;HLA-DPB1;HLA-DRA;SLC25A5;SLC25A4;HLA-DRB1;MYD88;IRF9;NFKBIB;HLA-DQB1;SLC25A6
