Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Huntington disease	92/306	2.79344778131666e-20	8.60381916645532e-18	0	0	3.62108840495461	163.037424259822	COX7B;CLTA;PSMD8;CASP9;PSMD9;TUBA1C;PSMD6;ACTR1A;PSMD7;ACTR1B;PSMD4;PSMD2;KIF5B;RB1CC1;PSMD3;PSMD1;UQCRFS1;IFT57;COX8A;GPX1;GPX7;NDUFC2;SDHC;NDUFC1;TRAF2;SDHD;WIPI2;PSMA5;ERN1;PSMA6;PSMA3;PSMA4;CREB1;PSMA1;PSMA2;NDUFS5;UQCRC1;VDAC3;PPIF;NDUFS3;VDAC2;NDUFS2;VDAC1;PPARG;UQCRC2;SLC25A5;DCTN6;BECN1;PSMD12;PSMD11;UQCRB;DCTN2;NDUFB6;PSMD13;NDUFB5;ITPR1;NDUFB1;COX5A;UQCRH;PSMB6;PSMB4;TUBA3D;PSMB5;PSMB2;POLR2C;PSMB1;POLR2D;AP2S1;POLR2E;POLR2G;NRBF2;NDUFV2;POLR2I;POLR2K;NDUFA7;NDUFA6;POLR2J2;NDUFA5;ADRM1;NDUFA2;NDUFA1;SOD2;MTOR;SOD1;PSMC5;REST;PSMC4;UQCRQ;PSMC1;NDUFAB1;PSMC2;DNAL4
Amyotrophic lateral sclerosis	97/364	2.47862627406836e-17	2.92911461578387e-15	0	0	3.05813237050809	116.931489680178	NUP107;TNF;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;MAP2K3;GABARAPL2;SDHC;SDHD;ERN1;UQCRC1;SRSF3;VDAC1;NUP98;UQCRC2;OPTN;PSMD12;VCP;PSMD11;UQCRB;PSMD13;UQCRH;PPP3R1;ATXN2;NRBF2;NDUFV2;HSPA5;EIF2S1;UQCRQ;CHMP2B;HNRNPA1L2;DNAL4;COX7B;CASP9;TUBA1C;ACTR1A;ACTR1B;RB1CC1;NUP62;ANXA7;UQCRFS1;RAC1;COX8A;SEC13;GPX1;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;NDUFS5;CAT;NDUFS3;NDUFS2;DCTN6;BECN1;RAB1A;DCTN2;NDUFB6;NDUFB5;NDUFB1;COX5A;TANK;PSMB6;PSMB4;TUBA3D;PSMB5;PSMB2;PSMB1;HNRNPA1;HNRNPA3;NDUFA7;NDUFA6;NDUFA5;ADRM1;NDUFA2;NDUFA1;MTOR;SOD1;PSMC5;PSMC4;PSMC1;NDUFAB1;PSMC2;NUP37
Proteasome	29/46	2.8530337166726e-17	2.92911461578387e-15	0	0	14.1042321248053	537.308673219866	PSMD12;PSMD11;PSMD13;POMP;PSMB6;PSMD8;PSMD9;PSMB4;PSMD6;PSMB5;PSMD7;PSMB2;PSMD4;PSMD2;PSMB1;PSMD3;PSMD1;ADRM1;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMA1;PSMA2;PSMC4;PSMC1;PSME3;PSMC2
Prion disease	79/273	1.53142994126308e-16	1.17920105477258e-14	0	0	3.41264075375874	124.271857660666	RYR1;RYR2;COX7B;NCF4;TNF;PSMD8;CASP9;PSMD9;TUBA1C;PSMD6;PSMD7;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;UQCRFS1;RAC1;COX8A;NDUFC2;SDHC;NDUFC1;SDHD;PSMA5;PSMA6;PSMA3;PSMA4;CREB1;PSMA1;PSMA2;NDUFS5;CSNK2B;UQCRC1;VDAC3;PPIF;NDUFS3;VDAC2;NDUFS2;VDAC1;UQCRC2;SLC25A5;PSMD12;PSMD11;UQCRB;ATF6B;NDUFB6;PSMD13;NDUFB5;ITPR1;NDUFB1;COX5A;UQCRH;PSMB6;STIP1;PPP3R1;PSMB4;TUBA3D;PSMB5;PSMB2;PSMB1;FYN;NDUFV2;PRNP;NDUFA7;NDUFA6;HSPA5;NDUFA5;CAV1;ADRM1;NDUFA2;NDUFA1;EIF2S1;SOD1;PSMC5;PSMC4;UQCRQ;PSMC1;NDUFAB1;PSMC2
Pathways of neurodegeneration	112/475	1.34439507753833e-15	8.28147367763614e-14	0	0	2.60172209579324	89.0903332600606	PARK7;TNF;PSMD8;PSMD9;PSMD6;PSMD7;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;CAPN1;MAP2K3;GABARAPL2;SDHC;SDHD;ERN1;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UQCRC2;OPTN;PSMD12;VCP;PSMD11;UQCRB;PSMD13;ITPR1;UQCRH;PPP3R1;ATXN2;ATXN1;DVL2;NRBF2;NDUFV2;PRNP;FZD3;HSPA5;FZD6;EIF2S1;NFKB1;CDK5;UQCRQ;CHMP2B;CALM3;DNAL4;RYR1;RYR2;COX7B;CASP9;TUBA1C;ACTR1A;ACTR1B;RB1CC1;UQCRFS1;RAC1;IFT57;COX8A;GPX1;GPX7;NDUFC2;NDUFC1;TRAF2;WIPI2;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;NDUFS5;CAT;NDUFS3;NDUFS2;SLC25A5;DCTN6;BECN1;RAB1A;NDUFB6;DCTN2;NDUFB5;NDUFB1;TANK;COX5A;PSMB6;PSMB4;TUBA3D;PSMB5;PSMB2;PSMB1;BAK1;NDUFA7;NDUFA6;NDUFA5;CSNK1A1;ADRM1;NDUFA2;NDUFA1;UBE2G1;MTOR;SOD1;PSMC5;PSMC4;PSMC1;PSMC2;NDUFAB1;CTNNB1;FAS;KRAS
Parkinson disease	70/249	4.02476021044938e-14	2.06604357469735e-12	0	0	3.26606674284747	100.737667609143	COX7B;PARK7;PSMD8;CASP9;PSMD9;TUBA1C;PSMD6;PSMD7;PSMD4;PSMD2;KIF5B;PSMD3;PSMD1;UQCRFS1;COX8A;NDUFC2;SDHC;NDUFC1;SDHD;PSMA5;ERN1;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;NDUFS5;UQCRC1;VDAC3;PPIF;NDUFS3;VDAC2;NDUFS2;VDAC1;UQCRC2;SLC25A5;PSMD12;PSMD11;UQCRB;NDUFB6;PSMD13;NDUFB5;ITPR1;NDUFB1;COX5A;UQCRH;PSMB6;PSMB4;TUBA3D;PSMB5;PSMB2;PSMB1;NDUFV2;NDUFA7;NDUFA6;HSPA5;NDUFA5;ADRM1;NDUFA2;NDUFA1;UBE2G1;EIF2S1;PSMC5;PSMC4;UQCRQ;PSMC1;NDUFAB1;PSMC2;CALM3;NFE2L2
Alzheimer disease	90/369	1.09227549208178e-13	4.80601216515982e-12	0	0	2.70446555233455	80.715702260959	COX7B;IDE;TNF;PSMD8;IKBKB;CASP9;PSMD9;TUBA1C;PSMD6;PSMD7;PSMD4;PSMD2;KIF5B;RB1CC1;PSMD3;PSMD1;UQCRFS1;CAPN1;COX8A;NDUFC2;SDHC;NDUFC1;TRAF2;SDHD;WIPI2;PSMA5;ERN1;PSMA6;PSMA3;ADAM17;PSMA4;PSMA1;PSMA2;NDUFS5;CSNK2B;UQCRC1;VDAC3;PPIF;NDUFS3;VDAC2;NDUFS2;VDAC1;UQCRC2;SLC25A5;GAPDH;BECN1;PSMD12;PSMD11;UQCRB;NDUFB6;PSMD13;NDUFB5;ITPR1;NDUFB1;COX5A;UQCRH;PSMB6;NCSTN;PPP3R1;PSMB4;TUBA3D;PSMB5;PSMB2;PSMB1;DVL2;NRBF2;NDUFV2;FZD3;NDUFA7;NDUFA6;NDUFA5;CSNK1A1;FZD6;ADRM1;NDUFA2;NDUFA1;EIF2S1;NFKB1;MTOR;PSMC5;CDK5;PSMC4;UQCRQ;PSMC1;NDUFAB1;PSMC2;CTNNB1;FAS;CALM3;KRAS
Spinocerebellar ataxia	47/143	1.41075804683259e-12	5.43141848030548e-11	0	0	4.0638856362217	110.890816316049	RYR1;BECN1;PSMD12;PSMD11;PSMD13;GTF2B;ITPR1;RORA;RBPJ;PSMD8;PSMB6;PSMD9;PSMD6;ATXN2;PSMB4;PSMD7;ATXN1;PSMB5;PSMD4;PSMB2;PSMD2;RB1CC1;PSMD3;PSMB1;PSMD1;NRBF2;ADRM1;TRAF2;WIPI2;MTOR;ERN1;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMA1;PSMA2;PSMC4;PSMC1;PSMC2;PPIF;VDAC3;VDAC2;VDAC1;ATXN10;SLC25A5
Salmonella infection	60/249	2.25984652538831e-09	7.73369699799555e-08	0	0	2.63737414538546	52.5047625565389	CYFIP1;ARF1;HSP90AB1;ARPC1B;TRADD;BRK1;GCC2;TNF;IKBKB;TUBA1C;ACTR1A;ACTR1B;KIF5B;TNFSF10;RAC1;VPS39;SKP1;KPNA1;MAP2K3;ACTR2;HSP90AA1;VPS33A;RHOG;RHOH;TRAF2;DYNLL1;RHOA;DNM2;ELMO1;EXOC5;GAPDH;RAB7A;ARL8B;BIRC3;DCTN6;RALA;RAB5C;DCTN2;LEF1;LY96;CDC42;CYTH3;CYTH2;TUBA3D;NCKAP1L;SNX9;BAK1;CYTH1;M6PR;ARPC4;ARPC5;NFKB1;MYLPF;NFKBIA;SNX18;PTPRC;ABI1;CTNNB1;RAB9A;DYNLRB1
Epstein-Barr virus infection	50/202	1.88871984525926e-08	5.81725712339851e-07	0	0	2.72569615878345	48.4759105510019	CDKN1A;TRADD;TNFAIP3;RBPJ;TNF;PSMD8;IKBKB;CASP9;PSMD6;CCND3;PSMD7;PSMD4;PSMD2;PSMD3;PSMD1;CIR1;RAC1;POLK;JAK3;IFNAR2;MAP2K3;TAP1;TRAF2;CD44;IRF9;PSMD12;PSMD11;PSMD13;RELB;BCL2L11;CD58;BAK1;STAT1;STAT3;ADRM1;NFKB1;GADD45G;NFKB2;NFKBIA;PSMC5;SNW1;CDK6;PSMC4;PSMC1;PSMC2;FAS;CD247;NFKBIE;MAP3K14;NFKBIB
T cell receptor signaling pathway	32/104	3.08731286771026e-08	8.64447602958873e-07	0	0	3.66842377260982	63.4394450296062	ITK;CSF2;CBLB;BCL10;TNF;IKBKB;CDC42;PPP3R1;NCK2;CTLA4;MAP3K8;FYN;ICOS;PAK2;NFATC2;NFATC1;NFKB1;RHOA;NFKBIA;CD4;PTPRC;CD40LG;CD28;PRKCQ;GRB2;KRAS;CD247;PDCD1;NFKBIE;MAP3K14;LAT;NFKBIB
