pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.0171516406413107	0.228435940100331	0.352487857583619	-0.497514269433765	-1.40552067865569	73	IPPK,PLCG2,PIP5K1C,PIKFYVE,SYNJ1,MTMR6,ITPKB,ISYNA1,INPP5F,INPP1,PIP4K2C,MINPP1,PI4K2A,PIK3C2A,MTMR14,PIK3C3,INPP5K,ITPK1,PI4KA,PIP5K1B,MTMR3,INPP5B,MTMR2,IMPA1,PIP5K1A,IPMK,PIK3CG,PTEN,MTMR1	Inositol-phosphate-metabolism
Pentose phosphate pathway	0.0228435940100331	0.228435940100331	0.352487857583619	-0.564663589853568	-1.43712084387236	30	IDNK,GPI,H6PD,RPIA,G6PD,ALDOA,PGD,PFKL,DERA,PRPS1,ALDOC,TKTL1	Pentose-phosphate-pathway
Ascorbate and aldarate metabolism	0.0955483170466884	0.636988780311256	0.147331213699377	-0.527059939526394	-1.31221904679419	27	ALDH9A1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Fructose and mannose metabolism	0.371212121212121	0.985915492957746	0.0632191170859458	-0.416109973021816	-1.07052291544039	33	TIGAR,FUK,TSTA3,FPGT,ALDOA,GMDS,PFKL,PMM1,TKFC,ALDOC	Fructose-and-mannose-metabolism
Amino sugar and nucleotide sugar metabolism	0.37989417989418	0.985915492957746	0.0610363728309177	-0.389058933341203	-1.0527392494219	48	UAP1L1,FUK,TSTA3,FPGT,CYB5R4,GPI,GNPNAT1,NPL,GNPDA2,GMDS,PMM1,RENBP,CHIT1,UGP2,PGM3,HK1,NANP,CYB5RL	Amino-sugar-and-nucleotide-sugar-metabolism
Citrate cycle (TCA cycle)	0.441810344827586	0.985915492957746	0.0547939500773363	-0.407868833389791	-1.03806374727008	30	PCK2,SDHA,ACO2,ACLY,DLD,OGDH,SDHB,IDH1	Citrate-cycle-TCA-cycle-
Oxidative phosphorylation	0.497975708502024	0.985915492957746	0.0464154956843849	-0.346780680926466	-1.00407641538045	120	ATP6V1H,SDHA,ATP6V0A2,ATP6V1B2,NDUFV2,ATP6V1C1,ATP6V0C,ATP6V0D1,ATP6V1D,UQCRFS1,NDUFS7,ATP6V0A1,NDUFS3,SDHB,NDUFS8,ATP6V1A,NDUFB6,CYC1,NDUFS2,NDUFA10,NDUFS4,NDUFV1,NDUFA5,NDUFC1,COX10,NDUFA8,ATP6V1C2,NDUFA2,COX15,UQCRHL,ATP6V1E1,NDUFC2,NDUFB10,UQCRC2,NDUFS1,ATP6V0E1,COX6A2,COX5B,NDUFA3,NDUFS6,UQCRH,ATP6V1G2,NDUFA12,UQCRC1,TCIRG1,COX11,NDUFA6,COX5A,NDUFB9,PPA2,NDUFB4	Oxidative-phosphorylation
Starch and sucrose metabolism	0.530678148546824	0.985915492957746	0.0463227785794633	-0.378548238622376	-0.97917567586643	35	PGM2L1,PYGB,GPI,AMY2B,AGL	Starch-and-sucrose-metabolism
Butanoate metabolism	0.533622559652928	0.985915492957746	0.0464154956843849	-0.390105202371368	-0.977375331202451	28	ALDH5A1,OXCT1,HMGCL,HMGCS1,HMGCS2,ABAT,ECHS1,L2HGDH	Butanoate-metabolism
Fatty acid elongation	0.762931034482759	0.985915492957746	0.0293519190331994	-0.317168265781621	-0.8072224488351	30	ABHD17B,HACD1,ELOVL5,PPT2,ABHD17A,ACOT2	Fatty-acid-elongation
Fatty acid biosynthesis	0.792682926829268	0.985915492957746	0.118287526124085	0.289070780225438	0.785255966017135	13	ACSL6,OXSM,MCAT,OLAH,ACACB	Fatty-acid-biosynthesis
Fatty acid degradation	0.800213675213675	0.985915492957746	0.0264649017470855	-0.304725218146147	-0.814612100155472	44	ACSL4,ALDH9A1,ALDH3A2,ECI2,CPT1B,CPT1C,CPT2,ACOX1,ALDH7A1,ECHS1,ACSL3,ACOX3,HADHB,ACSL1,ECI1,ACADM,ACSL5	Fatty-acid-degradation
Nitrogen metabolism	0.811926605504587	0.985915492957746	0.0293519190331994	-0.333671347043284	-0.767485350159861	17	CA13,CA8,CA3,CA6,GLUD1,CA14	Nitrogen-metabolism
Sulfur metabolism	0.82258064516129	0.985915492957746	0.0325785172778622	-0.380163583435021	-0.75721663626491	9	SUOX,TST,MPST,PAPSS2	Sulfur-metabolism
Pentose and glucuronate interconversions	0.847567567567568	0.985915492957746	0.0240035948793451	-0.294682547425809	-0.759837401571596	34	DCXR,CRYL1,UGP2,KL,ISPD,GUSB,DHDH,XYLB,UGDH	Pentose-and-glucuronate-interconversions
