Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Oxidative Phosphorylation	120/200	1.13222647145284e-49	5.66113235726422e-48	0	0	9.04313099041534	1019.18332154143	MTRR;COX6A1;PHB2;TOMM22;ATP6V1E1;ATP6V1G1;ATP6V0E1;ECH1;SDHC;SDHD;SDHA;ATP1B1;SDHB;COX6B1;OXA1L;COX7A2L;POR;UQCRC1;VDAC2;SUCLG1;VDAC1;UQCRC2;ISCU;UQCRB;ABCB7;COX17;ATP5MC2;ATP5MC3;COX7A2;UQCRH;PRDX3;LDHB;LDHA;COX11;CYC1;NDUFV2;ATP6V1D;ATP5MG;ATP5MF;COX10;DECR1;ATP6V1F;ATP5ME;SURF1;GOT2;CS;GLUD1;UQCRQ;OGDH;GPI;COX7B;MRPS15;SLC25A3;ALAS1;MRPS11;COX4I1;MRPS12;ETFA;ETFB;MRPL34;COX7C;TIMM17A;UQCRFS1;COX8A;BCKDHA;ATP6V0B;ATP6AP1;GPX4;NDUFC2;NDUFC1;HADHB;HADHA;BDH2;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;ATP6V0C;SLC25A6;ECHS1;NDUFB6;NDUFB5;NDUFB4;NDUFB3;TIMM13;NDUFB2;NDUFB1;UQCR11;UQCR10;PDHB;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;NDUFA9;TIMM8B;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;MDH1;NDUFA5;ATP5PB;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;NDUFAB1;BAX
Myc Targets V1	88/200	1.25347742169182e-23	3.13369355422955e-22	0	0	4.67484831770546	246.521279777839	YWHAE;HDDC2;SLC25A3;HNRNPU;HNRNPR;PHB2;RPL6;UBE2L3;PSMD8;PSMD7;SNRPD2;YWHAQ;SNRPD1;C1QBP;RACK1;DHX15;PSMD1;MRPL9;TXNL4A;KPNA2;CCT3;SMARCC1;STARD7;PABPC4;RPL22;UBE2E1;ILF2;RAD23B;TUFM;PSMA6;PSMA4;PSMA1;PSMA2;CLNS1A;SNRPG;SRSF3;VDAC1;ERH;HPRT1;PPIA;KPNB1;SET;ODC1;COX5A;GSPT1;PSMA7;HSPD1;PPM1G;PRDX3;LDHA;PSMB2;PSMB3;PCBP1;G3BP1;EIF4H;SNRPB2;CYC1;HNRNPA1;EIF4E;CCT4;RANBP1;XRCC6;NPM1;SF3A1;HNRNPA3;CBX3;PTGES3;CNBP;GOT2;NAP1L1;EIF2S2;SRPK1;RSL1D1;LSM7;COPS5;PSMC4;SERBP1;NDUFAB1;EIF3J;UBA2;RNPS1;PRPF31;HDGF;HNRNPC;SSBP1;EIF3D;EIF4G2;RAN
Interferon Gamma Response	76/200	3.33743144815112e-16	5.56238574691853e-15	0	0	3.62878984338884	129.316135480872	RTP4;SAMD9L;BTG1;SPPL2A;UBE2L6;ADAR;IFI35;IFIH1;MT2A;NAMPT;CASP4;EPSTI1;CASP1;PDE4B;CD38;TRIM21;B2M;IFNAR2;SP110;NCOA3;HLA-B;TAP1;ARID5B;HLA-A;VAMP8;PSMA3;MTHFD2;PSMA2;OAS2;IRF4;IRF1;PSME1;PELI1;IRF7;TRIM14;PSME2;LCP2;IRF5;LAP3;RBCK1;VAMP5;LY6E;MVP;FGL2;CSF2RB;SAMHD1;HIF1A;PSMB10;SOCS3;RNF213;PSMB2;ST8SIA4;ISOC1;GBP4;CD74;GCH1;STAT1;STAT2;IL10RA;STAT3;MX1;IFI44;ISG15;SOD2;PSMB8;NFKB1;PSMB9;BST2;ISG20;SELP;ZNFX1;IL7;IL2RB;FAS;PTPN2;PFKP
Allograft Rejection	71/200	1.69145812419468e-13	2.11432265524334e-12	0	0	3.25201101391887	95.6351895119577	ITK;CSF1;CD80;NCF4;ITGB2;LY75;CD3E;CXCL13;ITGAL;CD3D;ETS1;CTSS;IL27RA;IKBKB;MRPL3;SIT1;B2M;NCK1;IL10;MAP4K1;IFNAR2;SRGN;PRKCB;IFNGR2;IL13;TAP1;IL16;TRAF2;HLA-A;HLA-E;LCK;IRF4;IRF7;HCLS1;LCP2;CD47;LTB;WAS;BCL10;IL2RG;HIF1A;HDAC9;PSMB10;CD79A;ST8SIA4;CSK;IL12RB1;GBP2;CD74;NPM1;FYB1;STAT1;CDKN2A;LIF;IL4;CD2;CD4;CD40LG;PTPRC;IL7;IL2RA;ABI1;BCL3;EIF3J;IL2RB;CD28;UBE2N;FAS;CD247;EIF3D;EIF3A
Interferon Alpha Response	42/97	9.71768994965473e-12	9.71768994965473e-11	0	0	4.4863306641545	113.760214983983	RTP4;SAMD9L;CSF1;CNP;SAMD9;UBE2L6;ADAR;IFI35;TMEM140;IFIH1;LAMP3;EPSTI1;CASP1;GBP2;TRIM21;B2M;GBP4;CD74;SP110;STAT2;MX1;TAP1;HLA-C;IFI44;ISG15;PSMB8;PSMB9;BST2;ISG20;PSMA3;ELF1;SELL;OAS1;IL7;IRF1;PSME1;IRF7;TRIM14;PSME2;LAP3;CD47;LY6E
PI3K/AKT/mTOR  Signaling	44/105	1.20988528644337e-11	1.00823773870281e-10	0	0	4.23910739886555	106.562302275623	GSK3B;ARF1;CDKN1B;RALB;CAB39;YWHAB;UBE2D3;PTEN;SLA;ITPR2;DAPP1;IL2RG;TBK1;RPS6KA1;CFL1;MKNK2;THEM4;RAC1;EIF4E;AP2M1;NCK1;MAP2K3;SMAD2;ACTR3;VAV3;ACTR2;PRKCB;STAT2;TRAF2;PTPN11;PPP1CA;IL4;TIAM1;PIKFYVE;ARPC3;LCK;CSNK2B;UBE2N;PIN1;GRB2;CALR;PFN1;SQSTM1;NFKBIB
DNA Repair	55/150	2.08250067860502e-11	1.48750048471787e-10	0	0	3.408597830454	83.8340089399336	ARL6IP1;MPG;POLB;MPC2;PDE4B;REV3L;GPX4;NME3;EDF1;RBX1;DDB2;APRT;NT5C3A;DDB1;DAD1;POLR1D;HCLS1;HPRT1;EIF1B;VPS28;GTF2A2;RALA;TSG101;CANT1;GMPR2;COX17;TAF9;SUPT4H1;XPC;NT5C;DGUOK;POLD4;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;SF3A3;BCAP31;SURF1;TAF12;POLR3GL;TAF10;ADRM1;RPA2;SUPT5H;GTF2H5;POLE4;NUDT21;RPA3;ERCC2;ITPA;ADA
mTORC1 Signaling	63/200	1.15096030461743e-09	7.19350190385897e-09	0	0	2.70824253691541	55.7428602386091	GPI;GSK3B;TFRC;UBE2D3;ITGB2;ARPC5L;SLA;ENO1;TBK1;NAMPT;SLC37A4;CTSC;MAP2K3;ACTR3;ACTR2;ELOVL5;CACYBP;PSMA3;PSMA4;MTHFD2;DDIT4;HPRT1;ALDOA;EEF1E1;SQSTM1;PPIA;GAPDH;IDI1;SHMT2;INSIG1;RPN1;FGL2;DAPP1;GLRX;ADD3;CORO1A;HSPD1;LDHA;PSMB5;PRDX1;SSR1;LTA4H;LDLR;ATP6V1D;SEC11A;HSPA4;NFYC;GSR;RPA1;ASNS;PDAP1;EIF2S2;CCT6A;SLC6A6;PFKL;COPS5;PSMC4;PSMC2;CCNG1;TCEA1;CALR;LGMN;NFKBIB
IL-2/STAT5 Signaling	58/199	1.12960730040343e-07	6.27559611335237e-07	0	0	2.41779183571916	38.6755436589705	PHTF2;CD83;CSF1;RORA;AHR;IKZF2;IKZF4;CTLA4;TNFRSF8;CCR4;TNFRSF4;PHLDA1;IL10;GPX4;GSTO1;IL1R2;NCOA3;TNFRSF18;IL13;RHOH;TRAF1;TNFRSF1B;ADAM19;TIAM1;IRF4;PLIN2;LTB;SMPDL3A;CD44;PLEC;AHCY;ODC1;FGL2;FURIN;NDRG1;CD79B;SYNGR2;PLAGL1;LRRC8C;LRIG1;SNX9;ICOS;DCPS;GBP4;RABGAP1L;IL10RA;TNFRSF9;LIF;BATF;SELP;SELL;SYT11;IL2RA;IL2RB;BCL2;GALM;IL18R1;BCL2L1
Adipogenesis	57/200	3.30912651601957e-07	1.65456325800978e-06	0	0	2.34178321678322	34.9427107610948	COX7B;MTCH2;GHITM;ETFB;COX6A1;SCP2;PIM3;HIBCH;COX8A;BCKDHA;JAGN1;GPX4;ECH1;TALDO1;ATP1B3;SDHC;SDHB;POR;CAT;UQCRC1;NDUFS3;SUCLG1;PPARG;PLIN2;ALDOA;TKT;ECHS1;UQCR11;UQCR10;TANK;TOB1;PRDX3;BCL2L13;SAMM50;DDT;UCP2;UBC;G3BP2;CYC1;MAP4K3;DECR1;STAT5A;NDUFA5;GADD45A;RIOK3;MDH2;EPHX2;SQOR;DNAJC15;SOD1;CS;PFKL;BCL6;UQCRQ;CCNG2;NDUFAB1;NABP1
