Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Graft-versus-host disease	8/42	1.81861792360431e-11	2.87341631929482e-09	0	0	54.3693570451436	1344.57372881657	HLA-B;GZMB;HLA-DRA;KLRC1;HLA-A;HLA-DQA1;HLA-DRB1;HLA-DQB1
Antigen processing and presentation	9/78	1.05681365951999e-10	6.89598026403746e-09	0	0	30.4404092071611	699.234236357505	CD74;HLA-B;HLA-DRA;HLA-A;KLRC1;B2M;HLA-DQA1;HLA-DRB1;HLA-DQB1
Autoimmune thyroid disease	8/53	1.30936334127294e-10	6.89598026403746e-09	0	0	41.056330749354	934.290586295307	HLA-B;CTLA4;GZMB;HLA-DRA;HLA-A;HLA-DQA1;HLA-DRB1;HLA-DQB1
Allograft rejection	7/38	4.52299222549787e-10	1.78658192907166e-08	0	0	51.5850945494994	1109.9398256034	HLA-B;GZMB;HLA-DRA;HLA-A;HLA-DQA1;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	7/43	1.13309788817263e-09	3.5805893266255e-08	0	0	44.4093231162197	914.757024924283	HLA-B;GZMB;HLA-DRA;HLA-A;HLA-DQA1;HLA-DRB1;HLA-DQB1
Viral myocarditis	7/60	1.27286458437064e-08	3.35187673884269e-07	0	0	30.1390153979614	547.909542184848	HLA-B;HLA-DRA;HLA-A;ACTB;HLA-DQA1;HLA-DRB1;HLA-DQB1
Phagosome	9/152	4.09090530524118e-08	9.23375768897296e-07	0	0	14.6332373508844	248.939381974417	TUBA1B;TUBB;HLA-B;HLA-DRA;HLA-A;ACTB;HLA-DQA1;HLA-DRB1;HLA-DQB1
Leishmaniasis	7/77	7.42883412884054e-08	1.46719474044601e-06	0	0	22.8	374.269109303426	EEF1A1;STAT1;HLA-DRA;FOS;HLA-DQA1;HLA-DRB1;HLA-DQB1
Coronavirus disease	10/232	1.40218623558667e-07	2.46161583580772e-06	0	0	10.5555555555556	166.567332041536	RPS26;RPL5;RPS14;RPS27;STAT1;RPS5;RPS3A;FOS;RPS27A;RPS12
Rheumatoid arthritis	7/93	2.75355591574836e-07	4.35061834688241e-06	0	0	18.5431702753275	280.098342265787	CTLA4;HLA-DRA;FOS;LTB;HLA-DQA1;HLA-DRB1;HLA-DQB1
Epstein-Barr virus infection	9/202	4.63889570473283e-07	6.6631411031617e-06	0	0	10.8148125571472	157.719109217731	STAT1;HLA-B;HLA-DRA;HLA-A;VIM;B2M;HLA-DQA1;HLA-DRB1;HLA-DQB1
Ribosome	8/158	7.95139591547953e-07	1.04693379553814e-05	0	0	12.2517829457364	172.073205871783	RPS26;RPL5;RPS14;RPS27;RPS5;RPS3A;RPS27A;RPS12
Th1 and Th2 cell differentiation	6/92	4.72466875983355e-06	5.74228972349001e-05	0	0	15.7135306553911	192.690518265633	STAT1;HLA-DRA;FOS;HLA-DQA1;HLA-DRB1;HLA-DQB1
Cell adhesion molecules	7/148	6.29980837817953e-06	7.10978374108832e-05	0	0	11.278633732779	135.061541290497	HLA-B;CTLA4;HLA-DRA;HLA-A;HLA-DQA1;HLA-DRB1;HLA-DQB1
Human T-cell leukemia virus 1 infection	8/219	9.02440991839392e-06	9.50571178070826e-05	0	0	8.68290532348727	100.856959179485	HLA-B;HLA-DRA;FOS;HLA-A;B2M;HLA-DQA1;HLA-DRB1;HLA-DQB1
