pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Nitrogen metabolism	0.0258762305358937	0.4453125	0.352487857583619	0.625453502119813	1.64702258006472	7	GLUL,GLUD1,CA5B	Nitrogen-metabolism
Inositol phosphate metabolism	0.0910910910910911	0.4453125	0.144630528034484	0.298455049914443	1.35894274736244	62	PLCH2,MTMR8,INPP4B,ISYNA1,PIK3C2B,PIK3CB,INPP5B,MTMR4,PLCG2,INPP1,PLCB3,PLCD1,PI4K2A,MTMR1,PI4KB,IMPAD1,PIP4K2B,INPP5E,MTM1,INPP4A,IPMK,PIP5K1A,ITPKC,MTMR3,PIK3CA,PLCG1,INPPL1,IPPK,ITPKB,PIKFYVE,ALDH6A1,INPP5D,PLCB1,CDIPT,PTEN,PIK3CG,PIK3C2A,SACM1L,SYNJ1,MTMR2,PLCB2,PIP4K2C,TPI1,SYNJ2,PI4KA,INPP5F	Inositol-phosphate-metabolism
Citrate cycle (TCA cycle)	0.108863467389589	0.4453125	0.287805130535564	-0.226052618773006	-1.35144785415333	27	PC,SUCLG1,DLD,IDH3B,SDHB,IDH2,IDH3G,MDH2,SDHC,ACO2,MDH1,FH,SDHA,CS,DLST,PDHB,ACLY,PDHA1,SUCLA2,OGDH,SDHD,SUCLG2,IDH3A,PCK2	Citrate-cycle-TCA-cycle-
Ascorbate and aldarate metabolism	0.117797695262484	0.4453125	0.143758989039275	0.552677587212811	1.38001961597167	6	UGDH,ALDH1B1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Amino sugar and nucleotide sugar metabolism	0.126016260162602	0.4453125	0.121543282035469	0.310204402206105	1.32820908989801	42	NPL,FUK,FPGT,UGDH,RENBP,GNE,GALE,PGM3,UAP1L1,GNPNAT1,HKDC1,MPI,GFPT1,AMDHD2,UXS1,GNPDA2,GMDS,NANS,UAP1,HEXB,HK1,CYB5R1,HEXA,GPI,GALK1,GMPPA,GALT	Amino-sugar-and-nucleotide-sugar-metabolism
Fructose and mannose metabolism	0.140625	0.4453125	0.115734447701689	0.332613495800007	1.29809571319148	26	FUK,FPGT,KHK,SORD,ALDOC,PFKFB3,FBP1,HKDC1,MPI,TKFC,ALDOA,GMDS,HK1,PFKP,GMPPA,ENOSF1,PFKL,TPI1,GMPPB,PMM2,PFKM	Fructose-and-mannose-metabolism
Fatty acid biosynthesis	0.178114086146682	0.483452519540995	0.107554375265169	0.417605646254801	1.27256530129779	11	ACACB,ACSL6,FASN,ACSL1,MCAT,OXSM	Fatty-acid-biosynthesis
Glycolysis / Gluconeogenesis	0.403669724770642	0.846800595238095	0.0564118388217596	0.251372886080848	1.06918256612271	40	LDHB,ALDOC,GAPDH,ENO2,ALDH1B1,FBP1,LDHA,HKDC1,ALDH3A2,PGK1,PKM,DLAT,ALDOA,BPGM,ENO1,HK1,ENO3,PCK2,ACSS1,GPI,PFKP,GALM,ADH5,PFKL,PDHA1,TPI1,PFKM,AKR1A1,PDHB	Glycolysis-Gluconeogenesis
Starch and sucrose metabolism	0.424468085106383	0.846800595238095	0.0560595875032335	0.283438578668261	1.0345260243982	20	PGM2L1,PYGM,GBE1,GANC,HKDC1,GYS1,GYG1,GAA,HK1,AGL,GPI	Starch-and-sucrose-metabolism
Butanoate metabolism	0.47644539614561	0.846800595238095	0.051011413203915	0.274342572086264	0.993071663591542	19	AACS,HMGCS1,L2HGDH,ACSM3,ALDH5A1,BDH1,BDH2	Butanoate-metabolism
Pentose phosphate pathway	0.538300104931794	0.846800595238095	0.0445070537769277	0.250197253216313	0.96031314020058	24	RBKS,ALDOC,GLYCTK,FBP1,H6PD,IDNK,ALDOA,PGLS,PGD,GPI,PFKP,RPIA,PRPS1,PFKL,TKT,PRPS2,PFKM	Pentose-phosphate-pathway
Galactose metabolism	0.579787234042553	0.846800595238095	0.0417397034728504	0.244643089440563	0.904260833306565	21	GLA,GALE,GANC,B4GALT1,HKDC1,GAA,HK1,PFKP,GALM,GALK1,GALT,PFKL,PFKM,GLB1,UGP2,PGM1,PGM2	Galactose-metabolism
Pentose and glucuronate interconversions	0.601197604790419	0.846800595238095	0.0454967810085007	0.299891668352407	0.883069532354584	10	UGDH,SORD	Pentose-and-glucuronate-interconversions
Fatty acid elongation	0.623958333333333	0.846800595238095	0.0373806494758473	0.230128794652364	0.898127122297454	26	PPT2,ABHD17B,THEM4,ACOT4,TECR,ACOT7,MECR,PPT1,HACD3,ABHD17C,ELOVL5	Fatty-acid-elongation
Pyruvate metabolism	0.716494845360825	0.874199817101052	0.0302754424728262	0.204969606096093	0.827908649023799	30	ACACB,ME3,LDHB,ALDH1B1,LDHA,ALDH3A2,ACYP2,PKM,DLAT,HAGH,PCK2,ACAT1,ACSS1	Pyruvate-metabolism
Propanoate metabolism	0.776739356178609	0.874199817101052	0.0265350909115755	0.194295843713619	0.772293485762962	28	ACACB,LDHB,MLYCD,DBT,BCKDHB	Propanoate-metabolism
Sulfur metabolism	0.804020100502513	0.874199817101052	0.0342688261591917	0.274662838970156	0.723276624329891	7	IMPAD1,MPST,BPNT1	Sulfur-metabolism
Fatty acid degradation	0.828189300411523	0.874199817101052	0.0225128737259091	0.178765811956822	0.727693962600177	32	ACSL6,ACADSB,ECI1,ACSL1,ALDH1B1,CPT2,CPT1A,ALDH3A2,ACOX3	Fatty-acid-degradation
Glyoxylate and dicarboxylate metabolism	0.892631578947368	0.892631578947368	0.0193794652818346	0.171934066457782	0.653675325889396	23	GLUL,GCSH,ACO1,GLYCTK	Glyoxylate-and-dicarboxylate-metabolism
Oxidative phosphorylation	NA	NA	NA	-0.136946413797834	NA	107	NDUFB3,CYC1,NDUFS3,UQCRC1,NDUFAB1,NDUFB10,NDUFA9,COX5A,COX6A2,NDUFS8,NDUFS6,NDUFB6,NDUFA2,SDHB,ATP5MC3,NDUFA12,NDUFA6,UQCRFS1,ATP5F1C,UQCRQ,ATP6V1D,NDUFS7,SDHC,NDUFB7,COX11,ATP6V0B,COX7B,NDUFV2,NDUFB5,NDUFA7,UQCRH,NDUFA8,ATP6V1H,ATP5MF,ATP5MC1,ATP6V0D1,COX7A2,NDUFC2,NDUFB4,ATP5ME,ATP6V1E1,ATP5F1A,NDUFB1,NDUFB11,NDUFV1,ATP5PD,ATP6V1C1,NDUFS1,SDHA,NDUFA1,COX6A1,UQCR10,ATP6V1F,ATP5F1D,ATP5PB,NDUFS2,NDUFA5,NDUFA10,COX8A,COX6B1,TCIRG1,LHPP,NDUFA13,NDUFB9,ATP5PO,COX17,ATP5PF,NDUFS4,COX5B,NDUFB2,ATP6V1A,PPA2,SDHD,ATP6AP1,ATP6V0A1,COX6C,COX6B2,ATP6V1B2,UQCR11,NDUFB8,ATP5MG,ATP5F1B,ATP5F1E,NDUFV3,COX15,COX7A2L,NDUFC1,PPA1,NDUFA11,UQCRC2	Oxidative-phosphorylation
