Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	23/78	3.39544758129341e-16	9.37143532436981e-14	0	0	12.7015318539728	452.414921925066	CD74;HSPA8;HLA-DRB4;HSPA5;KLRC3;HSPA6;TNF;CTSS;KIR2DL4;HLA-DMA;CD4;HLA-DMB;IFNG;CD8B;CD8A;KLRD1;CALR;HLA-DRB3;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1;LGMN
Hematopoietic cell lineage	24/99	1.02126321077048e-14	1.40934323086327e-12	0	0	9.72466876971609	313.281672830936	CSF1R;HLA-DRB4;TFRC;FLT3;FLT3LG;TNF;CSF2RA;HLA-DMA;CD4;HLA-DMB;CD8B;CD8A;IL2RA;IL3RA;CD7;CD38;CD9;CD36;HLA-DRB3;IL7R;MS4A1;HLA-DRB1;CD55;HLA-DQB1
Rheumatoid arthritis	21/93	2.12655842716416e-12	1.95643375299102e-10	0	0	8.82326007326007	237.138492338607	ATP6V0B;JUN;HLA-DRB4;ATP6AP1;ITGB2;TNFSF13;IL18;TNF;TNFSF13B;ICAM1;HLA-DMA;HLA-DMB;IFNG;CCL5;CD28;CTLA4;LTB;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1
Phagosome	25/152	3.00266112987799e-11	2.07183617961581e-09	0	0	5.97548233011158	144.779585423808	ITGB1;NCF1;TFRC;ITGB2;CORO1A;ACTB;CTSS;ACTG1;TUBB6;TUBA1B;HLA-DMA;TUBA1A;HLA-DMB;CD36;ATP6V0B;HLA-DRB4;ATP6AP1;TUBB;CYBB;TUBA4A;CALR;HLA-DRB3;ATP6V0C;HLA-DRB1;HLA-DQB1
Apoptosis	24/142	4.13481076291313e-11	2.28241554112805e-09	0	0	6.1671389616639	147.450091269822	JUN;CTSZ;PRF1;GZMB;CSF2RB;FASLG;CTSW;TRAF1;TNF;ACTB;TUBA4A;CTSS;ACTG1;TUBA1B;BCL2L11;TUBA1A;DDIT3;IL3RA;BCL2;CTSH;BID;CTSC;CTSB;BIRC3
Cytokine-cytokine receptor interaction	34/295	2.29918074835141e-10	1.05762314424165e-08	0	0	3.98340947047844	88.4049937005506	CSF1R;CCL4L1;CCL4L2;CSF2RB;FASLG;CXCR6;TNF;CSF2RA;IL27RA;TNFSF13B;CXCR3;CCL5;TNFRSF17;CCR6;CCR4;TNFRSF4;CCR2;IL13RA1;IL32;CD70;TNFRSF9;TNFRSF18;TNFSF13;IL18;CD4;IFNG;IL2RA;IL3RA;IL2RB;TNFSF9;CD27;LTB;IL7R;TNFRSF21
Graft-versus-host disease	13/42	4.98487148890593e-10	1.96546361562577e-08	0	0	13.4225608126169	287.503780352776	HLA-DRB4;PRF1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;IFNG;CD28;KLRD1;HLA-DRB3;HLA-DRB1;HLA-DQB1
Cell adhesion molecules	23/148	5.9469011626079e-10	2.05168090109973e-08	0	0	5.5683905511811	118.289212780834	ITGB1;HLA-DRB4;ITGB2;ICAM2;F11R;ICAM1;CLDN4;HLA-DMA;CD4;ALCAM;HLA-DMB;CD8B;SELL;CD8A;CD28;PECAM1;CTLA4;PDCD1;ICOS;HLA-DRB3;TIGIT;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	13/43	6.93167137460708e-10	2.12571255487951e-08	0	0	12.9744702842377	273.628334238735	HLA-DRB4;PRF1;ICA1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;IFNG;CD28;HLA-DRB3;HLA-DRB1;HLA-DQB1
Allograft rejection	12/38	1.79916084741672e-09	4.96568393887015e-08	0	0	13.8004286734937	277.884679323548	HLA-DMA;HLA-DMB;HLA-DRB4;IFNG;PRF1;CD28;GZMB;FASLG;HLA-DRB3;TNF;HLA-DRB1;HLA-DQB1
