pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	6.81265905882718e-08	1.36253181176544e-06	0.704975715167238	0.462309205383299	1.87542496037502	120	NDUFS5,ATP5PD,ATP5F1E,ATP5ME,COX7C,ATP5MG,UQCRH,UQCRQ,COX7A2,COX7B,NDUFB11,NDUFA12,NDUFA1,PPA1,ATP6V0B,COX5A,NDUFB4,NDUFB5,COX17,UQCR10,NDUFB8,ATP5F1A,ATP5F1D,UQCRFS1,COX6A1,UQCRB,ATP5MF,NDUFA3,NDUFA2,NDUFB9,NDUFA6,NDUFB3,COX5B,NDUFB1,ATP6V0C,ATP6V1C2,COX7A2L,COX4I1,COX8A,NDUFB6,LHPP,UQCR11,UQCRHL,NDUFB7,ATP5MC3,ATP6V1F,NDUFB10,NDUFB2,CYC1,COX6C	Oxidative-phosphorylation
Nitrogen metabolism	0.000162216870649852	0.00162216870649852	0.518848077743792	0.757204157580447	2.12206195853885	17	GLUD1,CA5B,GLUL,CA13,GLUD2	Nitrogen-metabolism
Inositol phosphate metabolism	0.00089119785385685	0.00594131902571233	0.477270815362862	-0.552674458114925	-1.58040658837193	73	INPP5B,IPPK,PIK3CG,PIP4K2C,MTM1,MTMR4,ISYNA1,MTMR2,MTMR8,IMPA1,INPP4B,PIK3CB,PLCB2,MTMR6,PIK3CD,PIK3CA,ALDH6A1,SACM1L,OCRL,MINPP1,PIK3C2A,INPP5E,PIKFYVE,PI4K2A,INPP5F,PLCG1,PIP4K2B,SYNJ1,CDIPT,MTMR1,PLCB3,PLCH2,IMPAD1,PI4KB	Inositol-phosphate-metabolism
Citrate cycle (TCA cycle)	0.0167926410744646	0.083963205372323	0.352487857583619	-0.584693783064101	-1.49096882305931	30	DLAT,ACO1,SUCLA2,FH,DLST,DLD,MDH1,CS,ACLY,SDHD,SDHC,ACO2,IDH3B,PDHB,SUCLG2,PDHA1	Citrate-cycle-TCA-cycle-
Ascorbate and aldarate metabolism	0.0256864315621431	0.0968342644320298	0.352487857583619	-0.589853576364489	-1.49217210997903	27	ALDH9A1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Fatty acid degradation	0.0290502793296089	0.0968342644320298	0.282013350011725	-0.525941018458222	-1.4167645545034	44	ALDH9A1,ACSL3,ACADSB,ACADVL,ACOX1,CPT1A,ADH5,ALDH3A2,ACSL1,ACSL6,ACSL5,ECHS1,CPT2,HADH,CPT1C,GCDH,ACAA2,ECI2,ACAT2	Fatty-acid-degradation
Propanoate metabolism	0.0497041420118343	0.142011834319527	0.219250346703755	-0.539707893543803	-1.39372203972733	32	MLYCD,MUT,BCKDHB,HIBCH,SUCLA2,ALDH6A1,ACSS2,DLD,DBT,ECHS1,ACACB,ECHDC1,ACAT2,PCCB,MCEE,SUCLG2	Propanoate-metabolism
Amino sugar and nucleotide sugar metabolism	0.0850828729281768	0.212707182320442	0.158514105424824	-0.474315153767123	-1.29850649594002	48	GNPNAT1,FPGT,GNPDA2,AMDHD2,GNE,PMM2,CYB5R1,PGM3,GALT,GMPPA,HEXA,PGM2,CMAS,GFPT1,CYB5R3,GPI,CHIT1,GALK1,NAGK,RENBP,HEXB,UXS1,CYB5RL,UGDH,UAP1L1,CYB5R4,NPL,PGM1,GCK	Amino-sugar-and-nucleotide-sugar-metabolism
Glycolysis / Gluconeogenesis	0.109051254089422	0.242336120198716	0.137250779610133	-0.436257148267841	-1.23476924869559	68	ALDH9A1,DLAT,ENO2,ALDOC,ADH5,FBP1,G6PC3,ALDH3A2,ACSS2,MINPP1,PKM,DLD,ADPGK,PGM2,GPI	Glycolysis-Gluconeogenesis
Starch and sucrose metabolism	0.137413394919169	0.274826789838337	0.124434168630393	-0.476194039508855	-1.25560069513078	35	AGL,AMY2B,G6PC3,GAA,PYGB,GANC,GYS1,PGM2,GPI,GBE1	Starch-and-sucrose-metabolism
Sulfur metabolism	0.241258741258741	0.438652256834075	0.16823816568964	0.518714046065593	1.19751576753105	9	ETHE1,MPST,SQOR,TST,PAPSS1,SUOX	Sulfur-metabolism
Pyruvate metabolism	0.304545454545455	0.507575757575758	0.0755015292281669	-0.41569302166828	-1.11006267183976	39	ALDH9A1,DLAT,FH,ALDH3A2,ACSS2,PKM,DLD,MDH1,ACACB,ME2,ACAT2,PDHB,ME3,GLO1,ALDH1B1,PDHA1	Pyruvate-metabolism
Pentose and glucuronate interconversions	0.352534562211982	0.54236086494151	0.0687943095604775	-0.414244295935962	-1.08573047260236	34	CRYL1,AKR1B1,RPE,GUSB,DCXR,UGDH,SORD	Pentose-and-glucuronate-interconversions
Butanoate metabolism	0.38768115942029	0.553830227743271	0.066436413766281	-0.418648624766999	-1.0582109934639	28	ALDH5A1,AACS,HMGCL,L2HGDH,OXCT1,ECHS1,HADH	Butanoate-metabolism
Fatty acid biosynthesis	0.441059602649007	0.588079470198675	0.0646484568421928	-0.463283033563304	-1.01796034964132	13	ACSL3,ACSL1,ACSL6,ACSL5,OXSM,ACACB	Fatty-acid-biosynthesis
Pentose phosphate pathway	0.523409363745498	0.628019323671498	0.0519512476197082	-0.382978041833536	-0.976593794614548	30	PRPS1,PRPS2,ALDOC,FBP1,IDNK,H6PD,RPIA,PGM2,GPI,RPE,PFKL	Pentose-phosphate-pathway
