p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.49326533875102	0.907	0.2	0	c6	GZMB
0	2.2207168092809	0.964	0.264	0	c6	CD8B
0	2.26469236183267	0.982	0.324	0	c6	CD8A
0	1.81604878136282	0.977	0.37	0	c6	GZMA
0	3.0649163507842	0.744	0.15	0	c6	LINC02446
0	2.38935635153734	0.915	0.33	0	c6	LAG3
0	1.21646508775543	0.8	0.227	0	c6	HLA-DRB1
0	2.16621494248655	0.785	0.216	0	c6	CD38
0	2.66739448098339	0.742	0.173	0	c6	CLIC3
0	2.50761661110854	0.995	0.429	0	c6	NKG7
0	1.84071800025664	0.815	0.251	0	c6	MIR4435-2HG
0	3.06401960002023	0.665	0.116	0	c6	GZMH
0	2.34048427163538	0.949	0.402	0	c6	PRF1
0	1.79145550729792	0.937	0.409	0	c6	CYTOR
0	1.93567972147499	0.765	0.246	0	c6	DUSP4
0	1.97364385339142	0.75	0.231	0	c6	C12orf75
0	1.82893142624628	0.861	0.351	0	c6	CXCR6
0	1.05424173010886	0.62	0.114	0	c6	HLA-DRA
0	1.3351584464899	0.702	0.224	0	c6	HLA-DPB1
0	2.02626653414075	0.714	0.238	0	c6	PTMS
0	1.30498792445466	0.801	0.329	0	c6	CCL4
0	1.68194270832304	0.813	0.346	0	c6	APOBEC3G
0	1.7008055720559	0.802	0.336	0	c6	GBP5
0	0.81961474726861	0.737	0.271	0	c6	CTLA4
0	1.28755289399882	0.644	0.181	0	c6	IFNG
0	2.78661177946947	0.571	0.113	0	c6	HAVCR2
0	1.41244477177965	0.66	0.225	0	c6	FASLG
0	1.37759878868488	0.825	0.405	0	c6	GBP2
0	1.28591465250854	0.655	0.249	0	c6	KLRD1
0	1.37842155027859	0.821	0.419	0	c6	LINC01871
0	1.25451422999892	0.867	0.466	0	c6	IDH2
0	2.60023938478803	0.555	0.156	0	c6	GNLY
0	1.73238389722028	0.529	0.137	0	c6	GZMK
0	1.71012576121085	0.993	0.605	0	c6	CST7
0	1.49101435096869	0.67	0.283	0	c6	ACP5
0	1.04715807363668	0.872	0.485	0	c6	CBLB
0	1.24287501207355	0.749	0.366	0	c6	ITGAE
0	1.0976705456652	0.84	0.457	0	c6	ABI3
0	1.37444400752796	0.699	0.318	0	c6	IFI27L2
0	2.00812978249413	0.5	0.12	0	c6	BCL2L11
0	0.94826453313395	0.651	0.273	0	c6	HLA-DPA1
0	1.89031124528769	0.998	0.62	0	c6	CCL5
0	1.45855693200256	0.612	0.234	0	c6	ADA
0	1.16173671579818	0.866	0.489	0	c6	UBE2L6
0	1.51815300610103	0.567	0.2	0	c6	GBP4
0	1.14762832706643	0.813	0.446	0	c6	CASP4
0	1.06043364813112	0.903	0.542	0	c6	ID2
0	1.10895221055374	0.873	0.513	0	c6	TAP1
0	1.39704167034193	0.896	0.544	0	c6	UCP2
0	1.23212164585978	0.873	0.521	0	c6	CD27
0	2.9374369737402	0.426	0.08	0	c6	ZNF683
0	1.20464482062302	0.946	0.601	0	c6	CLEC2B
0	1.42175379508379	0.493	0.151	0	c6	FABP5
0	1.41910547256526	0.505	0.172	0	c6	LYST
0	2.0670145204985	0.443	0.111	0	c6	TESC
0	2.12169287269878	0.432	0.104	0	c6	GPR34
0	2.09405232350184	0.415	0.089	0	c6	CCL3
0	1.92146401992555	0.425	0.104	0	c6	CLECL1
0	1.62596698006623	0.444	0.125	0	c6	PECAM1
0	1.21475827600528	0.434	0.119	0	c6	HLA-DQB1
0	1.13111059509551	0.925	0.613	0	c6	PPP1R18
0	1.04801332629124	0.929	0.618	0	c6	PSMB8
0	0.969847590808177	0.915	0.61	0	c6	PSMB10
0	2.0363603254614	0.394	0.09	0	c6	JAKMIP1
0	1.88631324403093	0.413	0.113	0	c6	PRKAR1B
0	2.10434672001178	0.385	0.094	0	c6	MYL6B
0	1.05308660053703	0.95	0.666	0	c6	LY6E
0	1.20850368563621	0.948	0.666	0	c6	CNN2
0	1.19055751042488	0.897	0.616	0	c6	ISG20
0	2.2525744407699	0.366	0.085	0	c6	APOBEC3H
0	0.999299091013143	0.929	0.651	0	c6	FKBP1A
0	1.09710116984635	0.981	0.719	0	c6	PSMB9
0	2.90694916507803	0.318	0.057	0	c6	SLC27A2
0	0.919963199473417	0.94	0.679	0	c6	HIGD2A
0	2.05162956228941	0.33	0.072	0	c6	MT1E
0	1.74557528968153	0.991	0.767	0	c6	RARRES3
0	1.54678043474616	0.989	0.766	0	c6	COTL1
