Gene	Expression
90	IL32	20.0390952604676
91	HSPA8	19.9878341531571
92	RPL14	19.6683999468069
93	HSP90AA1	19.632852698084
94	CFL1	19.4287415120901
95	RPS9	18.9202549937086
96	DUSP2	18.7430702848626
97	FTH1	18.5082698337116
98	RPS6	18.4684707654024
99	TSC22D3	18.4217395533563
100	IFITM1	18.1284693880403
101	S100A4	18.0591819929265
102	CYTB	17.9979937682776
103	RPL15	17.3684282009088
104	RPLP2	17.2153826090574
105	RPL35	16.9080313224656
106	ATP5E	16.8422447486609
107	ZFP36L2	16.3155100230404
108	CRIP1	16.113041622875
109	RPLP0	16.112415062792
110	COX3	15.9183955762234
111	RPS5	15.780108438889
112	FXYD5	15.5444349853505
113	RPL5	15.2054536920333
114	VIM	14.9259236130738
115	UBB	14.9102769609305
116	RPL24	14.8787337764084
117	CD3E	14.7685932798455
118	HLA-H	14.7461396166391
119	NACA	14.0832752803174
120	RPS2	13.768784569281
121	RPL23A	13.7087163288382
122	IFITM2	13.6397846181158
123	KLF6	13.5636893335354
124	SRGN	13.4300046719196
125	CD3D	13.2450828388775
126	GNB2L1	13.2363443936844
127	PTPRCAP	13.2295509089969
128	EEF1D	13.1372246608092
129	SERF2	13.0905320309317
130	MYL6	12.86114559604
131	RGS1	12.7908487186051
132	MYL12A	12.6727201919942
133	HCST	12.602222345383
134	RPL9	11.9392046783856
135	HSP90AB1	11.570538257133
136	ARHGDIB	11.3937195045295
137	RPSA	11.3866224529117
138	RAC2	11.1533926298823
139	RPL22	11.0015691434255
140	CORO1A	10.9642768749831
141	CST7	10.8390357891398
142	PPP1R15A	10.7640085020225
143	CD52	10.7509057300311
144	RPL10A	10.6193410139858
145	ALOX5AP	10.5703146358257
146	COTL1	10.4842980139425
147	IFITM3	10.3881332844295
148	RPS16	10.3654718578702
149	UBA52	10.3520626282554
150	TMA7	10.327882592265
151	CYBA	10.2381781857343
152	PPIA	10.2377865861546
153	RPL37A	10.2137956738234
154	HNRNPA1	9.89215795466704
155	PPDPF	9.79346971089794
156	RPL27	9.78268813889121
157	MIF	9.64887704521441
158	S100A6	9.63363754053643
159	IER2	9.56525288754675
160	PFDN5	9.54145454960815
161	LOC101060038	9.40244431499487
162	SARAF	9.28748417023523
163	LOC101929531	9.14011576002762
164	CLIC1	9.05489219803749
165	CD99	9.02705998490556
166	GZMH	8.88652992799477
167	CD8A	8.86750914158764
168	CXCR4	8.85336234179577
169	IFNG	8.81139085147398
170	PCBP2	8.79214687929895
171	PNRC1	8.74784266461417
172	CTSW	8.67999323622309
173	RARRES3	8.41807205958992
174	CCL4L1	8.40805596387648
175	SRP14	8.37772734896447
176	BTF3	8.3558108971808
177	EVL	8.3472618889215
178	PSME1	8.346330163331
179	ATP5L	8.23875131708173
180	CCL3	8.22877089841885
181	RHOA	8.18842170597529
182	DDX5	8.11784781631815
183	RPL21	8.03780810070186
184	RPL38	7.76552041981735
185	ARPC2	7.76053675786124
186	ND1	7.74379486165216
187	LSP1	7.71190629886508
188	YWHAZ	7.56836678641356
189	TNFAIP3	7.47134594443857
190	ATP5G2	7.40474304279367
191	RPL36A	7.36569548301664
192	ZNF683	7.32797614331505
193	HSPE1	7.31762676561144
194	PABPC1	7.30863876464845
195	COX4I1	7.23120676751827
196	RPL36AL	7.19606835135281
197	SRSF7	7.16948743923617
198	COX7C	7.16448403186541
199	EEF1B2	7.14589458921095
200	CALM1	7.10235925837158
201	HSPB1	6.98317921924919
202	HMGB1	6.90594760953804
203	LAPTM5	6.89983329647897
204	OST4	6.81605813274043
205	RPL4	6.78406315135165
206	PSMB9	6.67566678286433
207	PTPRC	6.66747977476276
208	CD2	6.6396193684141
209	ITM2B	6.57858430239219
210	ARPC3	6.56386182508181
211	ND2	6.46300321325579
212	HNRNPA2B1	6.40975387316201
213	PRF1	6.34166961604948
214	DNAJA1	6.32618955860405
215	SUMO2	6.31931811341213
216	RN7SK	6.21655271690916
217	MYL12B	6.11160510680837
218	IL2RG	6.01562751301335
219	RPL17	6.00080781506375
220	TOMM7	5.99373401979827
221	CKLF	5.99121045834765
222	KLRD1	5.94290375099291
223	CHCHD2	5.93444904752614
224	ARPC1B	5.85428284072059
225	RPS11	5.79997079537724
226	PCBP1	5.76947141160966
227	EEF2	5.76539972922978
228	TPI1	5.72932444509728
229	NPM1	5.70490532900819
230	HOPX	5.65397367201899
231	CIRBP	5.64160900471306
232	ALDOA	5.62417031136568
233	SUB1	5.62041627522146
234	DAZAP2	5.56294544786649
235	HNRNPDL	5.51074571084894
236	CTSD	5.50342490542044
237	CD8B	5.50229965867656
238	UQCR11	5.48213745902282
239	LOC101929876	5.47486334176803
240	PPIB	5.44317896038039
241	CITED2	5.41282837499348
242	HINT1	5.3752595117034
243	UBL5	5.35806511919627
244	COMMD6	5.35751732298587
245	LY6E	5.34644421733624
246	RPL27A	5.24827921890974
247	EEF1G	5.23413835207413
248	LCK	5.23073836536836
249	SAMSN1	5.17407765470329
250	LDHA	5.16269582646001
251	CCNI	5.1515652101239
252	ND5	5.14374170407613
253	ATF3	5.11996102105143
254	YBX1	5.11790960227847
255	CYTIP	5.11176378623477
256	ANXA1	5.09090751351994
257	STK17A	5.05170653425825
258	TAGAP	5.04603129514928
259	LAG3	5.04021354681087
260	CALM2	4.92942006461058
261	BTG2	4.92172595881183
262	RGCC	4.88481573682639
263	DDIT4	4.87206059115633
264	GUK1	4.8412053459137
265	CLEC2B	4.83950404017884
266	S100A10	4.83778548126522
267	HMGN1	4.83053842066616
268	RPL31	4.82992542661515
269	GABARAP	4.8164048448692
270	RGS2	4.80210406123437
271	LINC00152	4.78977224116104
272	PGK1	4.78666971925352
273	TAGLN2	4.74646620288989
274	SOD1	4.72754974174967
275	PSME2	4.71964992965356
276	TCEB2	4.71552342566824
277	KLRC2	4.69023047451217
278	HSPA6	4.67129276893067
279	ISG20	4.66346680948923
280	ATP5I	4.64070121675715
281	NFKBIA	4.63623155329073
282	ZYX	4.61790642974506
283	CCL4L2	4.60872748483007
284	SNRPD2	4.59697744923654
285	RHOB	4.56402638418387
286	CD63	4.54767460061068
287	CAPZB	4.52514839238332
288	CD37	4.52129617997575
289	LRRC75A-AS1	4.49320727061777
290	LOC100996809	4.49208176847791
291	SAT1	4.46662944720784
292	GSTP1	4.45326136485255
293	TPM3	4.44886117310077
294	COX6A1	4.43670295867729
295	LIMD2	4.42985981916751
296	NR4A1	4.42970692163451
297	CALR	4.40275148290219
298	COX6B1	4.36777283989312
299	MCL1	4.3416863029642
300	S100A11	4.29385537598434
301	ZFP36L1	4.29198892822155
302	RNASEK	4.24760606311075
303	EIF3K	4.24579196744971
304	MT2A	4.24218597012976
305	CD3G	4.22451019573198
306	SRSF3	4.20478689748313
307	COX6C	4.18087029594575
308	LCP1	4.1447201637307
309	NR4A2	4.14396285143848
310	COX7A2	4.12053163054256
311	EDF1	4.11586664786668
312	KLRC3	4.09950085120217
313	PTGES3	4.09593564614653
314	SKP1	4.08022841447177
315	HNRNPK	4.07192660432698
316	CIB1	4.0615237729395
317	PSMB8	4.01861415376035
318	NDUFA13	3.99785812615615
319	ISG15	3.99154467995063
320	STK17B	3.9837689705551
321	PPP1CA	3.95705274243465
322	HMGN2	3.93874404469129
323	C12orf57	3.9222261198698
324	C9orf142	3.92144637832329
325	SLC25A6	3.91935970369264
326	SRSF5	3.90416360346964
327	YWHAB	3.89119112963666
328	ZFAS1	3.87286399021128
329	C19orf43	3.85399313902433
330	SSR4	3.83835718956677
331	ACTR3	3.78223412858998
332	COX8A	3.78221527517852
333	NDUFA4	3.76770459397804
334	TUBA1A	3.76671729037472
335	RABAC1	3.7502783314292
336	H3F3AP4	3.74218668067853
337	UBE2D3	3.73530239517664
338	TBC1D10C	3.67871931326254
339	CYCS	3.67332495531372
340	ATP6V0C	3.6475350465029
341	CNN2	3.63767087891171
342	EMP3	3.6288847108756
343	PSMA7	3.62365457350613
344	CNBP	3.61281161988603
345	CD96	3.61022926056388
346	DRAP1	3.59512111959046
347	GSTK1	3.58299900479913
348	RBM3	3.57119809243323
349	TRMT112	3.57031576001113
350	VAMP2	3.56677980302755
351	PARK7	3.55800469692655
352	UQCRB	3.55042205890695
353	FOSB	3.54687326278505
354	HSPH1	3.53309461548202
355	LGALS1	3.52874518640071
356	ATP5D	3.50208658467298
357	USMG5	3.48411505433817
358	SRSF2	3.47766239691282
359	ANAPC16	3.45436257011
360	KLRC1	3.45273510992804
361	SLC25A5	3.45137842649043
362	BST2	3.43629487636839
363	TXNIP	3.41416013925194
364	ATP5G3	3.40946829488553
365	ARL6IP5	3.39102570147422
366	LEPROTL1	3.38792624695174
367	H2AFZ	3.38195040707864
368	PTMS	3.38153640844219
369	LDHB	3.37384144079306
370	FKBP1A	3.36084121718274
371	HLA-J	3.35849097606889
372	SLC2A3	3.35686984324979
373	NDUFA1	3.35478934522831
374	SEPT1	3.34873572899893
375	ARF1	3.33840038944209
376	GADD45B	3.32915474869391
377	SEPT7	3.31548327486442
378	POLR2L	3.30090649364077
379	RPL7	3.28393500064431
380	CD44	3.28194314871949
381	HLA-DRB4	3.28052891865829
382	SSR2	3.26274116349853
383	HLA-G	3.26204385414819
384	EIF4A2	3.260415503285
385	ITGAE	3.25463824238276
386	RBM8A	3.25397925317698
387	CDC42	3.25319992390708
388	COX5B	3.25129733532008
389	TMBIM6	3.22731724095093
390	GMFG	3.21987300472177
391	CACYBP	3.20547962537555
392	SNHG8	3.19015128297959
393	PKM	3.18869525237926
394	SAP18	3.17960319448944
395	APRT	3.1741892698184
396	DYNLL1	3.17109005267284
397	RAN	3.1596595110533
398	YPEL5	3.15544819205886
399	PSMB10	3.15529995517973
400	UQCRH	3.15244075341219
401	TUBA4A	3.13830672243631
402	HNRNPF	3.1337124996831
403	NDUFA3	3.12931138645493
404	HNRNPA1P10	3.12644388312822
405	NDUFS5	3.12369718426347
406	LGALS3	3.12364696226756
407	GNG5	3.1228790115775
408	PHLDA1	3.12229538139017
409	UBE2L6	3.1130277259805
410	UQCR10	3.10740479813148
411	ATP6V0E1	3.10222099279139
412	ATP5J2	3.08382089519625
413	ARF6	3.08303869606586
414	APOBEC3G	3.08299679445037
415	RPL23	3.04475968256922
416	FYB	3.0283596616134
417	ROMO1	3.00975300003729
418	TMEM258	3.00904001634986
419	PGAM1	3.0067068273872
420	ITM2A	3.00636308769772
421	TSPO	3.00144324750351
422	RPL13A	3.00083784131905
423	SLC9A3R1	3.00055527764927
424	XCL2	3.00015096074015
425	CD53	2.99891136243618
426	KRTCAP2	2.99604117243102
427	PRR13	2.98828859483
428	RPL22L1	2.98455518135377
429	SLC25A3	2.97739057976087
430	HIGD2A	2.96070956812596
431	EIF3F	2.95797165313401
432	IRF1	2.94468887109354
433	RAP1B	2.93164096599765
434	HNRNPA3	2.9264665191818
435	GYPC	2.9202228415568
436	CALM3	2.91662004163553
437	MORF4L1	2.91501391580041
438	PRELID1	2.90950734824801
439	ACAP1	2.89630302128957
440	ENO1	2.89607008365869
441	ACP5	2.89516887687684
442	MSN	2.89225117296534
443	HNRNPA0	2.88758377844853
444	LCP2	2.88621599449101
445	ATP5B	2.87720558599951
446	DBI	2.87223768534063
447	DUSP4	2.85658458125386
448	SEC61G	2.84182940730181
449	SH2D2A	2.81181191256259
450	WDR83OS	2.81101957642898
451	BRK1	2.80844922085437
452	PET100	2.80386142261779
453	MBNL1	2.79275370099477
454	CTSC	2.78976672910781
455	CLK1	2.78800813965847
456	HCLS1	2.78789060346575
457	TAPBP	2.7803335502048
458	EIF3G	2.77589736125768
459	VAMP8	2.77434621714785
460	ARHGDIA	2.77179979763836
461	RUNX3	2.76585647663633
462	C4orf3	2.7517197433239
463	NME2	2.75085264723117
464	SQSTM1	2.74108551135923
465	WDR1	2.72394602162349
466	UCP2	2.71499537933486
467	RHOH	2.71469739262607
468	CD247	2.70565815387087
469	GNB2	2.70120154244466
470	ITGB2	2.69162214469058
471	PTPN22	2.68613980467798
472	LITAF	2.6839284624138
473	SELK	2.67581944562116
474	ATPIF1	2.67233258171985
475	C9orf16	2.66498881219798
476	ATP6V1G1	2.65256483615295
477	NDUFA11	2.65216471620941
478	GPSM3	2.64802197321643
479	PPP1R18	2.64128557680765
480	TRAPPC1	2.64032428319853
481	HSPD1	2.62840401355321
482	ARF5	2.62355419459479
483	UBE2D2	2.6167987774718
484	RBM39	2.61661474062727
485	NCL	2.61473806555478
486	PDIA3	2.61249315708409
487	CAP1	2.60879262069861
488	CD97	2.58968123249547
489	SHFM1	2.58887857067881
490	NDUFB2	2.58823912841321
491	SERP1	2.58008227799796
492	WIPF1	2.57286762411093
493	PCED1B-AS1	2.56015032373994
494	PRDX5	2.55987368396044
495	PRDX1	2.55824149237914
496	CSNK2B	2.55035931971943
497	FUS	2.54486736856008
498	SON	2.53699313838817
499	BUB3	2.53656749031411
500	COPE	2.53044224458172
501	SPCS1	2.51829143997323
502	CCND3	2.50088649511354
503	SHISA5	2.48364302060207
504	RPSAP58	2.48093332266066
505	FKBP8	2.47756492227081
506	PLP2	2.46176608635952
507	TMEM50A	2.45946437435434
508	COX5A	2.45275476477622
509	SEC61B	2.44777927906656
510	HSPA5	2.44175691019022
511	TIGIT	2.42672625516878
512	CKS2	2.42376747801099
513	KIR2DL4	2.42232780552939
514	ZFAND2A	2.41443990063413
515	NHP2L1	2.41283075169502
516	TUBA1B	2.41053756313167
517	IL2RB	2.40875505938027
518	C14orf2	2.40770172682089
519	TMEM59	2.39846599173111
520	LAT	2.39665345191389
521	BAX	2.3963375466072
522	EGR1	2.38828864105574
523	C19orf53	2.38727226834951
524	CXCL13	2.3862791112768
525	SEPW1	2.38271191499639
526	FAM49B	2.36564578454945
527	PVRIG	2.35853628118416
528	EPC1	2.35282381591566
529	EIF3E	2.35142331012299
530	IDH2	2.34958499986681
531	RBX1	2.34958329839748
532	NDUFB11	2.34881835239664
533	XCL1	2.34773840736706
534	GPX4	2.34574488823707
535	HNRNPC	2.34181549983845
536	CCDC85B	2.33841614841377
537	POLD4	2.33228383016387
538	ARHGEF1	2.33142976541373
539	SP100	2.33136230931261
540	NDUFB8	2.32708033086953
541	C12orf75	2.32661719508039
542	RGS10	2.32576618342276
543	PPP1R2	2.31685984017859
544	SUN2	2.31571333784476
545	C11orf31	2.3137249615122
546	OXNAD1	2.30835053135417
547	MIR4435-1HG	2.30235257517527
548	STOM	2.29981787747985
549	FYN	2.29874206571852
550	VPS28	2.29743130504603
551	SNRPG	2.2963367416677
552	NOP10	2.29308953835028
553	ARHGAP9	2.28910552164862
554	NR3C1	2.28694404085608
555	MAP1LC3B	2.28620428894617
556	CD164	2.28362814174428
557	GLTSCR2	2.28149115011425
558	PSMB1	2.27712900521607
559	CELF2	2.2770819977857
560	UQCRQ	2.27485008681266
561	CCL3L1	2.27314913367904
562	LSM7	2.26978279054165
563	GZMK	2.26938364198647
564	ELF1	2.26772253164819
565	UBE2I	2.26719545137073
566	ICAM3	2.26626769713663
567	HERPUD1	2.2655246126261
568	CCNL1	2.26226162908155
569	EIF4G2	2.26053428928381
570	SEPT9	2.25975595734079
571	SRP9	2.25875577791663
572	UQCRHL	2.25558138949138
573	RHOC	2.2552871758137
574	RSRP1	2.25298210408996
575	DAD1	2.24498516981188
576	ABRACL	2.24090320239825
577	TAP1	2.24074200140435
578	SNHG6	2.23899832322778
579	RNF213	2.2355286416133
580	SF3B5	2.22963778006855
581	REEP5	2.22496824605648
582	COX7B	2.22417176049166
583	RBPJ	2.22342197456838
584	ERP29	2.22304947435743
585	ANXA6	2.22185039559032
586	OSTF1	2.21991258516032
587	GNG2	2.21971510969628
588	RALY	2.21705396009477
589	ANXA11	2.21620893562424
590	HMGB2	2.21212626104938
591	CDC37	2.21018659542279
592	SKAP1	2.20938080562194
593	CTSA	2.20887276894407
594	POMP	2.20206573162231
595	SERTAD1	2.19981790752607
596	EIF3H	2.19926899558294
597	ARL6IP4	2.19924860060754
598	SF1	2.19686126732376
599	UBXN1	2.19302960180051
600	RPS14P3	2.19199194541773
601	CCT4	2.18190102324651
602	ANXA2	2.18103240550881
603	DDIT3	2.17484147385663
604	MRPS21	2.17060331669755
605	ARPC5	2.16829034797873
606	EZR	2.16721076401707
607	CARD16	2.15500600326807
608	GBP5	2.15372366648965
609	PAIP2	2.14775472234304
610	NDUFB1	2.1420102359268
611	HLA-F	2.13217944146471
612	ATP5O	2.13141631768093
613	CSRNP1	2.12926785575885
614	MAPRE2	2.12818990787756
615	CDK2AP2	2.12417034399973
616	BSG	2.11593380036333
617	ATP5J	2.09936496528761
618	NEDD8	2.09507123605386
619	MYH9	2.09278784578354
620	SLC3A2	2.088549296061
621	EIF5	2.08813658805215
622	PSMB3	2.08667618109534
623	ANXA5	2.08181188339296
624	C19orf60	2.07915175452299
625	C11orf58	2.07625092386732
626	SERBP1	2.0755799430459
627	KIAA1551	2.06643073247562
628	YWHAQ	2.06190515687263
629	RASAL3	2.0610967233991
630	BRD2	2.06038801334418
631	ZNF331	2.05883426749236
632	ZAP70	2.05600266929377
633	LAMTOR4	2.05589371536708
634	NDUFB10	2.05490607819386
635	PDCD4	2.04669825193538
636	CUTA	2.04535349997695
637	SNRPB	2.04320060349338
638	JUND	2.04017228143469
639	CHST12	2.03890655652674
640	SFPQ	2.03871516915171
641	BIN1	2.03516982196927
642	EIF5A	2.02285373187791
643	KRT10	2.01787142419078
644	MATR3	2.01303836469822
645	TRA2B	2.00277070006627
646	SCAND1	2.00119834148117
647	ARL6IP1	1.99437068482631
648	UXT	1.98803476358506
649	CD48	1.98684212053947
650	PDIA6	1.98410383568252
651	KLRK1	1.97984320705795
652	JAK1	1.97335873410513
653	SOCS1	1.96833386576979
654	DEF6	1.96272532986491
655	PTPN6	1.96159085945673
656	IFI27L2	1.95642285074771
657	RPL21P28	1.95576753169889
658	BATF	1.95306689862333
659	CBLB	1.94979724058558
660	TUBB	1.94545274544081
661	ERH	1.9404638145684
662	RAB1B	1.94026261931329
663	NDUFB4	1.93944705211975
664	DDX24	1.93771570694513
665	BLOC1S1	1.93606292807948
666	H3F3A	1.93190805476509
667	DHRS7	1.9270834355429
668	ID2	1.92506446748083
669	GLIPR2	1.92359608637808
670	N4BP2L2	1.91980271143171
671	GIMAP4	1.91790594363705
672	SYTL3	1.91316826002116
673	DNAJB6	1.91196186216691
674	DYNLRB1	1.90498646453202
675	CSF1	1.90329949404015
676	ITM2C	1.89943641315144
677	ABI3	1.8927363609687
678	PSMD8	1.88806768396452
679	LAMP1	1.88536005770534
680	SRI	1.88472063133188
681	FAM96B	1.88105942755955
682	MAT2B	1.87806340105818
683	CDC42SE2	1.87584034091252
684	TERF2IP	1.87105358092639
685	ANKRD28	1.87031837858947
686	SASH3	1.86900526120751
687	BZW1	1.86715691044528
688	ODC1	1.86609405559626
689	PIM1	1.86348929742996
690	SNX3	1.86345771863516
691	SELPLG	1.86186813437328
692	ATP5C1	1.85813028056296
693	ARPC5L	1.85738639537864
694	ATP6V1F	1.85673078530802
695	SLA2	1.85595184830356
696	SUMO1	1.85492831778124
697	TXN	1.854377697474
698	TPM4	1.85381080267473
699	IGFLR1	1.84402707118428
700	DOK2	1.84162680297457
701	TOMM6	1.83909644542273
702	RNPS1	1.83516579553573
703	STK4	1.83474746722319
704	PRKCH	1.83383762792899
705	VAPA	1.83268664195712
706	MZT2A	1.83259403922168
707	NDUFS8	1.83030695928729
708	PSTPIP1	1.82729509861774
709	CHCHD10	1.82680719817253
710	SH3BGRL	1.82652720588993
711	BCAP31	1.82587309644704
712	GZMM	1.82557877092163
713	TSTD1	1.82473686457669
714	ARGLU1	1.81752920321717
715	MYADM	1.81730249168547
716	TBCB	1.81233219496443
717	SELT	1.80814838557468
718	RAB27A	1.80342004858248
719	PRDX6	1.80188902169737
720	SNRPD3	1.79958077325706
721	TMBIM4	1.79599340305471
722	GHITM	1.79565117620032
723	MDH2	1.79511865010823
724	SPCS2	1.79451059885456
725	UBE2N	1.79378456448172
726	ANP32B	1.78958419756903
727	HSP90B1	1.78548504341897
728	C17orf62	1.78269707656979
729	DNAJB4	1.77712095690166
730	RNF167	1.77654884051922
731	RSL24D1	1.77072752318768
732	IFI6	1.77028133794292
733	SRRM1	1.76771986918244
734	IQGAP1	1.76620635169531
735	OTUB1	1.75958637965394
736	SSU72	1.75930142760159
737	C4orf48	1.75419623304897
738	ECH1	1.75219530980184
739	H2AFV	1.74870015604556
740	NDUFA6	1.74555779691028
741	IFI16	1.74538997149381
742	FABP5	1.7423877457402
743	MRPL41	1.74171254869658
744	DGUOK	1.7407147319056
745	SCML4	1.73786468460271
746	RNA45S5	1.73497019921829
747	CSTB	1.73267135384255
748	PEBP1	1.73046431433319
749	NEU1	1.73020285840737
750	PNISR	1.72934597452126
751	ENSA	1.72924781670971
752	EIF4B	1.72686408255201
753	CSK	1.72586916592321
754	RBCK1	1.72428894786915
755	RNF187	1.7196876361564
756	GTF3A	1.71932491957411
757	ITGB1	1.71500255751678
758	PHB2	1.71191498394274
759	LSM8	1.70963164843043
760	SIRPG	1.70490286586927
761	RPS17	1.70370110822059
762	CXCR3	1.70086826439322
763	KLRB1	1.69861109009854
764	IDS	1.69704275146727
765	C5orf56	1.69678010656644
766	NSA2	1.69452088949722
767	PA2G4	1.69384607351225
768	CD27	1.69331384682282
769	RAC1	1.6925248949261
770	NEAT1	1.69217941884748
771	KHDRBS1	1.69154237685555
772	SURF4	1.69075672891623
773	ATP5F1	1.6888032431803
774	CLEC2D	1.68850984070862
775	DPP7	1.68783655681195
776	MATK	1.68627084869502
777	SMDT1	1.68290052902589
778	PIK3R1	1.68089577033947
779	TCEA1	1.67768215436893
780	PRKAR1A	1.67597522344739
781	AIP	1.67593431754179
782	LSM2	1.6758264788349
783	MYEOV2	1.67107007496332
784	ARPC4	1.66931429890702
785	CSDE1	1.66897346424611
786	TMED2	1.66201730127252
787	KLRC4	1.6600664019092
788	CLDND1	1.65957484767909
789	SUPT3H	1.65876579003335
790	CMTM3	1.65851428737437
791	IL10RA	1.65826603208198
792	TRABD	1.65667806813615
793	UBXN4	1.65622019694204
794	SEPT6	1.65384336870415
795	ATP6V0B	1.6528740883411
796	RPS27L	1.65198130801619
797	SEC11A	1.64776881768233
798	SRSF10	1.64745912320246
799	HIST1H4C	1.64314161834048
800	ST13	1.64279228010458
801	ANAPC11	1.64149976399865
802	GABARAPL2	1.63790123120839
803	SYNGR2	1.63752432689737
804	NAP1L4	1.63498747569643
805	MBP	1.6339248612242
806	RHOF	1.63100916385017
807	MT1X	1.63093352426221
808	APBB1IP	1.62877398619718
809	EMB	1.62853651616426
810	OCIAD2	1.62416881876232
811	WAS	1.62232891490016
812	ETS1	1.62212434507809
813	PSMA2	1.61938921384862
814	PSMA6	1.61802612619379
815	MRPS6	1.61794261616915
816	PSMA5	1.61790356210001
817	TRAM1	1.61775689261604
818	NDUFS7	1.61693815726087
819	TYMP	1.61190611706788
820	SPRY1	1.61063917472634
821	EID1	1.60877976472386
822	STARD3NL	1.60813276382124
823	COX14	1.60744391205706
824	C14orf166	1.60567611595822
825	MINOS1	1.60490506951059
826	SIT1	1.6044077361855
827	CAPG	1.60168880470491
828	RNF7	1.6008581027441
829	GDI2	1.59993550177226
830	SF3B1	1.5935783553032
831	GLIPR1	1.59339969175584
832	TMCO1	1.59314888329502
833	NFKBIZ	1.59054050573547
834	NAA38	1.58996958339145
835	C19orf66	1.58843951002431
836	EMD	1.58808312564386
837	VCP	1.58623011611453
838	CAPZA1	1.58528740079942
839	GLUL	1.58361590187336
840	EWSR1	1.58327060561283
841	PARP8	1.58248202581743
842	PTP4A1	1.58031846338456
843	ATP5A1	1.58024773000731
844	NDUFB9	1.57995565148996
845	TBCA	1.5792870000458
846	FIS1	1.57727988193176
847	ARF4	1.57596408378609
848	LPXN	1.57591234373469
849	MEAF6	1.57565857280996
850	TRAF3IP3	1.57465435918413
851	DYNLT1	1.5737954431133
852	TUBB4B	1.56933122249618
853	NDUFS6	1.56762498079961
854	MRPL33	1.5675097077137
855	HERPUD2	1.56610306163475
856	DDX3X	1.56510724759714
857	COX7A2L	1.56303041745749
858	COMMD7	1.56252169862163
859	HN1	1.5618689328527
860	AOAH	1.56183261139838
861	SRSF11	1.55945369881352
862	XRCC6	1.55234620122366
863	TRIM22	1.55168696466972
864	HMGN3	1.55129176300643
865	LBH	1.55087985954701
866	GPI	1.55067715602268
867	TBCD	1.55003268273914
868	PSMB6	1.54900827804041
869	PSMA1	1.54727908812528
870	HNRNPU	1.54573816844916
871	CMTM6	1.54017814078067
872	PHPT1	1.53942938812251
873	CBX3	1.53929977773598
874	PPP2R1A	1.53878446800741
875	WSB1	1.53869530907068
876	VDAC1	1.53854599341969
877	CMPK1	1.53417386641355
878	SYF2	1.5330074056543
879	TRG-AS1	1.53251880578577
880	UFC1	1.52986680654877
881	LTB	1.52785688400489
882	GABARAPL1	1.52167063352287
883	BCAS2	1.5195510852484
884	GPBP1	1.5136559864905
885	POLR1D	1.51141775651539
886	LOC284454	1.51132031378776
887	PPP4C	1.51102039295058
888	JTB	1.50477265966717
889	STRAP	1.50451223760162
