Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	30/78	3.11695766811244e-25	8.32227697386021e-23	0	0	20.2663590604027	1143.58544587514	CIITA;IFI30;TNF;CTSS;KIR2DL4;HLA-DMA;HLA-DMB;CTSL;KLRC1;HLA-DOA;HLA-DOB;CD74;HSPA8;HSP90AA1;HLA-DRB4;HSPA5;KLRC2;KLRC3;KLRC4;CD4;IFNG;CD8B;CD8A;PSME2;KLRD1;HLA-DRB3;HSPA1B;HLA-DRB1;HLA-DQB1;HSPA1A
Apoptosis	31/142	7.93776383367675e-18	1.05969147179585e-15	0	0	9.04160799454917	356.012411269584	BCL2A1;CTSZ;PRF1;ITPR1;FASLG;CTSW;PIK3R1;TNF;ACTB;CTSS;ACTG1;TUBA1A;CTSL;LMNA;TNFSF10;CTSH;CTSD;CTSC;JUN;GADD45B;GADD45A;GZMB;TRAF1;FOS;TUBA4A;GADD45G;ERN1;NFKBIA;BCL2;BAX;BCL2L1
Hematopoietic cell lineage	25/99	3.16402336887395e-16	2.23397658389876e-14	0	0	10.8490353914647	387.196833603193	CD1D;CD1C;TNF;HLA-DMA;HLA-DMB;CD19;CD59;HLA-DOA;HLA-DOB;HLA-DRB4;IL1R2;FLT3LG;FCER2;CD4;CD8B;CD8A;CD7;CD9;HLA-DRB3;IL7R;CD24;MS4A1;HLA-DRB1;CD22;HLA-DQB1
Allograft rejection	17/38	3.34678139909927e-16	2.23397658389876e-14	0	0	25.7253108139808	916.679322580363	CD86;CD40;HLA-DRB4;PRF1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;CD40LG;IFNG;CD28;HLA-DOA;HLA-DRB3;HLA-DOB;HLA-DRB1;HLA-DQB1
Rheumatoid arthritis	24/93	7.2853759186438e-16	3.89039074055579e-14	0	0	11.1541239347104	388.782482568718	CD86;JUN;HLA-DRB4;ITGB2;FOS;TNF;TNFSF13B;HLA-DMA;HLA-DMB;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;CTLA4;LTB;HLA-DOA;HLA-DRB3;HLA-DOB;ATP6V0C;HLA-DRB1;HLA-DQB1;ATP6V1F
Graft-versus-host disease	17/42	2.63531876487982e-15	1.17271685037152e-13	0	0	21.6047947454844	725.268039045748	CD86;HLA-DRB4;PRF1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;IFNG;CD28;KLRD1;KLRC1;HLA-DOA;HLA-DRB3;HLA-DOB;HLA-DRB1;HLA-DQB1
Intestinal immune network for IgA production	17/48	3.68742531132906e-14	1.4064893687498e-12	0	0	17.4178187403994	538.755129471868	CD86;CD40;HLA-DRB4;TNFRSF13B;CXCR4;TNFSF13B;HLA-DMA;HLA-DMB;CD40LG;CD28;TNFRSF17;ICOS;HLA-DOA;HLA-DRB3;HLA-DOB;HLA-DRB1;HLA-DQB1
Type I diabetes mellitus	16/43	8.49529737137352e-14	2.83530549769591e-12	0	0	18.7948998178506	565.66405804594	CD86;HLA-DRB4;PRF1;ICA1;GZMB;FASLG;TNF;HLA-DMA;HLA-DMB;IFNG;CD28;HLA-DOA;HLA-DRB3;HLA-DOB;HLA-DRB1;HLA-DQB1
Epstein-Barr virus infection	31/202	2.30276102292876e-13	6.83152436802198e-12	0	0	5.85083296476485	170.256298418959	CD40;TNFAIP3;PIK3R1;RBPJ;TNF;HLA-DMA;HLA-DMB;CCND2;MYC;CD19;BLNK;HLA-DOA;HLA-DOB;JUN;HLA-DRB4;GADD45B;SYK;GADD45A;STAT1;ISG15;GADD45G;NFKBIA;FCER2;CDK6;BTK;BCL2;BAX;VIM;HLA-DRB3;HLA-DRB1;HLA-DQB1
Phagosome	26/152	1.55895471834841e-12	4.16240909799025e-11	0	0	6.61968253968254	179.969346088528	NCF1;ITGB2;CORO1A;ACTB;CTSS;ACTG1;FCGR3A;HLA-DMA;TUBA1A;HLA-DMB;LAMP1;CTSL;LAMP2;HLA-DOA;HLA-DOB;ATP6V1F;HLA-DRB4;CYBB;TUBB4B;TUBA4A;TUBB2A;HLA-DRB3;FCGR2B;ATP6V0C;HLA-DRB1;HLA-DQB1
