Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	44/158	3.6875163009496e-15	1.09887985768298e-12	0	0	5.03393302789883	167.296840514907	RPL30;RPL10;RPL31;RPLP1;RPLP0;RPL36A;RPL9;MRPL10;RPS15;RPS14;MRPL20;RPS17;MRPL1;RPS15A;RPL36AL;RPS3;RPL13;RPL37;RPL15;RPS11;RPL18;RPS27A;RPS12;RPL41;RPL21;RPS5;RPL22;RPL35A;RPS3A;RPL23A;MRPL23;MRPL24;RPS26;RPS25;RPS28;RPS27;RPL27A;RPL37A;RPL24;RPL27;RPS20;RPS21;RPS24;RPS23
Coronavirus disease	49/232	9.52183459509713e-12	1.19953135507793e-09	0	0	3.49152384500745	88.6059144561239	RPL30;RPL31;RPLP1;RPLP0;RPL9;TNF;RPS15;RPS14;RPS17;RPL36AL;RPL37;RPS11;RPS12;IFNAR2;RPL21;RPS5;RPL22;RPS3A;FOS;RPL37A;RPL24;RPL27;TLR3;RPL10;RPL36A;RPS15A;RPS3;RPL13;NLRP3;RPL15;RPL18;RPS27A;RPL41;STAT1;RPL35A;ISG15;RPL23A;MAPK13;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPL27A;RPS20;RPS21;RPS24;RPS23;C1QC
Parkinson disease	51/249	1.20758190108516e-11	1.19953135507793e-09	0	0	3.36075908444329	84.4888653114294	COX7B;NDUFA13;COX4I1;PARK7;COX7C;TXN2;TUBA1C;TUBA1B;UQCRFS1;COX8A;DUSP1;TUBB;SDHA;TUBA4A;PSMA1;NDUFS5;NDUFS2;UQCRC2;SLC25A5;ATF4;SLC25A6;UBA7;UQCRB;NDUFB11;NDUFB5;ATP5MC2;NDUFB1;ITPR3;UQCR10;COX5B;COX5A;UQCRH;KLC4;PSMB4;PSMB3;UBC;RPS27A;TRAP1;ATP5PD;NDUFA3;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;SEM1;PINK1;GNAS;CALM3;CALM1;BCL2L1
Prion disease	52/273	1.28062660284687e-10	9.54066819120918e-09	0	0	3.06836926941595	69.8928538166797	COX7B;NDUFA13;COX4I1;COX7C;TNF;TUBA1C;TUBA1B;RAC2;UQCRFS1;COX8A;TUBB;SDHA;TUBA4A;PSMA1;NDUFS5;CSNK2B;NDUFS2;UQCRC2;SLC25A5;ATF4;SLC25A6;UQCRB;NDUFB11;NDUFB5;ATP5MC2;NDUFB1;ITPR3;UQCR10;COX5B;COX5A;UQCRH;KLC4;PSMB4;PSMB3;CCL5;FYN;HSPA8;PRNP;ATP5PD;CAV1;NDUFA3;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;MAPK13;SEM1;GRIN3B;HSPA1B;C1QC;HSPA1A
Oxidative phosphorylation	30/133	2.02537118251949e-08	1.20712122478161e-06	0	0	3.76375177744062	66.6745908446158	NDUFA13;COX7B;UQCRB;NDUFB11;NDUFB5;COX4I1;ATP5MC2;NDUFB1;UQCR10;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;ATP5MG;ATP5MF;COX8A;ATP6V1G1;ATP5PD;NDUFA3;NDUFA1;SDHA;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;PPA1;NDUFS5;NDUFS2;UQCRC2
Pathways of neurodegeneration	69/475	2.73529926427658e-08	1.35853196792403e-06	0	0	2.2207467951903	38.6730615843094	COX7B;NDUFA13;HIP1;COX4I1;FASLG;PARK7;TNF;COX7C;TUBA1C;TUBA1B;UQCRFS1;HRAS;COX8A;GABARAPL2;TUBB;SDHA;TUBA4A;PSMA1;NDUFS5;CSNK2B;CAT;NDUFS2;UQCRC2;SLC25A5;ATF4;SLC25A6;DCTN6;RAB1A;UQCRB;UBA7;NDUFB5;NDUFB11;ATP5MC2;NDUFB1;ITPR3;UQCR10;COX5B;COX5A;GABARAP;UQCRH;KLC4;PSMB4;PSMB3;UBC;BAK1;RPS27A;WNT3;SPTBN2;TRAP1;PRNP;WNT10A;DNAH10;ATP5PD;CSNK1A1;FUS;NDUFA3;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;MAPK13;SEM1;PINK1;GNAQ;BCL2;CALM3;CALM1;BCL2L1
Antigen processing and presentation	21/78	1.0899887479187e-07	4.64023781256818e-06	0	0	4.74277965107755	76.0359032033942	PDIA3;CD74;HSPA8;HSP90AB1;CD8B2;HLA-B;HLA-C;TAP1;HLA-F;TNF;HLA-DMA;CD4;HLA-DMB;IFNG;CD8A;HLA-DRA;KLRD1;CALR;HLA-DQA1;HSPA1B;HSPA1A
Amyotrophic lateral sclerosis	55/364	1.91325233987221e-07	7.12686496602397e-06	0	0	2.31493151254103	35.810349354399	COX7B;NDUFA13;COX4I1;COX7C;TNF;TUBA1C;TUBA1B;ANXA7;UQCRFS1;COX8A;NDC1;GABARAPL2;NCBP1;TUBB;SDHA;TUBA4A;PSMA1;NDUFS5;CAT;SRSF3;NDUFS2;UQCRC2;NUP58;ATF4;DCTN6;RAB1A;UQCRB;NDUFB11;NDUFB5;ATP5MC2;NDUFB1;ITPR3;UQCR10;COX5B;COX5A;GABARAP;UQCRH;KLC4;PSMB4;PSMB3;DNAH10;ATP5PD;FUS;NDUFA3;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;MAPK13;SEM1;PINK1;HNRNPA2B1;BCL2;BCL2L1
Epstein-Barr virus infection	36/202	4.86808648017478e-07	1.55658912908059e-05	0	0	2.80462596338909	40.7663453944643	CDKN1B;TRADD;TNFAIP3;CD3G;CD3E;ITGAL;CD3D;TNF;RELB;HLA-DMA;HLA-DMB;BCL2L11;E2F1;HES1;POLK;BAK1;SKP2;JAK3;HLA-DQA1;IFNAR2;PDIA3;ENTPD1;STAT1;HLA-B;HLA-C;TAP1;ISG15;HLA-F;RUNX3;MAPK13;NFKBIA;SEM1;BCL2;HLA-DRA;CALR;VIM
Th1 and Th2 cell differentiation	22/92	5.2439341773598e-07	1.55658912908059e-05	0	0	4.04585365853659	58.5071853884524	STAT1;IL13;CD3G;FOS;GATA3;CD3E;IL2RG;CD3D;RUNX3;MAPK13;NFKBIA;ZAP70;HLA-DMA;CD4;HLA-DMB;IFNG;LCK;IL2RB;HLA-DRA;JAK3;HLA-DQA1;LAT
