statistic	p.value	sumsq	meansq	gene	method	p_adjust
266.213306721648	7.393431130399e-100	394.893943112193	197.446971556096	RPS26	anova	1.16357819130219e-95
181.632396713668	1.8358059401759e-71	293.617055479505	146.808527739752	PTGDR	anova	1.44459569432441e-67
166.470794747905	4.19009119295316e-66	273.509178323153	136.754589161576	CTSW	anova	2.19812183982323e-62
158.165436498857	3.93342076616926e-63	262.212934347247	131.106467173623	XCL2	anova	1.54760440044929e-59
132.599678362444	8.25194961969432e-54	226.121803689694	113.060901844847	TRAV8-1	anova	2.59738366229498e-50
129.297956267784	1.37988507044333e-52	221.309552363787	110.654776181893	EOMES	anova	3.61943853977285e-49
125.413311648162	3.84527271648893e-51	215.601765013333	107.800882506666	CCL4L2	anova	8.64527171601468e-48
111.631914207545	5.79706819557212e-46	194.942304677124	97.4711523385621	MIR4422HG	anova	1.14042824077393e-42
79.1657404753554	1.96341783773495e-33	143.592166420544	71.7960832102719	ZSCAN18	anova	3.43336332558585e-30
75.5380978234831	5.28482386354552e-32	137.606794815533	68.8033974077667	CD7	anova	8.31725579644794e-29
69.5261673715264	1.27836168252849e-29	127.572306837211	63.7861534186055	LINC02446	anova	1.82898692360303e-26
68.9346479192733	2.19843128260303e-29	126.577143894851	63.2885719474257	CD52	anova	2.88324262713387e-26
65.5349598223735	4.99632871121894e-28	120.829926896723	60.4149634483615	SLC4A4	anova	6.0486324043972e-25
65.1793176885185	6.93236150119367e-28	120.225974797956	60.1129873989782	AC004585.1	anova	7.792964664699e-25
65.1014726631994	7.44768928466735e-28	120.093708828085	60.0468544140427	TXNIP	anova	7.81411559747299e-25
63.8094030890556	2.45085399968378e-27	117.894713490406	58.947356745203	GZMK	anova	2.41072126543895e-24
61.5914849356379	1.90187335145753e-26	114.103884149001	57.0519420745007	CAPG	anova	1.76068722383757e-23
60.0612887859159	7.84370700711044e-26	111.476551564225	55.7382757821124	TRAV26-2	anova	6.85801449321689e-23
58.171731403741	4.52852575552646e-25	108.218646777978	54.1093233889892	IL5RA	anova	3.75104938634081e-22
