pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	1.97259632206508e-09	3.94519264413016e-08	0.774939030136436	0.586455265880194	2.134777727576	120	NDUFS5,NDUFA6,ATP6V0B,UQCRFS1,ATP5ME,UQCR10,ATP5MG,COX5A,NDUFB11,NDUFB4,NDUFB5,UQCRQ,COX7B,COX10,ATP5F1D,ATP5PD,NDUFA12,NDUFA2,ATP5MF,ATP5MC3,COX7A2,ATP6V1F,NDUFA1,COX7A2L,ATP6V0D1,NDUFB8,NDUFA7,NDUFB1,COX7C,UQCRH,NDUFS2,COX8A,PPA1,ATP5F1C,UQCR11,ATP5F1E,COX5B,COX6C,NDUFB10,LHPP,NDUFB3,NDUFB9,TCIRG1,ATP5MC2,NDUFS4,UQCRHL,ATP6V1A,SDHC,NDUFA10,UQCRC2,SDHA,ATP5F1A,COX6A1,COX4I1,NDUFA8,CYC1,NDUFC1,COX6B1,NDUFS3,NDUFV2,SDHD,ATP6V1C2,NDUFS8,ATP6V0C,NDUFA9,NDUFA3,COX11,NDUFAB1,ATP6V1D,NDUFC2,SDHB,ATP12A,NDUFB2,ATP5PB,NDUFS7,NDUFB6,NDUFA13	Oxidative-phosphorylation
Ascorbate and aldarate metabolism	3.9358232411637e-07	3.9358232411637e-06	0.674962860011025	-0.789318367116037	-2.34607936571674	27	UGDH,ALDH9A1,ALDH1B1,ALDH3A2	Ascorbate-and-aldarate-metabolism
Starch and sucrose metabolism	0.000332058912078206	0.00221372608052138	0.49849310876659	-0.597958615750395	-1.89591779828532	35	GAA,AMY2B,GBE1,GPI,AGL,PYGB,UGP2	Starch-and-sucrose-metabolism
Pentose and glucuronate interconversions	0.001005364645139	0.00502682322569499	0.45505986738723	-0.591865645737493	-1.85939600227915	34	UGDH,UGP2,DCXR,SORD,CRYL1,AKR1B1,XYLB,GUSB	Pentose-and-glucuronate-interconversions
Amino sugar and nucleotide sugar metabolism	0.00231014462840522	0.0092405785136209	0.431707695803346	-0.505681437308834	-1.7041490655707	48	FPGT,CYB5R1,GNPNAT1,UGDH,GNPDA2,NPL,AMDHD2,GPI,CYB5R3,HEXB,FUK,NAGK,UGP2,PGM3,GFPT1,PMM2,CHIT1,GALE,MPI,GNE,PMM1	Amino-sugar-and-nucleotide-sugar-metabolism
Sulfur metabolism	0.00543486148136456	0.0181162049378819	0.407017918923954	0.787442016324112	1.68426688347788	9	SQOR,ETHE1,MPST,TST,BPNT1,IMPAD1	Sulfur-metabolism
Fatty acid degradation	0.0226849459428311	0.0648141312652317	0.352487857583619	-0.430860912581507	-1.42778401091711	44	ACADSB,ACSL3,ALDH9A1,ACADVL,ECI2,CPT1A,ALDH1B1,ALDH3A2,ACAT2,CPT1C,ECI1,ACAA2,HADH,ECHS1,CPT2	Fatty-acid-degradation
Fructose and mannose metabolism	0.0611132826275286	0.152783206568822	0.321775918075361	-0.443088790499555	-1.38682102054374	33	ENOSF1,FPGT,PFKL,KHK,FUK,ALDOC,ALDOA,PFKFB4,SORD,PMM2,AKR1B1,MPI,FBP1,PMM1	Fructose-and-mannose-metabolism
Glycolysis / Gluconeogenesis	0.11968085106383	0.240409207161125	0.211400189384923	-0.333691572712496	-1.19981167869131	68	ENO2,ALDH9A1,PKM,PFKL,GPI,ALDOC,ALDOA,DLAT,ENO1,ALDH1B1,ALDH3A2	Glycolysis-Gluconeogenesis
Butanoate metabolism	0.120204603580563	0.240409207161125	0.206587922696891	-0.42026867618743	-1.25277242680508	28	ACSM3,AACS,ACAT2,BDH2,L2HGDH,HADH,ECHS1,BDH1	Butanoate-metabolism
