Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	14/78	1.28436825717048e-12	3.13385854749598e-10	0	0	17.56875	481.045624422416	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DRB4;HSPA5;IFI30;CTSS;IFNG;KLRC1;CALR;CTSB;HLA-DQB1;HSPA1A
Apoptosis	14/142	4.8200963832489e-09	5.88051758756366e-07	0	0	8.75580357142857	167.677770366528	GADD45B;PRF1;GZMB;CTSW;FOS;ACTB;CTSS;NFKBIA;TUBA1A;PMAIP1;CYCS;CTSH;CTSC;CTSB
Lysosome	13/128	1.20328213861113e-08	9.78669472737054e-07	0	0	9.0186638388123	164.460997065439	ATP6V0B;CTSW;LITAF;CTSS;NPC2;PSAP;PPT1;ACP5;CTSH;ATP6V0D1;CD68;CTSC;CTSB
Rheumatoid arthritis	11/93	3.31867255260138e-08	2.02439025708684e-06	0	0	10.6338021243116	183.12593856962	ATP6V0B;HLA-DRB4;IFNG;CCL5;CCL3;ACP5;CTLA4;FOS;ATP6V0D1;TNFSF13B;HLA-DQB1
Tuberculosis	14/180	9.9441205282769e-08	4.85273081779913e-06	0	0	6.73838209982788	108.647646538004	CD74;ATP6V0B;HLA-DRB4;FCER1G;STAT1;CTSS;HSPD1;FCGR3A;IFNG;CYCS;CALM3;ATP6V0D1;CALM2;HLA-DQB1
Lipid and atherosclerosis	15/215	1.44620259041387e-07	5.88122386768307e-06	0	0	6.00645491803279	94.5965860990393	HSPA8;HSP90AA1;HSP90AB1;HSPA5;FOS;SOD2;HSPD1;PYCARD;NFKBIA;CCL5;CCL3;CYCS;CALM3;CALM2;HSPA1A
Salmonella infection	16/249	1.71082946467312e-07	5.963462705432e-06	0	0	5.51277839594482	85.8952470069656	HSP90AA1;HSP90AB1;ANXA2;ARPC1B;TUBB;LEF1;TXN;FOS;DYNLL1;ACTB;RHOB;PYCARD;NFKBIA;TUBA1A;CYCS;GAPDH
IL-17 signaling pathway	10/94	3.88102712855607e-07	1.1837132742096e-05	0	0	9.39806846433352	138.734247278503	NFKBIA;HSP90AA1;HSP90AB1;JUND;IFNG;TNFAIP3;FOSB;FOS;S100A9;S100A8
Prion disease	16/273	5.91328671122568e-07	1.60315773059896e-05	0	0	4.99181758498663	71.5871260899348	C1QB;ND6;HSPA8;HSPA5;TUBB;COX5A;TUBA1A;CCL5;COX3;COX2;CYCS;VDAC1;COX1;SLC25A5;C1QC;HSPA1A
Osteoclast differentiation	11/127	8.22083094261265e-07	2.00588274999749e-05	0	0	7.50399749721913	105.141693323088	NFKBIA;FCGR3A;TYROBP;JUND;IFNG;STAT1;SIRPG;ACP5;FOSB;FOS;JUNB
Th17 cell differentiation	10/107	1.30176692452554e-06	2.88755572349303e-05	0	0	8.13315116134642	110.218740665321	NFKBIA;HSP90AA1;HLA-DRB4;HSP90AB1;IFNG;STAT1;GATA3;FOS;FOXP3;HLA-DQB1
