Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cytokine-cytokine receptor interaction	36/295	1.96197817458709e-16	5.04228390868881e-14	0	0	6.39780319016596	231.39195988756	EBI3;CXCR4;CXCR6;CXCL13;CXCR3;CCL5;CCL4;IL21R;CCL3;CCR8;TNFRSF8;CCR7;TNFRSF4;IL12RB2;IL32;CCL22;IL1R1;CD70;IL1R2;TNFRSF9;TNFRSF18;TNFRSF1B;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;LTA;CD27;XCL1;TNFSF8;TNFRSF25;LTB;IL7R;IL18R1
Viral protein interaction with cytokine and cytokine receptor	16/100	9.25092135510793e-10	1.18874339413137e-07	0	0	8.44386592905955	175.641934125761	CCL22;CXCR4;CXCL13;TNFRSF1B;CXCR3;CCL5;IL2RA;CCL4;IL2RB;XCL2;LTA;CCL3;CCR8;XCL1;CCR7;IL18R1
Antigen processing and presentation	14/78	2.21131393784368e-09	1.89435894008609e-07	0	0	9.66319444444444	192.584362967916	KLRC2;KLRC3;KLRC4;IFI30;CD4;IFNG;CD8B;CTSL;CD8A;KLRD1;KLRC1;CALR;HLA-DRB1;HSPA1A
Apoptosis	18/142	3.99092284874549e-09	2.56416793031898e-07	0	0	6.45120690927881	124.761460270559	BCL2A1;GADD45A;GZMB;CTSW;PIK3R1;TRAF1;FOS;ACTB;TUBA4A;ACTG1;ERN1;TUBA1A;CTSL;PMAIP1;CTSH;CTSC;BCL2L1;BIRC3
Hematopoietic cell lineage	14/99	5.31246616206921e-08	2.73060760730357e-06	0	0	7.26797385620915	121.743101516909	TFRC;IL1R1;IL1R2;FLT3LG;CD4;CD8B;CD8A;IL2RA;CD7;CD59;IL7R;MS4A1;HLA-DRB1;CD55
Fluid shear stress and atherosclerosis	16/139	1.15503957176343e-07	4.94741949905336e-06	0	0	5.75498638813267	91.9299283860435	SDC4;IL1R1;IL1R2;MGST2;PIK3R1;TXN;FOS;ACTB;KLF2;ACTG1;MAPK13;IFNG;CTSL;PECAM1;CALM3;SQSTM1
Human T-cell leukemia virus 1 infection	20/219	1.52913431782112e-07	5.61410742400038e-06	0	0	4.46970484606943	70.1448386813067	RANBP1;IL1R1;IL1R2;PIK3R1;FOS;RELB;NFKB2;ZFP36;CD4;CCND2;PTTG1;MYC;IL2RA;CREB3L2;IL2RB;LTA;VDAC1;CALR;HLA-DRB1;BCL2L1
Osteoclast differentiation	15/127	2.04472705483137e-07	6.56868566364578e-06	0	0	5.91507711038961	91.108935093784	JUND;IL1R1;STAT1;SIRPG;PIK3R1;FOS;NFKB2;RELB;MAPK13;TYROBP;IFNG;ACP5;FOSB;JUNB;SQSTM1
Chemokine signaling pathway	18/192	4.34056804257996e-07	1.23947331882561e-05	0	0	4.58557563323601	67.1790976822783	CCL22;STAT1;PXN;CXCR4;PIK3R1;CXCR6;CXCL13;TIAM1;GNG5;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR8;XCL1;GNG8;CCR7
NF-kappa B signaling pathway	13/104	6.87722691106205e-07	1.76744731614295e-05	0	0	6.28765352294764	89.221049887173	BCL2A1;IL1R1;GADD45A;TNFAIP3;TRAF1;NFKB2;RELB;CD40LG;CCL4;LTA;LTB;BCL2L1;BIRC3
Salmonella infection	20/249	1.18960611756717e-06	2.77935247467966e-05	0	0	3.87813080359384	52.9050272325945	AHNAK;RIPK2;ARPC1B;TUBB;TCF7;TXN;FOS;DYNLL1;ACTB;TUBA4A;RHOB;ACTG1;MAPK13;TUBA1A;MYC;SNX9;PFN1;GAPDH;S100A10;BIRC3
TNF signaling pathway	13/112	1.61989687484059e-06	3.46927914028361e-05	0	0	5.77718360071301	77.0280443657839	TNFAIP3;PIK3R1;TRAF1;FOS;TNFRSF1B;MAPK13;IRF1;CCL5;CREB3L2;LTA;JUNB;IL18R1;BIRC3
Transcriptional misregulation in cancer	17/192	2.00648582101052e-06	3.96666812307464e-05	0	0	4.29602087410307	56.3600379164367	HPGD;BCL2A1;GADD45A;IL1R2;GZMB;TRAF1;KLF3;DUSP6;ETV7;CCND2;MAF;MYC;ID2;IL2RB;REL;BCL2L1;BIRC3
