pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Oxidative phosphorylation	4.74834751247115e-15	9.4966950249423e-14	0.996986217533181	0.701750244504629	1.86583956826001	120	ATP5F1E,ATP6V1D,COX6A1,NDUFS7,ATP5MF,COX5B,NDUFB10,COX8A,NDUFA13,NDUFB3,COX6B1,NDUFA1,COX5A,ATP5PD,ATP5PF,UQCR11,NDUFA6,ATP6V0D1,UQCRFS1,NDUFS8,ATP5F1C,NDUFA12,COX7A2,NDUFS6,NDUFC2,UQCR10,NDUFS3,ATP6V1H,NDUFB1,TCIRG1,ATP6V1E1,ATP6V1B2,NDUFA2,ATP6V0B,ATP5ME,ATP5MC3,NDUFB4,SDHB,CYC1,ATP5MG,ATP5F1D,UQCRC1,NDUFS2,NDUFB7,NDUFB9,NDUFV2,NDUFAB1,SDHA,NDUFA3,NDUFB11,ATP5MC2,ATP6V1F,COX17,NDUFV1,NDUFS5,NDUFA9,ATP6V1A,ATP5F1A,NDUFA4,COX6C,COX7B,ATP5PB,NDUFB6,NDUFA8,NDUFC1,NDUFB5,NDUFA7,UQCRH,SDHC,NDUFA5,NDUFA11,ATP5F1B,NDUFA10,UQCRC2,ATP6V0E1,ATP6V0A1,NDUFB8	Oxidative-phosphorylation
Ascorbate and aldarate metabolism	0.00361543323336241	0.0361543323336241	0.431707695803346	-0.458239946796388	-1.73151644276412	27	ALDH1B1,ALDH7A1,UGDH	Ascorbate-and-aldarate-metabolism
Fatty acid biosynthesis	0.0318564565391322	0.212376376927548	0.321775918075361	-0.537877379505365	-1.57178943229358	13	ACSL3,OXSM,ACSL6,ACACB	Fatty-acid-biosynthesis
Pentose and glucuronate interconversions	0.0569859321251741	0.238437821171634	0.321775918075361	-0.34765625	-1.3580120199497	34	UGDH,RPE,DCXR,AKR1B1,XYLB,ISPD,RPEL1,AKR1B10,UGT2A2,UGT2A1,UGT2B4,UGT2B28,UGT2B11,UGT2B7,UGT2A3,UGT2B10,UGT2B15,UGT2B17,UGT1A1,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A9,UGT1A10,UGT1A8,KL,DHDH,GUSB,SORD,CRYL1,UGP2,AKR1A1	Pentose-and-glucuronate-interconversions
Citrate cycle (TCA cycle)	0.0596094552929085	0.238437821171634	0.184706471207739	0.548730830624158	1.32370226061168	30	OGDH,PCK2,MDH2,SDHB,SUCLG1,IDH3B,IDH3G,SDHA,IDH2,MDH1,PDHB,SDHC,CS,ACLY,IDH1	Citrate-cycle-TCA-cycle-
Pentose phosphate pathway	0.373072970195272	0.996960486322188	0.0605092988656667	0.448784991612586	1.08260311754391	30	PFKL,ALDOA,TALDO1,TKT,GLYCTK,G6PD,PGLS,GPI,PFKP,DERA,IDNK	Pentose-phosphate-pathway
Sulfur metabolism	0.516998827667057	0.996960486322188	0.0514264916187015	0.507686748148426	1.00707268892036	9	SQOR,PAPSS1,ETHE1,MPST	Sulfur-metabolism
Butanoate metabolism	0.572942033548938	0.996960486322188	0.143902565267782	-0.249134090468433	-0.945249639714608	28	AACS,ACSM3,ALDH5A1	Butanoate-metabolism
Fructose and mannose metabolism	0.636270491803279	0.996960486322188	0.0356933083353341	0.387239682830381	0.942355297646836	33	PFKL,ALDOA,TSTA3,FUK,TKFC,TIGAR,PMM1,HK1,PFKP,FPGT,TPI1,HKDC1,GMDS,MPI,ALDOC,SORD	Fructose-and-mannose-metabolism
Galactose metabolism	0.645790554414784	0.996960486322188	0.035090109926935	0.382455049257293	0.926246338523441	31	PFKL,GALM,HK1,PFKP,GLB1,B4GALT1,UGP2,HKDC1,PGM2,PGM1,GALK1,GALT	Galactose-metabolism
Glycolysis / Gluconeogenesis	0.748496993987976	0.996960486322188	0.0266052822097738	0.349635729636382	0.896665328993237	68	PFKL,ALDOA,PCK2,GALM,GAPDH,ALDH9A1,MINPP1,PGAM1,ADH5,ENO1,HK1,PKM,PDHB,GPI,PFKP,BPGM,ACSS1,AKR1A1,TPI1,HKDC1,DLD,PGM2,LDHA,PGM1,ALDOC	Glycolysis-Gluconeogenesis
