Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	56/158	3.15061813103333e-34	8.91624931082433e-32	0	0	11.7186009538951	903.976328666177	RPL4;RPL30;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL7;RPS15;RPS4X;RPS14;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS13;RPL21;RPS8;RPL23;RPS5;RPL22;RPSA;RPL37A;RPL24;RPL26;RPL28;UBA52;RPL36A;RPS4Y1;MRPL10;RPS15A;RPL13;RPS2;RPS27A;RPL41;RPL35A;RPL23A;MRPL23;MRPL21;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Coronavirus disease	63/232	9.94207368959606e-31	1.40680342707784e-28	0	0	7.99173209572232	552.095723479399	RPL4;RPL30;CSF2;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;TNF;RPL7;RPS15;RPS4X;RPS14;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL39;RPS13;RPL21;RPS8;RPL23;RPS5;RPL22;RPSA;FOS;TNFRSF1A;RPL37A;RPL24;RPL26;IL6ST;RPL28;UBA52;RPL36A;RPS4Y1;RPS15A;RPL13;RPS2;RPS27A;RPL41;STAT1;RPL35A;RPL23A;NFKB1;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPS29;RPL27A;TAB2;FAU;RPS21;RPS24;RPS23;NFKBIB
Salmonella infection	40/249	9.97977054416499e-12	9.41425021332897e-10	0	0	3.99013422534615	101.071939449468	CYFIP2;HSP90AB1;LY96;TXN;TNF;ACTB;MYL12A;MYL12B;ACTG1;CDC42;TUBA1B;TUBA1A;CASP3;NCKAP1L;SNX9;RAC1;S100A10;ACTR3;ACTR2;HSP90AA1;MAP2K2;ANXA2;TUBB;M6PR;RHOH;ARPC4;FOS;ARPC5;RHOA;NFKB1;RHOB;TNFRSF1A;NFKBIA;PTPRC;ARPC2;BCL2;TAB2;PFN1;GAPDH;BIRC3
Pathogenic Escherichia coli infection	34/197	4.85417716448435e-11	3.43433034387268e-09	0	0	4.33062765455403	102.846328403068	CYFIP2;ROCK1;FASLG;TNF;ACTB;ACTG1;CDC42;SLC9A3R1;TUBA1B;TUBA1A;CASP3;NCKAP1L;FYN;RAC1;ACTR3;ACTR2;TUBB;ARPC4;FOS;ARPC5;RHOA;NFKB1;TNFRSF1A;NFKBIA;MYO1B;ARPC2;HCLS1;TAB2;TMBIM6;PTPN6;ARHGEF2;GAPDH;NFKBIB;MYO1G
T cell receptor signaling pathway	24/104	7.06024323174016e-11	3.99609766916493e-09	0	0	6.18782608695652	144.633977909441	CSF2;MAP2K2;CBLB;CD3G;FOS;CD3E;TNF;NFKB1;RHOA;NFKBIA;CDC42;CD4;PTPRC;LCK;GRAP2;CTLA4;LCP2;FYN;PTPN6;PDCD1;ICOS;SOS1;LAT;NFKBIB
Epstein-Barr virus infection	34/202	9.82672296833824e-11	4.63493766673287e-09	0	0	4.20062794348509	96.7964580715146	CDKN1A;PSMD12;PSMD11;HDAC1;TNFAIP3;CD3G;CD3E;ITGAL;TNF;ICAM1;RELB;CCND2;CASP3;RAC1;B2M;JAK3;STAT1;ADRM1;HLA-B;HLA-C;TAP1;HLA-A;HLA-G;NFKB1;SAP30;TAPBP;NFKBIA;PSMC3;BCL2;IRF7;TAB2;HLA-DRB1;HLA-DQB1;NFKBIB
Antigen processing and presentation	20/78	3.62347827965411e-10	1.46492050448873e-08	0	0	7.08986415882968	154.12242011722	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-B;HLA-C;TAP1;HLA-A;HSPA2;KIR3DL2;TNF;HLA-G;TAPBP;CD4;PSME1;B2M;HLA-DRB1;HSPA1B;HLA-DQB1;HSPA1A
Parkinson disease	37/249	5.84900539254175e-10	2.06908565761164e-08	0	0	3.62603232718271	77.0879218096173	PSMD12;PSMD11;NDUFA11;UQCRB;COX4I1;GNAI3;UBE2L6;TXN;UQCR10;COX7C;PSMB6;PSMB7;TUBA1B;ATP5F1A;TUBA1A;ATP5F1B;CASP3;UBC;NDUFV3;RPS27A;PRKACB;COX8A;DAXX;DUSP1;ATP5PB;TUBB;ADRM1;ATP5F1E;COX6B1;ERN1;PSMC3;DDIT3;UQCRC1;NDUFS1;CALM1;UBA52;BCL2L1
Human T-cell leukemia virus 1 infection	34/219	9.04046735465916e-10	2.84272473485394e-08	0	0	3.81119097119097	79.3647745731938	CDKN1A;CSF2;ITGB2;CD3G;CD3E;ITGAL;TNF;ICAM1;RELB;ZFP36;CCND2;CDC27;TSPO;B2M;PRKACB;JAK3;EGR1;MAP2K2;HLA-B;HLA-C;HLA-A;FOS;HLA-G;NFKB1;TNFRSF1A;FOSL1;NFKBIA;CD4;LCK;IL2RA;HLA-DRB1;RAN;HLA-DQB1;BCL2L1
Natural killer cell mediated cytotoxicity	25/131	2.06140680011103e-09	5.83378124431421e-08	0	0	4.86326400722689	97.2646828119399	CSF2;ITGB2;FASLG;ITGAL;TNF;ICAM1;CASP3;FYN;RAC1;MAP2K2;SH2D1A;HLA-B;HLA-C;GZMB;HLA-A;KIR3DL2;HLA-G;LCK;CD48;LCP2;PTPN6;ULBP2;SOS1;HCST;LAT
