Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Antigen processing and presentation	22/78	6.70338843497165e-22	1.46133867882382e-19	0	0	26.318746952706	1283.15100313876	CD74;HSPA8;KLRC2;KLRC3;KLRC4;KIR2DS5;KIR3DL2;IFI30;TNF;CTSS;KIR2DL4;CD4;IFNG;CD8B;CTSL;CD8A;KLRD1;KLRC1;HSPA1B;HLA-DRB1;CTSB;HLA-DQB1
Natural killer cell mediated cytotoxicity	21/131	1.56121971056169e-15	1.70172948451224e-13	0	0	12.711038961039	433.361379180098	FCER1G;KLRC2;KLRC3;ITGB2;PRF1;ICAM2;SH2D1B;KIR2DS5;GZMB;FASLG;PIK3R1;KIR3DL2;TNF;FCGR3A;NCR3;TYROBP;KLRK1;IFNG;KLRD1;KLRC1;CD244
Cytokine-cytokine receptor interaction	26/295	1.40367588755144e-12	1.02000447828738e-10	0	0	6.49356195572478	177.221816828568	CCL3L1;CCL4L1;FASLG;CXCR6;CXCL13;TNF;TNFSF13B;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;IL1R2;TNFRSF18;CD4;CD40LG;IFNG;IL2RA;IL2RB;XCL2;CD27;XCL1;TNFRSF25;LTB;IL7R
Graft-versus-host disease	11/42	3.44444727424212e-11	1.87722376446196e-09	0	0	22.9407894736842	552.681988594382	IFNG;PRF1;CD28;GZMB;FASLG;KLRD1;KLRC1;KIR3DL2;TNF;HLA-DRB1;HLA-DQB1
Apoptosis	17/142	1.00111548760234e-10	4.3648635259462e-09	0	0	8.92671140939597	205.535174121126	GADD45B;PRF1;GZMB;FASLG;CTSW;PIK3R1;TNF;CTSS;NFKBIA;TUBA1A;CTSL;PMAIP1;CTSH;CTSD;CTSC;CTSB;BIRC3
Hematopoietic cell lineage	14/99	4.94502867680593e-10	1.79669375257282e-08	0	0	10.7250341997264	229.810328891011	IL1R2;ITGA1;FLT3LG;TNF;CD4;CD8B;CD8A;IL2RA;CD7;CD9;IL7R;MS4A1;HLA-DRB1;HLA-DQB1
Lysosome	15/128	1.7395448553282e-09	5.41743969230781e-08	0	0	8.66017699115044	174.672672472201	CTSA;CD63;CTSW;CTSS;GNPTAB;CTSL;NPC2;PSAP;ACP5;CTSH;MAN2B1;CD68;CTSD;CTSC;CTSB
Rheumatoid arthritis	13/93	2.40529540617922e-09	6.55442998183838e-08	0	0	10.549048013245	209.352114578415	CCL3L1;ITGB2;TNF;TNFSF13B;IFNG;CTSL;CCL5;CCL3;CD28;ACP5;LTB;HLA-DRB1;HLA-DQB1
Allograft rejection	9/38	5.80624107606128e-09	1.30153205928561e-07	0	0	19.9350912778905	378.055698421419	CD40LG;IFNG;PRF1;CD28;GZMB;FASLG;TNF;HLA-DRB1;HLA-DQB1
Viral protein interaction with cytokine and cytokine receptor	13/100	5.9703305471817e-09	1.30153205928561e-07	0	0	9.69681053512979	183.623299182227	CCL3L1;CCL4L1;CXCL13;TNF;CCL5;IL2RA;CCL4;IL2RB;XCL2;CCL3;XCL1;CCR7;CCR6
