Gene	Expression
1	RNR2	184.976384027458
2	ACTB	176.895780475454
3	B2M	159.568927512025
4	TMSB4X	127.625807070227
5	MALAT1	109.778200528474
6	RPLP1	87.8229827615527
7	RPL41	76.8633218375312
8	TMSB10	70.4265748999331
9	HLA-C	70.0740144085096
10	COX1	67.7242769255616
11	RPS27	65.3148105899582
12	EEF1A1	62.9526956659211
13	COX2	62.2905281410533
14	RPL28	55.5602057364969
15	PTMA	54.458702602834
16	GAPDH	53.7140245999109
17	HLA-A	51.2170180781781
18	RPL10	49.457345891496
19	RNR1	47.1172020334872
20	PFN1	44.1512976127741
21	RPS19	43.2167327858333
22	RPS15A	43.0761353042613
23	RPL39	42.5189993868964
24	RPS12	41.7715462552931
25	RPL13	39.9343669071875
26	ACTG1	39.836488247648
27	RPS18	36.16046770133
28	RPL32	34.4387145582471
29	RPS3	33.7986470670258
30	RPS15	33.6717031168098
31	RPS4X	33.5017538043878
32	RPS21	31.3325632062799
33	CCL5	31.015397580407
34	RPL19	30.8142673559031
35	GNLY	30.2113918499375
36	RPL11	30.1917027184057
37	SH3BGRL3	29.5778419616815
38	RPL30	29.4728064827318
39	RPS26	29.1975210306447
40	CD74	29.0639599671137
41	RPL18A	28.6353640032211
42	ATP6	28.222710656799
43	ND3	27.7756635162707
44	CFL1	26.8595743557115
45	CRIP1	26.5527443004047
46	RPL34	25.7379198724545
47	RPS24	25.6895632816239
48	RPS27A	25.5736760343381
49	RPL26	25.4355731590626
50	RPS8	25.2521488322206
51	RPL37	25.2507770169641
52	RPS23	25.1436293549358
53	RPLP0	25.0403387291394
54	RPL12	24.7573787182754
55	RPS14	23.9231005670353
56	JUN	23.4751331274544
57	S100A4	23.4325278907415
58	HSPA1A	23.335257587688
59	CXCL13	23.2289878379424
60	ATP8	22.9005735104965
61	RPL7A	22.7265876684051
62	RPS7	22.5669899413213
63	RPS3A	22.2438658780949
64	ND4L	22.0579816435002
65	RPL29	21.9848078814597
66	RPL36	21.8882048391749
67	GZMA	21.8564032044421
68	RPS29	21.4452313567118
69	TPT1	21.4165352857395
70	FAU	21.2026502002749
71	PPIA	20.9881445954714
72	COX3	20.9187563996408
73	VIM	20.6773039855187
74	RPL3	20.6162024438812
75	FTH1	20.3489141442286
76	RPL8	19.7966553150721
77	HMGN2	19.5794260046282
78	RPL18	19.5783924930134
79	ND4	19.2738069126005
80	RPL35A	19.0400187784145
81	RPL15	18.961826107053
82	CYTB	18.9018200107339
83	RPL35	18.6238283362046
84	RPL6	18.4133082254523
85	H3F3B	18.3380367850959
86	RPS13	18.3297106741722
87	FOS	18.2623600178936
88	RPS25	18.2231435990727
89	ATP5E	17.9156399550678
90	HMGB1	17.8494878226146
91	RPS6	17.8441531975906
92	RPL14	17.5268904425168
93	RPS9	17.4274324009062
94	SERF2	17.3224926093215
95	CCL4	17.1941802454165
96	RPLP2	17.0061836704495
97	GZMB	16.7915572189384
98	MYL6	16.6883860024778
99	FXYD5	16.5075655923502
100	NKG7	16.3494115451411
101	TUBA1B	16.0384480680296
102	RPSA	15.8700427773517
103	EIF1	15.6781658941905
104	DNAJB1	15.4814160265274
105	DUSP1	15.3890126478389
106	IL32	15.3571716802224
107	RPS5	14.7019004567258
108	RPS2	14.6101438271365
109	IFITM1	14.4309270780562
110	UBC	14.3164289348731
111	ARHGDIB	14.2434919813665
112	STMN1	14.1879114882315
113	HLA-H	14.0223413011718
114	JUNB	13.7814827964015
115	CD7	13.6725712003245
116	COTL1	13.4472966993661
117	RPL23A	13.3555014927114
118	MYL12A	13.2051091854698
119	CORO1A	13.1056226295857
120	GNB2L1	13.0829133852661
121	RAC2	13.0125401118124
122	RPL24	12.973453578357
