Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Apoptosis	19/142	2.22914565320994e-12	5.57286413302485e-10	0	0	9.74067663257278	261.336536131007	GADD45B;PRF1;GZMB;CTSW;PIK3R1;TRAF1;FOS;ACTB;CTSS;GADD45G;NFKBIA;TUBA1A;LMNA;CYCS;CTSH;BAX;CTSC;CTSB;BIRC3
Cytokine-cytokine receptor interaction	25/295	2.34757028223727e-11	2.93446285279659e-09	0	0	5.90917397660819	144.627358980823	CX3CR1;CCL4L2;CXCR6;CXCL13;TNFSF13B;CXCR3;CCL5;CCL4;CCL3;CCR7;CCR6;TNFRSF4;CD70;TNFRSF18;TNFRSF1B;CD4;CD40LG;IL2RA;XCL2;CD27;TNFSF8;TNFRSF25;LTB;IL6ST;IL7R
Pathways in cancer	30/531	4.66354183334891e-09	3.88628486112409e-07	0	0	3.83914445356778	73.6481916423512	PTGER4;CDKN1A;RALA;HSP90AB1;GSTP1;LEF1;MGST2;PIK3R1;HIF1A;HSP90B1;CCND2;MYC;PIM1;GADD45B;GSTO1;STAT1;DAPK2;FLT3LG;FOS;TRAF1;GADD45G;NFKBIA;IL2RA;CKS2;CYCS;BAX;IL6ST;IL7R;CALM2;BIRC3
Measles	15/139	9.86920613036056e-09	5.01616862112628e-07	0	0	7.53043455927676	138.814874136474	STAT1;MX1;TNFAIP3;PIK3R1;FOS;NFKBIA;CCND2;IL2RA;CD28;IRF7;CYCS;BAX;HSPA1B;SLAMF1;HSPA1A
Viral protein interaction with cytokine and cytokine receptor	13/100	1.00323372422526e-08	5.01616862112628e-07	0	0	9.2605848974247	170.556380034715	CX3CR1;CCL4L2;CXCL13;TNFRSF1B;CXCR3;CCL5;IL2RA;CCL4;XCL2;CCL3;CCR7;CCR6;IL6ST
Chemokine signaling pathway	17/192	2.0635826931506e-08	8.59826122146085e-07	0	0	6.07018315018315	107.419400268045	CX3CR1;NCF1;STAT1;CCL4L2;PIK3R1;CXCR6;CXCL13;NFKBIA;FGR;TIAM1;CXCR3;CCL5;CCL4;XCL2;CCL3;CCR7;CCR6
Epstein-Barr virus infection	17/202	4.37698144595153e-08	1.56320765926841e-06	0	0	5.73911988911989	97.2454920963663	ENTPD1;CDKN1A;GADD45B;STAT1;TNFAIP3;ISG15;PIK3R1;RBPJ;RUNX3;GADD45G;NFKBIA;CCND2;MYC;IRF7;CYCS;BAX;VIM
Lipid and atherosclerosis	17/215	1.08786388504287e-07	3.39957464075897e-06	0	0	5.35873154623155	85.9212565067921	XBP1;HSP90AB1;NCF1;HSPA5;PIK3R1;FOS;HSP90B1;NFKBIA;CD40LG;CCL5;IRF7;CCL3;CYCS;BAX;CALM2;HSPA1B;HSPA1A
Kaposi sarcoma-associated herpesvirus infection	16/193	1.35032063726982e-07	3.75089065908283e-06	0	0	5.62993447771701	89.0529162266747	CDKN1A;STAT1;LEF1;PIK3R1;FOS;HIF1A;NFKBIA;ZFP36;CLEC2B;MYC;UBC;IRF7;CYCS;BAX;IL6ST;CALM2
Small cell lung cancer	11/92	3.31532129770681e-07	8.28830324426702e-06	0	0	8.36594456091311	124.816053797445	NFKBIA;CDKN1A;GADD45B;MYC;CKS2;BAX;CYCS;TRAF1;PIK3R1;BIRC3;GADD45G
