Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	75/158	7.81788859090345e-103	1.47758094368075e-100	0	0	101.550774526678	23875.5873725914	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Coronavirus disease	77/232	1.02958484219849e-90	9.72957675877575e-89	0	0	56.2675741189633	11658.8384466858	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;FOS;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;NFKBIA;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Antigen processing and presentation	14/78	7.93860782742244e-13	5.00132293127614e-11	0	0	18.2470868644068	508.397930812614	CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-B;HLA-C;HLA-A;HLA-E;CD8B;CD8A;PSME1;PSME2;CALR;B2M
Salmonella infection	19/249	3.72970707711647e-10	1.40982927515003e-08	0	0	6.98061358930924	151.545778922325	HSP90AA1;HSP90AB1;ARPC1B;TUBB;FOS;ACTB;MYL12A;RHOA;MYL12B;ACTG1;NFKBIA;TUBA1B;PTPRC;ARPC2;ARPC3;RPS3;PFN1;GAPDH;S100A10
Parkinson disease	19/249	3.72970707711647e-10	1.40982927515003e-08	0	0	6.98061358930924	151.545778922325	COX8A;DUSP1;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;UBB;UBC;CALM1;RPS27A;SLC25A5;UBA52;SLC25A6
Prion disease	17/273	6.59239393183255e-08	2.07660408852725e-06	0	0	5.55589458154506	91.8654067928708	COX8A;HSPA8;TUBB;COX4I1;ATP5MC2;ATP5MC3;CYBA;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;CCL5;RAC2;SLC25A5;SLC25A6
Glycolysis / Gluconeogenesis	9/67	1.46699053609924e-07	3.96087444746796e-06	0	0	12.6790671054514	199.503632419986	LDHB;LDHA;TPI1;PKM;PGAM1;PGK1;ENO1;ALDOA;GAPDH
Diabetic cardiomyopathy	14/203	2.84479946215047e-07	6.72083872933047e-06	0	0	6.13967357187696	92.5408627508952	COX8A;COX4I1;ATP5MC2;ATP5MC3;CYBA;COX6C;COX6A1;COX7C;ATP5F1E;PPP1CA;RAC2;SLC25A5;GAPDH;SLC25A6
Shigellosis	15/246	5.20441938984587e-07	1.09292807186763e-05	0	0	5.39347886156397	78.0360208576467	ARPC1B;ACTB;MYL12A;RHOA;MYL12B;ACTG1;NFKBIA;UBB;ARPC2;ARPC3;CCL5;UBC;PFN1;RPS27A;UBA52
Human T-cell leukemia virus 1 infection	14/219	7.13420378308101e-07	1.34836451500231e-05	0	0	5.65584952459694	80.0483412087575	HLA-B;HLA-C;HLA-A;FOS;CD3E;CD3D;HLA-E;NFKBIA;ZFP36;CALR;SLC25A5;B2M;RAN;SLC25A6
Yersinia infection	11/137	1.23701308882428e-06	1.97501480384696e-05	0	0	7.16822740253703	97.5080417266839	NFKBIA;CD8B;ARPC2;CD8A;ARPC3;ARPC1B;RAC2;FOS;ACTB;RHOA;ACTG1
Pathogenic Escherichia coli infection	13/197	1.25397765323616e-06	1.97501480384696e-05	0	0	5.83282883874518	79.2634189556258	ARPC1B;TUBB;FOS;ACTB;RHOA;ACTG1;NFKBIA;TUBA1B;ARPC2;ARPC3;NCL;RPS3;GAPDH
Fluid shear stress and atherosclerosis	11/139	1.42801113555516e-06	2.07610849707635e-05	0	0	7.05550470711297	94.9616457748243	HSP90AA1;HSP90AB1;DUSP1;SUMO2;RAC2;CYBA;FOS;CALM1;ACTB;RHOA;ACTG1
Human immunodeficiency virus 1 infection	13/212	2.8407295690042e-06	3.83498491815566e-05	0	0	5.38903377647732	68.8257735292004	HLA-B;HLA-C;HLA-A;FOS;CD3E;CD3D;HLA-E;NFKBIA;CFL1;RAC2;CALR;CALM1;B2M
Phagosome	11/152	3.4309854291628e-06	4.29393329183937e-05	0	0	6.40075373156473	80.5385274121669	TUBA1B;TUBB;HLA-B;HLA-C;CYBA;HLA-A;CALR;CORO1A;ACTB;ACTG1;HLA-E
Amyotrophic lateral sclerosis	17/364	3.63709460941451e-06	4.29393329183937e-05	0	0	4.07973927347837	51.0959821235932	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;ACTB;PSMA7;ATP5F1E;ACTG1;TUBA1B;HNRNPA2B1;PFN1;HNRNPA1;SRSF7
Regulation of actin cytoskeleton	13/218	3.8622680402788e-06	4.29393329183937e-05	0	0	5.22970052485335	65.1843259978407	ARPC1B;ACTB;MYL12A;RHOA;MYL12B;PPP1CA;ACTG1;ARPC2;ARPC3;TMSB4X;CFL1;RAC2;PFN1
Human cytomegalovirus infection	13/225	5.45495795331847e-06	5.7277058509844e-05	0	0	5.05521057240666	61.2640243676627	HLA-B;HLA-C;HLA-A;RHOA;HLA-E;NFKBIA;CCL5;CCL4;RAC2;CCL3;CALR;CALM1;B2M
Kaposi sarcoma-associated herpesvirus infection	12/193	5.9699179630264e-06	5.93849734216836e-05	0	0	5.45122800501416	65.5716080773671	NFKBIA;ZFP36;UBB;UBC;HLA-B;HLA-C;HLA-A;FOS;CALM1;RPS27A;UBA52;HLA-E
Viral myocarditis	7/60	9.62863643083114e-06	9.09906142713543e-05	0	0	10.7057224939825	123.65932684392	RAC2;HLA-B;HLA-C;HLA-A;ACTB;ACTG1;HLA-E
Pathways of neurodegeneration	18/475	3.21882135572512e-05	0.000289693922015261	0	0	3.27542820493473	33.8807352544777	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;UBB;UBC;CALM1;RPS27A;SLC25A5;UBA52;SLC25A6
Thermogenesis	12/232	3.75879440584696e-05	0.000322914610320489	0	0	4.47593582887701	45.6045366995873	COX8A;COX4I1;RPS6;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;ATP5MG;ACTB;ATP5F1E;ACTG1
Oxidative phosphorylation	9/133	4.5673057949197e-05	0.000375313389234706	0	0	5.91065453085263	59.0710930578697	COX8A;COX4I1;ATP5MC2;ATP5MC3;COX6A1;COX6C;ATP5MG;COX7C;ATP5F1E
T cell receptor signaling pathway	8/104	4.88370644803548e-05	0.000376260857641738	0	0	6.76790633608815	67.1851484282877	NFKBIA;PTPRC;CD8B;CD8A;FOS;CD3E;CD3D;RHOA
Epstein-Barr virus infection	11/202	4.97699547145157e-05	0.000376260857641738	0	0	4.7131152927775	46.6980132726873	NFKBIA;HLA-B;HLA-C;TNFAIP3;HLA-A;CALR;VIM;CD3E;B2M;CD3D;HLA-E
Tight junction	10/169	5.46520887220342e-05	0.000397278644940941	0	0	5.13390985324948	50.3868769717093	MYL6;TUBA1B;ARPC2;ARPC3;ARPC1B;ACTB;MYL12A;RHOA;ACTG1;MYL12B
Alzheimer disease	15/369	6.7720776779945e-05	0.000474045437459615	0	0	3.49729534799856	33.5744463789552	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;CALM1;SLC25A5;GAPDH;SLC25A6
Leukocyte transendothelial migration	8/114	9.37549978242952e-05	0.000632846235313993	0	0	6.12630594105723	56.8204190800337	RAC2;CYBA;ACTB;MYL12A;CD99;RHOA;ACTG1;MYL12B
Allograft rejection	5/38	0.000105062119766753	0.000661891354530544	0	0	12.1935683364255	111.704776739382	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Primary immunodeficiency	5/38	0.000105062119766753	0.000661891354530544	0	0	12.1935683364255	111.704776739382	PTPRC;CD8B;CD8A;CD3E;CD3D
Huntington disease	13/306	0.000133900762814544	0.000816362715224155	0	0	3.64253106954105	32.485591374502	COX8A;TUBB;COX4I1;ATP5MC2;ATP5MC3;COX6C;COX6A1;COX7C;PSMA7;ATP5F1E;TUBA1B;SLC25A5;SLC25A6
Cellular senescence	9/156	0.000156095014057966	0.00092193617677986	0	0	4.98001524261157	43.6500610469791	HLA-B;HLA-C;HLA-A;CALM1;SLC25A5;ZFP36L2;HLA-E;SLC25A6;PPP1CA
Graft-versus-host disease	5/42	0.000170957449980699	0.000979119940798546	0	0	10.873138444567	94.3146451992719	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Necroptosis	9/159	0.000180203897030874	0.00100172166290692	0	0	4.87966804979253	42.0696754612968	HSP90AA1;HSP90AB1;FTH1;TNFAIP3;HMGB1;SLC25A5;PPIA;FTL;SLC25A6
Type I diabetes mellitus	5/43	0.000191496026878536	0.0010340785451441	0	0	10.5864661654135	90.6269627344102	HLA-B;GZMB;HLA-C;HLA-A;HLA-E
Chagas disease	7/102	0.000295220834205831	0.00154990937958061	0	0	5.95993069092484	48.4410465418636	NFKBIA;CCL5;CCL3;CALR;FOS;CD3E;CD3D
Lipid and atherosclerosis	10/215	0.000390835718409117	0.00199643110214387	0	0	3.97256097560976	31.1735728251829	NFKBIA;HSPA8;HSP90AA1;HSP90AB1;CCL5;CCL3;CYBA;FOS;CALM1;RHOA
Bacterial invasion of epithelial cells	6/77	0.000405830064660339	0.002018470584758	0	0	6.81563149388132	53.2271924525229	ARPC2;ARPC3;ARPC1B;ACTB;RHOA;ACTG1
HIF-1 signaling pathway	7/109	0.000442466955180708	0.00214426293664497	0	0	5.54893891713064	42.8552585983198	LDHB;LDHA;RPS6;PGK1;ENO1;ALDOA;GAPDH
Autoimmune thyroid disease	5/53	0.000515805565214829	0.00243718129564007	0	0	8.37670068027211	63.409786930564	HLA-B;HLA-C;GZMB;HLA-A;HLA-E
Cell adhesion molecules	8/148	0.000558151332635385	0.00257294150897775	0	0	4.63046044864227	34.686225542328	PTPRC;CD8B;CD8A;HLA-B;HLA-C;HLA-A;CD99;HLA-E
Oxytocin signaling pathway	8/154	0.000725099593052479	0.00326294816873615	0	0	4.43880901166082	32.0890449553657	MYL6;FOS;EEF2;CALM1;ACTB;RHOA;ACTG1;PPP1CA
Cardiac muscle contraction	6/87	0.000779310671783024	0.00342534225504631	0	0	5.97115968427444	42.7361916526096	COX8A;TPM3;COX4I1;COX6A1;COX6C;COX7C
Viral carcinogenesis	9/203	0.00106480918394835	0.0045738394492327	0	0	3.76446935021602	25.7676408656519	NFKBIA;PKM;YWHAB;HLA-B;HLA-C;HLA-A;YWHAZ;RHOA;HLA-E
Endocytosis	10/252	0.00132323951395213	0.00555760595859893	0	0	3.35881542699725	22.2611282072241	HSPA8;ARPC2;CAPZB;ARPC3;ARPC1B;HLA-B;HLA-C;HLA-A;RHOA;HLA-E
Fc gamma R-mediated phagocytosis	6/97	0.00137524113223028	0.00565044726068527	0	0	5.31228607458116	35.0033233258725	PTPRC;ARPC2;ARPC3;ARPC1B;CFL1;RAC2
Measles	7/139	0.0018486138816136	0.0074337877367015	0	0	4.28126948497319	26.9433953384327	NFKBIA;HSPA8;RACK1;TNFAIP3;FOS;CD3E;CD3D
Th17 cell differentiation	6/107	0.00226869751778426	0.00893299647627553	0	0	4.78388248660932	29.1269048094341	NFKBIA;HSP90AA1;HSP90AB1;FOS;CD3E;CD3D
Proteasome	4/46	0.00257627939661178	0.00993707767264543	0	0	7.6298877274487	45.4848814834065	PSME1;PSME2;PSMA7;PSMB9
Platelet activation	6/124	0.00470687127086626	0.0177919734038745	0	0	4.09113642678522	21.9233031358422	ACTB;MYL12A;RHOA;ACTG1;MYL12B;PPP1CA
Legionellosis	4/57	0.00560472751050522	0.0207704607742252	0	0	6.04295137290996	31.3275351726312	EEF1A1;EEF1G;NFKBIA;HSPA8
Natural killer cell mediated cytotoxicity	6/131	0.00613142378919121	0.0222853672337911	0	0	3.86065573770492	19.6674477434293	HLA-B;RAC2;HLA-C;GZMB;HLA-A;HLA-E
IL-17 signaling pathway	5/94	0.00652916835888174	0.0232832607514839	0	0	4.50836963999083	22.6837522937947	NFKBIA;HSP90AA1;HSP90AB1;TNFAIP3;FOS
NOD-like receptor signaling pathway	7/181	0.00784866231670754	0.0274703181084764	0	0	3.24090629582328	15.7100086112049	NFKBIA;HSP90AA1;HSP90AB1;CCL5;TNFAIP3;CYBA;RHOA
Hematopoietic cell lineage	5/99	0.0080927377119495	0.0278095895919719	0	0	4.26747720364742	20.555533830798	CD8B;CD8A;CD7;CD3E;CD3D
Apoptosis	6/142	0.00896951424817486	0.0302721105875902	0	0	3.54640790742527	16.7174964879331	NFKBIA;TUBA1B;GZMB;FOS;ACTB;ACTG1
