pathway	pval	padj	log2err	ES	NES	size	leadingEdge	slug
Inositol phosphate metabolism	0.000854019178211512	0.0162263643860187	0.477270815362862	0.401182535540848	1.87626734189292	64	PLCD1,INPP4B,MTM1,PLCB3,ISYNA1,ALDH6A1,PLCH2,PIK3CB,PIK3CG,PIK3CA,INPP1,PIP5K1B,MTMR4,MTMR8,ITPKC,PIK3C2B,INPP5F,SYNJ1,PIP5K1A,PI4K2A,ITPKB,PLCG1,INPP5B,INPP5A,INPP4A,IMPAD1,MTMR1,PLCB2,PLCB1,PIP4K2B,IPMK,PTEN,INPP5E,PI4KA,PIKFYVE,CDIPT,TPI1,IMPA1,SYNJ2,MINPP1,INPPL1,MTMR3,PIP4K2A,PIP5KL1,MTMR6,SACM1L,INPP5D,PI4KB,PIP4K2C,PIK3CD,PIK3C2A,PIK3C3	Inositol-phosphate-metabolism
Citrate cycle (TCA cycle)	0.089454166376955	0.671918767507003	0.287805130535564	-0.233935303979939	-1.48520143020697	27	IDH2,DLD,SUCLG1,SDHB,SDHC,FH,ACO2,PDHB,PCK2,ACLY,PDHA1,SDHA,MDH2,IDH3G,IDH3B,MDH1,PC,DLST,SDHD	Citrate-cycle-TCA-cycle-
Starch and sucrose metabolism	0.12035010940919	0.671918767507003	0.130105630751129	0.374275140529987	1.36275526144006	20	AMY2B,GYG1,PGM2L1,PYGM,GANC,UGP2,HKDC1,GAA,GYS1,GBE1,PGM1,AGL,GPI,PYGB,HK1	Starch-and-sucrose-metabolism
Sulfur metabolism	0.174233128834356	0.671918767507003	0.112378519110475	0.456991300069841	1.28349588865964	8	MPST,IMPAD1,ETHE1,PAPSS1,BPNT1,SUOX	Sulfur-metabolism
Nitrogen metabolism	0.210401891252955	0.671918767507003	0.0982123351217438	0.406645395803512	1.23251521178473	10	CA2,CA5B,CA13	Nitrogen-metabolism
Propanoate metabolism	0.21218487394958	0.671918767507003	0.0908241419007155	0.305356093045575	1.2245787448232	28	LDHB,ALDH6A1,DBT,LDHA,BCKDHB,ACACB,SUCLG2,ACAT1,MLYCD,MCEE,ACACA,HADHA,PCCB,ACSS1,ABAT,ACSS2,PCCA,MUT,ECHS1,SUCLA2	Propanoate-metabolism
Fatty acid biosynthesis	0.304849884526559	0.792873475609756	0.0762797180809272	0.36338697443129	1.14089752646749	11	FASN,MCAT,ACACB,OXSM,ACSL1,ACACA	Fatty-acid-biosynthesis
Pentose and glucuronate interconversions	0.376993166287016	0.792873475609756	0.0649407684612899	0.332942072384011	1.09016523174638	13	SORD,UGP2,UGDH,DCXR,RPE,CRYL1	Pentose-and-glucuronate-interconversions
Butanoate metabolism	0.508379888268156	0.792873475609756	0.0499913914024592	0.277916151606857	0.981339727679933	18	ALDH5A1,ACSM3,L2HGDH,HMGCS1,BDH1,BDH2,ACAT1,HADHA,AACS,ABAT	Butanoate-metabolism
Fatty acid elongation	0.537894736842105	0.792873475609756	0.0446854397644147	0.242025376860678	0.953140510246304	26	THEM4,HACD1,MECR,TECR,ABHD17B,HSD17B12,HACD3,ELOVL4,HADHA,ELOVL6,HACD2,PPT1,HACD4,ELOVL5,ACOT7,ECHS1,HADHB	Fatty-acid-elongation
Galactose metabolism	0.54468085106383	0.792873475609756	0.0445961615888961	0.248661112220629	0.951287655406312	23	GLA,GALT,GANC,UGP2,HKDC1,GAA,B4GALT1	Galactose-metabolism
Amino sugar and nucleotide sugar metabolism	0.548484848484848	0.792873475609756	0.0419081748591401	0.216704782024409	0.960142328198281	45	GNE,GNPDA1,FPGT,UAP1L1,FUK,GALT,UGP2,HKDC1,GNPNAT1,UGDH,UAP1,MPI,NPL,PGM3,GALE,UXS1,PMM2,NANS,RENBP,PGM1,GFPT1,GMPPA,GPI	Amino-sugar-and-nucleotide-sugar-metabolism
Pentose phosphate pathway	0.616525423728814	0.792873475609756	0.0387166740042594	0.229743837130638	0.887642351711045	24	RBKS,H6PD,IDNK,GLYCTK,ALDOC,TKTL1,PGLS,RPE,PGD,PGM1,ALDOA,GPI,PFKM	Pentose-phosphate-pathway
Ascorbate and aldarate metabolism	0.637305699481865	0.792873475609756	0.0464154956843849	0.334647420667623	0.859430686518542	6	ALDH3A2,UGDH,ALDH1B1,ALDH9A1	Ascorbate-and-aldarate-metabolism
Fructose and mannose metabolism	0.657142857142857	0.792873475609756	0.0356933083353341	0.214576018577983	0.851955420162292	27	PFKFB3,SORD,FPGT,FUK,HKDC1,MPI,ALDOC,KHK,PMM2,TPI1,ALDOA,GMPPA,PFKM,HK1,ENOSF1,PFKL,PMM1,TKFC,HK2,PFKP,AKR1B1,GMDS,TIGAR	Fructose-and-mannose-metabolism
Glycolysis / Gluconeogenesis	0.667682926829268	0.792873475609756	0.0330162512586498	0.196235058558043	0.861033453220263	42	LDHB,ENO3,LDHA,GAPDH,HKDC1,BPGM,PGK1,ALDH3A2,PKM,ENO2,ALDOC,DLAT,ADPGK,ENO1,TPI1,PGM1,MINPP1,ALDOA,GPI,ACSS1,PFKM,ACSS2,HK1	Glycolysis-Gluconeogenesis
Glyoxylate and dicarboxylate metabolism	0.822340425531915	0.908828953434763	0.0247790185105207	0.183961427909597	0.70377001807201	23	ACO1,GCSH,SHMT1,GLYCTK,HYI,ACAT1,MCEE,PCCB,CS,PCCA,MUT,GLUL,GRHPR,CAT,MDH1,SHMT2,MDH2	Glyoxylate-and-dicarboxylate-metabolism
Pyruvate metabolism	0.860995850622407	0.908828953434763	0.0207088406492443	0.167853340898615	0.688076387799656	31	LDHB,ME1,LDHA,ACACB,ALDH3A2,PKM,HAGH,ACAT1,ACYP2,ACACA,DLAT,ACSS1,ACSS2,ME3,GRHPR,ALDH1B1,ALDH9A1,GLO1,ME2,PC,MDH1	Pyruvate-metabolism
Fatty acid degradation	0.971933471933472	0.971933471933472	0.0121212734616549	0.123974245059682	0.511848319645222	32	CPT1A,ACADSB,ALDH3A2,CPT2,ACSL1,ACOX3,ACAT1,HADHA,ACADVL,ACSL6,ACSL3,ECHS1,ECI1,HADHB,ALDH1B1,ALDH9A1,CPT1B,GCDH,ECI2,ACOX1	Fatty-acid-degradation
Oxidative phosphorylation	NA	NA	NA	-0.13170796735569	NA	108	ATP12A,UQCRFS1,UQCRHL,ATP6V1C2,NDUFS8,NDUFS3,COX5A,SDHB,NDUFB10,NDUFB3,NDUFA6,UQCRC1,NDUFB6,CYC1,ATP6V0D1,ATP5F1C,NDUFAB1,SDHC,NDUFA2,NDUFS2,NDUFA9,NDUFA12,NDUFV1,COX11,ATP6V0B,NDUFS7,ATP6V1A,ATP5PD,ATP6V1D,NDUFS6,ATP5MC3,ATP6V1H,TCIRG1,ATP5ME,NDUFA8,COX17,NDUFA4L2,NDUFB11,COX7A2,COX7B,ATP5MF,NDUFB1,NDUFB4,COX6A1,SDHA,PPA2,COX15,NDUFA10,NDUFC1,ATP5PF,NDUFA1,NDUFS1,ATP5F1D,NDUFB5,UQCRQ,SDHD,ATP6V1E1,NDUFC2,NDUFB8,NDUFB7,NDUFA13,NDUFA7,NDUFB9,NDUFS4,ATP6V1C1,ATP5MC1,NDUFA5,COX5B,COX6B1,NDUFA3,ATP6V1B2,COX8A,ATP5MG,ATP6V0C,ATP6V1F,ATP6AP1,ATP5F1A,UQCR10,UQCRC2,PPA1,ATP5F1B,COX6C,NDUFV2,NDUFV3,ATP5F1E,UQCRH,ATP5PB,COX7A2L,NDUFB2,ATP5PO	Oxidative-phosphorylation
